Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Total Trades,76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Profit Factor,76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Expectancy,76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Sharpe Ratio,76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Omega Ratio,76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Sortino Ratio,76,79,UAL,SMA,0,true,false,1,92,1.5011667572115568,59.34065934065934,1.9912729948966028,4.513645030609128,1.1215851865214785,14.808972807706569,29 days 14:46:09.230769229,0.012871828981822162,0.395820528580209,0.7873386601106331,1.7865933618391387,0,4881,4882 days 00:00:00,1000.0,22969.341743289777,2196.934174328978,138.9675471677714,100.0,1671.1039735479806,61.38023922936511,581 days 00:00:00,91,-22.96934174328635,72.9883900097316,-25.35907220091021,12.092029677352304,-6.546700129502534,35 days 21:19:59.999999999,20 days 11:01:37.297297297,241.67374818717659,0.7314960435956499,0.4301932713204705,1.1703899612011548,0.9716590586584826,32.32315351914661,1.1797191565440652,0.9920920201294035,-0.03159916876690895,,,0.0009438173420388409,0.23784197019378792,21.969341743289668,0.1756012073926232,0.39131155656022604,0,92,7069.702380952381,,,,
Most Win Rate [%],74,79,UAL,SMA,0,true,false,1,75,1.4809041602346462,63.51351351351351,1.7116490121678598,4.502410017406612,0.935337004556595,6.108654786763934,36 days 11:21:04.864864864,0.010467201589613626,0.32267977873386605,0.6410571604179471,1.4528366681859077,0,4881,4882 days 00:00:00,1000.0,10878.723193790207,987.8723193790208,138.9675471677714,100.0,812.2176183582665,68.41656427182569,581 days 00:00:00,74,-10.878723193789483,69.90903294346624,-23.351547068935908,12.306355378225623,-9.082235610685736,42 days 22:58:43.404255319,25 days 04:26:40,133.64326914843224,0.6130815834058089,0.2855466954978562,1.1406611024472575,0.9832135471467339,32.49032912815031,1.1472976761342264,0.9942154736080983,-0.03222090668650201,,,0.0007894132188600305,0.19893213115272768,9.878723193790199,0.1311137339099886,0.3905105998657178,0,75,7069.702380952381,,,,
Median Avg Losing Trade [%],74,79,UAL,SMA,0,true,false,1,75,1.4809041602346462,63.51351351351351,1.7116490121678598,4.502410017406612,0.935337004556595,6.108654786763934,36 days 11:21:04.864864864,0.010467201589613626,0.32267977873386605,0.6410571604179471,1.4528366681859077,0,4881,4882 days 00:00:00,1000.0,10878.723193790207,987.8723193790208,138.9675471677714,100.0,812.2176183582665,68.41656427182569,581 days 00:00:00,74,-10.878723193789483,69.90903294346624,-23.351547068935908,12.306355378225623,-9.082235610685736,42 days 22:58:43.404255319,25 days 04:26:40,133.64326914843224,0.6130815834058089,0.2855466954978562,1.1406611024472575,0.9832135471467339,32.49032912815031,1.1472976761342264,0.9942154736080983,-0.03222090668650201,,,0.0007894132188600305,0.19893213115272768,9.878723193790199,0.1311137339099886,0.3905105998657178,0,75,7069.702380952381,,,,
Most Total Fees Paid,76,78,UAL,SMA,0,true,false,1,116,1.46361353656586,58.26086956521739,1.6548418804110223,3.646810492823085,1.1120198704859598,14.229903390276409,23 days 09:48:31.304347825,0.016266597064940096,0.4990780577750461,0.9938537185003073,1.8200430978318038,0,4881,4882 days 00:00:00,1000.0,22164.623177488385,2116.4623177488384,138.9675471677714,100.0,2141.657312329249,59.24881132481525,581 days 00:00:00,115,-22.164623177486646,78.75565129697549,-25.359072200910216,10.894269680015167,-6.469434622632527,27 days 17:11:38.507462686,17 days 09:30:00,184.23293739709453,0.7238179067483185,0.4399882053255609,1.168493792801526,0.9835341605099218,31.564992321317412,1.201588388240353,0.972457627118644,-0.03171574218992332,,,0.0009409622775436767,0.2371224939410065,21.164623177488345,0.1734390880106491,0.3942662415120575,0,116,7069.702380952381,,,,
