strategy_name,Strategy,Ticker,Timeframe,Entry_Signal,TakeProfit_Pct,StopLoss_Pct,MaxDays,MomentumExitThreshold,TrendExitThreshold,TrailingStop_Pct,MinDays,Confidence,SampleSize,StatisticalValidity
FANG_FANG_ASSET_DISTRIBUTION,FANG_ASSET_DISTRIBUTION,FANG,D,STATISTICAL_DIVERGENCE,15.0,8.0,30,0.03571180555555555,0.015,5.35,5,0.9,344,HIGH
PANW_PANW_ASSET_DISTRIBUTION,PANW_ASSET_DISTRIBUTION,PANW,D,STATISTICAL_DIVERGENCE,15.0,8.0,30,0.03571180555555555,0.015,3.93,5,0.9,344,HIGH
IR_IR_ASSET_DISTRIBUTION,IR_ASSET_DISTRIBUTION,IR,D,STATISTICAL_DIVERGENCE,15.0,8.0,30,0.03571180555555555,0.015,3.23,5,0.9,344,HIGH
CDW_CDW_ASSET_DISTRIBUTION,CDW_ASSET_DISTRIBUTION,CDW,D,STATISTICAL_DIVERGENCE,15.0,8.0,30,0.03571180555555555,0.015,3.66,5,0.9,344,HIGH
