Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Total Return [%],AMZN,SMA,8,41,0,true,false,1,109,1.414828108115204,39.81481481481482,2.715874842306104,7.782652497634787,1.3109000651081197,-0.8934557598418147,40 days 15:33:19.999999999,0.010593036448592675,0.32518823696547805,0.6473930956101719,2.530827044620831,0,7039,7040 days 00:00:00,1000.0,209897.18615525524,20889.718615525526,196066.14664960516,100.0,9295.011793912185,84.04487751801821,2740 days 00:00:00,108,-209.89718615522725,180.64952236979093,-23.138768033013815,28.58608629427774,-5.979619090913626,74 days 06:08:22.325581395,18 days 09:58:09.230769230,1936.1766976056515,0.8090051755473037,0.3800771623955412,1.189893095181303,1.5666656220695094,23.484594266653215,1.2064639334340566,0.4624013294557541,-0.0315535308527699,None,None,0.0010763497689259185,0.2712401417693315,208.8971861552552,0.21092510271202425,0.4035049107433867,4391,4390,10195.376984126984
Most Profit Factor,AMZN,SMA,8,41,0,true,false,1,109,1.414828108115204,39.81481481481482,2.715874842306104,7.782652497634787,1.3109000651081197,-0.8934557598418147,40 days 15:33:19.999999999,0.010593036448592675,0.32518823696547805,0.6473930956101719,2.530827044620831,0,7039,7040 days 00:00:00,1000.0,209897.18615525524,20889.718615525526,196066.14664960516,100.0,9295.011793912185,84.04487751801821,2740 days 00:00:00,108,-209.89718615522725,180.64952236979093,-23.138768033013815,28.58608629427774,-5.979619090913626,74 days 06:08:22.325581395,18 days 09:58:09.230769230,1936.1766976056515,0.8090051755473037,0.3800771623955412,1.189893095181303,1.5666656220695094,23.484594266653215,1.2064639334340566,0.4624013294557541,-0.0315535308527699,None,None,0.0010763497689259185,0.2712401417693315,208.8971861552552,0.21092510271202425,0.4035049107433867,4391,4390,10195.376984126984
Most Expectancy,AMZN,SMA,8,41,0,true,false,1,109,1.414828108115204,39.81481481481482,2.715874842306104,7.782652497634787,1.3109000651081197,-0.8934557598418147,40 days 15:33:19.999999999,0.010593036448592675,0.32518823696547805,0.6473930956101719,2.530827044620831,0,7039,7040 days 00:00:00,1000.0,209897.18615525524,20889.718615525526,196066.14664960516,100.0,9295.011793912185,84.04487751801821,2740 days 00:00:00,108,-209.89718615522725,180.64952236979093,-23.138768033013815,28.58608629427774,-5.979619090913626,74 days 06:08:22.325581395,18 days 09:58:09.230769230,1936.1766976056515,0.8090051755473037,0.3800771623955412,1.189893095181303,1.5666656220695094,23.484594266653215,1.2064639334340566,0.4624013294557541,-0.0315535308527699,None,None,0.0010763497689259185,0.2712401417693315,208.8971861552552,0.21092510271202425,0.4035049107433867,4391,4390,10195.376984126984
Most Sharpe Ratio,AMZN,SMA,8,41,0,true,false,1,109,1.414828108115204,39.81481481481482,2.715874842306104,7.782652497634787,1.3109000651081197,-0.8934557598418147,40 days 15:33:19.999999999,0.010593036448592675,0.32518823696547805,0.6473930956101719,2.530827044620831,0,7039,7040 days 00:00:00,1000.0,209897.18615525524,20889.718615525526,196066.14664960516,100.0,9295.011793912185,84.04487751801821,2740 days 00:00:00,108,-209.89718615522725,180.64952236979093,-23.138768033013815,28.58608629427774,-5.979619090913626,74 days 06:08:22.325581395,18 days 09:58:09.230769230,1936.1766976056515,0.8090051755473037,0.3800771623955412,1.189893095181303,1.5666656220695094,23.484594266653215,1.2064639334340566,0.4624013294557541,-0.0315535308527699,None,None,0.0010763497689259185,0.2712401417693315,208.8971861552552,0.21092510271202425,0.4035049107433867,4391,4390,10195.376984126984
Median Total Trades,AMZN,SMA,22,27,0,true,false,1,161,1.3360555161729677,51.24999999999999,1.9596624935998015,4.501627010800552,1.2279051621079005,-0.933762199976714,26 days 10:56:59.999999999,0.015693387331248407,0.48032390964625654,0.9576644409717289,2.1622390855969122,0,7039,7040 days 00:00:00,1000.0,130869.90213112818,12986.990213112818,196066.14664960516,100.0,9477.781629477347,94.94382532359408,4343 days 00:00:00,160,-130.86990213111858,130.7714101950807,-30.465255917704155,15.622646355959091,-7.189701018725092,37 days 01:45:21.951219512,15 days 07:04:36.923076923,812.5048252078711,0.7615816770573293,0.30282215109362554,1.178815477839117,1.5312131726788525,21.704990040226395,1.2216017073744638,0.43937845021467997,-0.031953336555941715,None,None,0.001002786535602522,0.25270220697183554,129.86990213112867,0.19062018778544365,0.3993362266053122,4234,4233,10195.376984126984
Median Total Fees Paid,AMZN,SMA,8,40,0,true,false,1,115,1.3332102283724852,42.10526315789473,2.40800478613908,6.625315676862264,1.1998036011584874,-0.9416364892714902,38 days 08:50:31.578947367,0.01118153847351449,0.3430885068901833,0.6831936354595823,2.273069663250798,0,7039,7040 days 00:00:00,1000.0,115431.08653481773,11443.108653481773,196066.14664960516,100.0,5560.193068604652,87.0595107148678,4079 days 00:00:00,114,-115.43108653480886,206.26792699577868,-28.742858833576957,24.809570639417778,-6.5995970231781085,66 days 00:30:00,18 days 06:10:54.545454545,1004.7940142223906,0.7455668611452143,0.3206526537288373,1.1738865082500118,1.5307662174639194,23.490842140955046,1.2031141035210664,0.4572552266611467,-0.03164995469557287,None,None,0.00099093493208418,0.24971560288521336,114.43108653481886,0.1852822519521513,0.40309298904668417,4375,4374,10195.376984126984
Least Total Trades,AMZN,SMA,9,42,0,true,false,1,100,1.3003622998725521,38.38383838383838,2.307274152893545,7.9198506488172375,1.220360710536802,-0.9343643110026756,44 days 05:49:05.454545453,0.009710283411209952,0.29833783207842024,0.5936922858360563,2.3627910729530046,0,7039,7040 days 00:00:00,1000.0,129689.36624397292,12868.936624397293,196066.14664960516,100.0,6084.415676452183,84.18945946514107,2831 days 00:00:00,99,-129.68936624395428,172.35445096988647,-21.70313696078318,31.64704266852852,-6.861023068379954,82 days 08:50:31.578947368,20 days 11:48:11.803278688,1301.202581921383,0.7583881531788579,0.34078634969914706,1.176447387801301,1.5326422694417936,23.51805889379898,1.1907619797213758,0.4602779506326488,-0.03180181352820623,None,None,0.001006649531579107,0.25367568195793494,128.6893662439726,0.19023405531309767,0.40256263130595116,4381,4380,10195.376984126984
Most Avg Winning Trade [%],AMZN,SMA,9,42,0,true,false,1,100,1.3003622998725521,38.38383838383838,2.307274152893545,7.9198506488172375,1.220360710536802,-0.9343643110026756,44 days 05:49:05.454545453,0.009710283411209952,0.29833783207842024,0.5936922858360563,2.3627910729530046,0,7039,7040 days 00:00:00,1000.0,129689.36624397292,12868.936624397293,196066.14664960516,100.0,6084.415676452183,84.18945946514107,2831 days 00:00:00,99,-129.68936624395428,172.35445096988647,-21.70313696078318,31.64704266852852,-6.861023068379954,82 days 08:50:31.578947368,20 days 11:48:11.803278688,1301.202581921383,0.7583881531788579,0.34078634969914706,1.176447387801301,1.5326422694417936,23.51805889379898,1.1907619797213758,0.4602779506326488,-0.03180181352820623,None,None,0.001006649531579107,0.25367568195793494,128.6893662439726,0.19023405531309767,0.40256263130595116,4381,4380,10195.376984126984
Median Profit Factor,AMZN,SMA,15,29,0,true,false,1,118,1.288065511815083,45.2991452991453,1.6415151609074843,6.707504309209533,1.0993105707087607,-0.9656203914615582,36 days 12:43:04.615384615,0.011475789485975397,0.35203864185253586,0.7010939053842875,2.3613007072341556,0,7039,7040 days 00:00:00,1000.0,68406.77369454148,6740.677369454149,196066.14664960516,100.0,4942.298806856201,94.80755652295517,4288 days 00:00:00,117,-68.40677369452897,259.8441435928418,-36.4346242522727,25.153915614089307,-8.56843005264403,59 days 02:43:01.132075472,17 days 19:52:30,576.7109441729572,0.6937064924861308,0.25834045607314227,1.1601067513601797,1.2427012058234812,19.832100839880205,1.1874854854274541,0.44291863086698086,-0.03226017930657985,None,None,0.0009090595592816219,0.2290830089389687,67.40677369454167,0.16329056766636652,0.39743241114416133,4275,4274,10195.376984126984
Median Avg Winning Trade [%],AMZN,SMA,21,27,0,true,false,1,155,1.2666231266461954,50.649350649350644,1.8381022445667903,4.295740418410982,1.0626364487111317,-0.9711033546435609,27 days 14:57:39.740259739,0.015104885306326591,0.4624236397215513,0.9218639011223184,1.9864519195805859,0,7039,7040 days 00:00:00,1000.0,57656.53906137222,5665.653906137222,196066.14664960516,100.0,4238.116148552344,96.42341194924609,4788 days 00:00:00,154,-57.656539061368676,130.7714101950807,-28.52984586487515,16.47040961646055,-8.199314811166206,39 days 04:36:55.384615384,15 days 18:00:00,368.27399740541256,0.6744544054240551,0.2426172864221282,1.1555608394925672,1.1936759162958688,19.74942536728965,1.2011821452783884,0.4405565786781257,-0.032243480388356185,None,None,0.0008877618735437364,0.22371599213302157,56.656539061372115,0.15619310450983193,0.3992000586608097,4255,4254,10195.376984126984
