Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Total Return [%],LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Median Avg Winning Trade [%],LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Most Sharpe Ratio,LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Most Calmar Ratio,LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Most Omega Ratio,LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Most Sortino Ratio,LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Least Max Drawdown Duration,LIN,SMA,16,31,0,true,false,1,156,0.9656061159078639,50.32258064516129,1.4398859111532114,1.2212290658879967,0.5705928336981492,-0.9417588056695759,32 days 19:49:09.677419354,0.012922799013420722,0.39560439560439564,0.7886728655959425,0.4831235865051416,0,8281,8282 days 00:00:00,1000.0,4267.321910707063,326.7321910707063,5609.984390378945,100.0,742.6083903685555,41.00018797419136,2327 days 00:00:00,155,-4.267321910706414,45.41406250000002,-18.3750313676286,6.298179296995821,-3.9216555838056424,46 days 10:27:41.538461538,19 days 00:56:06.233766233,21.107027307211396,0.3903291788673655,0.16106273912038052,1.0745706585617765,0.27335659232027937,7.515090783214296,1.0863884034320601,0.44386331938633194,-0.019645360853134272,None,None,0.00024984837700740636,0.06296179100586641,3.267321910707037,0.04513889741258503,0.19412980455347997,5089,5088,11994.305555555555
Most Total Fees Paid,LIN,SMA,21,25,0,true,false,1,260,0.9503421401133446,54.440154440154444,1.164016026192889,0.5375006725294491,0.4154668433252591,-0.9740444701427805,18 days 21:41:00.231660230,0.02159358028694172,0.6593406593406593,1.3161453930684701,0.35439604782161477,0,8281,8282 days 00:00:00,1000.0,2456.1011734301596,145.61011734301596,5609.984390378945,100.0,913.7226255192408,55.610253476237695,4412 days 00:00:00,259,-2.4561011734299427,47.23951473136915,-18.862312043470357,4.335652401025001,-4.00096876575761,23 days 12:56:10.212765957,13 days 08:44:44.745762712,5.631495268739748,0.28636639076009945,0.0726415223934378,1.055514946028864,0.1748004136591564,9.128188595516225,1.117604060501157,0.4196091875214261,-0.01933613755766353,None,None,0.0001828251472220378,0.046071937099953525,1.456101173430154,0.027718541056696466,0.19362462450849632,4897,4896,11994.305555555555
Most Total Trades,LIN,SMA,21,25,0,true,false,1,260,0.9503421401133446,54.440154440154444,1.164016026192889,0.5375006725294491,0.4154668433252591,-0.9740444701427805,18 days 21:41:00.231660230,0.02159358028694172,0.6593406593406593,1.3161453930684701,0.35439604782161477,0,8281,8282 days 00:00:00,1000.0,2456.1011734301596,145.61011734301596,5609.984390378945,100.0,913.7226255192408,55.610253476237695,4412 days 00:00:00,259,-2.4561011734299427,47.23951473136915,-18.862312043470357,4.335652401025001,-4.00096876575761,23 days 12:56:10.212765957,13 days 08:44:44.745762712,5.631495268739748,0.28636639076009945,0.0726415223934378,1.055514946028864,0.1748004136591564,9.128188595516225,1.117604060501157,0.4196091875214261,-0.01933613755766353,None,None,0.0001828251472220378,0.046071937099953525,1.456101173430154,0.027718541056696466,0.19362462450849632,4897,4896,11994.305555555555
Most Win Rate [%],LIN,SMA,21,25,0,true,false,1,260,0.9503421401133446,54.440154440154444,1.164016026192889,0.5375006725294491,0.4154668433252591,-0.9740444701427805,18 days 21:41:00.231660230,0.02159358028694172,0.6593406593406593,1.3161453930684701,0.35439604782161477,0,8281,8282 days 00:00:00,1000.0,2456.1011734301596,145.61011734301596,5609.984390378945,100.0,913.7226255192408,55.610253476237695,4412 days 00:00:00,259,-2.4561011734299427,47.23951473136915,-18.862312043470357,4.335652401025001,-4.00096876575761,23 days 12:56:10.212765957,13 days 08:44:44.745762712,5.631495268739748,0.28636639076009945,0.0726415223934378,1.055514946028864,0.1748004136591564,9.128188595516225,1.117604060501157,0.4196091875214261,-0.01933613755766353,None,None,0.0001828251472220378,0.046071937099953525,1.456101173430154,0.027718541056696466,0.19362462450849632,4897,4896,11994.305555555555
