Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
Most Total Return [%],GDDY,SMA,43,44,0,true,false,1,102,1.2216574286662076,57.42574257425742,1.672103992455198,1.821208311737327,1.0037362882460026,-0.7440196088534072,15 days 19:57:37.425742573,0.027356416967169506,0.8403295409964692,1.6724205570812083,1.5304151446611824,0,2549,2550 days 00:00:00,1000.0,3174.297504894354,217.4297504894354,849.4000244140557,100.0,292.23178742461505,53.664978826498874,1442 days 00:00:00,101,-3.1742975048941844,121.71417200250056,-25.976491901802472,6.701188114007119,-4.761090026207972,20 days 12:24:49.655172413,9 days 12:16:44.651162790,21.55912675642817,0.7004268238330327,0.3350217118355687,1.1457508660933706,0.12067477528900826,19.570959933082825,1.0548182576732619,0.5287769784172662,-0.02204537283503104,None,None,0.0005769637880747437,0.1453948745948354,2.174297504894353,0.12091992506480853,0.24982304033371883,1600,1599,3692.003968253968
Mean Max Drawdown [%],GDDY,SMA,43,44,0,true,false,1,102,1.2216574286662076,57.42574257425742,1.672103992455198,1.821208311737327,1.0037362882460026,-0.7440196088534072,15 days 19:57:37.425742573,0.027356416967169506,0.8403295409964692,1.6724205570812083,1.5304151446611824,0,2549,2550 days 00:00:00,1000.0,3174.297504894354,217.4297504894354,849.4000244140557,100.0,292.23178742461505,53.664978826498874,1442 days 00:00:00,101,-3.1742975048941844,121.71417200250056,-25.976491901802472,6.701188114007119,-4.761090026207972,20 days 12:24:49.655172413,9 days 12:16:44.651162790,21.55912675642817,0.7004268238330327,0.3350217118355687,1.1457508660933706,0.12067477528900826,19.570959933082825,1.0548182576732619,0.5287769784172662,-0.02204537283503104,None,None,0.0005769637880747437,0.1453948745948354,2.174297504894353,0.12091992506480853,0.24982304033371883,1600,1599,3692.003968253968
Median Max Drawdown [%],GDDY,SMA,43,44,0,true,false,1,102,1.2216574286662076,57.42574257425742,1.672103992455198,1.821208311737327,1.0037362882460026,-0.7440196088534072,15 days 19:57:37.425742573,0.027356416967169506,0.8403295409964692,1.6724205570812083,1.5304151446611824,0,2549,2550 days 00:00:00,1000.0,3174.297504894354,217.4297504894354,849.4000244140557,100.0,292.23178742461505,53.664978826498874,1442 days 00:00:00,101,-3.1742975048941844,121.71417200250056,-25.976491901802472,6.701188114007119,-4.761090026207972,20 days 12:24:49.655172413,9 days 12:16:44.651162790,21.55912675642817,0.7004268238330327,0.3350217118355687,1.1457508660933706,0.12067477528900826,19.570959933082825,1.0548182576732619,0.5287769784172662,-0.02204537283503104,None,None,0.0005769637880747437,0.1453948745948354,2.174297504894353,0.12091992506480853,0.24982304033371883,1600,1599,3692.003968253968
Median Avg Losing Trade [%],GDDY,SMA,43,44,0,true,false,1,102,1.2216574286662076,57.42574257425742,1.672103992455198,1.821208311737327,1.0037362882460026,-0.7440196088534072,15 days 19:57:37.425742573,0.027356416967169506,0.8403295409964692,1.6724205570812083,1.5304151446611824,0,2549,2550 days 00:00:00,1000.0,3174.297504894354,217.4297504894354,849.4000244140557,100.0,292.23178742461505,53.664978826498874,1442 days 00:00:00,101,-3.1742975048941844,121.71417200250056,-25.976491901802472,6.701188114007119,-4.761090026207972,20 days 12:24:49.655172413,9 days 12:16:44.651162790,21.55912675642817,0.7004268238330327,0.3350217118355687,1.1457508660933706,0.12067477528900826,19.570959933082825,1.0548182576732619,0.5287769784172662,-0.02204537283503104,None,None,0.0005769637880747437,0.1453948745948354,2.174297504894353,0.12091992506480853,0.24982304033371883,1600,1599,3692.003968253968
Most Omega Ratio,GDDY,SMA,43,44,0,true,false,1,102,1.2216574286662076,57.42574257425742,1.672103992455198,1.821208311737327,1.0037362882460026,-0.7440196088534072,15 days 19:57:37.425742573,0.027356416967169506,0.8403295409964692,1.6724205570812083,1.5304151446611824,0,2549,2550 days 00:00:00,1000.0,3174.297504894354,217.4297504894354,849.4000244140557,100.0,292.23178742461505,53.664978826498874,1442 days 00:00:00,101,-3.1742975048941844,121.71417200250056,-25.976491901802472,6.701188114007119,-4.761090026207972,20 days 12:24:49.655172413,9 days 12:16:44.651162790,21.55912675642817,0.7004268238330327,0.3350217118355687,1.1457508660933706,0.12067477528900826,19.570959933082825,1.0548182576732619,0.5287769784172662,-0.02204537283503104,None,None,0.0005769637880747437,0.1453948745948354,2.174297504894353,0.12091992506480853,0.24982304033371883,1600,1599,3692.003968253968
Most Avg Losing Trade Duration,GDDY,SMA,43,44,0,true,false,1,102,1.2216574286662076,57.42574257425742,1.672103992455198,1.821208311737327,1.0037362882460026,-0.7440196088534072,15 days 19:57:37.425742573,0.027356416967169506,0.8403295409964692,1.6724205570812083,1.5304151446611824,0,2549,2550 days 00:00:00,1000.0,3174.297504894354,217.4297504894354,849.4000244140557,100.0,292.23178742461505,53.664978826498874,1442 days 00:00:00,101,-3.1742975048941844,121.71417200250056,-25.976491901802472,6.701188114007119,-4.761090026207972,20 days 12:24:49.655172413,9 days 12:16:44.651162790,21.55912675642817,0.7004268238330327,0.3350217118355687,1.1457508660933706,0.12067477528900826,19.570959933082825,1.0548182576732619,0.5287769784172662,-0.02204537283503104,None,None,0.0005769637880747437,0.1453948745948354,2.174297504894353,0.12091992506480853,0.24982304033371883,1600,1599,3692.003968253968
Mean Total Return [%],GDDY,SMA,54,55,0,true,false,1,81,1.0016003689971895,58.75,1.3293436321477425,1.5466881837176527,0.5648206668128251,-0.915144776254566,20 days 02:41:59.999999999,0.02166844908290654,0.6673205178501374,1.3264025107885447,1.0321367597111524,0,2549,2550 days 00:00:00,1000.0,1720.760291210317,72.0760291210317,849.4000244140557,100.0,168.30196735472626,61.63324141664551,1566 days 00:00:00,80,-1.7207602912101265,116.28966400858378,-43.045234334046974,6.483382581808342,-5.484361413563026,22 days 06:07:39.574468085,17 days 01:27:16.363636363,9.031013143769094,0.4037876929872518,0.13107802439863256,1.084567098826148,-0.3316627649584817,22.968574195367623,1.0051479977679378,0.5214797136038187,-0.023290653405300153,None,None,0.0003543668999086182,0.08930045877697179,0.7207602912103235,0.0551026637402281,0.2661624428898313,1610,1609,3692.003968253968
Mean Total Trades,GDDY,SMA,54,55,0,true,false,1,81,1.0016003689971895,58.75,1.3293436321477425,1.5466881837176527,0.5648206668128251,-0.915144776254566,20 days 02:41:59.999999999,0.02166844908290654,0.6673205178501374,1.3264025107885447,1.0321367597111524,0,2549,2550 days 00:00:00,1000.0,1720.760291210317,72.0760291210317,849.4000244140557,100.0,168.30196735472626,61.63324141664551,1566 days 00:00:00,80,-1.7207602912101265,116.28966400858378,-43.045234334046974,6.483382581808342,-5.484361413563026,22 days 06:07:39.574468085,17 days 01:27:16.363636363,9.031013143769094,0.4037876929872518,0.13107802439863256,1.084567098826148,-0.3316627649584817,22.968574195367623,1.0051479977679378,0.5214797136038187,-0.023290653405300153,None,None,0.0003543668999086182,0.08930045877697179,0.7207602912103235,0.0551026637402281,0.2661624428898313,1610,1609,3692.003968253968
Median Total Trades,GDDY,SMA,54,55,0,true,false,1,81,1.0016003689971895,58.75,1.3293436321477425,1.5466881837176527,0.5648206668128251,-0.915144776254566,20 days 02:41:59.999999999,0.02166844908290654,0.6673205178501374,1.3264025107885447,1.0321367597111524,0,2549,2550 days 00:00:00,1000.0,1720.760291210317,72.0760291210317,849.4000244140557,100.0,168.30196735472626,61.63324141664551,1566 days 00:00:00,80,-1.7207602912101265,116.28966400858378,-43.045234334046974,6.483382581808342,-5.484361413563026,22 days 06:07:39.574468085,17 days 01:27:16.363636363,9.031013143769094,0.4037876929872518,0.13107802439863256,1.084567098826148,-0.3316627649584817,22.968574195367623,1.0051479977679378,0.5214797136038187,-0.023290653405300153,None,None,0.0003543668999086182,0.08930045877697179,0.7207602912103235,0.0551026637402281,0.2661624428898313,1610,1609,3692.003968253968
Most Win Rate [%],GDDY,SMA,54,55,0,true,false,1,81,1.0016003689971895,58.75,1.3293436321477425,1.5466881837176527,0.5648206668128251,-0.915144776254566,20 days 02:41:59.999999999,0.02166844908290654,0.6673205178501374,1.3264025107885447,1.0321367597111524,0,2549,2550 days 00:00:00,1000.0,1720.760291210317,72.0760291210317,849.4000244140557,100.0,168.30196735472626,61.63324141664551,1566 days 00:00:00,80,-1.7207602912101265,116.28966400858378,-43.045234334046974,6.483382581808342,-5.484361413563026,22 days 06:07:39.574468085,17 days 01:27:16.363636363,9.031013143769094,0.4037876929872518,0.13107802439863256,1.084567098826148,-0.3316627649584817,22.968574195367623,1.0051479977679378,0.5214797136038187,-0.023290653405300153,None,None,0.0003543668999086182,0.08930045877697179,0.7207602912103235,0.0551026637402281,0.2661624428898313,1610,1609,3692.003968253968
