Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Expectancy,HD,false,30,49,73,44.44444444444444,2.071575344445497,6.591595715462785,20779.59731777094,13992.994826781774,0.1403460587750618,1,2916.334586481996,1.3768086855965782,0,0,10923,10924 days 00:00:00,1000.0,1495635.3715079995,149463.53715079994,1381430.304345467,100.0,74607.20017316338,63.96430856088369,3310 days 00:00:00,72,1,-1495.635371507844,1130.3195991071339,-22.789238210399017,68.54745961720188,-6.967263677717658,190 days 04:30:00,34 days 04:48:00,0.8955405904735054,0.43254153502470727,1.2000892554337097,-0.8918052277551439,103 days 12:40:00,1
Most Win Rate [%],HD,false,31,48,72,45.07042253521127,2.002337072153493,6.500045774970246,19578.47615014092,13369.851404278905,0.13842351002471848,1,2710.121389637743,1.3649851814338816,0,0,10923,10924 days 00:00:00,1000.0,1389682.1245354698,138868.21245354696,1381430.304345467,100.0,72064.2650520541,65.11860518408945,3343 days 00:00:00,71,1,-1389.6821245353203,1130.3195991071339,-22.789238210399024,68.4502889544558,-7.251648943198839,191 days 05:15:00,34 days 04:55:23.076923077,0.888134601855042,0.42006700615326886,1.198273516742854,-0.8994750498691688,104 days 23:19:26.197183099,1
Mean Profit Factor,HD,false,31,49,71,44.285714285714285,2.0289827703522296,6.408495834477708,19037.141958236567,12773.839842106787,0.13650096127437517,1,2598.5881772160324,1.357827571736024,0,0,10923,10924 days 00:00:00,1000.0,1332267.6694071523,133126.76694071526,1381430.304345467,100.0,66183.97684433863,65.93417487860515,3343 days 00:00:00,70,1,-1332.2676694069523,1130.3195991071339,-22.789238210399017,70.32031898204558,-7.210230355660756,195 days 18:34:50.322580646,35 days 16:36:55.384615384,0.8837238566597078,0.41214991476094837,1.197028747360294,-0.9036312099698784,106 days 14:03:25.714285714,1
Least Total Trades,HD,false,29,55,69,42.64705882352941,1.9413561767425058,6.22539595349263,17506.611441667734,11312.204362931468,0.13265586377368854,1,2322.354662544772,1.3384016350492498,0,0,10923,10924 days 00:00:00,1000.0,1190259.3187146918,118925.93187146918,1381430.304345467,100.0,62822.217363529126,64.11468182322079,3337 days 00:00:00,68,1,-1190.2593187144957,1178.435534635472,-22.789238210399027,76.46674983471618,-7.321778875326443,206 days 08:16:33.103448276,39 days 01:13:50.769230769,0.87150894541158,0.41639022714443086,1.193243878100437,-0.9139110156354814,110 days 09:31:45.882352942,1
Most Total Return [%],HD,false,21,53,90,41.57303370786517,2.4629475910600265,8.147944703835943,17363.071047407873,10936.90208978705,0.1730293875308981,1,3004.3215489884537,1.3930638077593156,0,0,10923,10924 days 00:00:00,1000.0,1544768.5546646356,154376.85546646354,1381430.304345467,100.0,82136.8805117145,63.05500460705902,3248 days 00:00:00,89,1,-1544.7685546644498,1254.0470691696646,-20.56843108203836,62.76899991221705,-5.762939433735305,162 days 17:30:48.648648650,26 days 15:13:50.769230769,0.9034342913323234,0.44096697948457214,1.2024286258422747,-0.8882485385032808,83 days 05:07:24.943820225,1
Most Total Fees Paid,HD,false,21,53,90,41.57303370786517,2.4629475910600265,8.147944703835943,17363.071047407873,10936.90208978705,0.1730293875308981,1,3004.3215489884537,1.3930638077593156,0,0,10923,10924 days 00:00:00,1000.0,1544768.5546646356,154376.85546646354,1381430.304345467,100.0,82136.8805117145,63.05500460705902,3248 days 00:00:00,89,1,-1544.7685546644498,1254.0470691696646,-20.56843108203836,62.76899991221705,-5.762939433735305,162 days 17:30:48.648648650,26 days 15:13:50.769230769,0.9034342913323234,0.44096697948457214,1.2024286258422747,-0.8882485385032808,83 days 05:07:24.943820225,1
Most Sharpe Ratio,HD,false,21,53,90,41.57303370786517,2.4629475910600265,8.147944703835943,17363.071047407873,10936.90208978705,0.1730293875308981,1,3004.3215489884537,1.3930638077593156,0,0,10923,10924 days 00:00:00,1000.0,1544768.5546646356,154376.85546646354,1381430.304345467,100.0,82136.8805117145,63.05500460705902,3248 days 00:00:00,89,1,-1544.7685546644498,1254.0470691696646,-20.56843108203836,62.76899991221705,-5.762939433735305,162 days 17:30:48.648648650,26 days 15:13:50.769230769,0.9034342913323234,0.44096697948457214,1.2024286258422747,-0.8882485385032808,83 days 05:07:24.943820225,1
Most Calmar Ratio,HD,false,21,53,90,41.57303370786517,2.4629475910600265,8.147944703835943,17363.071047407873,10936.90208978705,0.1730293875308981,1,3004.3215489884537,1.3930638077593156,0,0,10923,10924 days 00:00:00,1000.0,1544768.5546646356,154376.85546646354,1381430.304345467,100.0,82136.8805117145,63.05500460705902,3248 days 00:00:00,89,1,-1544.7685546644498,1254.0470691696646,-20.56843108203836,62.76899991221705,-5.762939433735305,162 days 17:30:48.648648650,26 days 15:13:50.769230769,0.9034342913323234,0.44096697948457214,1.2024286258422747,-0.8882485385032808,83 days 05:07:24.943820225,1
Most Omega Ratio,HD,false,21,53,90,41.57303370786517,2.4629475910600265,8.147944703835943,17363.071047407873,10936.90208978705,0.1730293875308981,1,3004.3215489884537,1.3930638077593156,0,0,10923,10924 days 00:00:00,1000.0,1544768.5546646356,154376.85546646354,1381430.304345467,100.0,82136.8805117145,63.05500460705902,3248 days 00:00:00,89,1,-1544.7685546644498,1254.0470691696646,-20.56843108203836,62.76899991221705,-5.762939433735305,162 days 17:30:48.648648650,26 days 15:13:50.769230769,0.9034342913323234,0.44096697948457214,1.2024286258422747,-0.8882485385032808,83 days 05:07:24.943820225,1
Most Sortino Ratio,HD,false,21,53,90,41.57303370786517,2.4629475910600265,8.147944703835943,17363.071047407873,10936.90208978705,0.1730293875308981,1,3004.3215489884537,1.3930638077593156,0,0,10923,10924 days 00:00:00,1000.0,1544768.5546646356,154376.85546646354,1381430.304345467,100.0,82136.8805117145,63.05500460705902,3248 days 00:00:00,89,1,-1544.7685546644498,1254.0470691696646,-20.56843108203836,62.76899991221705,-5.762939433735305,162 days 17:30:48.648648650,26 days 15:13:50.769230769,0.9034342913323234,0.44096697948457214,1.2024286258422747,-0.8882485385032808,83 days 05:07:24.943820225,1
