Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Total Return [%],AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Most Total Fees Paid,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Least Max Drawdown [%],AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Mean Total Trades,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Most Expectancy,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Most Sharpe Ratio,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Most Calmar Ratio,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Most Omega Ratio,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Most Sortino Ratio,AXON,false,6,30,107,37.735849056603776,2.683634034068637,17.863161442534548,44063.20371264318,25193.36976137403,0.37866531850353896,1,16685.20706813435,2.114245131602612,0,0,5934,5935 days 00:00:00,1000.0,4667032.560979198,466603.2560979198,133243.47690342678,100.0,147516.98244867777,49.31211213278898,677 days 00:00:00,106,1,-4667.032560979016,4470.821822027166,-19.196554123497293,138.86494714990428,-6.1020316939518,64 days 12:36:00,12 days 07:38:10.909090909,1.2481146103241836,1.3816019577194452,1.308166866725336,2.5018844219751784,32 days 00:27:10.188679245,1
Mean Win Rate [%],AXON,false,7,28,105,37.5,2.6222856908079804,17.526120660599933,36099.78668306446,20511.242433559353,0.37158746208291205,1,13414.228115294429,2.0640304964513527,0,0,5934,5935 days 00:00:00,1000.0,3751626.1888498534,375062.61888498534,133243.47690342678,100.0,120851.54512473289,54.717770622948805,1550 days 00:00:00,104,1,-3751.6261888495646,4470.821822027165,-19.196554123497293,142.47799509469127,-6.463932261677977,65 days 12:55:23.076923076,13 days 00:00:00,1.2249323145041144,1.2041288467328495,1.3003543134700781,1.8148666456431939,32 days 16:50:46.153846153,1
Mean Profit Factor,AXON,false,7,28,105,37.5,2.6222856908079804,17.526120660599933,36099.78668306446,20511.242433559353,0.37158746208291205,1,13414.228115294429,2.0640304964513527,0,0,5934,5935 days 00:00:00,1000.0,3751626.1888498534,375062.61888498534,133243.47690342678,100.0,120851.54512473289,54.717770622948805,1550 days 00:00:00,104,1,-3751.6261888495646,4470.821822027165,-19.196554123497293,142.47799509469127,-6.463932261677977,65 days 12:55:23.076923076,13 days 00:00:00,1.2249323145041144,1.2041288467328495,1.3003543134700781,1.8148666456431939,32 days 16:50:46.153846153,1
