Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Stop Loss [%],Signal Entry,Total Trades,Total Return [%],Annual Returns,Sharpe Ratio,Sortino Ratio,Max Drawdown [%],Winning Trades,Losing Trades,Win Rate [%],Profit Factor,Expectancy per Trade,Score,Beats BNH [%],Has Open Trade
SHOP,,SMA,57,59,,true,57,2617.557758179531,0.4174677189424788,1.2000905396388406,1.8145707774066198,45.989187329469914,37,20,66.07142857142857,1.9770648171007794,467.90630641744815,1.5195493657021828,-0.5782933790510745,true
EXR,,SMA,36,55,,true,55,310.8785637572839,0.0926881435084667,0.5029190435752501,0.721704427823138,55.73236158087283,32,23,59.25925925925925,1.7809239677605135,57.646193022415034,1.2231580242406561,-0.719727211104873,true
AIZ,,SMA,10,57,,true,57,543.1613423739897,0.10654753125197301,0.6562370546018407,0.951065462220478,40.05380348147941,25,32,44.642857142857146,2.3072239709655515,97.1079470922078,1.1587629824876096,-0.24747105957116775,true
