Date,Returns,Returns_Pct
2014-12-30,0.0,0.0
2014-12-31,-0.0003201929931640279,-0.032019299316402794
2015-01-01,-0.0060157595577374256,-0.6015759557737426
2015-01-02,0.0006128976808048285,0.061289768080482844
2015-01-03,-0.026777485778454735,-2.6777485778454735
2015-01-04,0.0,0.0
2015-01-05,0.0,0.0
2015-01-06,0.0,0.0
2015-01-07,0.0,0.0
2015-01-08,0.0,0.0
2015-01-09,0.0,0.0
2015-01-10,0.0,0.0
2015-01-11,0.0,0.0
2015-01-12,0.0,0.0
2015-01-13,0.0,0.0
2015-01-14,0.0,0.0
2015-01-15,0.0,0.0
2015-01-16,0.0,0.0
2015-01-17,0.0,0.0
2015-01-18,0.0,0.0
2015-01-19,0.0,0.0
2015-01-20,0.0,0.0
2015-01-21,0.0,0.0
2015-01-22,0.0,0.0
2015-01-23,-0.00024066429401801097,-0.024066429401801096
2015-01-24,0.015344018776942673,1.5344018776942672
2015-01-25,0.008965533894322556,0.8965533894322556
2015-01-26,0.029899531866980814,2.9899531866980813
2015-01-27,-0.01469282274782397,-1.469282274782397
2015-01-28,-0.044088537606475756,-4.408853760647576
2015-01-29,-0.0006272225715597729,-0.06272225715597729
2015-01-30,-0.011066223646797104,-1.1066223646797104
2015-01-31,-0.014147023903720059,-1.414702390372006
2015-02-01,0.015225988642807383,1.5225988642807382
2015-02-02,0.017756469290426763,1.7756469290426762
2015-02-03,-0.01698791387696892,-1.698791387696892
2015-02-04,-0.0006543168617200858,-0.06543168617200858
2015-02-05,-0.015597991092104793,-1.5597991092104793
2015-02-06,0.002753920753165011,0.27539207531650106
2015-02-07,0.002802415699044049,0.2802415699044049
2015-02-08,-0.0046135070110397995,-0.46135070110397997
2015-02-09,-0.0036422216408702485,-0.36422216408702485
2015-02-10,-0.0002629301552561167,-0.026293015525611668
2015-02-11,0.0,0.0
2015-02-12,0.0,0.0
2015-02-13,-0.0002522930339594285,-0.02522930339594285
2015-02-14,0.023468424290553035,2.3468424290553034
2015-02-15,-0.023560785336991116,-2.3560785336991117
2015-02-16,-0.0010532901473190167,-0.10532901473190168
2015-02-17,0.010487155321827696,1.0487155321827697
2015-02-18,-0.007739903115890836,-0.7739903115890836
2015-02-19,0.004237467642536207,0.42374676425362073
2015-02-20,0.0037279968827164155,0.37279968827164156
2015-02-21,0.0008021005029023355,0.08021005029023355
2015-02-22,-0.009083656477707392,-0.9083656477707391
2015-02-23,0.0031227711953781046,0.31227711953781045
2015-02-24,-0.00016766474524402297,-0.016766474524402296
2015-02-25,-0.0013511751667518287,-0.13511751667518287
2015-02-26,-0.0011166361477162046,-0.11166361477162046
2015-02-27,0.01849754889403409,1.8497548894034088
2015-02-28,0.0006325184177901747,0.06325184177901748
2015-03-01,0.010607696126621949,1.0607696126621948
2015-03-02,0.02728981903394137,2.728981903394137
2015-03-03,0.01135417099793053,1.135417099793053
2015-03-04,-0.017313141415156642,-1.7313141415156643
2015-03-05,0.006314719022435333,0.6314719022435333
2015-03-06,-0.007025458786420029,-0.7025458786420029
2015-03-07,0.007245085516924868,0.7245085516924868
2015-03-08,-0.003877018822494216,-0.3877018822494216
2015-03-09,0.03113101395092182,3.113101395092182
2015-03-10,0.004261588320260462,0.42615883202604626
2015-03-11,0.00910383538025541,0.910383538025541
2015-03-12,-0.0039551724162523285,-0.39551724162523283
2015-03-13,-0.01768173203308106,-1.7681732033081061
2015-03-14,-0.006890977969254528,-0.6890977969254528
2015-03-15,0.00906143862589106,0.906143862589106
2015-03-16,0.008366493084057989,0.8366493084057989
2015-03-17,-0.010051323123851381,-1.0051323123851381
2015-03-18,-0.058409596404250676,-5.840959640425067
2015-03-19,0.007231883839725633,0.7231883839725634
2015-03-20,0.0008678237442900911,0.08678237442900912
2015-03-21,-0.0018887865754922835,-0.18887865754922836
2015-03-22,0.006260856185757081,0.6260856185757081
2015-03-23,-0.0012193548463207643,-0.12193548463207643
2015-03-24,-0.02121081349520845,-2.121081349520845
2015-03-25,0.000369142007621985,0.0369142007621985
2015-03-26,0.0007697928589646145,0.07697928589646146
2015-03-27,-0.000495120255856308,-0.049512025585630795
2015-03-28,0.0019013838600935287,0.19013838600935287
2015-03-29,-0.0033605670017874817,-0.33605670017874817
2015-03-30,0.000695505455858043,0.0695505455858043
2015-03-31,0.0,0.0
2015-04-01,0.0,0.0
2015-04-02,0.0,0.0
2015-04-03,0.0,0.0
2015-04-04,0.0,0.0
2015-04-05,0.0,0.0
2015-04-06,0.0,0.0
2015-04-07,0.0,0.0
2015-04-08,0.0,0.0
2015-04-09,0.0,0.0
2015-04-10,0.0,0.0
2015-04-11,0.0,0.0
2015-04-12,0.0,0.0
2015-04-13,0.0,0.0
2015-04-14,0.0,0.0
2015-04-15,0.0,0.0
2015-04-16,0.0,0.0
2015-04-17,0.0,0.0
2015-04-18,0.0,0.0
2015-04-19,0.0,0.0
2015-04-20,0.0,0.0
2015-04-21,0.0,0.0
2015-04-22,-0.00024954725407915255,-0.024954725407915254
2015-04-23,0.002436672033786163,0.2436672033786163
2015-04-24,-0.005522857422402239,-0.5522857422402239
2015-04-25,-0.005215661394837412,-0.5215661394837412
2015-04-26,-0.0074807954453998795,-0.7480795445399879
2015-04-27,0.010673332052571354,1.0673332052571354
2015-04-28,-0.003676284244255475,-0.3676284244255475
2015-04-29,-5.054273204059655e-05,-0.005054273204059655
2015-04-30,0.010990448998589928,1.0990448998589928
2015-05-01,-0.006488173821265107,-0.6488173821265107
2015-05-02,0.0045790769855121845,0.45790769855121843
2015-05-03,0.00867835630946417,0.8678356309464169
2015-05-04,-0.0021239672930769686,-0.21239672930769685
2015-05-05,-0.004601681885415287,-0.4601681885415287
2015-05-06,-0.010115603084388698,-1.0115603084388698
2015-05-07,0.012174421503637806,1.2174421503637807
2015-05-08,0.010312364573944362,1.0312364573944361
2015-05-09,-0.003913240738676566,-0.3913240738676566
2015-05-10,-0.0029711061016674672,-0.2971106101667467
2015-05-11,0.003509931692650236,0.3509931692650236
2015-05-12,-0.0024634558332280974,-0.24634558332280976
2015-05-13,-0.011262272785275688,-1.1262272785275689
2015-05-14,0.0010706876727428051,0.10706876727428051
2015-05-15,0.0012273686505693162,0.12273686505693163
2015-05-16,-0.0026834631819685926,-0.2683463181968593
2015-05-17,0.001041248321921292,0.1041248321921292
2015-05-18,-0.005888367834731758,-0.5888367834731758
2015-05-19,-0.0021533152751356853,-0.21533152751356854
2015-05-20,0.0011153622631422718,0.11153622631422719
2015-05-21,0.000713332065903892,0.0713332065903892
2015-05-22,0.0025608458265013057,0.25608458265013057
2015-05-23,-0.0015828935450241657,-0.15828935450241657
2015-05-24,0.002105830851862181,0.2105830851862181
2015-05-25,-0.006178709468560969,-0.6178709468560969
2015-05-26,-5.4232159667230384e-05,-0.005423215966723039
2015-05-27,0.0002251629729440674,0.02251629729440674
2015-05-28,0.00016848970734130819,0.01684897073413082
2015-05-29,-0.0004204952563112942,-0.04204952563112942
2015-05-30,-0.005246068432336842,-0.5246068432336842
2015-05-31,-0.0017104735967711532,-0.17104735967711532
2015-06-01,-0.004065974436227961,-0.4065974436227961
2015-06-02,0.0,0.0
2015-06-03,0.0,0.0
2015-06-04,0.0,0.0
2015-06-05,0.0,0.0
2015-06-06,0.0,0.0
2015-06-07,0.0,0.0
2015-06-08,0.0,0.0
2015-06-09,0.0,0.0
2015-06-10,0.0,0.0
2015-06-11,0.0,0.0
2015-06-12,-0.00025081524278626005,-0.025081524278626005
2015-06-13,0.0025131202657224356,0.25131202657224355
2015-06-14,0.0018623372598163784,0.18623372598163784
2015-06-15,0.005257885533311987,0.5257885533311987
2015-06-16,0.0277650309046702,2.77650309046702
2015-06-17,-0.00382593051852524,-0.382593051852524
2015-06-18,-0.0007390650754451351,-0.0739065075445135
2015-06-19,-0.011818405179143888,-1.1818405179143887
2015-06-20,0.0016468167882560845,0.16468167882560844
2015-06-21,-0.0034401480038588556,-0.34401480038588556
2015-06-22,0.00829245827021935,0.829245827021935
2015-06-23,-0.007273840258741139,-0.7273840258741139
2015-06-24,-0.01028357246132449,-1.028357246132449
2015-06-25,0.00627655491647978,0.6276554916479781
