Date,Drawdown,Drawdown_Pct,Peak_Value,Current_Value
2014-12-30,0.0,0.0,1000.0,1000.0
2014-12-31,-0.0003201929931640279,-0.032019299316402794,1000.0,999.679807006836
2015-01-01,-0.0063340263468425065,-0.6334026346842506,1000.0,993.6659736531575
2015-01-02,-0.005725010776095814,-0.5725010776095815,1000.0,994.2749892239042
2015-01-03,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-04,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-05,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-06,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-07,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-08,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-09,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-10,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-11,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-12,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-13,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-14,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-15,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-16,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-17,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-18,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-19,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-20,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-21,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-22,-0.03234919515991214,-3.2349195159912143,1000.0,967.6508048400879
2015-01-23,-0.03258207415771494,-3.258207415771494,1000.0,967.4179258422851
2015-01-24,-0.017737995338439987,-1.7737995338439987,1000.0,982.26200466156
2015-01-25,-0.00893149204254155,-0.8931492042541549,1000.0,991.0685079574585
2015-01-26,0.0,0.0,1020.7009923934936,1020.7009923934936
2015-01-27,-0.01469282274782397,-1.469282274782397,1020.7009923934936,1005.704013633728
2015-01-28,-0.058133575286037006,-5.8133575286037,1020.7009923934936,961.3639944076538
2015-01-29,-0.05872433516701191,-5.87243351670119,1020.7009923934936,960.7610052108764
2015-01-30,-0.06914070218734138,-6.914070218734138,1020.7009923934936,950.1290090560913
2015-01-31,-0.08230959092449713,-8.230959092449714,1020.7009923934936,936.6875112533569
2015-02-01,-0.06833684717830027,-6.833684717830027,1020.7009923934936,950.94950466156
2015-02-02,-0.05179379901619958,-5.179379901619958,1020.7009923934936,967.8350103378295
2015-02-03,-0.06790184429612027,-6.790184429612027,1020.7009923934936,951.3935125350952
2015-02-04,-0.06851173183617551,-6.851173183617551,1020.7009923934936,950.7709997177124
2015-02-05,-0.08304107754539496,-8.304107754539496,1020.7009923934936,935.9408821334839
2015-02-06,-0.0805158453390474,-8.051584533904741,1020.7009923934936,938.5183891525269
2015-02-07,-0.0779390685090033,-7.7939068509003295,1020.7009923934936,941.1485078201295
2015-02-08,-0.0821930030810429,-8.21930030810429,1020.7009923934936,936.8065125808716
2015-02-09,-0.08553585958736326,-8.553585958736326,1020.7009923934936,933.3944556274414
2015-02-10,-0.08577629978577811,-8.57762997857781,1020.7009923934936,933.1490380783081
2015-02-11,-0.08577629978577811,-8.57762997857781,1020.7009923934936,933.1490380783081
2015-02-12,-0.08577629978577811,-8.57762997857781,1020.7009923934936,933.1490380783081
2015-02-13,-0.08600695205682277,-8.600695205682277,1020.7009923934936,932.913611076355
2015-02-14,-0.0645569754090765,-6.45569754090765,1020.7009923934936,954.8076235275269
2015-02-15,-0.08659674770644896,-8.659674770644896,1020.7009923934936,932.3116060714722
2015-02-16,-0.0875588263526189,-8.755882635261889,1020.7009923934936,931.3296114425659
2015-02-17,-0.07798991404254806,-7.798991404254806,1020.7009923934936,941.0966097335815
2015-02-18,-0.08512618277973291,-8.51261827797329,1020.7009923934936,933.8126131515503
2015-02-19,-0.08124943458225845,-8.124943458225845,1020.7009923934936,937.7696138839722
2015-02-20,-0.07782433533838716,-7.782433533838716,1020.7009923934936,941.2656160812378
2015-02-21,-0.07708465777399778,-7.708465777399779,1020.7009923934936,942.0206057052612
2015-02-22,-0.08546810370078455,-8.546810370078454,1020.7009923934936,933.4636141281128
2015-02-23,-0.08261222983776684,-8.261222983776683,1020.7009923934936,936.3786074142456
2015-02-24,-0.08276604342454108,-8.276604342454108,1020.7009923934936,936.2216097335815
2015-02-25,-0.08400538716876736,-8.400538716876737,1020.7009923934936,934.9566103439331
2015-02-26,-0.08502821986456803,-8.502821986456803,1020.7009923934936,933.9126039962769
2015-02-27,-0.06810348462485147,-6.8103484624851465,1020.7009923934936,951.1876980514527
2015-02-28,-0.0675140429154022,-6.7514042915402195,1020.7009923934936,951.7893417892457
2015-03-01,-0.05762251524030655,-5.762251524030655,1020.7009923934936,961.8856339035035
2015-03-02,-0.03190520421955367,-3.1905204219553673,1020.7009923934936,988.1353187840781
2015-03-03,-0.02091329036605585,-2.091329036605585,1020.7009923934936,999.3547761626471
2015-03-04,-0.03786435702764873,-3.786435702764873,1020.7009923934936,982.052805599031
2015-03-05,-0.03178874078080818,-3.178874078080818,1020.7009923934936,988.2541931315832
2015-03-06,-0.03859086907900045,-3.8590869079000454,1020.7009923934936,981.3112540272305
2015-03-07,-0.031625377708725394,-3.1625377708725395,1020.7009923934936,988.4209379813785
2015-03-08,-0.03537978434657439,-3.537978434657439,1020.7009923934936,984.5888114002773
2015-03-09,-0.005350178955726383,-0.5350178955726383,1020.7009923934936,1015.2400594239009
2015-03-10,-0.0011113908956149475,-0.11113908956149475,1020.7009923934936,1019.5665946034023
2015-03-11,0.0,0.0,1028.8485610398793,1028.8485610398793
2015-03-12,-0.0039551724162523285,-0.39551724162523283,1028.8485610398793,1024.7792875907535
2015-03-13,-0.021566970150524584,-2.1566970150524583,1028.8485610398793,1006.6594148345221
2015-03-14,-0.028309330603608275,-2.8309330603608274,1028.8485610398793,999.7225469843547
2015-03-15,-0.01950441523952187,-1.950441523952187,1028.8485610398793,1008.781471486773
2015-03-16,-0.011301105710673939,-1.1301105710673938,1028.8485610398793,1017.2214346912929
2015-03-17,-0.021238837769370533,-2.123883776937053,1028.8485610398793,1006.997013362703
2015-03-18,-0.07840788223141691,-7.840788223141691,1028.8485610398793,948.1787242319017
2015-03-19,-0.07174303508810778,-7.1743035088107785,1028.8485610398793,955.035842624846
2015-03-20,-0.07093747165315459,-7.093747165315459,1028.8485610398793,955.864645405724
2015-03-21,-0.07269227248448902,-7.269227248448902,1028.8485610398793,954.059221095494
2015-03-22,-0.0668865321625732,-6.68865321625732,1028.8485610398793,960.0324486714683
2015-03-23,-0.06802432859174794,-6.802432859174794,1028.8485610398793,958.8618284525555
2015-03-24,-0.08779229074006005,-8.779229074006006,1028.8485610398793,938.5235890415738
2015-03-25,-0.08745555655489558,-8.745555655489557,1028.8485610398793,938.8700375234332
2015-03-26,-0.0867530863588437,-8.67530863588437,1028.8485610398793,939.5927729738146
2015-03-27,-0.08720525340438569,-8.720525340438568,1028.8485610398793,939.1275615596591
2015-03-28,-0.08546968020563063,-8.546968020563064,1028.8485610398793,940.9132035477776
2015-03-29,-0.08854302062046573,-8.854302062046573,1028.8485610398793,937.7512016843888
2015-03-30,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-03-31,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-01,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-02,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-03,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-04,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-05,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-06,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-07,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-08,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
2015-04-09,-0.08790909731852738,-8.790909731852738,1028.8485610398793,938.4034127613977
