Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
XLK,SMA,63,81,0,false,false,0,45,1.5819867300724144,62.22222222222222,3.78332540442754,5.790376969007379,0.9643802492984846,0.281509779786589,97 days 22:55:59.999999999,0.0046768768855464295,0.1422550052687039,0.2845100105374078,0.8237101062339265,0,6643,6644 days 00:00:00,1000.0,8887.077196170587,788.7077196170588,615.4519708374002,100.0,246.88376879076839,35.3000935845855,2424 days 00:00:00,45,0.0,41.3355567154654,-16.681682164292358,13.288496524924618,-6.559467005444544,126 days 18:00:00,50 days 12:42:21.176470588,175.26838213712415,0.6791828501403436,0.3612272065576409,1.1328836428562676,-0.19335818428902105,12.920848400760466,0.9467467974495254,0.5647668393782384,-0.01751712059351759,None,None,0.00038876446868912673,0.09796864610965994,7.8870771961706065,0.0863891983654359,0.17359873533276782,9621.805555555555
XLK,SMA,69,77,0,false,false,0,62,1.5805217889916712,62.903225806451616,3.995323043739906,4.040726253156725,0.9415789028874219,0.19589543988389727,70 days 04:15:29.032258064,0.0064436970423084146,0.19599578503688095,0.3919915700737619,0.7919653141065869,0,6643,6644 days 00:00:00,1000.0,8360.162053920041,736.0162053920042,615.4519708374002,100.0,330.17576816346707,31.882182091994615,2419 days 00:00:00,62,0.0,40.23163353364589,-13.86401350276682,9.42347933611182,-5.086550713593218,90 days 15:23:04.615384615,35 days 11:28:41.739130435,118.71229119225872,0.6610288836130216,0.3880975651792126,1.1298949740269422,-0.15102072598764082,12.818841667023449,0.9589744207525263,0.5508870214752567,-0.01746089752016834,None,None,0.00038008900314025765,0.09578242879134492,7.3601620539200425,0.08387361153486461,0.17438598184112059,9621.805555555555
XLC,SMA,53,54,0,false,false,0,45,1.4737811878300349,62.22222222222222,3.2978365018311844,2.099367407157805,1.4420649999148767,0.31122705117707444,24 days 04:47:59.999999998,0.017855455833726976,0.543103448275862,1.086206896551724,1.1401736780253593,0,1740,1741 days 00:00:00,1000.0,2336.1604323573515,133.61604323573516,101.90153041442325,100.0,133.4631582209428,26.398055365711397,356 days 00:00:00,45,0.0,27.152084196362807,-12.123245077458717,4.76257457329357,-2.2870914547128667,32 days 22:17:08.571428571,9 days 19:45:52.941176470,29.692454052385564,1.0090747786184302,0.7375291334588114,1.212404376125349,-0.14650221432631827,14.947558432594588,1.0057445392857995,0.5475555555555555,-0.015265883856093192,None,None,0.0005397429672110367,0.13601522773718125,1.3361604323573455,0.13067736184200873,0.16222222117652246,2520.238095238095
XLC,SMA,37,39,0,false,false,0,51,1.3604382704731575,60.78431372549019,2.4487239072541644,1.6605467418213629,1.4591480882436365,0.1458104839221925,20 days 23:59:59.999999999,0.020236183278223904,0.6155172413793103,1.2310344827586206,1.022095149707287,0,1740,1741 days 00:00:00,1000.0,2167.598418765623,116.75984187656232,101.90153041442325,100.0,144.71413680581134,18.73664212142754,319 days 00:00:00,51,0.0,16.511890968385483,-6.947807221443979,4.479465563636346,-2.70877743199186,29 days 01:32:54.193548387,8 days 12:00:00,22.894086642463197,1.0031707769770268,0.9397768698140867,1.1979401700296501,-0.002552756534577291,5.564470728616669,1.0368725841433106,0.5191972076788831,-0.015083449414038875,None,None,0.0004875251799154791,0.12285634533870074,1.1675984187656194,0.11848729027899796,0.1473902927557723,2520.238095238095
XLK,EMA,24,61,0,false,false,1,42,1.258727089702053,48.78048780487805,3.3095453497745413,6.220007656180696,0.9238004052410416,0.04204831099063443,110 days 03:30:43.902439024,0.004261154495720081,0.13277133825079032,0.2623814541622761,0.8258387404412727,0,6643,6644 days 00:00:00,1000.0,7413.3068670697,641.33068670697,615.4519708374002,100.0,238.85814646766894,40.8991149540901,2377 days 00:00:00,41,-174.7419439735204,69.605295002003,-10.817125550660798,17.77951057734245,-4.789042744925735,188 days 06:00:00,35 days 18:17:08.571428571,160.68411734251754,0.6581950304836672,0.2844508458583583,1.1228889621184897,-0.2838322393866786,5.122820527531967,0.92716855121012,0.5906152741201819,-0.017541287477330213,None,None,0.00035464291983220526,0.08937001579771572,6.413306867069692,0.07894336377250366,0.16341179389143196,9621.805555555555
XLV,SMA,38,45,0,false,false,0,108,1.2500839719174117,61.111111111111114,1.9175548431307505,1.054139120778655,0.6566198270002653,-0.5925527186780853,37 days 04:13:19.999999999,0.011224504525311431,0.34141201264488935,0.6828240252897787,0.3598957588327547,0,6643,6644 days 00:00:00,1000.0,2734.352030434272,173.43520304342718,425.66292866340183,100.0,326.1214511463756,46.486684908473684,3216 days 00:00:00,108,0.0,21.00127134808041,-11.25704563803983,3.80464968974532,-3.2680917733118195,46 days 07:16:21.818181818,22 days 20:00:00,16.05881509661363,0.46555496924317563,0.12221993264868684,1.0890523847306914,-0.042731778837698756,10.66031615624025,1.027073793729758,0.4592576323303316,-0.01176413176659861,None,None,0.0001781353834584278,0.044890116631523806,1.7343520304342888,0.03888968298413342,0.11604486537149268,9621.805555555555
XLF,SMA,62,84,0,false,false,0,51,1.1626915471458814,54.90196078431373,2.5178233740448923,3.6570745814711074,0.7503488291561659,1.0212729953187203,80 days 02:21:10.588235294,0.005300460470285954,0.1612223393045311,0.3224446786090622,0.5896021190359109,0,6643,6644 days 00:00:00,1000.0,4346.273753591084,334.6273753591083,165.55278586025105,100.0,188.500314280613,28.925029708299565,2265 days 00:00:00,51,0.0,64.16567545244772,-23.63498647533861,10.996834826289579,-5.278285716568773,105 days 04:17:08.571428572,49 days 13:33:54.782608696,65.61321085472713,0.5282683828642089,0.29063735456025774,1.1040841036582456,-0.2066382416986665,9.568013320979706,1.0049863293167374,0.4712134632418068,-0.015588980227337004,None,None,0.00026833077136691446,0.06761935438446244,3.3462737535910483,0.05731189005306225,0.15405030518319882,9621.805555555555
XLK,EMA,30,36,0,false,false,1,51,1.1572395441722605,50.0,2.745755224134836,4.525788304947172,0.8610834374171803,-0.15017080130293597,88 days 17:16:48,0.005196529872829367,0.1612223393045311,0.3192834562697577,0.7296581777206715,0,6643,6644 days 00:00:00,1000.0,6230.290552132767,523.0290552132766,615.4519708374002,100.0,277.72022959103924,40.559033831081855,2364 days 00:00:00,50,-97.07971870393794,64.01751685878287,-10.81712555066078,13.16822655089892,-4.116649941004577,147 days 05:45:36,30 days 04:48:00,106.54740541673411,0.6133358109397022,0.26067320842790526,1.114866280573387,-0.26557592987282175,4.712219884226188,0.9308995121909286,0.5721722669190724,-0.017381366522505683,None,None,0.00032751521697215114,0.08253383467698208,5.230290552132785,0.07185212260897433,0.16194959374249532,9621.805555555555
XLY,EMA,32,51,0,false,false,1,42,1.067904742855877,51.21951219512195,2.9068008162129324,4.848082517597428,0.8173350896774502,-0.48208554766830003,110 days 09:57:04.390243903,0.004261154495720081,0.13277133825079032,0.2623814541622761,0.6436864038116712,0,6643,6644 days 00:00:00,1000.0,4786.049844106299,378.60498441062987,731.018380943251,100.0,187.95432295881488,32.247145598462154,1103 days 00:00:00,41,-103.93032205475902,57.797131635091844,-12.792089528450834,13.888049344074057,-4.643882650203034,172 days 11:25:42.857142858,45 days 06:00:00,94.87756502831846,0.583409512209295,0.2785439736199553,1.1061720530996508,-0.30280411914230587,5.732723456300951,0.9712842125308837,0.5695724072761634,-0.015178712352009382,None,None,0.0002768540873047133,0.06976723000078776,3.7860498441063353,0.0611843282561737,0.14392098953835808,9621.805555555555
XLU,SMA,81,89,0,false,false,1,73,1.033370643126414,56.94444444444444,1.6826325457322264,1.261144409739027,0.4887539285802295,-0.28695462736366456,56 days 09:40:00,0.007483003016874288,0.23076923076923078,0.458377239199157,0.29103332532439086,0,6643,6644 days 00:00:00,1000.0,2229.4859967895786,122.94859967895786,172.42745608793624,100.0,205.50912139180437,39.21518516162692,2090 days 00:00:00,72,93.61962905794735,26.177175717946433,-17.202783496658185,5.018637760768661,-3.7084435706550054,69 days 00:35:07.317073171,39 days 17:01:56.129032258,15.775921774050424,0.34811359352908217,0.11483098257869635,1.069035602842832,0.007989348572051915,25.4855450245806,0.9651015858997783,0.48171275646743983,-0.01351560119780291,None,None,0.00015858280214158034,0.03996286613967825,1.2294859967895846,0.03087745886221649,0.1381598355767097,9621.805555555555
