Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
ATOM-USD,SMA,36,65,0,false,false,0,16,2.234601879297523,75.0,2.5998516503558426,32.49607131089233,1.6544523799156483,73.65425971724916,66 days 03:00:00,0.007120605251446373,0.21361815754339117,0.42723631508678234,6.9417508808314725,0,2247,2248 days 00:00:00,1000.0,23578.41466079685,2257.841466079685,-31.076518773525418,100.0,385.3653938116372,60.12086444085261,1159 days 00:00:00,16,0.0,205.730823485511,-33.226073658591595,50.166967837229784,-20.516618268120034,75 days 04:00:00,39 days 00:00:00,1411.150916299803,1.0215793237670214,1.115278875918309,1.2477627467475474,0.9842340254003399,12.908912156819724,1.2664908930401948,0.31078717201166184,-0.059695667683235414,None,None,0.0023844158752974218,0.6008728005749503,22.578414660796838,0.425142850223041,0.7078750622762521,2247
ATOM-USD,SMA,49,79,0,false,false,0,13,1.9949671930060426,69.23076923076923,2.6580732121059873,35.813697205166775,1.4599002488811117,40.8663767792281,80 days 11:04:36.923076924,0.005785491766800178,0.17356475300400534,0.3471295060080107,6.2159955095750075,0,2247,2248 days 00:00:00,1000.0,13389.082064121198,1238.9082064121199,-31.076518773525418,100.0,191.82945738955232,60.12086444085259,418 days 00:00:00,13,0.0,209.74757296112423,-38.29347715829312,61.8065119061326,-22.67013587200631,95 days 05:20:00.000000001,47 days 06:00:00,953.0063126247072,0.9151116084865019,0.8713539144672053,1.2191863236401599,0.89697263290777,12.696391208960822,1.2261135186608416,0.30697674418604654,-0.06131904454457671,None,None,0.002125501500359077,0.5356263780904874,12.389082064121169,0.33754488254238435,0.7044238537009608,2247
BNB-USD,SMA,28,40,0,false,false,1,40,1.9861975308641973,66.66666666666666,5.346064621363706,43.64319069322467,2.509557835882536,0.4138189985409679,39 days 04:18:27.692307691,0.014249177932042383,0.43843624406284254,0.865911582024114,19.134756606455827,0,2737,2738 days 00:00:00,1000.0,442380.59162087284,44138.05916208729,31219.031012906784,100.0,13789.692773767772,70.54003120838638,556 days 00:00:00,39,14483.866276548244,1096.1056970682755,-20.708749074716682,68.42025202758671,-5.910931975499397,46 days 21:13:50.769230769,23 days 18:27:41.538461538,10946.069880623705,1.3632925908080733,1.775908032841877,1.3884303634168973,3.9596010180317442,56.63246508179723,1.3127290796618267,0.41791817711030554,-0.046914088194305405,None,None,0.0030964186857215725,0.7802975088018362,441.3805916208737,0.7519178424048432,0.6888383341481208,2737
ATOM-USD,SMA,48,80,0,false,false,0,13,1.9854997444672065,69.23076923076923,2.4361338424130228,37.4063009109581,1.503714480884215,46.545759037711,80 days 09:13:50.769230769,0.005785491766800178,0.17356475300400534,0.3471295060080107,6.492415378403943,0,2247,2248 days 00:00:00,1000.0,15154.03635789891,1415.403635789891,-31.076518773525418,100.0,228.4563302473145,60.12086444085259,387 days 00:00:00,13,0.0,213.84720318651148,-37.94077387294343,64.87904399109719,-24.407371019354855,95 days 10:40:00,46 days 12:00:00,1088.7720275306856,0.9387474223832243,0.922830247319143,1.225685979072988,0.9195357516759192,12.765492291697496,1.2303287289937184,0.30697674418604654,-0.06102320480810391,None,None,0.002176829790509425,0.5485611072083751,14.154036357898887,0.35624079974263334,0.7032705272772449,2247
BNB-USD,SMA,28,42,0,false,false,1,38,1.85368522491325,62.16216216216216,10.218154087566933,48.65658424251629,2.535873082305823,0.48660790042811436,41 days 06:29:11.351351350,0.01351845085860431,0.4165144318597004,0.8220679576178297,20.266169542005322,0,2737,2738 days 00:00:00,1000.0,465104.5814749754,46410.45814749754,31219.031012906784,100.0,10924.37693414173,70.54003120838637,1027 days 00:00:00,37,15227.866435123316,1163.265105716297,-19.166705313194967,82.26363809063018,-6.55500422224225,51 days 00:00:00,25 days 06:51:25.714285714,12131.803109185192,1.3742830676167843,1.797304833815733,1.3942841781750948,4.0153990811057225,57.81882403269104,1.3231826218253708,0.41571871768355734,-0.046685316950038226,None,None,0.003105133878225966,0.7824937373129434,464.10458147497616,0.7600134263627245,0.6852528280539211,2737
BNB-USD,SMA,29,38,0,false,false,1,46,1.8168827160493828,60.0,6.738200469079931,33.27832359961102,2.6366714919756418,1.1779473374504574,34 days 05:20:00,0.016441359152356595,0.5042016806722689,0.9974424552429667,16.778986688879506,0,2737,2738 days 00:00:00,1000.0,680934.0547234359,67993.40547234358,31219.031012906784,100.0,21353.89843583665,70.54003120838638,449 days 00:00:00,45,22294.282295762096,775.4519199819305,-17.820581501199424,58.320441246964705,-4.284852871419494,44 days 14:13:20,18 days 16:00:00,14614.217165059417,1.429426565530915,1.9649034498218834,1.4097428016472708,3.924294292214351,55.64066549556607,1.3170191581771713,0.4282733437663015,-0.0470688586489162,None,None,0.0032633298376169547,0.8223591190794726,679.9340547234375,0.8228598421845756,0.6923820900489258,2737
BNB-USD,SMA,28,39,0,false,false,1,43,1.7978628574256612,59.523809523809526,4.8691097809201995,40.83234705794015,2.495926493279016,0.4014566196309335,36 days 11:25:42.857142856,0.015345268542199489,0.4713189623675557,0.9316770186335404,19.245059446380267,0,2737,2738 days 00:00:00,1000.0,438521.1767150162,43752.11767150162,31219.031012906784,100.0,13911.238601714438,70.54003120838638,457 days 00:00:00,42,17725.700905205624,1096.105697068275,-20.708749074716685,72.32059093879096,-5.473893943311045,46 days 13:26:24,21 days 15:31:45.882352941,9995.130376424058,1.3618772574883529,1.7721797805445283,1.3865826809088027,3.9343872701818006,56.52263975008795,1.3080324305124935,0.4215991692627206,-0.047411920773715775,None,None,0.0030946008419697746,0.7798394121763832,437.5211767150148,0.7505055244447512,0.6891493874900069,2737
ATOM-USD,SMA,50,79,0,false,false,0,14,1.7901039098534979,64.28571428571429,2.2111110650543266,31.621115070868996,1.3952087684747676,32.91199079257577,75 days 01:42:51.428571428,0.006230529595015576,0.18691588785046728,0.37383177570093457,5.91048879829327,0,2247,2248 days 00:00:00,1000.0,10917.135809660513,991.7135809660513,-31.076518773525418,100.0,203.01107587460083,60.12086444085261,451 days 00:00:00,14,0.0,210.20115592728658,-38.97414497341558,60.49314299383276,-20.3485351904658,95 days 10:40:00,38 days 09:36:00,708.36684354718,0.8759981000880246,0.7887316152895818,1.2088044817241952,0.9002321622126305,12.725112829762727,1.2248000041666693,0.3077370564281559,-0.06131904454457674,None,None,0.0020339614334810062,0.5125582812372136,9.917135809660538,0.3072890313252714,0.7041841607808981,2247
BNB-USD,SMA,29,40,0,false,false,1,40,1.777774789897078,58.97435897435898,6.6380589761919575,43.71581856245353,2.4485998171832435,0.16481130997354076,39 days 07:23:04.615384615,0.014249177932042383,0.43843624406284254,0.865911582024114,19.166599296654816,0,2737,2738 days 00:00:00,1000.0,364642.8041024855,36364.280410248546,31219.031012906784,100.0,10148.38238801318,70.54003120838638,1030 days 00:00:00,39,11938.673878017347,1096.1056970682753,-23.42786213751411,78.05153797552951,-5.641778093843217,52 days 02:05:13.043478261,20 days 22:30:00,9018.05462114021,1.3324122457667573,1.6946858443260278,1.3776843828144496,3.966119155576448,56.76815805765419,1.3044576480047845,0.4193882840850182,-0.04741192077371572,None,None,0.0030248286699679603,0.762256824831926,363.64280410248443,0.7210327447050593,0.6885078050015521,2737
LTC-USD,SMA,30,34,0,false,false,1,94,1.7677081203476477,52.68817204301075,1.7688737041275588,14.776548393208113,1.8250600250322495,18.350736071584112,21 days 13:40:38.709677418,0.02393206381883685,0.7256819351518271,1.4436438497169326,10.723074232847885,0,3886,3887 days 00:00:00,1000.0,341134.3301885965,34013.43301885965,1757.7332920584454,100.0,22157.993917681422,74.48794977237819,1104 days 00:00:00,93,7336.417001463589,599.4061586129451,-26.60250056103311,35.40611451966975,-8.197286611260525,27 days 03:25:42.857142857,15 days 08:43:38.181818181,3578.4721848078807,1.0635195366532684,0.9789686951601834,1.2860605909074772,2.566164907099827,36.356591594979264,1.3258228507229766,0.3629032258064517,-0.050695206919752864,None,None,0.0023533577750759105,0.5930461593191294,340.13433018859746,0.45953101587275946,0.6711030109219007,3886
