Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
BTC-USD,SMA,104,105,0,false,false,0,74,1.752983985553844,59.45945945945946,2.613275778287028,15.749016967236047,1.7799131333295577,0.06335529065068139,31 days 07:08:06.486486486,0.019057429822302345,0.5717228946690703,1.1434457893381407,9.004073568700496,0,3883,3884 days 00:00:00,1000.0,219751.12150599342,21875.11215059934,20571.78098696783,100.0,13390.384080206775,64.62311387272726,1049 days 00:00:00,74,0.0,635.637382729637,-23.814704618803713,29.780735254667917,-4.830836520997361,43 days 07:05:27.272727273,13 days 16:48:00,2956.096236567479,1.1868399255675797,1.0211617940704756,1.2799211808673296,-0.0700960211370867,15.927644416297769,1.1682226951070922,0.47400379506641366,-0.04086740930423648,None,None,0.001823943713045029,0.4596338156873473,218.75112150599384,0.4188881309408661,0.46608592354422423,3883.0
MSTR,MACD,13,21,32,false,false,1,155,1.724690062583077,44.8051948051948,2.4860226199646656,8.213211570016188,1.377648628075194,18.1951043228636,23 days 09:11:41.298701298,0.015714349345437906,0.48108187998817614,0.9590600059119124,3.9512272628440277,0,6766,6767 days 00:00:00,1000.0,684241.2176165355,68324.12176165354,3559.455609744802,100.0,12123.34267387345,90.38661507823632,1920 days 00:00:00,154,132356.3880082498,172.7589740381635,-61.58299999999998,29.550868501592646,-9.107945233263523,37 days 11:07:49.565217391,11 days 22:52:14.117647058,3577.174218235622,0.8544173862272401,0.46697954183053597,1.238681805491997,1.8569010377135236,62.677412023795426,1.2688445117945655,0.37568611506403743,-0.0414512614827772,None,None,0.0016151117630799274,0.40700816429614173,683.241217616531,0.27521056262980736,0.5732963882172093,9799.960317460318
BTC-USD,MACD,14,23,13,false,false,1,101,1.6775389682952704,53.0,1.8719536498998877,8.30393499949065,2.4556761417207826,1.8659398029870287,20 days 01:26:23.999999998,0.025753283543651816,0.78032449137265,1.5529229976822045,6.479763854869089,0,3883,3884 days 00:00:00,1000.0,590574.8594888289,58957.48594888289,20571.78098696783,100.0,31274.315329016605,61.52755789276792,1106 days 00:00:00,100,57263.26082035515,104.68813710047856,-26.016413568790824,21.550431762607534,-6.6336039035986065,28 days 07:14:43.018867924,10 days 18:22:58.723404255,5323.115986684737,1.5053141047470686,1.335188885983532,1.3886549559123555,0.9799804636484873,12.0870877877988,1.3286671039565816,0.38912732474964234,-0.03086556233333518,None,None,0.0019445101482356807,0.4900165573553915,589.5748594888299,0.5128806117841613,0.39176874527729594,3883.0
BTC-USD,SMA,26,38,0,false,false,1,56,1.6580864751555904,56.36363636363636,3.0753607411877324,17.257414472073084,2.059876782743174,0.41820544873040827,39 days 14:50:10.909090908,0.014164305949008499,0.4326551635333505,0.8575843420036054,7.46650948057759,0,3883,3884 days 00:00:00,1000.0,292750.11885806394,29175.011885806394,20571.78098696783,100.0,8420.748157365644,67.09803713121846,817 days 00:00:00,55,-627.0334640780347,267.5713900491202,-25.20796837568079,36.924547647376784,-8.145965879360856,52 days 07:44:30.967741935,23 days 05:00:00,5315.948224038945,1.3224864528131837,1.0510839343422786,1.3183401111579451,0.5729524938808515,10.5524979637245,1.1644784189237272,0.44225770516152985,-0.035836695759835877,None,None,0.0017980644795209002,0.4531122488392669,291.75011885806293,0.44554025937603514,0.4123449996260615,3883.0
BTC-USD,SMA,27,29,0,false,false,1,141,1.6537112231287048,51.42857142857142,1.8480064053423475,7.168351865384597,2.303275578464545,1.841530709846331,15 days 14:13:42.857142856,0.036054596961112545,1.0893638938964718,2.171001802729848,7.808943700895402,0,3883,3884 days 00:00:00,1000.0,585553.4743070195,58455.34743070196,20571.78098696783,100.0,49824.16548248408,64.84165645822193,752 days 00:00:00,140,-1710.3143196773017,217.46231727195834,-24.03378449670691,18.66673755979252,-5.006409458106142,21 days 18:00:00,9 days 01:45:52.941176470,4187.59849019069,1.4495561501672358,1.2646932320833557,1.3492203770511142,0.7089221204613159,9.75007470434476,1.2892801591268015,0.44332961724266073,-0.03582766917797482,None,None,0.0019784533337425694,0.4985702401031275,584.5534743070175,0.5120426829453806,0.41394007177725844,3883.0
MSTR,SMA,16,82,0,false,false,1,48,1.6510524877340533,53.191489361702125,2.6645516713439705,37.12137376155984,1.508019243895409,36.02047594210055,78 days 22:28:05.106382978,0.004795937787244037,0.1489801950931126,0.29485663612178536,5.530349505121536,0,6766,6767 days 00:00:00,1000.0,1318727.407675323,131772.74076753232,3559.455609744802,100.0,20945.812079704625,83.94428050240444,2354 days 00:00:00,47,16030.033780772006,489.9829015544042,-30.033379409144324,80.13482711966776,-11.757550509017353,120 days 00:57:36,32 days 05:27:16.363636363,27695.688806267037,0.9475952484244529,0.5638443653078478,1.2496263980426554,0.4657389823146236,38.954388339728006,1.243621786412982,0.38271352676747045,-0.038294851016298974,None,None,0.0015787026958592936,0.397833079356542,1317.7274076753226,0.3067519392352871,0.5052707745380568,9799.960317460318
MSTR,SMA,18,21,0,false,false,1,242,1.646412094982533,47.30290456431535,2.12649658153768,5.618468598140746,1.4796737009447882,35.05784035672942,15 days 01:59:30.124481326,0.024591936313315164,0.7511084835944428,1.4991132131244458,4.2200794288724905,0,6766,6767 days 00:00:00,1000.0,1284462.8213304307,128346.28213304306,3559.455609744802,100.0,58327.30966469848,85.9624617378018,2357 days 00:00:00,241,57991.72814195184,481.51675392670165,-35.477187499999985,18.38476152496884,-5.841038438539588,20 days 13:15:47.368421052,10 days 04:09:26.929133858,5084.942295387876,0.9245218223248238,0.5481746902827669,1.252789676186572,0.7229386923777369,38.83011596137568,1.3613738301355773,0.3751270067059541,-0.03902844768200573,None,None,0.001643193482159063,0.41408475750408386,1283.4628213304186,0.3054714400336638,0.5390365816839571,9799.960317460318
BTC-USD,SMA,76,78,0,false,false,0,61,1.6217089380790721,57.377049180327866,2.226202437974096,25.937894200106125,1.797568089641362,0.12813560696268939,37 days 12:59:00.983606556,0.015709502961627608,0.4712850888488282,0.9425701776976564,12.224142772648522,0,3883,3884 days 00:00:00,1000.0,233077.5863003647,23207.758630036467,20571.78098696783,100.0,10027.873001062346,64.3271929581157,1302 days 00:00:00,61,0.0,996.8003042619595,-33.28289019687436,50.27243223385051,-6.8201377683959254,48 days 22:37:42.857142857,22 days 04:36:55.384615384,3804.550595087946,1.199345708370704,1.0401760296737175,1.2829578066810934,-0.07864723210756712,16.153074315103865,1.1484541656580773,0.4689863842662632,-0.03976337342106384,None,None,0.0018356857362608191,0.4625928055377264,232.07758630036594,0.424318578916413,0.46419520556738647,3883.0
MSTR,SMA,6,27,0,false,false,1,149,1.6023587756863236,38.513513513513516,1.9435254677957297,11.463977432084665,1.380175446834893,18.697654214944816,24 days 07:56:45.405405404,0.015102101968342923,0.46245935560153706,0.9218149571386343,5.301623615872438,0,6766,6767 days 00:00:00,1000.0,702129.2579419867,70112.92579419867,3559.455609744802,100.0,18305.5482176318,89.48038602708812,2310 days 00:00:00,148,135434.73642919085,621.5801948051948,-50.0000264924055,43.04846379075747,-8.319711825545548,44 days 22:18:56.842105263,11 days 10:17:08.571428571,3822.260280491864,0.8846108869593308,0.4739227450306939,1.2394560882862171,0.32867212133426316,41.54138214623083,1.2895761705447883,0.37067044764026735,-0.03790515629389536,None,None,0.0015239705908535281,0.3840405888950891,701.129257941987,0.27643668137522925,0.5224816098170391,9799.960317460318
MSTR,SMA,52,90,0,false,false,0,38,1.5799446015076941,60.526315789473685,2.8770109087309574,30.51898501049582,1.13538185242268,1.869059224774613,98 days 22:06:18.947368421,0.0038775667216015613,0.11794265444871416,0.23588530889742831,3.5994901032183955,0,6766,6767 days 00:00:00,1000.0,103122.8895231407,10212.28895231407,3559.455609744802,100.0,1363.0494079426817,92.58642735845723,2380 days 00:00:00,38,0.0,548.5691315957581,-38.37834262845191,61.1965040519,-16.519877519657257,129 days 18:46:57.391304348,51 days 14:24:00,2687.444461135282,0.7190676687806755,0.3068419240928194,1.1840570741136884,0.7179783458503458,40.5536273132661,1.1973114443463049,0.3835616438356165,-0.039568511783187627,None,None,0.0012084386152899887,0.30452653105307714,102.12288952314006,0.18843771746263527,0.509684627422772,9799.960317460318
