Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
MSTR,MACD,13,21,32,false,false,1,155,1.7242690375973975,44.8051948051948,2.4860226199646656,8.213211570016188,1.3758272739871442,18.203742134945237,23 days 09:11:41.298701298,0.01572132007559262,0.4812952831583617,0.9594854354576372,3.9529799882304735,0,6763,6764 days 00:00:00,1000.0,672876.4132836751,67187.6413283675,3498.6744175295653,100.0,12123.34267387345,90.38661507823632,1920 days 00:00:00,154,120991.58367538941,172.7589740381635,-61.58299999999998,29.550868501592646,-9.107945233263523,37 days 11:07:49.565217391,11 days 22:52:14.117647058,3577.174218235622,0.853309729452838,0.46580371156244293,1.2384030362947482,1.8570424765377358,62.67064510921834,1.269262483569702,0.3753558357055714,-0.04146955710985906,None,None,0.0016132402123149219,0.40653653350336033,671.8764132836706,0.27455250727992886,0.5733753840130493,9795.61507936508
BTC-USD,MACD,14,23,13,false,false,1,101,1.6775389682952704,53.0,1.8719536498998877,8.30393499949065,2.457668844367137,1.8659386031066092,20 days 01:26:23.999999998,0.025786487880350695,0.781330582774626,1.5549252191851468,6.488118372474643,0,3878,3879 days 00:00:00,1000.0,590652.9943632721,58965.29943632721,20574.515927316177,100.0,31274.315329016605,61.52755789276792,1106 days 00:00:00,100,57341.395694798324,104.68813710047856,-26.016413568790824,21.550431762607534,-6.6336039035986065,28 days 07:14:43.018867924,10 days 18:22:58.723404255,5323.115986684737,1.5065319532856654,1.3375149941493265,1.3891925724795586,0.9796292858414306,12.079827633591819,1.3277917957953782,0.38882921589688507,-0.03087845702828213,None,None,0.001946924368777763,0.49062494093199627,589.652994363273,0.5137012046975802,0.39193805781879526,3878.0
BTC-USD,SMA,26,38,0,false,false,1,56,1.6580864751555904,56.36363636363636,3.0753607411877324,17.257414472073084,2.0614620533103394,0.41820517980612204,39 days 14:50:10.909090908,0.014182568334192883,0.43321299638989164,0.8586900464156781,7.47613623338906,0,3878,3879 days 00:00:00,1000.0,292788.8506012336,29178.88506012336,20574.515927316177,100.0,8420.748157365644,67.09803713121846,817 days 00:00:00,55,-588.3017209083773,267.5713900491202,-25.20796837568079,36.924547647376784,-8.145965879360856,52 days 07:44:30.967741935,23 days 05:00:00,5315.948224038945,1.3235232827807477,1.05286459200846,1.3187271534862672,0.5726050497149966,10.544999025558814,1.1634522994172376,0.4420074349442379,-0.03585450918654386,None,None,0.0018002899327663664,0.45367306305712435,291.7888506012326,0.446239443028293,0.41253193125490506,3878.0
BTC-USD,SMA,27,29,0,false,false,1,141,1.6537112231287048,51.42857142857142,1.8480064053423475,7.168351865384597,2.305072232139964,1.8415295256620194,15 days 14:13:42.857142856,0.036101083032490974,1.0907684373388344,2.1738009283135633,7.819011962500476,0,3878,3879 days 00:00:00,1000.0,585630.944836724,58463.0944836724,20574.515927316177,100.0,49824.16548248408,64.84165645822193,752 days 00:00:00,140,-1632.8437899728306,217.46231727195834,-24.03378449670691,18.66673755979252,-5.006409458106142,21 days 18:00:00,9 days 01:45:52.941176470,4187.59849019069,1.4506981496138511,1.2668957753168182,1.3496452606340508,0.7085459765876491,9.742885310129523,1.288452276524702,0.44308035714285715,-0.03585450918654377,None,None,0.0019809113067795047,0.4991896493084352,584.6309448367222,0.5128617409929079,0.41412807764267534,3878.0
MSTR,SMA,16,82,0,false,false,1,48,1.6505838905288746,53.191489361702125,2.6645516713439705,37.12137376155984,1.5059920923858057,36.03757604203722,78 days 22:28:05.106382978,0.004798065217875669,0.1490462812361378,0.2949874316131894,5.532802713537234,0,6763,6764 days 00:00:00,1000.0,1296824.1978558155,129582.41978558156,3498.6744175295653,100.0,20945.812079704625,83.94428050240444,2354 days 00:00:00,47,-5873.176038735546,489.9829015544042,-30.033379409144324,80.13482711966776,-11.757550509017353,120 days 00:57:36,32 days 05:27:16.363636363,27695.688806267037,0.9463546868532658,0.562560215711761,1.2493331994093213,0.46586145458950207,38.95388054480462,1.2439913150719246,0.38238299611690174,-0.03830418598954809,None,None,0.0015768149967794356,0.3973573791884178,1295.824197855815,0.3060917611230296,0.5053281676759035,9795.61507936508
MSTR,SMA,18,21,0,false,false,1,242,1.6459715316231869,47.30290456431535,2.12649658153768,5.618468598140746,1.477767823852257,35.07448346201841,15 days 01:59:30.124481326,0.024602845053362472,0.7514416678988615,1.4997782049386368,4.22195141442426,0,6763,6764 days 00:00:00,1000.0,1263128.724141572,126212.87241415719,3498.6744175295653,100.0,58327.30966469848,85.9624617378018,2357 days 00:00:00,241,36657.63095309306,481.51675392670165,-35.477187499999985,18.38476152496884,-5.841038438539588,20 days 13:15:47.368421052,10 days 04:09:26.929133858,5084.942295387876,0.9233587226343206,0.5469213915895814,1.2525058490448624,0.7230645723322496,38.827484837066905,1.361862379248895,0.37479674796747975,-0.03903119230166514,None,None,0.001641334386325642,0.41361626535406176,1262.1287241415603,0.3048113414689304,0.5391049439466037,9795.61507936508
MSTR,SMA,6,27,0,false,false,1,149,1.6019087722586132,38.513513513513516,1.9435254677957297,11.463977432084665,1.3782287320066176,18.706530603923426,24 days 07:56:45.405405404,0.01510880111160849,0.46266449800384446,0.9222238651486028,5.303975363742853,0,6763,6764 days 00:00:00,1000.0,690467.3448221035,68946.73448221035,3498.6744175295653,100.0,18305.5482176318,89.48038602708812,2310 days 00:00:00,148,123772.82330930769,621.5801948051948,-50.0000264924055,43.04846379075747,-8.319711825545548,44 days 22:18:56.842105263,11 days 10:17:08.571428571,3822.260280491864,0.8833946021470171,0.47273433367719014,1.2391600382989714,0.3287789017504767,41.53960337887817,1.2900008494983304,0.3703403565640194,-0.03790990698189094,None,None,0.001522058616741882,0.3835587714189542,689.4673448221038,0.27577853709763955,0.5225445703833609,9795.61507936508
BTC-USD,SMA,11,36,0,false,false,1,54,1.579139446761383,52.83018867924528,3.068159758746415,19.290687236028802,2.2554581117545744,1.6061923822688513,40 days 12:13:35.094339621,0.013666838576585868,0.4177411036616812,0.8277462609592573,8.058512976370979,0,3878,3879 days 00:00:00,1000.0,537211.4667864057,53621.14667864057,20574.515927316177,100.0,13277.628284654307,56.86020362672907,731 days 00:00:00,53,53425.45466735173,222.4912061437157,-18.251507913216162,43.10343527569783,-7.37959056840051,60 days 12:51:25.714285714,18 days 01:55:11.999999999,9109.170039982146,1.4500139929619926,1.4188220494203734,1.35525330026253,0.49233727367072444,10.975158828425387,1.1691485926443412,0.44093610698365526,-0.03500680495570283,None,None,0.0019498625337473097,0.49136535850432206,536.211466786402,0.504403815300408,0.40782937500553573,3878.0
BTC-USD,MACD,18,29,18,false,false,1,82,1.5592669803848678,53.086419753086425,1.5987422459691003,9.240073596164134,2.108989191880868,0.2116500735187072,25 days 08:35:33.333333333,0.020887055183084063,0.6343476018566271,1.2609592573491488,5.861418526705458,0,3878,3879 days 00:00:00,1000.0,250291.13735944458,24929.11373594446,20574.515927316177,100.0,13370.154784897155,70.85301534273518,1358 days 00:00:00,81,29286.224480090546,118.7975118615858,-21.627052513972878,24.738784456537058,-8.297941324784174,36 days 20:05:34.883720930,12 days 08:50:31.578947368,2716.110035547581,1.3383219730097307,0.9617861907681554,1.330864753033834,0.7039414715737503,11.385109023339577,1.2355476713483287,0.40441708906589424,-0.0323382162996002,None,None,0.001725080810864246,0.43472036433779,249.291137359445,0.4315795407273517,0.39092688457493424,3878.0
MSTR,MACD,13,31,11,false,false,1,219,1.5531824839100976,40.36697247706422,2.2146468078835335,5.549247395490593,1.4531217309818376,27.567225693040598,16 days 08:55:02.752293577,0.022254855691423315,0.6800236581398788,1.3569421854206714,3.7736195138047077,0,6763,6764 days 00:00:00,1000.0,1000474.2171203444,99947.42171203444,3498.6744175295653,100.0,25205.611582955575,85.08324312161011,1667 days 00:00:00,218,179897.76066760928,221.76438495185585,-54.00252659574467,23.905778361272578,-6.876712027500291,26 days 12:00:00,9 days 12:22:09.230769230,3759.5250295997057,0.8793513075887741,0.5309731395127765,1.2497781674876003,2.142884893746862,61.92430775486048,1.3411081104963158,0.3681229773462783,-0.04090764013806961,None,None,0.001683494455996551,0.42424060291113086,999.4742171203463,0.2935280642686169,0.5806253316863743,9795.61507936508
