Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
BTC-USD_RSP,SMA,61,66,0,false,false,0,39,2.0971743838296493,74.35897435897436,2.5441751662873986,24.19087321316315,1.8642437261498501,-0.3191786624147404,39 days 09:13:50.769230768,0.01464513706346226,0.4393541119038678,0.8787082238077356,10.62835961674836,0,2663,2664 days 00:00:00,1000.0,63832.00931687664,6283.200931687664,9228.854304086519,100.0,2089.6603841650212,68.48969002293904,1010 days 00:00:00,39,0.0,634.6116546420963,-26.806007232151472,36.497868695239085,-11.49941368485707,45 days 04:57:55.862068965,22 days 12:00:00,1611.0771619711961,1.1886860175230314,1.1203245942462612,1.2760396481326022,0.6001502926862925,11.426009433136182,1.1719048656418773,0.4454693434617471,-0.0480926190622909,None,None,0.002158124633741187,0.5438474077027792,62.832009316877084,0.48165430288514033,0.5506251834696954,2663
BTC-USD_QQQ,SMA,71,77,0,false,false,0,37,2.090154800932333,70.27027027027027,4.173126990308971,21.719163243669062,1.9299948251384607,0.7049958940017884,39 days 19:27:34.054054053,0.013894104393541119,0.4168231318062336,0.8336462636124672,9.053049643436973,0,2663,2664 days 00:00:00,1000.0,74275.36342956961,7327.536342956961,4297.685624191465,100.0,1959.551458002285,63.81774394013898,1009 days 00:00:00,37,0.0,479.59167905652765,-17.53036879877171,34.188659495445314,-7.754191533256634,43 days 06:27:41.538461538,31 days 15:16:21.818181818,1980.4152278262063,1.2270566859031669,1.260434474855614,1.2953230920762548,0.5984240402528423,12.27687503961432,1.20907878889064,0.4147636749867233,-0.045695250977684475,None,None,0.0022012774413950045,0.5547219152315411,73.27536342956958,0.5030443798479689,0.5440726056040563,2663
BTC-USD_SPY,SMA,73,76,0,false,false,0,41,2.0720115150269995,70.73170731707317,3.6921317903295643,24.052499566647494,2.1216309806202167,0.7325664539248153,36 days 13:27:48.292682926,0.015396169733383402,0.4618850920015021,0.9237701840030041,11.109490975207066,0,2663,2664 days 00:00:00,1000.0,128791.98986911862,12779.198986911862,7375.878113051827,100.0,3699.591251995589,63.02331833865501,731 days 00:00:00,41,0.0,552.059234675075,-20.43817073867325,37.28129163842167,-7.917081273473434,40 days 03:18:37.241379310,27 days 22:00:00,3116.8778016858187,1.3481281649550372,1.5005858337264517,1.3258479824337661,0.5163408839596175,11.92830398166158,1.2074099492635029,0.433799784714747,-0.044002196426926855,None,None,0.0024004496670569885,0.6049133160983611,127.7919898691186,0.5833760833744646,0.5400178614628525,2663
BTC-USD_QQQ,SMA,70,77,0,false,false,0,34,2.004282244565134,67.64705882352942,4.781298048760366,24.454899826798464,1.9837892160338013,0.9795458858717703,43 days 02:49:24.705882351,0.012767555388659407,0.3830266616597822,0.7660533233195644,9.366878641883002,0,2663,2664 days 00:00:00,1000.0,86074.65896138466,8507.465896138465,4297.685624191465,100.0,1977.5017929964833,63.49235707859986,1009 days 00:00:00,34,0.0,476.40648138179955,-17.53036879877172,39.48651927891821,-6.974849936724649,48 days 18:46:57.391304347,31 days 06:32:43.636363636,2502.195851805432,1.2572528649283072,1.3248851630074419,1.3044775783189893,0.6083360197926772,12.25113461324726,1.2170641323491618,0.41101694915254233,-0.04496134130858725,None,None,0.0022577092282900888,0.5689427255291024,85.07465896138442,0.5241536329605567,0.5446181076744997,2663
BTC-USD_SPY,SMA,73,77,0,false,false,0,36,2.0015593020217475,69.44444444444444,3.5054738343965273,27.68889400335619,2.158889780529363,0.8805358731150756,41 days 13:20:00,0.013518588058580548,0.40555764175741643,0.8111152835148329,11.229442554872206,0,2663,2664 days 00:00:00,1000.0,139706.03387318295,13870.603387318295,7375.878113051827,100.0,3796.228657509071,66.37352942515632,1010 days 00:00:00,36,0.0,552.0592346750749,-20.43817073867325,43.50469180345012,-8.25610099685729,46 days 19:12:00,29 days 15:16:21.818181818,3852.9453853661935,1.3665064677164078,1.457696986777658,1.330278485153874,0.5430402348020219,11.916769125020512,1.2076874416901273,0.4314884470714669,-0.044189027997103884,None,None,0.002428417132428064,0.6119611173718722,138.70603387318303,0.5956063600141317,0.538962190199706,2663
BTC-USD_RSP,SMA,83,87,0,false,false,0,34,1.870446503746622,64.70588235294117,3.720605996884209,30.283346477813428,1.978921470434639,-0.13891300117968008,45 days 18:21:10.588235293,0.012767555388659407,0.3830266616597822,0.7660533233195644,11.5993291052834,0,2663,2664 days 00:00:00,1000.0,80468.46455255854,7946.846455255853,9228.854304086519,100.0,2245.523528052696,76.48642062515077,1010 days 00:00:00,34,0.0,702.157920719988,-18.055877538817693,50.306714136286836,-6.42616089605448,60 days 08:43:38.181818182,19 days 00:00:00,2337.3077809576043,1.243858851332726,1.0776931164049364,1.2856435816181575,0.7841513193197828,9.420774850163959,1.1891424895354386,0.4494015233949945,-0.04797433489347585,None,None,0.0022236486100120534,0.5603594497230374,79.46846455255873,0.5144742441200492,0.5421778374703935,2663
BTC-USD_QQQ,SMA,68,74,0,false,false,0,35,1.866271668569166,62.857142857142854,4.964541944528037,22.00290601983513,1.8343737378847507,0.29791592450329657,42 days 00:41:08.571428570,0.013143071723619977,0.3942921517085993,0.7885843034171987,8.675573158402887,0,2663,2664 days 00:00:00,1000.0,56780.34610146992,5578.034610146992,4297.685624191465,100.0,1280.7376978905816,65.85006636314053,760 days 00:00:00,35,0.0,458.94496464730736,-23.73005652212266,39.21084439183235,-7.118220455852479,51 days 19:38:10.909090909,25 days 11:04:36.923076923,1593.7241743277118,1.1737211195258508,1.122529904110626,1.2814807048437753,0.5611039735545901,12.384504266796753,1.2055166424432426,0.41101694915254233,-0.04538650228958689,None,None,0.0020950686148241233,0.5279572909356791,55.78034610146993,0.46533745969674767,0.5413523599657938,2663
BTC-USD_RSP,SMA,85,89,0,false,false,0,35,1.866271668569166,62.857142857142854,6.414525365982409,28.09284566611539,1.9230038255102089,-0.259025204901556,44 days 09:35:59.999999999,0.013143071723619977,0.3942921517085993,0.7885843034171987,11.076788565310236,0,2663,2664 days 00:00:00,1000.0,69383.48426963901,6838.348426963901,9228.854304086519,100.0,1612.77847445595,82.56382234685113,1555 days 00:00:00,35,0.0,673.8696949023191,-16.616691478233005,48.126779874664,-5.8107353021976405,54 days 19:38:10.909090909,26 days 18:27:41.538461538,1953.8138362754003,1.216275982580601,0.9539479351257607,1.275384358632213,0.6811194099085865,8.56751528740516,1.1870527566370288,0.4470396523628462,-0.0479743348934759,None,None,0.0021632090685235533,0.5451286852679355,68.38348426963897,0.49338874809542976,0.5394026386041669,2663
BTC-USD_QQQ,SMA,79,81,0,false,false,0,47,1.8267144579820302,65.95744680851064,2.481749892278249,15.18110883612949,1.8635577719419312,0.26621067672179943,31 days 16:20:25.531914892,0.01764926774314683,0.5294780322944048,1.0589560645888096,8.038063634601045,0,2663,2664 days 00:00:00,1000.0,55417.75422545023,5441.7754225450235,4297.685624191465,100.0,1983.5746702938598,68.32171243860775,1009 days 00:00:00,47,0.0,322.78388409774317,-27.310361153734174,26.602873356460865,-6.9485599220125485,38 days 23:13:32.903225806,17 days 13:30:00,1157.8245579883023,1.1735666450485067,1.0734628500625605,1.2762320107540597,0.838112354267398,10.40559832862395,1.2466667904277127,0.41176470588235303,-0.0456952509776845,None,None,0.002065449742025079,0.5204933349903199,54.4177542254503,0.46197438306698824,0.5337692821018987,2663
BTC-USD_SPY,SMA,71,75,0,false,false,0,35,1.7923291446208114,60.0,5.19115409247431,27.609486239214604,2.0972499063699734,0.6299153215720776,42 days 17:08:34.285714285,0.013143071723619977,0.3942921517085993,0.7885843034171987,10.88620373682889,0,2663,2664 days 00:00:00,1000.0,121220.56746511317,12022.056746511318,7375.878113051827,100.0,2780.300015037305,63.02331833865501,726 days 00:00:00,35,0.0,531.5008311540877,-19.173230873239135,50.036486341994454,-6.031013914955164,55 days 09:08:34.285714286,23 days 17:08:34.285714285,3434.8733561460904,1.3335637204748978,1.4750638372297729,1.3211179001310758,0.5151413762918955,11.792034818195864,1.196080589533364,0.4314884470714669,-0.04457479243827211,None,None,0.002380608645036366,0.5999133785491643,120.2205674651129,0.5743274091360426,0.5414033478563975,2663
