Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
NVDA,,SMA,53,64,0,,false,false,1,71,1.8052053180911536,64.28571428571429,5.4041418803591315,19.36685776662722,1.8153669294777315,0.2698481499812352,60 days 11:18:51.428571429,0.0072883075136914,0.2248529633539436,0.446538983562057,4.354695359680469,0,6631,6632 days 00:00:00,1000.0,4371876.431506425,437087.6431506425,344204.6540423762,100.0,50417.79463692262,71.33299997601664,2215 days 00:00:00,70,58535.49254047219,222.08706996275941,-51.12442754517134,36.02447136077496,-10.616846702838718,79 days 09:04:00,26 days 10:33:36,61604.87055665647,1.1259201487900536,0.8218334925641899,1.250351059624714,1.4532726049419684,24.72319585992568,1.1558150659177189,1.0817916260954235,-0.038252960068859136,0.0016485459617569622,0.41543358236275446,4370.876431506409,0.3751073269015557,0.4440584834583038,9604.424603174602
MCO,,EMA,48,51,0,,false,false,1,35,1.5742756589837064,61.76470588235294,5.34492086221012,13.881896954410951,1.0559361026050926,-0.45112522802666777,161 days 09:52:56.470588234,0.0030493599120212686,0.09547934528448948,0.1882307092751364,1.3254344325139062,0,7698,7699 days 00:00:00,1000.0,32282.23083347183,3128.223083347183,5699.3384339755585,100.0,723.1250570780974,46.521516358267476,1502 days 00:00:00,34,23.3561571306127,131.2305380721788,-15.498194961054443,26.90322959137243,-7.152563459142211,241 days 16:00:00,31 days 18:27:41.538461538,919.378666951212,0.7479110654365557,0.38490986735790833,1.1450215902078804,-0.497209651511561,11.508034751867655,0.9955124016775543,1.15018315018315,-0.02078178207326882,0.0005509777548971146,0.13884639423407288,31.282230833472006,0.12044534244155458,0.22342450733710248,11149.880952380952
SHOP,,SMA,57,59,0,,false,false,1,57,1.5187500445766557,66.07142857142857,1.9770648171007794,7.8582355147498255,1.8050157246572855,-0.5784804650926736,28 days 11:59:59.999999999,0.015318151227666457,0.4742472266244057,0.9401743264659271,3.726746399031514,0,2524,2525 days 00:00:00,1000.0,26640.784776055512,2564.078477605551,6082.941038946817,100.0,1225.9525471467077,45.989187329469914,529 days 00:00:00,56,-561.9683833215895,96.05023721911685,-24.5095899800598,16.627401696281684,-9.218561786128003,34 days 05:11:21.081081081,17 days 08:50:31.578947368,467.90630641744815,1.1938436592914863,1.3203043029736887,1.2453690065037313,0.2490873582318347,8.71422537852853,1.120545154469368,1.1113956466069144,-0.03913219364835328,0.0016474783162356101,0.41516453569137374,25.640784776055494,0.38762595598540983,0.4185226366610497,3655.7936507936506
ETH-USD,,SMA,51,54,0,,false,false,1,42,1.4944337884476668,60.97560975609756,2.059508322946246,12.108544483647766,1.1515885154577983,0.21894196865875962,35 days 07:01:27.804878048,0.014838943177705392,0.45602605863192186,0.9011943539630837,5.52181181664719,0,2763,2764 days 00:00:00,1000.0,9681.089923316857,868.1089923316856,712.1823800085359,100.0,327.5684330023723,67.13221461880408,1022 days 00:00:00,41,295.19181557727643,362.37620948075414,-31.19085375651392,27.967223909330936,-12.670642118982192,41 days 16:19:12,25 days 07:30:00,204.5341001887702,0.7952804804294694,0.5207224316016503,1.18246156658513,-0.5167044455157399,17.560310110246824,1.1346697692394474,1.0421195652173916,-0.04762681649128415,0.0014045643682254717,0.35395022079281885,8.681089923316875,0.22995407939725654,0.5356338639587537,2763.0
AAPL,,SMA,17,47,0,,false,false,1,126,1.3784769928458689,50.4,2.5805575432284313,8.626152468656203,1.1656354197629073,-0.3386235531730058,52 days 14:47:02.400000,0.007699979466721423,0.23608137044967883,0.4702890792291221,2.0364738965082365,0,11208,11209 days 00:00:00,1000.0,1047787.751020867,104678.7751020867,158274.11998762793,100.0,50583.012305072385,75.5215582286803,1613 days 00:00:00,125,7053.15898564388,126.2470685237955,-60.34491182136912,25.443288608462556,-8.462227802437349,80 days 10:17:08.571428572,24 days 08:30:58.064516129,8317.87673628178,0.7923131712448416,0.3365265653711942,1.17271079476103,-0.9766691305584875,56.544742183189086,1.1147427656610995,1.0520012606366214,-0.028100994678073365,0.0008236810757452582,0.20756763108780507,1046.787751020877,0.16923440437723491,0.3152890697128796,16233.809523809523
LMT,,SMA,59,87,0,,false,false,1,82,1.3008696789880605,61.72839506172839,1.7567869940902399,5.074703583560787,0.6546035401363164,-0.9682727087035758,91 days 06:31:06.666666666,0.004581998170522973,0.14108971732896355,0.2804588283490373,0.7159884941328698,0,12205,12206 days 00:00:00,1000.0,16860.895732165904,1586.0895732165905,49991.33264790705,100.0,1153.3650290582245,58.63251248822795,2714 days 00:00:00,81,136.03983170165884,113.87345935893694,-28.93377926421403,13.895049364974987,-9.151660580010502,114 days 19:12:00,53 days 07:44:30.967741935,194.1340234625216,0.443866746828116,0.15033912968226645,1.0943864763112672,0.1769874387311894,24.090397042471395,1.0844347668270389,1.0091768631813127,-0.019881661428397073,0.00033634762021507913,0.08475960029419995,15.860895732165993,0.06005809675648166,0.22981715903103134,17677.876984126982
ILMN,,EMA,21,32,0,,false,false,1,62,1.2835000300954889,47.540983606557376,1.501127451048822,7.707547012140329,0.9541326107041626,5.095795119278936,60 days 07:28:31.475409834,0.006740567940645117,0.20838668373879643,0.4134122919334187,1.606150161620792,0,6248,6249 days 00:00:00,1000.0,21085.53440138528,2008.5534401385282,329.4981870020785,100.0,1825.0115219474465,71.41121869691361,1203 days 00:00:00,61,-653.0194617297384,113.59907131304732,-24.52446363760815,26.925084189691837,-9.708346055015726,100 days 02:28:57.931034482,24 days 06:00:00,339.9762928379512,0.6145132252229447,0.2729321356332607,1.1452749632315038,1.8778226462057537,46.50985359421058,1.0816152117356783,1.0588561910049974,-0.030673999741764258,0.0007667459710231735,0.19321998469783974,20.085534401385306,0.1308151082098692,0.37841380467513674,9049.682539682539
EXR,,SMA,36,55,0,,false,false,1,55,1.2228770440511985,59.25925925925925,1.7809239677605135,3.6645241790169996,0.7183417180373212,-0.7202555937485916,59 days 03:06:39.999999999,0.007124439476556835,0.22071469520351614,0.4374163959487865,0.8088143372376523,0,5233,5234 days 00:00:00,1000.0,4075.621736177784,307.5621736177784,1099.4399414062636,100.0,244.89450831302204,55.73236158087283,1204 days 00:00:00,54,-37.272687032628255,64.17696790821029,-23.59939503764196,11.32396964907183,-7.476487413790024,78 days 12:45:00,30 days 21:49:05.454545454,57.646193022415034,0.5006417505384128,0.1847078197161288,1.1024384733125,0.08656630326702151,18.63740287743814,1.0250163236260885,1.0755326016785023,-0.020367329236880248,0.0003661739458737141,0.09227583436017596,3.07562173617778,0.06998783788411389,0.22182325729643806,7579.54365079365
AIZ,,SMA,10,57,0,,false,false,1,57,1.1592393194177288,44.642857142857146,2.3072239709655515,4.116587550276844,0.9567344107335473,-0.24699886408240865,58 days 18:51:25.714285714,0.007206526318477192,0.22311276794035415,0.4423112767940354,0.9184632428110684,0,5365,5366 days 00:00:00,1000.0,6521.6018811901595,552.160188119016,733.2793561408977,100.0,319.9894938097316,40.05380348147941,1408 days 00:00:00,56,83.55684402652332,47.08817407507594,-20.041729574523316,14.925076665456332,-4.599935929706616,93 days 12:28:48,30 days 18:34:50.322580645,97.1079470922078,0.6601132973052888,0.33963965922920725,1.139383980582226,0.10901429205221773,18.416720434263503,1.0138641099218277,1.123803446075303,-0.01702597032755823,0.0004252485925087178,0.10716264531219688,5.521601881190104,0.09205370196050056,0.19537595155801524,7770.734126984127
