Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
GLD,true,88,100,40,66.66666666666666,5.037893896963355,0.007629107981220657,5.49365672027289,3.2961940321637337,0.1643192488262911,0.3245305164319249,0.9027135455847473,1.2874892223328358,0,0,5112,5113 days 00:00:00,1000.0,6385.0492102925,538.50492102925,523.5466523797415,100.0,250.96117171535045,32.562707433332484,2245 days 00:00:00,39,1,-6.385049210291982,45.59212974555182,-7.387102685715341,9.606952850006078,-2.7329355391934818,95 days 09:13:50.769230769,48 days 20:18:27.692307692,138.24190408981514,0.8849761839309462,0.4345628994713684,1.17979947633032,0.10913856525783282,11.425286082424494,1.013748456007069,0.49415546464056104,-0.0134604828162636,None,None,0.0003999015438832921,0.1007751890585896,5.3850492102924905,0.09567923868352213,0.1370465793409582,0.028571032937593586,79 days 20:55:23.076923076
GLD,true,76,89,43,64.28571428571429,3.6239700207116554,0.008215962441314555,4.098012614118716,2.6188482977800076,0.1766431924882629,0.34917840375586856,0.7238860310151017,1.073841784164426,0,0,5112,5113 days 00:00:00,1000.0,4528.930208606741,352.8930208606741,523.5466523797415,100.0,191.55677025292863,32.44281362785609,2651 days 00:00:00,42,1,111.94909942104005,43.62708855986395,-7.252484772266748,8.38464278568717,-3.617921694704504,93 days 09:46:40,36 days 11:12:00,81.35669307585003,0.7576013691233953,0.3509459539512673,1.1501805800272986,-0.4210216843154025,6.27810584356544,1.0084916679949518,0.47902805901070294,-0.013123383923827243,None,None,0.0003302078704829135,0.0832123833616942,3.5289302086067593,0.07728717100448046,0.13218840799317114,-0.3259568765140114,73 days 01:42:51.428571428
GLD,true,70,76,65,67.1875,2.4247823012831624,0.012519561815336464,2.6521652874475983,2.611362744563789,0.267018779342723,0.5299295774647887,0.7081779376693997,1.0629091009425387,0,0,5112,5113 days 00:00:00,1000.0,4377.688937192849,337.7688937192849,523.5466523797415,100.0,335.0010143266665,33.24041585061047,2245 days 00:00:00,64,1,67.19758642506349,47.208611815795834,-10.257291699118111,5.862222922042654,-3.920809869104183,53 days 04:27:54.418604651,33 days 17:08:34.285714286,51.72642735574664,0.7463532802930704,0.33441013017767124,1.148991641161201,-0.3640246692700901,6.378624070214661,1.016769218455266,0.4658830275229358,-0.013123383923827206,None,None,0.00032307786818701995,0.08141562278312903,3.377688937192854,0.07548530718645607,0.13128329408341674,-0.3548447073742482,46 days 19:07:30
GLD,true,70,81,50,63.26530612244898,2.521771651206055,0.00958528951486698,3.3575420907462235,2.4635220074114303,0.20539906103286387,0.40669014084507044,0.6896359928175929,1.039340130719554,0,0,5112,5113 days 00:00:00,1000.0,4248.503755045071,324.85037550450716,523.5466523797415,100.0,245.39247700903496,36.43042270641658,3266 days 00:00:00,49,1,114.08432248785448,44.49210273878674,-9.298355250472397,7.715061123087229,-4.147074020507731,75 days 00:00:00,37 days 14:40:00,63.96774352157587,0.7333940404284482,0.29861262115826503,1.146317583520019,-0.4153457483103063,6.464980212718743,1.006024103126118,0.4663034126756524,-0.013133223578865814,None,None,0.0003171614924314355,0.07992469609272175,3.2485037550450615,0.0738987172210297,0.13115648796517287,-0.37951971609803165,61 days 06:22:02.448979591
GLD,true,78,87,50,59.183673469387756,3.3886069814614372,0.00958528951486698,3.4208853982292644,2.3480633502638737,0.20539906103286387,0.40669014084507044,0.7026466486973255,1.0661449538447403,0,0,5112,5113 days 00:00:00,1000.0,4487.736952406463,348.7736952406463,523.5466523797415,100.0,223.19529199253813,33.396274477249285,2651 days 00:00:00,49,1,130.8974253749493,44.93036750143884,-10.0079240946653,7.884310274538292,-3.0510806724188244,86 days 03:18:37.241379311,28 days 13:12:00,68.50692912309212,0.7524336194221506,0.3387516735822824,1.149231524978563,-0.422081859737059,6.2491350122745395,1.0176720106109407,0.47689196995956096,-0.01317077303255033,None,None,0.0003285459243753111,0.0827935729425784,3.4877369524064727,0.0768021377092365,0.13242640664695957,-0.33382499218489514,62 days 15:11:01.224489796
GLD,false,29,35,48,46.808510638297875,2.283007557035196,0.009194053208137716,2.5131473252630383,1.308621092444659,0.1971830985915493,0.3902582159624413,0.49555017681243013,0.7867122383553613,0,0,5112,5113 days 00:00:00,1000.0,2987.834658497155,198.78346584971553,523.5466523797415,100.0,143.1248496808717,32.40138609733535,2246 days 00:00:00,47,1,331.94369359035454,36.391186715546226,-9.334887175963802,9.439326798773527,-3.581890611426192,109 days 01:05:27.272727272,23 days 22:04:48,35.231722657591504,0.564822908833518,0.2508223284531778,1.1102890877044422,-0.5820540185871815,7.1722225664541845,0.9759963330523477,0.4709436133486767,-0.013499319033828288,None,None,0.0002499467123278737,0.06298657150662416,1.987834658497146,0.05542769680273518,0.1342090580193963,-0.620313748648453,63 days 18:22:58.723404254
GLD,false,27,38,48,46.808510638297875,2.3037756712713575,0.009194053208137716,2.507990551144589,1.3059359082883066,0.1971830985915493,0.3902582159624413,0.4945333481130176,0.7856844741113075,0,0,5112,5113 days 00:00:00,1000.0,2986.455768782068,198.64557687820675,523.5466523797415,100.0,144.26374221274068,31.664190390941478,2245 days 00:00:00,47,1,331.7905011291259,34.80355930252069,-9.334887175963798,9.380820522497936,-3.5400998236463574,109 days 08:43:38.181818182,23 days 20:09:36,35.20564399261578,0.564372538337234,0.2565493699390037,1.1100787029645562,-0.5836600366981302,7.1511500152154515,0.9728399839013382,0.47306251800633825,-0.013499319033828316,None,None,0.0002499008687635119,0.062975018928405,1.9864557687820472,0.055403685180662965,0.13429152175897557,-0.6205771234038489,63 days 20:56:10.212765957
GLD,false,28,37,47,47.82608695652174,2.2765667611332767,0.008998435054773083,2.497779396120914,1.3006188571517183,0.19307511737089203,0.3820422535211268,0.48225905007264125,0.7680358875098383,0,0,5112,5113 days 00:00:00,1000.0,2902.3528176721475,190.23528176721473,523.5466523797415,100.0,136.18626397278467,32.668770654150684,2246 days 00:00:00,46,1,322.44679659919757,34.80355930252069,-9.334887175963798,9.247562774707434,-3.689522034250064,109 days 07:38:10.909090908,24 days 19:00:00,34.345783066803264,0.5521137230381619,0.24191810728198918,1.1076310319573248,-0.5869576567229058,7.176662731456792,0.971203307289411,0.4722142240138209,-0.01349931903382823,None,None,0.00024424748118550226,0.06155036525874657,1.9023528176721514,0.05391884061295937,0.13416778638976307,-0.6366412030283936,65 days 05:13:02.608695651
GLD,false,30,39,45,45.45454545454545,2.3452876168087102,0.008607198748043818,2.6707844675223216,1.2642766710164837,0.18485915492957747,0.3656103286384977,0.4937189596652179,0.7734355241335211,0,0,5112,5113 days 00:00:00,1000.0,2943.9468826497186,194.39468826497185,523.5466523797415,100.0,129.21120636255907,34.4951856920135,2245 days 00:00:00,44,1,300.7648512675137,31.77949390335509,-11.517230444407534,10.287535097454592,-3.676507724087904,119 days 16:48:00,26 days 08:00:00,37.34504616777737,0.5546085400767128,0.23228835674453058,1.107864572101456,-0.5513122739802907,7.057501546864707,0.9743303202249034,0.47689196995956096,-0.013729260674164563,None,None,0.00024772003655363945,0.06242544921151714,1.943946882649715,0.05465822764294592,0.13546318588104028,-0.6286965308986974,68 days 18:32:43.636363635
GLD,false,32,42,43,42.857142857142854,2.088990045694731,0.008215962441314555,2.6945530808207936,1.1479752770360778,0.1766431924882629,0.34917840375586856,0.47597445852526926,0.7300974444989217,0,0,5112,5113 days 00:00:00,1000.0,2763.10710307769,176.310710307769,523.5466523797415,100.0,118.78645328830824,34.65036470236591,2242 days 00:00:00,42,1,282.28956907856445,32.2738155772155,-8.98987043862568,11.712832840148339,-4.069156738674865,135 days 05:20:00,25 days 22:00:00,35.257560333312504,0.5235953810035273,0.21717270624978588,1.101289397960291,-0.5176348062960071,6.9972711966657535,0.9709083814950412,0.48245868367642786,-0.013965040281702229,None,None,0.00023597380356995016,0.05946539849962744,1.7631071030776782,0.051368078448248866,0.13668305865352798,-0.6632378232076128,72 days 18:17:08.571428571
