Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
BTC-USD,,SMA,104,105,0,,false,false,0,74,1.752983985553844,59.45945945945946,2.613275778287028,15.749016967236047,1.7744392716740212,-0.05529826583575948,31 days 07:08:06.486486486,0.01894036345021756,0.5682109035065268,1.1364218070130536,8.948763160292815,0,3907,3908 days 00:00:00,1000.0,219751.12150599342,21875.11215059934,23155.57530965245,100.0,13390.384080206775,64.62311387272726,1049 days 00:00:00,74,0.0,635.637382729637,-23.814704618803713,29.780735254667917,-4.830836520997361,43 days 07:05:27.272727273,13 days 16:48:00,2956.096236567479,1.1831768850184632,1.0131803721159836,1.2799211808673296,-0.06916244962200566,16.043470192113087,1.1682226951070922,0.4697254606995111,-0.040705403526061106,None,None,0.0018127424210508934,0.4568110901048251,218.75112150599384,0.41584269497378035,0.4646576847504243,3907.0
MSTR,,MACD,13,21,32,,false,false,0,155,1.751858023628633,45.16129032258064,2.76001841200707,8.27908241937922,1.369149006251289,18.139711906663283,23 days 09:54:34.838709676,0.01577675049832478,0.47987616099071206,0.9597523219814241,3.9729342879373966,0,6783,6784 days 00:00:00,1000.0,653458.0648907044,65245.80648907043,3408.923123150867,100.0,12777.454850941223,90.38661507823632,1920 days 00:00:00,155,0.0,172.7589740381635,-61.58299999999998,29.391901711873984,-9.107945233263523,37 days 07:53:08.571428571,11 days 22:52:14.117647058,4209.406870262609,0.8496036404886154,0.46170346982088356,1.2367938971927133,1.8535337158549012,62.600940779097115,1.2667969836475264,0.3763440860215054,-0.04156680632981955,None,None,0.0016055137900453417,0.4045894750914261,652.4580648907,0.2722566070607051,0.5731184348099106,9824.583333333334
BTC-USD,,MACD,14,23,13,,false,false,0,101,1.7078616011841612,53.46534653465347,2.1129746794041857,8.495155992749769,2.492916294677455,1.9342846227905683,20 days 06:53:27.920792078,0.025851036600972613,0.7755310980291785,1.551062196058357,6.588257654986385,0,3907,3908 days 00:00:00,1000.0,680450.4856298214,67945.04856298213,23155.57530965245,100.0,31955.446946263673,61.52755789276792,1106 days 00:00:00,101,0.0,104.68813710047856,-26.016413568790824,21.66278034697891,-6.6336039035986065,28 days 13:46:40,10 days 18:22:58.723404255,6727.23253098833,1.526916174462682,1.3635907855835139,1.3945684274079833,0.9783055789579316,12.078071277375948,1.3299111639554304,0.39173789173789175,-0.030857080038278452,None,None,0.001969972783420011,0.4964331414218428,679.4504856298224,0.5228864922836203,0.39128367894495636,3907.0
BTC-USD,,SMA,26,38,0,,false,false,1,56,1.6580864751555904,56.36363636363636,3.0753607411877324,17.257414472073084,2.0874635289446006,0.4179797058013847,39 days 14:50:10.909090908,0.014077297158945483,0.4299974404914257,0.8523163552597902,7.420644052491114,0,3907,3908 days 00:00:00,1000.0,329341.3586524279,32834.13586524279,23155.57530965245,100.0,8420.748157365644,67.09803713121846,817 days 00:00:00,55,35964.20633028593,267.5713900491202,-25.20796837568079,36.924547647376784,-8.145965879360856,52 days 07:44:30.967741935,23 days 05:00:00,5315.948224038945,1.3391925960029891,1.070785729837489,1.3223407390525117,0.5726117120248861,10.550123228696473,1.1674818983495188,0.4452662721893492,-0.03581847019918511,None,None,0.001818360476436505,0.45822684006199926,328.3413586524268,0.4532678484539596,0.41179744349397823,3907.0
BTC-USD,,SMA,27,29,0,,false,false,1,141,1.6537112231287048,51.42857142857142,1.8480064053423475,7.168351865384597,2.330378071301768,1.8405366708217559,15 days 14:13:42.857142856,0.03583312004095214,1.0826721269516253,2.1576657281801896,7.760974760833593,0,3907,3908 days 00:00:00,1000.0,658742.6080104263,65774.26080104262,23155.57530965245,100.0,49824.16548248408,64.84165645822193,752 days 00:00:00,140,71478.81938372948,217.46231727195834,-24.03378449670691,18.66673755979252,-5.006409458106142,21 days 18:00:00,9 days 01:45:52.941176470,4187.59849019069,1.4655882819732384,1.2853215337198458,1.3530586315253113,0.7083523946980819,9.748786638803422,1.291351977517112,0.44633604737231686,-0.035797408174842775,None,None,0.0019976415178379796,0.5034056624951708,657.7426080104242,0.5197059453076651,0.4133826778277265,3907.0
MSTR,,SMA,16,82,0,,false,false,1,48,1.6488655427689778,53.191489361702125,2.6645516713439705,37.12137376155984,1.4985585199764928,36.06394157341122,78 days 22:28:05.106382978,0.004783917893040417,0.14860681114551083,0.29411764705882354,5.516488980046044,0,6783,6784 days 00:00:00,1000.0,1264481.2746471423,126348.12746471423,3408.923123150867,100.0,20945.812079704625,83.94428050240444,2354 days 00:00:00,47,-38216.0992474088,489.9829015544042,-30.033379409144324,80.13482711966776,-11.757550509017353,120 days 00:57:36,32 days 05:27:16.363636363,27695.688806267037,0.9422668195223961,0.5581826112651602,1.2475383545036796,0.4636397414336606,38.856155811627396,1.2409095640971806,0.38392492860057126,-0.03843933583672728,None,None,0.0015698387787605067,0.3955993722476477,1263.481274647142,0.3038401199640788,0.5052750540867533,9824.583333333334
MSTR,,SMA,18,21,0,,false,false,1,242,1.6443804093492125,47.30290456431535,2.12649658153768,5.618468598140746,1.4708846288950443,35.10014438308218,15 days 01:59:30.124481326,0.024530302387717882,0.7492260061919505,1.4953560371517027,4.2095027886998775,0,6783,6784 days 00:00:00,1000.0,1231626.1693657376,123062.61693657374,3408.923123150867,100.0,58327.30966469848,85.9624617378018,2357 days 00:00:00,241,5155.076177258743,481.51675392670165,-35.477187499999985,18.38476152496884,-5.841038438539588,20 days 13:15:47.368421052,10 days 04:09:26.929133858,5084.942295387876,0.9195762807139285,0.542659775796932,1.2507416671711837,0.7207768074209276,38.75614207069137,1.3579480957858634,0.3763440860215054,-0.03905366196677021,None,None,0.0016341679578422493,0.4118103253762468,1230.6261693657261,0.30256567416582114,0.5389588810662452,9824.583333333334
BTC-USD,,SMA,76,78,0,,false,false,1,64,1.6279298635361175,57.14285714285714,2.2392518871545506,25.154362217201612,1.784866362945468,-0.022986989589018448,36 days 10:39:59.999999999,0.016124904018428463,0.49142564627591506,0.975172766828769,12.361498709246762,0,3907,3908 days 00:00:00,1000.0,227232.98341081737,22623.298341081736,23155.57530965245,100.0,11199.237248098307,64.3271929581157,1302 days 00:00:00,63,-11599.906293424428,996.8003042619595,-33.28289019687436,48.97741697884685,-6.609710798325365,47 days 15:19:59.999999999,21 days 12:26:40,3775.1252334006626,1.1910956188712052,1.0258976900913042,1.2810810983858578,-0.07761244390151535,16.236782566408117,1.1515335715827955,0.46806912096168296,-0.03964617197575928,None,None,0.0018182882540474547,0.4582086400199586,226.23298341081858,0.4189026711446684,0.4629806162403091,3907.0
MSTR,,SMA,6,27,0,,false,true,0,149,1.620186123387455,38.92617449664429,2.120122142579452,11.512557041645469,1.3714924521840213,18.700466979187606,24 days 08:41:52.751677851,0.015166037575808982,0.4613003095975232,0.9226006191950464,5.310746127570201,0,6783,6784 days 00:00:00,1000.0,672573.7742222274,67157.37742222274,3408.923123150867,100.0,18978.79523887527,89.48038602708812,2310 days 00:00:00,149,0.0,621.5801948051948,-50.0000264924055,42.62870302292793,-8.319711825545548,44 days 15:43:26.896551724,11 days 10:17:08.571428571,4507.206538404209,0.8795249755756479,0.4688385780082588,1.2374108160548816,0.32715283134943146,41.45039857580198,1.2865304406182376,0.37189079878665315,-0.037951035612594455,None,None,0.0015150938391923895,0.38180364747648216,671.5737742222279,0.27361999221947286,0.5224419699570129,9824.583333333334
MSTR,,MACD,13,31,11,,false,false,0,219,1.593651859135407,40.63926940639269,2.5677728720779416,5.656629519109433,1.457942887399143,30.0316879257522,16 days 09:58:21.369863012,0.022291021671826623,0.6780185758513931,1.3560371517027863,3.835299890665529,0,6783,6784 days 00:00:00,1000.0,1058846.3852049822,105784.63852049822,3408.923123150867,100.0,26265.517874452053,85.08324312161011,1667 days 00:00:00,219,0.0,221.76438495185585,-54.00252659574467,23.96375762089892,-6.876712027500291,26 days 11:51:54.606741573,9 days 12:22:09.230769230,4830.348790890332,0.8823058049320984,0.5343069812466119,1.2503705635554347,2.141654258752735,61.94264117985669,1.3392432662685116,0.36912209889001013,-0.04090764013806961,None,None,0.001687789161306864,0.4253228686493297,1057.8463852049842,0.295272454795247,0.5801572978367846,9824.583333333334
