Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
MSTR,MACD,13,21,32,true,1,155,7.098349652003733,44.8051948051948,2.4860226199646656,8.213211570016188,1.3511608795971342,18.31917183949194,23 days 09:11:41.298701298,0.015746932415763165,0.48207938388625593,0.9610485781990521,3.959419973400873,0,6752,6753 days 00:00:00,1000.0,551333.4961121735,55033.34961121735,2848.6391688239487,100.0,12123.34267387345,90.38661507823632,1920 days 00:00:00,154,-551.3334961121436,172.7589740381635,-61.58299999999998,29.550868501592646,-9.107945233263523,37 days 11:07:49.565217391,11 days 22:52:14.117647058,3577.174218235622,0.8384903180476714,0.4498560311949048,1.233967718915397,1.8590133288074693,62.71651163069932,1.2695694005172053,0.3736777868185516,-0.04152500736888381,None,None,0.0015856030428157877,0.3995719667895785,550.3334961121699,0.26561225024259305,0.5735128076246381,9779.682539682539
MSTR,SMA,18,21,0,false,1,241,4.745546618417591,47.083333333333336,2.0222600711512824,5.599388471071256,1.475022806220903,42.033586066810805,15 days 02:35:59.999999998,0.02454067389469584,0.7495556872037915,1.4960011848341233,4.197053473354803,0,6752,6753 days 00:00:00,1000.0,1226871.5884487377,122587.15884487379,2848.6391688239487,100.0,55874.36502537711,85.9624617378018,2357 days 00:00:00,240,113795.27375040413,481.51675392670165,-35.477187499999985,18.45721340488167,-5.841038438539588,20 days 15:43:00.530973451,10 days 04:09:26.929133858,4633.651311243055,0.9217025630600582,0.5453035227407078,1.2518702828401178,0.7226583878538118,38.770781530187385,1.3613494330504774,0.3747964169381107,-0.03904321929565192,None,None,0.0016396142307393902,0.41318278614632636,1225.8715884487265,0.30395900634642037,0.5395076242927525,9779.682539682539
MSTR,SMA,6,27,0,false,0,148,4.252026627124586,38.513513513513516,1.9435254677957297,11.463977432084665,1.352196159041698,18.858412666085083,24 days 07:56:45.405405404,0.015133415568395769,0.4603080568720379,0.9206161137440758,5.276961175787787,0,6752,6753 days 00:00:00,1000.0,566694.5215127958,56569.45215127958,2848.6391688239487,100.0,17739.419824512133,89.48038602708812,2310 days 00:00:00,148,0.0,621.5801948051948,-50.0000264924055,43.04846379075747,-8.319711825545548,44 days 22:18:56.842105263,11 days 10:17:08.571428571,3822.260280491864,0.8673076957987846,0.4567486571835351,1.2344758662365583,0.32903186195332473,41.58614343755769,1.2894168251185179,0.3689438475572674,-0.037931776701749076,None,None,0.0014945217482065594,0.37661948054805294,565.6945215127961,0.2669107802986628,0.5226076249497281,9779.682539682539
MSTR,SMA,16,82,0,false,0,47,4.0471047659587045,53.191489361702125,2.6645516713439705,37.12137376155984,1.5078594845305051,44.69541092254069,78 days 22:28:05.106382978,0.004805881971044602,0.14617890995260663,0.29235781990521326,5.42636195240811,0,6752,6753 days 00:00:00,1000.0,1302697.373894551,130169.7373894551,2848.6391688239487,100.0,19644.416101788196,83.94428050240444,2354 days 00:00:00,47,0.0,489.9829015544042,-30.033379409144324,80.13482711966776,-11.757550509017353,120 days 00:57:36,32 days 05:27:16.363636363,27695.688806267037,0.9475294951790179,0.5640941995296819,1.2494649908703357,0.4651842380566461,38.88618176719945,1.2427869310580975,0.38324457189676364,-0.03837272796229371,None,None,0.0015800516245766312,0.3981730093933111,1301.6973738945505,0.30688036100783833,0.5057375980597271,9779.682539682539
MSTR,MACD,29,31,32,false,1,106,3.464245242860229,43.80952380952381,1.7845028841205919,12.27686272154586,1.259711736601022,8.147045138966979,33 days 21:56:34.285714285,0.010736544828929431,0.3296800947867299,0.65625,4.04743726572291,0,6752,6753 days 00:00:00,1000.0,261566.3106186203,26056.631061862034,2848.6391688239487,100.0,7438.3179148690115,92.65682175995418,2026 days 00:00:00,105,9380.963630899496,374.40835500468,-67.99324999999999,41.826825365788665,-10.762091204473952,51 days 20:20:52.173913043,19 days 22:22:22.372881356,2392.241399883055,0.7867365411666036,0.37886782959745763,1.2132876433745037,1.0688673705840837,40.39133093755146,1.2294110672067247,0.3650697392359006,-0.041146967132359887,None,None,0.0014429737893681604,0.36362939492077645,260.56631061861975,0.23088163314932308,0.5562574275254559,9779.682539682539
MSTR,SMA,52,90,0,false,0,38,3.4481211361396302,60.526315789473685,2.8770109087309574,30.51898501049582,1.1365581530366913,2.584971050064645,98 days 22:06:18.947368421,0.0038856066999935083,0.1181872037914692,0.2363744075829384,3.6069535009442633,0,6752,6753 days 00:00:00,1000.0,103122.8895231407,10212.28895231407,2848.6391688239487,100.0,1363.0494079426817,92.58642735845723,2380 days 00:00:00,38,0.0,548.5691315957581,-38.37834262845191,61.1965040519,-16.519877519657257,129 days 18:46:57.391304348,51 days 14:24:00,2687.444461135282,0.7198135982566539,0.30756108503358737,1.1840570741136884,0.7170049481648159,40.46361349441802,1.1973114443463049,0.3846627024810334,-0.03957670608491557,None,None,0.0012109438930352962,0.3051578610448947,102.12288952314006,0.1888631452569176,0.5102120097570698,9779.682539682539
MSTR,MACD,28,29,31,false,1,110,3.3519658616806236,42.201834862385326,1.7669215225793045,11.554914227897175,1.2783497901246466,8.715183845425003,32 days 14:58:20.917431192,0.011145556060507694,0.3421208530805687,0.6811315165876778,3.9531771129209825,0,6752,6753 days 00:00:00,1000.0,277750.53234403336,27675.053234403334,2848.6391688239487,100.0,7772.187500050438,85.70543428884207,1679 days 00:00:00,109,9961.403807011782,350.254197874302,-67.99324999999999,41.721339819415135,-10.471364775433402,50 days 13:33:54.782608696,19 days 12:34:17.142857143,2447.6066838258857,0.781714476375519,0.41472055529248725,1.2188193162050422,2.1827732037447114,63.87711734471049,1.2295934096079604,0.3661743880234675,-0.041264084857592837,None,None,0.0014857874033390025,0.37441842564142863,276.7505323440325,0.2336423057292929,0.5764414740035717,9779.682539682539
MSTR,MACD,23,31,35,false,1,111,3.26604711581871,41.81818181818181,1.7507207271356156,11.34299801136562,1.2687470086865706,8.052701326063032,32 days 08:43:38.181818181,0.01124780886840226,0.34523104265402843,0.6873518957345972,3.915955030286324,0,6752,6753 days 00:00:00,1000.0,258878.79581087653,25787.87958108765,2848.6391688239487,100.0,7527.75547489344,85.70543428884207,1678 days 00:00:00,110,9284.577064107638,350.25419787430206,-67.99324999999999,41.586734076481235,-10.39468728543623,50 days 15:07:49.565217391,19 days 05:37:30,2259.9474431524436,0.7762001993739254,0.4087172775622482,1.2167571465465805,2.1801236439170455,63.77706788123468,1.2268240837766975,0.36700404858299596,-0.041559378308831205,None,None,0.001475876068380604,0.3719207692319122,257.8787958108771,0.23040734072427083,0.5766640042333053,9779.682539682539
MSTR,MACD,30,35,35,true,1,103,3.2014919740183045,45.09803921568628,1.7018355717351892,14.414190143185625,1.1855094137247881,4.246038239743946,35 days 01:38:49.411764704,0.010429786405245733,0.3203495260663507,0.6375888625592417,4.617578980999778,0,6752,6753 days 00:00:00,1000.0,150440.70010882846,14944.070010882846,2848.6391688239487,100.0,5187.682784997966,93.6432498096734,2349 days 00:00:00,102,-150.4407001088257,624.2504531722055,-67.99324999999999,45.96105594096231,-11.499306762130937,56 days 05:13:02.608695652,17 days 16:42:51.428571428,1466.5798118523262,0.7423189649725034,0.33238236572815427,1.1999577201830167,1.0603174622935174,40.62012681315546,1.2285598166175353,0.36451808446150735,-0.041377866319310036,None,None,0.0013587118933173397,0.3423953971159696,149.44070010882814,0.20573590616132842,0.5551157166393983,9779.682539682539
MSTR,SMA,84,90,0,false,0,70,2.943891975389651,51.42857142857142,6.419488246121962,11.128225145339794,0.9730169044185354,0.25738632844410214,54 days 21:15:25.714285714,0.00715769655261962,0.2177132701421801,0.4354265402843602,2.422762287270364,0,6752,6753 days 00:00:00,1000.0,36818.39945549604,3581.8399455496037,2848.6391688239487,100.0,410.0428636636036,95.15850077792575,5260 days 00:00:00,70,0.0,255.81356172193478,-38.356249999999996,31.590634495431136,-10.537855342992211,70 days 03:20:00,38 days 17:38:49.411764706,511.6914207928005,0.6309804762584946,0.22614349893809874,1.1562365350399595,0.35168737417312573,34.32919792267968,1.180262229274558,0.39871582435791214,-0.042435894414918206,None,None,0.001092907486530755,0.2754126866057503,35.81839945549587,0.14403799871473666,0.5253082022498321,9779.682539682539
