Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
QQQ,SMA,102,109,0,false,1,42,3.2082321875689743,65.85365853658537,8.352818332768253,9.09508745075235,1.1149578070476334,0.8480216825275022,110 days 07:01:27.804878048,0.004313753324454205,0.13441024078024993,0.2656202377323987,1.222472894173053,0,6562,6563 days 00:00:00,1000.0,16017.155385924192,1501.7155385924193,812.6070991432055,100.0,325.6615071753885,54.86282277118752,3017 days 00:00:00,41,-2499.093954317117,69.8656108597285,-29.68386766786849,17.7604736393617,-7.616728770137107,141 days 01:46:40,50 days 22:17:08.571428571,427.2255936644222,0.7728441777097202,0.30401323185745,1.1546234442070877,0.17948125219649352,13.097187354654533,0.9379332179287249,0.6342131474103586,-0.018957008821167576,None,None,0.000498596031284747,0.12564619988375622,15.017155385924166,0.11237841976698593,0.195660689863136,9504.484126984127
QQQ,SMA,66,80,0,false,0,53,1.546897256251824,66.0377358490566,5.113385391669931,5.689363743420904,1.108626607596731,0.6166082831270814,83 days 12:13:35.094339622,0.005576315273074948,0.169612922889363,0.339225845778726,0.9649896139023874,0,6562,6563 days 00:00:00,1000.0,14136.673674027754,1313.6673674027754,812.6070991432055,100.0,493.0461812076441,41.29583837558642,1891 days 00:00:00,53,0.0,36.79501750605979,-14.349072839328192,10.525426267564212,-3.714091164635528,103 days 05:29:08.571428571,45 days 04:00:00,247.86176743448593,0.7748776274140614,0.38433470122848906,1.154586846460173,-0.05070506702727486,12.221751882165623,0.9460345840427649,0.5945092322643343,-0.018036538173651584,None,None,0.0004712131668736765,0.11874571805216648,13.136673674027715,0.10705696448423985,0.1844297586374603,9504.484126984127
QQQ,SMA,69,77,0,false,0,63,1.4242221377421458,69.84126984126983,4.59549014037313,4.633399928887489,1.0947089935413001,0.5453926416063655,69 days 20:57:08.571428571,0.0066284502302589,0.20161536117037487,0.40323072234074975,0.9341646001094405,0,6562,6563 days 00:00:00,1000.0,13557.970315330038,1255.797031533004,812.6070991432055,100.0,575.8144550660872,42.02105197495111,1894 days 00:00:00,63,0.0,33.5047768198498,-14.982007965681232,8.485044926292165,-4.286199012470706,79 days 12:32:43.636363636,47 days 12:37:53.684210526,199.3328621480958,0.7667569334279318,0.3712992362890126,1.1530551863587781,-0.07804621694826046,12.3474045142055,0.9562848454055478,0.5864152767706067,-0.0179952131791668,None,None,0.0004642795876933423,0.11699845609872225,12.557970315330042,0.10528165904953868,0.18364054835678348,9504.484126984127
SPY,SMA,108,115,0,false,1,59,0.8425103002442835,62.06896551724138,3.644763740546243,4.474035700446143,1.0459342377687644,-0.14535575101762602,92 days 15:18:37.241379310,0.004941243289293973,0.1528874629812438,0.30318361303060215,0.6840239675287229,0,8104,8105 days 00:00:00,1000.0,10816.76226489856,981.676226489856,1148.6372577347115,100.0,416.20667493766393,37.98652446747053,1386 days 00:00:00,58,1295.5109119376866,35.83448266513612,-13.699908748397032,9.271076832489623,-3.3756679701704617,119 days 14:40:00,48 days 12:00:00,146.9181267751875,0.7397001353260191,0.2979752224691172,1.1451746140032482,-0.29361093059223436,18.179327817367508,0.9727107967693921,0.6132563694267517,-0.013118580345168591,None,None,0.0003302808812108306,0.08323078206512931,9.816762264898582,0.07684220480418835,0.13541739001674527,11737.936507936507
SPY,SMA,61,76,0,false,0,63,0.6227429642961236,61.904761904761905,3.17125413241694,3.86486970284046,0.9665139560096425,-0.3775776437912896,88 days 00:00:00,0.00536721253837104,0.16325271470878577,0.32650542941757155,0.6309504709844433,0,8104,8105 days 00:00:00,1000.0,8149.375083883509,714.9375083883509,1148.6372577347115,100.0,401.3034047511495,30.674066240579585,1332 days 00:00:00,63,0.0,38.47096774193549,-21.843971120866698,8.739875399229149,-4.057014553791161,111 days 17:13:50.769230770,49 days 11:00:00,113.48214418862713,0.6986003912231123,0.32302719236805344,1.134978522279695,-0.8121828975454246,16.02788090832039,0.9501884260168516,0.5964152058302147,-0.012585552278570535,None,None,0.0002905993805644273,0.07323104390223568,7.14937508388355,0.06740345145555304,0.1261573513072785,11737.936507936507
QQQ,SMA,17,28,0,false,0,110,0.35896129010430455,54.54545454545454,2.146318946363864,2.2741011345478306,0.9431576344062839,-0.15400750185118828,36 days 18:45:49.090909091,0.011573484529023476,0.35202682109113076,0.7040536421822615,0.8005445932346066,0,6562,6563 days 00:00:00,1000.0,7874.595098176194,687.4595098176195,812.6070991432055,100.0,720.1390997164654,43.64032847939041,1836 days 00:00:00,110,0.0,61.311800302571875,-13.185137393887475,7.633769785900267,-4.157501247075091,52 days 10:24:00,18 days 00:00:00,62.496319074329016,0.6672975327115871,0.27867426738854073,1.1358716134496494,-0.08036527784139966,9.085430525098165,0.9511031643285072,0.5216786459540922,-0.017388583394248425,None,None,0.0003709079440206532,0.09346880189320461,6.874595098176213,0.08246170810904618,0.16857505831643382,9504.484126984127
QQQ,SMA,15,28,0,false,0,112,0.3517509289124354,54.46428571428571,2.175012217333537,2.2204604362213143,0.9191686491197743,-0.21495305831843686,36 days 10:42:51.428571427,0.011783911520460266,0.35842730874733314,0.7168546174946663,0.795873658334735,0,6562,6563 days 00:00:00,1000.0,7379.347179711001,637.9347179711002,812.6070991432055,100.0,616.2268610493371,46.89080897098098,2448 days 00:00:00,112,0.0,73.8075510204082,-17.87318435754189,7.670751010869731,-4.298514564828753,51 days 12:59:00.983606557,18 days 09:24:42.352941176,56.95845696170535,0.6508630818394904,0.25073098974697977,1.131449387273629,-0.06832367318407707,8.897762275421528,0.9498587448716905,0.5280558789289871,-0.01743367184242724,None,None,0.0003606537339493349,0.0908847409552324,6.379347179711042,0.07976525782725008,0.16805347502870605,9504.484126984127
SPY,EMA,34,52,0,false,0,49,0.3434093797430328,48.97959183673469,3.8733218869944643,4.908537517832316,0.9843537551516923,-0.4251356897047641,120 days 14:12:14.693877551,0.004174498640955253,0.12697433366238894,0.2539486673247779,0.6232582805835949,0,8104,8105 days 00:00:00,1000.0,7603.105649470761,660.310564947076,1148.6372577347115,100.0,265.2852205393297,40.67939947059841,2600 days 00:00:00,49,0.0,45.02356249374379,-7.9545042541492625,13.640510237774992,-3.474156293312652,208 days 08:00:00,36 days 08:38:24,134.75725815246452,0.7051308772596352,0.23514770045640446,1.127731742181153,-0.44607090501461405,6.316819816203301,0.9611711744272088,0.6486981285598048,-0.01242994358271083,None,None,0.00027893367985117463,0.07029128732249601,6.603105649470742,0.06510322878117858,0.11997145510961633,11737.936507936507
SPY,SMA,60,75,0,false,0,64,0.32916451257562046,65.625,2.9188313915211905,3.563042801288809,0.9028964453932737,-0.47599048983759185,86 days 10:29:59.999999999,0.005452406388186453,0.16584402764067127,0.33168805528134254,0.590909368821836,0,8104,8105 days 00:00:00,1000.0,7018.96846779858,601.8968467798579,1148.6372577347115,100.0,349.4888651669748,31.314853270915645,1950 days 00:00:00,64,0.0,37.68532731376976,-21.93053377714234,8.113526957583822,-5.124245133456215,104 days 21:08:34.285714286,51 days 05:27:16.363636363,94.04638230935282,0.6542683317578796,0.2928941071292071,1.1261001378733864,-0.8165116571544668,16.01010940634048,0.946192856980124,0.5929638364779874,-0.012641805576044149,None,None,0.00027217648793035595,0.0685884749584497,6.01896846779853,0.062459196987253884,0.12616573106697124,11737.936507936507
SPY,SMA,12,73,0,false,0,69,0.26561247255235454,50.72463768115942,2.893916171207014,3.3572377747284863,1.0090979297139853,-0.4226020476800687,82 days 03:28:41.739130435,0.00587837563726352,0.1788005923000987,0.3576011846001974,0.6002761026137187,0,8104,8105 days 00:00:00,1000.0,7632.208005744036,663.2208005744036,1148.6372577347115,100.0,494.5790964907484,24.92797040083224,1122 days 00:00:00,69,0.0,34.27865251533145,-6.679999817462414,9.215080959468821,-2.672894915445389,127 days 07:32:34.285714286,35 days 15:31:45.882352941,96.11895660498611,0.7191149614179797,0.38448855459023196,1.1338745013214306,-0.41855377923315645,7.0005136173110944,0.982195551636466,0.6033630069238377,-0.011804227975961845,None,None,0.000278142207323822,0.07009183624560314,6.63220800574407,0.06522975260065222,0.11730466268289648,11737.936507936507
SPY,SMA,61,73,0,false,0,73,0.25466463275303436,67.12328767123287,2.4577310199395916,2.9573581549038948,0.8520211930950413,-0.5379771933279904,75 days 12:49:18.904109588,0.0062191510365251735,0.18916584402764067,0.37833168805528133,0.5594311514644214,0,8104,8105 days 00:00:00,1000.0,6306.966096666319,530.6966096666318,1148.6372577347115,100.0,402.2334456600868,33.781629923484715,1415 days 00:00:00,73,0.0,36.76300000000003,-21.930533777142337,7.017061750209019,-5.331203352177402,88 days 03:25:42.857142857,49 days 19:00:00,72.69816570775781,0.6196946166720105,0.25597730211506287,1.1195272868884079,-0.8451630553821431,15.858552362863804,0.9455441777446851,0.5892156862745098,-0.012692534524704941,None,None,0.00025937237358235587,0.06536183814275368,5.306966096666307,0.058931710433604234,0.12693830519918492,11737.936507936507
SPY,EMA,46,51,0,false,0,42,0.19478365287819516,47.61904761904761,2.9242323192619173,5.103353948298348,0.8624771598120898,-0.5656081841678282,141 days 18:51:25.714285714,0.00357814169224736,0.10883514313919052,0.21767028627838103,0.5554242574530037,0,8104,8105 days 00:00:00,1000.0,5989.586241198677,498.9586241198677,1148.6372577347115,100.0,225.9175297123509,35.84627603929462,2557 days 00:00:00,42,0.0,41.46438613159022,-9.048658649164638,15.306652323823608,-4.172371847633704,241 days 13:12:00,51 days 02:10:54.545454545,118.7996724094923,0.6251140607308006,0.23419437011045025,1.1125024765835925,-0.6079101426731788,7.332865851028741,0.9482264099478821,0.6557711950970377,-0.012626505411986495,None,None,0.00025020354073531693,0.06305129226529986,4.98958624119868,0.05723311722668001,0.12138943395183638,11737.936507936507
