Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
RSP,SMA,65,81,0,false,false,0,37,2.027769595716942,78.37837837837837,3.164338524229736,4.929930665765564,1.0057442161455317,-0.37173391910889614,102 days 09:04:51.891891891,0.004612713159886612,0.14030335861321777,0.28060671722643554,0.6916858301372054,0,5538,5539 days 00:00:00,1000.0,4593.524310823115,359.35243108231145,571.9749036469109,100.0,191.3521287989811,35.939342683450064,616 days 00:00:00,37,0.0,50.75036593056289,-28.808090919242545,8.17673987208384,-6.839752707138186,114 days 20:41:22.758620690,57 days 03:00:00,97.12227867089499,0.7299969013491971,0.29407627028746686,1.1429893667222077,-1.108083682836717,22.661433790166562,0.9372183573507085,0.6027199074074074,-0.012522738181829888,None,None,0.00030798480891989426,0.07761217184781335,3.593524310823117,0.07182705450027527,0.12795432844301977,8021.309523809524
QQQ,SMA,104,107,0,false,false,0,63,1.9019355771137898,71.42857142857143,3.5808792341007645,5.33165590806966,1.0670697293503917,0.5321176371658999,72 days 18:39:59.999999999,0.006611322451886138,0.20109439124487005,0.4021887824897401,1.0721660991603832,0,6579,6580 days 00:00:00,1000.0,14048.091169814954,1304.8091169814954,851.6376845547721,100.0,535.168314068185,55.27284030280886,3301 days 00:00:00,63,0.0,73.39838337182447,-30.184877390815167,10.420890206493457,-7.391429837989833,84 days 22:24:00,42 days 09:19:59.999999999,207.11255825103115,0.7401342776041862,0.2856186209576022,1.1479267611679966,0.1808358587251369,13.073302816030248,0.9488197488595208,0.6250926154606075,-0.018959507516540814,None,None,0.0004775923604569883,0.12035327483516105,13.048091169815017,0.10649970252173224,0.19570123026084446,9529.107142857143
QQQ,SMA,69,77,0,false,false,0,63,1.8782752784284777,69.84126984126983,4.59549014037313,4.633399928887489,1.093293941215021,0.47456724180720394,69 days 20:57:08.571428571,0.006611322451886138,0.20109439124487005,0.4021887824897401,0.9317507380936538,0,6579,6580 days 00:00:00,1000.0,13557.970315330038,1255.797031533004,851.6376845547721,100.0,575.8144550660872,42.02105197495111,1894 days 00:00:00,63,0.0,33.5047768198498,-14.982007965681232,8.485044926292165,-4.286199012470706,79 days 12:32:43.636363636,47 days 12:37:53.684210526,199.3328621480958,0.7657643585245528,0.3702689241415179,1.1530551863587781,-0.07783530111361711,12.386974874317534,0.9562848454055478,0.5840154068367838,-0.017990737264348987,None,None,0.00046308008115978814,0.11669618045226661,12.557970315330042,0.10499585079416773,0.18340351486826892,9529.107142857143
QQQ,SMA,63,86,0,false,false,0,39,1.764315550507775,64.1025641025641,6.666375413800279,7.57101145362122,1.0509920192245887,0.32911329468088374,114 days 01:13:50.769230768,0.004092723422596181,0.12448700410396717,0.24897400820793433,0.9424925338981273,0,6579,6580 days 00:00:00,1000.0,12319.229687929925,1131.9229687929924,851.6376845547721,100.0,283.22298062757244,54.301944606472986,2384 days 00:00:00,39,0.0,40.889443335967755,-14.130972084056623,14.687912013454795,-5.137739546081589,150 days 06:43:12,49 days 08:34:17.142857142,290.23665866486994,0.7397037505848878,0.27524867226969846,1.1472234302335025,-0.09700674513837707,12.330891157780352,0.9301685709201388,0.5982511537527325,-0.018139459427560754,None,None,0.0004490386259256624,0.11315773373326693,11.319229687929832,0.10094856486317272,0.1841079669003305,9529.107142857143
QQQ,EMA,46,51,0,false,false,0,37,1.487066647799695,51.35135135135135,5.712441762453485,8.656250075472363,1.077050608165969,0.3385299396123695,127 days 00:38:55.135135136,0.003882840170155351,0.1181030551755586,0.2362061103511172,1.0223295802769456,0,6579,6580 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,851.6376845547721,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7615708718245174,0.38297832387918046,1.1449621896487978,-0.0790247919564804,10.183595560648001,0.9213196324979392,0.6578483245149912,-0.018041775841524794,None,None,0.00044507402179139974,0.11215865349143274,11.399425384787186,0.10122218835914265,0.17724280873319148,9529.107142857143
SPY,SMA,61,76,0,false,false,0,63,1.481796550711079,61.904761904761905,3.17125413241694,3.86486970284046,0.9659182616812454,-0.375188256204173,88 days 00:00:00,0.005360597782962646,0.16305151589844713,0.32610303179689426,0.6301728637981179,0,8114,8115 days 00:00:00,1000.0,8149.375083883509,714.9375083883509,1144.2446712748965,100.0,401.3034047511495,30.674066240579585,1332 days 00:00:00,63,0.0,38.47096774193549,-21.843971120866698,8.739875399229149,-4.057014553791161,111 days 17:13:50.769230770,49 days 11:00:00,113.48214418862713,0.6981692986596815,0.3226100545946507,1.134978522279695,-0.8125463499998814,16.05113646047784,0.9501884260168516,0.5952427757027717,-0.012578908295877421,None,None,0.00029024127904802015,0.07314080232010108,7.14937508388355,0.06731765616140972,0.12607969068105848,11752.420634920634
RSP,SMA,71,76,0,false,false,0,63,1.4392812715306686,58.730158730158735,3.429732162478714,3.1548510069690994,1.1722277546088669,-0.186450500483566,59 days 13:20:00,0.007854079164131257,0.2388949079089924,0.4777898158179848,0.7536778407764749,0,5538,5539 days 00:00:00,1000.0,5653.298965979049,465.3298965979049,571.9749036469109,100.0,353.4985785278394,29.475190071285457,848 days 00:00:00,63,0.0,50.21726963230853,-18.990054373379927,7.2197357550349475,-2.629792672970762,78 days 08:25:56.756756757,32 days 19:23:04.615384615,73.86188834887383,0.8231363582584946,0.41023763931280127,1.1619705301689363,-0.2879556197105352,15.774364024622619,0.966151767699788,0.5944156591824986,-0.012515584031763375,None,None,0.00034487089510254395,0.08690746556584107,4.653298965979042,0.08199788362481364,0.12706661532996222,8021.309523809524
SPY,SMA,60,75,0,false,false,0,64,1.4304599485296432,65.625,2.9188313915211905,3.563042801288809,0.9019510329464075,-0.49100766094573706,86 days 10:29:59.999999999,0.005440992657291346,0.16549685999261174,0.3309937199852235,0.5896723956325771,0,8121,8122 days 00:00:00,1000.0,7018.96846779858,601.8968467798579,1182.5263380156505,100.0,349.4888651669748,31.314853270915645,1950 days 00:00:00,64,0.0,37.68532731376976,-21.93053377714234,8.113526957583822,-5.124245133456215,104 days 21:08:34.285714286,51 days 05:27:16.363636363,94.04638230935282,0.6535825370571533,0.29225382283124895,1.1261001378733864,-0.8171489539955621,16.049634381610645,0.946192856980124,0.5909892262487757,-0.012635686100905414,None,None,0.000271606800624912,0.06844491375747783,6.01896846779853,0.062324473131137426,0.12603376281897838,11762.559523809523
SPY,SMA,60,79,0,false,false,0,56,1.3346617101621898,60.71428571428571,3.3722011368904528,4.102739650144543,0.8992093593950146,-0.4922261596564512,99 days 21:51:25.714285712,0.004760868575129928,0.14480975249353528,0.28961950498707056,0.5941167132828449,0,8121,8122 days 00:00:00,1000.0,7004.559399616003,600.4559399616003,1182.5263380156505,100.0,301.86832099495456,30.674066240579588,1865 days 00:00:00,56,0.0,46.08814693441699,-21.84397112086672,9.310663664876625,-3.945870190805035,129 days 06:21:10.588235292,54 days 13:05:27.272727273,107.22427499314293,0.6510211039972154,0.2980304520596322,1.1247956163473467,-0.8038155340161359,15.788505129478482,0.948110665767644,0.5991336877338058,-0.012651436973458373,None,None,0.0002715998849610303,0.06844317101017965,6.004559399616023,0.06225674179234009,0.12652641912164406,11762.559523809523
QQQ,EMA,31,72,0,false,false,0,37,1.3312192479172815,43.24324324324324,4.155909683907763,7.97392621502779,0.9727832168656887,-0.010585275661185507,127 days 12:58:22.702702701,0.003882840170155351,0.1181030551755586,0.2362061103511172,0.9417450477392602,0,6579,6580 days 00:00:00,1000.0,9426.228649003062,842.6228649003061,851.6376845547721,100.0,179.11902515994444,44.59850145398642,2375 days 00:00:00,37,0.0,68.05564202334634,-14.483514827107546,25.50710171853377,-5.384683692405336,257 days 07:30:00,28 days 16:00:00,227.7359094325152,0.6905264115520294,0.297150218342554,1.1302807899578866,-0.08787318010789807,10.186124161820429,0.9172979677980682,0.6578483245149912,-0.018146498544975204,None,None,0.0004033320784327995,0.10163968376506546,8.426228649003042,0.08972037504916885,0.1771451117580146,9529.107142857143
RSP,EMA,36,38,0,false,false,0,34,1.326513318321657,52.94117647058824,2.975359102903627,5.9460286592622005,1.154157431711603,-0.2427230127634876,117 days 16:14:07.058823529,0.004238709390166076,0.12892741061755145,0.2578548212351029,0.7666060784964266,0,5538,5539 days 00:00:00,1000.0,5331.434318086272,433.14343180862716,571.9749036469109,100.0,218.6549987234151,22.874519911542755,740 days 00:00:00,34,0.0,50.41362858267999,-5.596920871121915,14.467244551849943,-3.64033921989901,188 days 08:00:00,38 days 04:30:00,127.39512700253738,0.8257703986648508,0.5097235666174544,1.1522832373798495,-0.489666840153255,6.429603845225465,0.9294115021066484,0.667871123155676,-0.012406352790891787,None,None,0.0003317130900089541,0.08359169868225644,4.331434318086262,0.07911614427200253,0.12182880992039774,8021.309523809524
SPY,SMA,55,76,0,false,false,0,54,1.3164924561412408,62.96296296296296,2.736133711420944,4.003537508139573,0.8551113902699783,-0.5439128038360376,103 days 05:46:40.000000001,0.004590837554589573,0.13963797561876615,0.2792759512375323,0.5590458729504094,0,8121,8122 days 00:00:00,1000.0,6393.351218955961,539.3351218955961,1182.5263380156505,100.0,304.0917106029478,33.41257163717375,1333 days 00:00:00,54,0.0,36.68960538979787,-21.057369658907955,9.329475500860001,-5.050557079485156,130 days 03:31:45.882352942,57 days 12:00:00,99.87687442511033,0.6204667603338079,0.26022846146519585,1.1192114491543257,-0.8272071910465187,15.784027331241907,0.9451775790481236,0.5947378755154134,-0.012694987113823787,None,None,0.0002608577337928846,0.06573614891580692,5.393351218955966,0.059251802638176754,0.12750637507792126,11762.559523809523
RSP,EMA,11,76,0,false,false,0,41,1.2938050388685394,51.21951219512195,3.2784255325790945,4.921096520606624,1.1839903756787047,-0.21487507598274042,98 days 08:46:49.756097560,0.005111384852847327,0.15547128927410617,0.31094257854821233,0.7650892207010298,0,5538,5539 days 00:00:00,1000.0,5490.717527655603,449.0717527655603,571.9749036469109,100.0,255.00624982856624,20.082348466471718,705 days 00:00:00,41,0.0,47.847711956649945,-5.032298655302491,12.450773378625984,-2.985064180313705,163 days 12:34:17.142857142,29 days 22:48:00,109.52969579647814,0.842235336207619,0.5913900304565143,1.15518267024173,-0.40363873347008994,6.902728212524337,0.9369700082712681,0.675945537065053,-0.012262151227491237,None,None,0.00033674035394888683,0.08485856919511948,4.490717527655637,0.08056240290014083,0.12125744366762142,8021.309523809524
RSP,SMA,39,50,0,false,false,0,68,1.2115799993372551,64.70588235294117,1.7377638632464492,1.967657013516764,0.7876761594269335,-0.6336346770770346,53 days 03:10:35.294117647,0.008477418780332152,0.2578548212351029,0.5157096424702058,0.5073698474723616,0,5538,5539 days 00:00:00,1000.0,3095.517702784325,209.5517702784325,571.9749036469109,100.0,292.02239208307157,33.219224072587835,810 days 00:00:00,68,0.0,27.999543891960236,-15.7432093982686,5.848591349302841,-5.147389268757708,62 days 23:27:16.363636364,35 days 02:00:00,30.816436805651875,0.5661694272087187,0.23270318105888274,1.1096574410066131,-0.463189526531085,8.784263712484165,0.9340362532666542,0.5580872011251757,-0.012779942992307917,None,None,0.000235735338511468,0.05940530530488994,2.095517702784319,0.05275228852616043,0.12627721061138056,8021.309523809524
