Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
QQQ,false,26,88,36,41.66666666666667,3.6869408142869693,0.005504587155963303,7.524100697525979,2.6712783541512355,0.11559633027522935,0.2311926605504587,0.8697584292552966,0.881378077632877,0,0,6540,6541 days 00:00:00,1000.0,7453.300808456885,645.3300808456885,825.7870472192458,100.0,148.28136095359335,45.35462994541742,2500 days 00:00:00,36,0,0.0,64.13968871595333,-14.71494961138616,26.149413798600357,-5.77969437467001,284 days 01:36:00,24 days 05:42:51.428571428,179.258355790469,0.6287779023579534,0.26151676147931446,1.1168997961022276,-0.11703019209152707,9.931801420220012,0.9106637395271167,0.6733179841391659,-0.018377983542941366,None,None,0.0003706067089045822,0.09339289064395472,6.453300808456865,0.08045900965303132,0.17875685654211337,-0.2185272425635978,132 days 12:00:00.000000001
SPY,true,67,78,70,57.971014492753625,2.2257700753266803,0.008537490720118782,2.700298806021462,2.408293249517469,0.18188567186340016,0.3611729769858946,0.4911456625651509,0.8050507062631985,0,0,8082,8083 days 00:00:00,1000.0,5549.117551448141,454.91175514481415,1175.8577913851382,100.0,355.9998223481365,36.06672914000399,1950 days 00:00:00,69,1,825.6989719695184,40.03616200578594,-27.86810684527029,7.389264775830127,-3.767240462680145,103 days 02:24:00,38 days 15:43:26.896551724,53.96258810838583,0.584665783081835,0.22307169546278496,1.111957563837511,-0.8279993289128754,16.0099600176054,0.9574054934878928,0.5880157170923379,-0.012651350830976864,None,None,0.00024394661249898096,0.061474546349743205,4.549117551448186,0.05487822945953691,0.12654174423266548,-0.6131234929277147,76 days 00:20:52.173913044
SPY,true,25,79,50,50.0,2.1890510944944372,0.006186587478346944,3.89915304235591,2.3071911493230237,0.12991833704528583,0.25983667409057165,0.5065714791479468,0.7737964098727386,0,0,8082,8083 days 00:00:00,1000.0,4847.349726471561,384.7349726471561,1175.8577913851382,100.0,242.90862749072403,36.91670105290065,2663 days 00:00:00,50,0,0.0,43.129603146810446,-14.886775378123925,12.637850201017667,-4.839544116305847,178 days 20:09:36,49 days 04:48:00,76.94699452943125,0.5605404904224153,0.20012102766014603,1.102670929348663,-0.5573484591805613,7.686003596970584,0.9481244822756754,0.6117647058823529,-0.012628044850879462,None,None,0.00022470717817693736,0.05662620890058821,3.8473497264715864,0.05044098009255249,0.12157846600822055,-0.6728048447134533,114 days 00:28:48
QQQ,true,26,63,52,50.0,1.807657433275046,0.007951070336391437,3.6937268198404927,2.27306265836338,0.16697247706422016,0.33394495412844033,0.6167507167073115,0.6640338046973433,0,0,6540,6541 days 00:00:00,1000.0,4147.396131481144,314.73961314811436,825.7870472192458,100.0,249.329456586061,38.18721301757609,1832 days 00:00:00,52,0,0.0,53.735372340425535,-13.448222421331394,13.376232040002535,-5.988778400321549,124 days 02:46:09.230769230,40 days 13:50:46.153846154,60.52684868232966,0.4783832190288287,0.21633543257622123,1.0941887324332071,-0.2861985703299177,12.739990484358263,0.9150887864594852,0.5592371871275328,-0.01794964510135553,None,None,0.00028033030114275957,0.07064323588797541,3.1473961314811447,0.0563322888608242,0.17772184342978195,-0.618861043887806,82 days 08:18:27.692307692
SPY,false,18,83,53,45.28301886792453,2.7849163985289325,0.00655778272704776,3.9922806255570378,2.267804379014649,0.13771343726800298,0.27542687453600595,0.5497906874839128,0.855163565664339,0,0,8082,8083 days 00:00:00,1000.0,5619.683827592771,461.9683827592771,1175.8577913851382,100.0,236.2467939593927,39.53136746134183,3594 days 00:00:00,53,0,0.0,46.81156499890818,-9.553007749233789,13.642704821792359,-3.9942773299480585,208 days 09:00:00,32 days 21:31:02.068965517,87.16384580363717,0.6166712577799925,0.20508111393791434,1.1099439961463333,-0.4876685641916038,6.177413691986665,0.9559392666810286,0.6553348351423304,-0.012356811786596016,None,None,0.00024168936131078756,0.06090571905031846,4.619683827592772,0.05529389330282308,0.11886405163000849,-0.6071222335354965,112 days 08:36:13.584905661
SPY,true,30,69,54,44.44444444444444,2.121639922408337,0.0066815144766146995,3.7814787574730366,2.148058939156281,0.1403118040089087,0.2806236080178174,0.5305861062824083,0.8081165117981796,0,0,8082,8083 days 00:00:00,1000.0,5162.18181294886,416.21818129488605,1175.8577913851382,100.0,272.4716779536433,33.43250936485949,2601 days 00:00:00,54,0,0.0,48.7760013821453,-11.964692638519672,14.127663905025923,-4.495469360569271,165 days 11:00:00,52 days 12:48:00,77.07744098053446,0.5849061283218762,0.2301171088586395,1.1088263193674313,-0.5920944360407328,7.974088177531719,0.952277404421611,0.5867687475461327,-0.012242589601011928,None,None,0.0002318407711069841,0.05842387431895999,4.162181812948811,0.052503813745324424,0.12021269776859674,-0.6460301710425468,102 days 17:20:00
QQQ,true,49,57,84,54.761904761904766,2.0201348555949683,0.012844036697247707,2.428825004064467,2.046262823937097,0.2697247706422018,0.5394495412844036,0.6551142671513333,0.7363437909238641,0,0,6540,6541 days 00:00:00,1000.0,5031.2828368911705,403.128283689117,825.7870472192458,100.0,355.2914356918336,46.769947490666105,3409 days 00:00:00,84,0,0.0,42.498375634517764,-12.373415140891108,8.745298494989283,-5.217432379686628,67 days 03:07:49.565217392,29 days 14:31:34.736842105,47.991462343942494,0.5250386174284399,0.2017253160014293,1.1048819269004035,-0.15848641852218487,13.334989331959985,0.9353775690569953,0.5474331677312515,-0.0176782724926542,None,None,0.0003113100844558938,0.07845014128288524,4.031282836891163,0.06422395077691179,0.17982441008104844,-0.5118253730830356,50 days 03:42:51.428571429
SPY,true,51,61,91,57.14285714285714,1.8720907114003433,0.011259589210591437,2.1542807214021025,1.8938731616721778,0.2364513734224202,0.4729027468448404,0.5093826353129693,0.7667727678780151,0,0,8082,8083 days 00:00:00,1000.0,5038.078625502778,403.80786255027783,1175.8577913851382,100.0,465.050132984809,36.52341763926264,1465 days 00:00:00,91,0,0.0,35.25464251051441,-17.476612994289358,7.044616566099826,-4.366167071528195,76 days 22:36:55.384615385,35 days 14:46:09.230769230,44.37449039014041,0.5578200844379898,0.20740438991644447,1.1073277447822893,-0.789635017459845,11.47997646490156,0.94865232587797,0.5689052795031057,-0.012611591897923253,None,None,0.00023169142384303469,0.05838623880844474,4.038078625502778,0.05170561689470876,0.12596866130024414,-0.6565844394545366,59 days 05:32:18.461538461
QQQ,true,71,73,128,55.90551181102362,2.486384291673197,0.019418960244648318,2.0612544515648707,1.7728536167305369,0.4110091743119266,0.8188073394495412,0.8471944901844606,0.9417925138463287,0,0,6540,6541 days 00:00:00,1000.0,8905.205935343707,790.5205935343707,825.7870472192458,100.0,820.6929417841052,55.68940893601495,2420 days 00:00:00,127,1,-286.097826478197,46.05661406388083,-14.453966485325495,6.25585723468335,-3.2569026484603434,45 days 23:39:43.098591549,18 days 03:00:00,64.49845481749537,0.6648370491823711,0.23303327789010286,1.1314832302377846,-0.1098060015864437,12.09993502818147,0.972265356873766,0.580333413868084,-0.018145161290322516,None,None,0.0004007439691643053,0.10098748022940493,7.905205935343712,0.08789302343055483,0.182809383771627,-0.04270647475475821,33 days 16:49:08.031496062
QQQ,true,71,73,128,55.90551181102362,2.486384291673197,0.019418960244648318,2.0612544515648707,1.7728536167305369,0.4110091743119266,0.8188073394495412,0.8471944901844606,0.9417925138463287,0,0,6540,6541 days 00:00:00,1000.0,8905.205935343707,790.5205935343707,825.7870472192458,100.0,820.6929417841052,55.68940893601495,2420 days 00:00:00,127,1,-286.097826478197,46.05661406388083,-14.453966485325495,6.25585723468335,-3.2569026484603434,45 days 23:39:43.098591549,18 days 03:00:00,64.49845481749537,0.6648370491823711,0.23303327789010286,1.1314832302377846,-0.1098060015864437,12.09993502818147,0.972265356873766,0.580333413868084,-0.018145161290322516,None,None,0.0004007439691643053,0.10098748022940493,7.905205935343712,0.08789302343055483,0.182809383771627,-0.04270647475475821,33 days 16:49:08.031496062
