Fast Period,Slow Period,Signal Period,Signal
2,29,11,1
2,29,12,1
2,29,13,1
2,29,14,1
2,29,15,1
2,29,16,1
2,29,17,1
2,29,18,1
2,30,2,1
2,30,3,1
2,30,10,1
2,30,11,1
2,30,12,1
2,30,13,1
2,30,14,1
2,30,15,1
2,30,16,1
2,30,17,1
2,30,18,1
2,31,2,1
2,31,3,1
2,31,10,1
2,31,11,1
2,31,12,1
2,31,13,1
2,31,14,1
2,31,15,1
2,31,16,1
2,31,17,1
2,31,18,1
2,32,2,1
2,32,3,1
2,32,10,1
2,32,11,1
2,32,12,1
2,32,13,1
2,32,14,1
2,32,15,1
2,32,16,1
2,32,17,1
2,32,18,1
2,33,2,1
2,33,3,1
2,33,10,1
2,33,11,1
2,33,12,1
2,33,13,1
2,33,14,1
2,33,15,1
2,33,16,1
2,33,17,1
2,33,18,1
2,34,2,1
2,34,3,1
2,34,10,1
2,34,11,1
2,34,12,1
2,34,13,1
2,34,14,1
2,34,15,1
2,34,16,1
2,34,17,1
2,34,18,1
2,35,2,1
2,35,3,1
2,35,10,1
2,35,11,1
2,35,12,1
2,35,13,1
2,35,14,1
2,35,15,1
2,35,16,1
2,35,17,1
2,35,18,1
2,36,2,1
2,36,3,1
2,36,10,1
2,36,11,1
2,36,12,1
2,36,13,1
2,36,14,1
2,36,15,1
2,36,16,1
2,36,17,1
2,36,18,1
3,4,2,1
3,4,3,1
3,5,2,1
3,6,2,1
3,7,2,1
3,8,2,1
3,9,2,1
3,10,2,1
3,13,18,1
3,14,16,1
3,14,17,1
3,14,18,1
3,15,15,1
3,15,16,1
3,15,17,1
3,15,18,1
3,16,14,1
3,16,15,1
3,16,16,1
3,16,17,1
3,16,18,1
3,17,14,1
3,17,15,1
3,17,16,1
3,17,17,1
3,17,18,1
3,18,13,1
3,18,14,1
3,18,15,1
3,18,16,1
3,18,17,1
3,18,18,1
3,19,12,1
3,19,13,1
3,19,14,1
3,19,15,1
3,19,16,1
3,19,17,1
3,19,18,1
3,20,12,1
3,20,13,1
3,20,14,1
3,20,15,1
3,20,16,1
3,20,17,1
3,21,12,1
3,21,13,1
3,21,14,1
3,21,15,1
3,21,16,1
3,22,2,1
3,22,11,1
3,22,12,1
3,22,13,1
3,22,14,1
3,22,15,1
3,22,16,1
3,23,2,1
3,23,11,1
3,23,12,1
3,23,13,1
3,23,14,1
3,23,15,1
3,23,16,1
3,24,2,1
3,24,11,1
3,24,12,1
3,24,13,1
3,24,14,1
3,24,15,1
3,25,2,1
3,25,10,1
3,25,11,1
3,25,12,1
3,25,13,1
3,25,14,1
3,25,15,1
3,26,2,1
3,26,10,1
3,26,11,1
3,26,12,1
3,26,13,1
3,26,14,1
3,26,15,1
3,27,2,1
3,27,10,1
3,27,11,1
3,27,12,1
3,27,13,1
3,27,14,1
3,27,15,1
3,28,2,1
3,28,10,1
3,28,11,1
3,28,12,1
3,28,13,1
3,28,14,1
3,28,15,1
3,29,2,1
3,29,10,1
3,29,11,1
3,29,12,1
3,29,13,1
3,29,14,1
3,29,15,1
3,30,2,1
3,30,10,1
3,30,11,1
3,30,12,1
3,30,13,1
3,30,14,1
3,30,15,1
3,31,2,1
3,31,10,1
3,31,11,1
3,31,12,1
3,31,13,1
3,31,14,1
3,31,15,1
3,32,2,1
3,32,10,1
3,32,11,1
3,32,12,1
3,32,13,1
3,32,14,1
3,32,15,1
3,33,2,1
3,33,10,1
3,33,11,1
3,33,12,1
3,33,13,1
3,33,14,1
3,33,15,1
3,34,2,1
3,34,10,1
3,34,11,1
3,34,12,1
3,34,13,1
3,34,14,1
3,34,15,1
3,34,16,1
3,35,2,1
3,35,10,1
3,35,11,1
3,35,12,1
3,35,13,1
3,35,14,1
3,35,15,1
3,35,16,1
3,35,17,1
3,35,18,1
3,36,2,1
3,36,10,1
3,36,11,1
3,36,12,1
3,36,13,1
3,36,14,1
3,36,15,1
3,36,16,1
3,36,17,1
3,36,18,1
4,5,2,1
4,12,17,1
4,12,18,1
4,13,16,1
4,13,17,1
4,13,18,1
4,14,15,1
4,14,16,1
4,14,17,1
4,14,18,1
4,15,14,1
4,15,15,1
4,15,16,1
4,15,17,1
4,15,18,1
4,16,13,1
4,16,14,1
4,16,15,1
4,16,16,1
4,16,17,1
4,16,18,1
4,17,12,1
4,17,13,1
4,17,14,1
4,17,15,1
4,17,16,1
4,17,17,1
4,18,12,1
4,18,13,1
4,18,14,1
4,18,15,1
4,18,16,1
4,19,11,1
4,19,12,1
4,19,13,1
4,19,14,1
4,19,15,1
4,20,11,1
4,20,12,1
4,20,13,1
4,20,14,1
4,21,10,1
4,21,11,1
4,21,12,1
4,21,13,1
4,21,14,1
4,22,10,1
4,22,11,1
4,22,12,1
4,22,13,1
4,23,10,1
4,23,11,1
4,23,12,1
4,23,13,1
4,24,10,1
4,24,11,1
4,24,12,1
4,24,13,1
4,25,9,1
4,25,10,1
4,25,11,1
4,25,12,1
4,25,13,1
4,26,9,1
4,26,10,1
4,26,11,1
4,26,12,1
4,27,9,1
4,27,10,1
4,27,11,1
4,27,12,1
4,28,9,1
4,28,10,1
4,28,11,1
4,28,12,1
4,29,9,1
4,29,10,1
4,29,11,1
4,29,12,1
4,30,9,1
4,30,10,1
4,30,11,1
4,30,12,1
4,31,9,1
4,31,10,1
4,31,11,1
4,31,12,1
4,32,9,1
4,32,10,1
4,32,11,1
4,32,12,1
4,33,9,1
4,33,10,1
4,33,11,1
4,33,12,1
4,34,9,1
4,34,10,1
4,34,11,1
4,34,12,1
4,35,9,1
4,35,10,1
4,35,11,1
4,35,12,1
4,35,13,1
4,36,9,1
4,36,10,1
4,36,11,1
4,36,12,1
4,36,13,1
5,10,18,1
5,11,16,1
5,11,17,1
5,11,18,1
5,12,15,1
5,12,16,1
5,12,17,1
5,12,18,1
5,13,14,1
5,13,15,1
5,13,16,1
5,13,17,1
5,13,18,1
5,14,13,1
5,14,14,1
5,14,15,1
5,14,16,1
5,14,17,1
5,15,12,1
5,15,13,1
5,15,14,1
5,15,15,1
5,15,16,1
5,16,11,1
5,16,12,1
5,16,13,1
5,16,14,1
5,16,15,1
5,17,11,1
5,17,12,1
5,17,13,1
5,17,14,1
5,18,10,1
5,18,11,1
5,18,12,1
5,18,13,1
5,19,10,1
5,19,11,1
5,19,12,1
5,19,13,1
5,20,9,1
5,20,10,1
5,20,11,1
5,20,12,1
5,21,9,1
5,21,10,1
5,21,11,1
5,21,12,1
5,22,9,1
5,22,10,1
5,22,11,1
5,23,9,1
5,23,10,1
5,23,11,1
5,24,8,1
5,24,9,1
5,24,10,1
5,24,11,1
5,25,8,1
5,25,9,1
5,25,10,1
5,25,11,1
5,26,8,1
5,26,9,1
5,26,10,1
5,26,11,1
5,27,8,1
5,27,9,1
5,27,10,1
5,28,8,1
5,28,9,1
5,28,10,1
5,29,8,1
5,29,9,1
5,29,10,1
5,30,8,1
5,30,9,1
5,30,10,1
5,31,8,1
5,31,9,1
5,31,10,1
5,32,8,1
5,32,9,1
5,32,10,1
5,33,8,1
5,33,9,1
5,33,10,1
5,34,8,1
5,34,9,1
5,34,10,1
5,35,8,1
5,35,9,1
5,35,10,1
5,35,11,1
5,36,8,1
5,36,9,1
5,36,10,1
5,36,11,1
6,9,18,1
6,10,16,1
6,10,17,1
6,10,18,1
6,11,14,1
6,11,15,1
6,11,16,1
6,11,17,1
6,11,18,1
6,12,13,1
6,12,14,1
6,12,15,1
6,12,16,1
6,12,17,1
6,12,18,1
6,13,12,1
6,13,13,1
6,13,14,1
6,13,15,1
6,13,16,1
6,14,11,1
6,14,12,1
6,14,13,1
6,14,14,1
6,14,15,1
6,15,11,1
6,15,12,1
6,15,13,1
6,15,14,1
6,16,10,1
6,16,11,1
6,16,12,1
6,16,13,1
6,17,10,1
6,17,11,1
6,17,12,1
6,18,9,1
6,18,10,1
6,18,11,1
6,18,12,1
6,19,9,1
6,19,10,1
6,19,11,1
6,20,8,1
6,20,9,1
6,20,10,1
6,20,11,1
6,21,8,1
6,21,9,1
6,21,10,1
6,22,8,1
6,22,9,1
6,22,10,1
6,23,7,1
6,23,8,1
6,23,9,1
6,23,10,1
6,24,7,1
6,24,8,1
6,24,9,1
6,25,7,1
6,25,8,1
6,25,9,1
6,26,7,1
6,26,8,1
6,26,9,1
6,27,7,1
6,27,8,1
6,27,9,1
6,28,7,1
6,28,8,1
6,28,9,1
6,29,7,1
6,29,8,1
6,29,9,1
6,30,7,1
6,30,8,1
6,30,9,1
6,31,7,1
6,31,8,1
6,31,9,1
6,32,6,1
6,32,7,1
6,32,8,1
6,32,9,1
6,33,6,1
6,33,7,1
6,33,8,1
6,33,9,1
6,34,7,1
6,34,8,1
6,34,9,1
6,35,7,1
6,35,8,1
6,35,9,1
6,36,7,1
6,36,8,1
6,36,9,1
7,8,17,1
7,8,18,1
7,9,16,1
7,9,17,1
7,9,18,1
7,10,14,1
7,10,15,1
7,10,16,1
7,10,17,1
7,10,18,1
7,11,13,1
7,11,14,1
7,11,15,1
7,11,16,1
7,11,17,1
7,12,12,1
7,12,13,1
7,12,14,1
7,12,15,1
7,13,11,1
7,13,12,1
7,13,13,1
7,13,14,1
7,14,10,1
7,14,11,1
7,14,12,1
7,14,13,1
7,15,10,1
7,15,11,1
7,15,12,1
7,16,9,1
7,16,10,1
7,16,11,1
7,17,8,1
7,17,9,1
7,17,10,1
7,17,11,1
7,18,8,1
7,18,9,1
7,18,10,1
7,19,8,1
7,19,9,1
7,19,10,1
7,20,7,1
7,20,8,1
7,20,9,1
7,21,7,1
7,21,8,1
7,21,9,1
7,22,7,1
7,22,8,1
7,22,9,1
7,23,6,1
7,23,7,1
7,23,8,1
7,24,6,1
7,24,7,1
7,24,8,1
7,25,6,1
7,25,7,1
7,25,8,1
7,26,6,1
7,26,7,1
7,26,8,1
7,27,6,1
7,27,7,1
7,27,8,1
7,28,6,1
7,28,7,1
7,28,8,1
7,29,6,1
7,29,7,1
7,29,8,1
7,30,6,1
7,30,7,1
7,30,8,1
7,31,6,1
7,31,7,1
7,31,8,1
7,32,6,1
7,32,7,1
7,32,8,1
7,33,6,1
7,33,7,1
7,33,8,1
7,34,6,1
7,34,7,1
7,34,8,1
7,35,6,1
7,35,7,1
7,35,8,1
7,36,6,1
7,36,7,1
7,36,8,1
8,9,14,1
8,9,15,1
8,9,16,1
8,9,17,1
8,9,18,1
8,10,13,1
8,10,14,1
8,10,15,1
8,10,16,1
8,11,12,1
8,11,13,1
8,11,14,1
8,11,15,1
8,12,11,1
8,12,12,1
8,12,13,1
8,13,10,1
8,13,11,1
8,13,12,1
8,14,9,1
8,14,10,1
8,14,11,1
8,15,8,1
8,15,9,1
8,15,10,1
8,15,11,1
8,16,8,1
8,16,9,1
8,16,10,1
8,17,7,1
8,17,8,1
8,17,9,1
8,18,7,1
8,18,8,1
8,18,9,1
8,19,7,1
8,19,8,1
8,19,9,1
8,20,6,1
8,20,7,1
8,20,8,1
8,21,6,1
8,21,7,1
8,21,8,1
8,22,6,1
8,22,7,1
8,22,8,1
8,23,6,1
8,23,7,1
8,24,5,1
8,24,6,1
8,24,7,1
8,25,5,1
8,25,6,1
8,25,7,1
8,26,5,1
8,26,6,1
8,26,7,1
8,27,5,1
8,27,6,1
8,27,7,1
8,28,5,1
8,28,6,1
8,28,7,1
8,29,5,1
8,29,6,1
8,29,7,1
8,30,5,1
8,30,6,1
8,30,7,1
8,31,5,1
8,31,6,1
8,31,7,1
8,32,5,1
8,32,6,1
8,32,7,1
8,33,5,1
8,33,6,1
8,33,7,1
8,34,5,1
8,34,6,1
8,34,7,1
8,35,5,1
8,35,6,1
8,35,7,1
8,36,5,1
8,36,6,1
8,36,7,1
9,10,11,1
9,10,12,1
9,10,13,1
9,10,14,1
9,10,15,1
9,11,10,1
9,11,11,1
9,11,12,1
9,11,13,1
9,12,10,1
9,12,11,1
9,12,12,1
9,13,9,1
9,13,10,1
9,13,11,1
9,14,8,1
9,14,9,1
9,14,10,1
9,15,8,1
9,15,9,1
9,15,10,1
9,16,7,1
9,16,8,1
9,16,9,1
9,17,7,1
9,17,8,1
9,18,6,1
9,18,7,1
9,18,8,1
9,19,6,1
9,19,7,1
9,19,8,1
9,20,5,1
9,20,6,1
9,20,7,1
9,21,5,1
9,21,6,1
9,21,7,1
9,22,5,1
9,22,6,1
9,22,7,1
9,23,5,1
9,23,6,1
9,24,5,1
9,24,6,1
9,25,4,1
9,25,5,1
9,25,6,1
9,26,4,1
9,26,5,1
9,26,6,1
9,27,4,1
9,27,5,1
9,27,6,1
9,28,4,1
9,28,5,1
9,28,6,1
9,29,4,1
9,29,5,1
9,29,6,1
9,30,4,1
9,30,5,1
9,30,6,1
9,31,4,1
9,31,5,1
9,31,6,1
9,32,4,1
9,32,5,1
9,32,6,1
9,33,4,1
9,33,5,1
9,33,6,1
9,34,4,1
9,34,5,1
9,34,6,1
9,35,4,1
9,35,5,1
9,35,6,1
9,36,4,1
9,36,5,1
9,36,6,1
10,11,9,1
10,11,10,1
10,11,11,1
10,11,12,1
10,12,9,1
10,12,10,1
10,12,11,1
10,13,8,1
10,13,9,1
10,13,10,1
10,14,7,1
10,14,8,1
10,14,9,1
10,15,7,1
10,15,8,1
10,15,9,1
10,16,6,1
10,16,7,1
10,16,8,1
10,17,6,1
10,17,7,1
10,18,5,1
10,18,6,1
10,18,7,1
10,19,5,1
10,19,6,1
10,19,7,1
10,20,5,1
10,20,6,1
10,21,4,1
10,21,5,1
10,21,6,1
10,22,4,1
10,22,5,1
10,22,6,1
10,23,4,1
10,23,5,1
10,23,6,1
10,24,4,1
10,24,5,1
10,25,2,1
10,25,3,1
10,25,4,1
10,25,5,1
10,26,2,1
10,26,3,1
10,26,4,1
10,26,5,1
10,27,2,1
10,27,3,1
10,27,4,1
10,27,5,1
10,28,2,1
10,28,3,1
10,28,4,1
10,28,5,1
10,29,2,1
10,29,3,1
10,29,4,1
10,29,5,1
10,30,2,1
10,30,3,1
10,30,4,1
10,30,5,1
10,31,2,1
10,31,3,1
10,31,4,1
10,31,5,1
10,32,2,1
10,32,3,1
10,32,4,1
10,32,5,1
10,33,2,1
10,33,3,1
10,33,4,1
10,33,5,1
10,34,2,1
10,34,3,1
10,34,4,1
10,34,5,1
10,35,2,1
10,35,3,1
10,35,4,1
10,35,5,1
10,36,2,1
10,36,3,1
10,36,4,1
10,36,5,1
11,12,8,1
11,12,9,1
11,12,10,1
11,13,7,1
11,13,8,1
11,13,9,1
11,14,6,1
11,14,7,1
11,14,8,1
11,15,6,1
11,15,7,1
11,15,8,1
11,16,5,1
11,16,6,1
11,16,7,1
11,17,5,1
11,17,6,1
11,17,7,1
11,18,5,1
11,18,6,1
11,19,4,1
11,19,5,1
11,19,6,1
11,20,4,1
11,20,5,1
11,20,6,1
11,21,4,1
11,21,5,1
11,22,2,1
11,22,3,1
11,22,4,1
11,22,5,1
11,23,2,1
11,23,3,1
11,23,4,1
11,23,5,1
11,24,2,1
11,24,3,1
11,24,4,1
11,24,5,1
11,25,2,1
11,25,3,1
11,25,4,1
11,25,5,1
11,26,2,1
11,26,3,1
11,26,4,1
11,26,5,1
11,27,2,1
11,27,3,1
11,27,4,1
11,28,2,1
11,28,3,1
11,28,4,1
11,29,2,1
11,29,3,1
11,29,4,1
11,30,2,1
11,30,3,1
11,30,4,1
11,31,2,1
11,31,3,1
11,31,4,1
11,32,2,1
11,32,3,1
11,32,4,1
11,33,2,1
11,33,3,1
11,33,4,1
11,34,2,1
11,34,3,1
11,34,4,1
11,35,2,1
11,35,3,1
11,35,4,1
11,35,5,1
11,36,2,1
11,36,3,1
11,36,4,1
11,36,5,1
12,13,6,1
12,13,7,1
12,13,8,1
12,14,6,1
12,14,7,1
12,15,5,1
12,15,6,1
12,15,7,1
12,16,5,1
12,16,6,1
12,17,4,1
12,17,5,1
12,17,6,1
12,18,4,1
12,18,5,1
12,18,6,1
12,19,2,1
12,19,3,1
12,19,4,1
12,19,5,1
12,20,2,1
12,20,3,1
12,20,4,1
12,20,5,1
12,21,2,1
12,21,3,1
12,21,4,1
12,21,5,1
12,22,2,1
12,22,3,1
12,22,4,1
12,23,2,1
12,23,3,1
12,23,4,1
12,24,2,1
12,24,3,1
12,24,4,1
12,25,2,1
12,25,3,1
12,25,4,1
12,26,2,1
12,26,3,1
12,26,4,1
12,27,2,1
12,27,3,1
12,27,4,1
12,28,2,1
12,28,3,1
12,28,4,1
12,29,2,1
12,29,3,1
12,29,4,1
12,30,2,1
12,30,3,1
12,30,4,1
12,31,2,1
12,31,3,1
12,31,4,1
12,32,2,1
12,32,3,1
12,32,4,1
12,33,2,1
12,33,3,1
12,33,4,1
12,34,2,1
12,34,3,1
12,34,4,1
12,35,2,1
12,35,3,1
12,35,4,1
12,36,2,1
12,36,3,1
12,36,4,1
13,14,5,1
13,14,6,1
13,14,7,1
13,15,5,1
13,15,6,1
13,16,4,1
13,16,5,1
13,16,6,1
13,17,4,1
13,17,5,1
13,18,2,1
13,18,3,1
13,18,4,1
13,18,5,1
13,19,2,1
13,19,3,1
13,19,4,1
13,19,5,1
13,20,2,1
13,20,3,1
13,20,4,1
13,21,2,1
13,21,3,1
13,21,4,1
13,22,2,1
13,22,3,1
13,22,4,1
13,23,2,1
13,23,3,1
13,23,4,1
13,24,2,1
13,24,3,1
13,24,4,1
13,25,2,1
13,25,3,1
13,25,4,1
13,26,2,1
13,26,3,1
13,27,2,1
13,27,3,1
13,28,2,1
13,28,3,1
13,29,2,1
13,29,3,1
13,30,2,1
13,30,3,1
13,31,2,1
13,31,3,1
13,32,2,1
13,32,3,1
13,33,2,1
13,33,3,1
13,34,2,1
13,34,3,1
13,35,2,1
13,35,3,1
13,35,4,1
13,36,2,1
13,36,3,1
13,36,4,1
14,15,4,1
14,15,5,1
14,15,6,1
14,16,2,1
14,16,3,1
14,16,4,1
14,16,5,1
14,17,2,1
14,17,3,1
14,17,4,1
14,17,5,1
14,18,2,1
14,18,3,1
14,18,4,1
14,19,2,1
14,19,3,1
14,19,4,1
14,20,2,1
14,20,3,1
14,20,4,1
14,21,2,1
14,21,3,1
14,21,4,1
14,22,2,1
14,22,3,1
14,23,2,1
14,23,3,1
14,24,2,1
14,24,3,1
14,25,2,1
14,25,3,1
14,26,2,1
14,26,3,1
14,27,2,1
14,27,3,1
14,28,2,1
14,28,3,1
14,29,2,1
14,29,3,1
14,30,2,1
14,30,3,1
14,31,2,1
14,31,3,1
14,32,2,1
14,32,3,1
14,33,2,1
14,33,3,1
14,34,2,1
14,34,3,1
14,35,2,1
14,35,3,1
14,36,2,1
14,36,3,1
15,16,2,1
15,16,3,1
15,16,4,1
15,16,5,1
15,17,2,1
15,17,3,1
15,17,4,1
15,18,2,1
15,18,3,1
15,18,4,1
15,19,2,1
15,19,3,1
15,19,4,1
15,20,2,1
15,20,3,1
15,21,2,1
15,21,3,1
15,22,2,1
15,22,3,1
15,23,2,1
15,23,3,1
15,24,2,1
15,24,3,1
15,25,2,1
15,25,3,1
15,26,2,1
15,26,3,1
15,27,2,1
15,27,3,1
15,28,2,1
15,28,3,1
15,29,2,1
15,29,3,1
15,30,2,1
15,30,3,1
15,31,2,1
15,31,3,1
15,32,2,1
15,32,3,1
15,33,2,1
15,33,3,1
15,34,2,1
15,34,3,1
15,35,2,1
15,35,3,1
15,36,2,1
15,36,3,1
16,17,2,1
16,17,3,1
16,17,4,1
16,18,2,1
16,18,3,1
16,18,4,1
16,19,2,1
16,19,3,1
16,20,2,1
16,20,3,1
16,21,2,1
16,21,3,1
16,22,2,1
16,22,3,1
16,23,2,1
16,23,3,1
16,24,2,1
16,25,2,1
16,26,2,1
16,27,2,1
16,28,2,1
16,29,2,1
16,30,2,1
16,31,2,1
16,32,2,1
16,33,2,1
16,34,2,1
16,34,3,1
16,35,2,1
16,35,3,1
16,36,2,1
16,36,3,1
17,18,2,1
17,18,3,1
17,19,2,1
17,19,3,1
17,20,2,1
17,20,3,1
17,21,2,1
17,22,2,1
17,23,2,1
17,24,2,1
17,25,2,1
17,26,2,1
17,27,2,1
17,28,2,1
17,29,2,1
17,30,2,1
17,31,2,1
17,32,2,1
17,33,2,1
17,34,2,1
17,35,2,1
17,35,3,1
17,36,2,1
17,36,3,1
18,19,2,1
18,19,3,1
18,20,2,1
18,21,2,1
18,22,2,1
18,23,2,1
18,24,2,1
18,25,2,1
18,26,2,1
18,27,2,1
18,28,2,1
18,29,2,1
18,30,2,1
18,31,2,1
18,32,2,1
18,33,2,1
18,34,2,1
18,35,2,1
18,35,3,1
18,36,2,1
18,36,3,1
