Date,Cumulative_Returns,Cumulative_Returns_Pct
207,-0.22451183846132877,-22.451183846132878
208,-0.22451183846132877,-22.451183846132878
209,-0.22451183846132877,-22.451183846132878
210,-0.22451183846132877,-22.451183846132878
211,-0.22451183846132877,-22.451183846132878
212,-0.22451183846132877,-22.451183846132878
213,-0.22451183846132877,-22.451183846132878
214,-0.22451183846132877,-22.451183846132878
215,-0.22451183846132877,-22.451183846132878
216,-0.22451183846132877,-22.451183846132878
217,-0.22451183846132877,-22.451183846132878
218,-0.22451183846132877,-22.451183846132878
219,-0.22451183846132877,-22.451183846132878
220,-0.22451183846132877,-22.451183846132878
221,-0.22451183846132877,-22.451183846132878
222,-0.22451183846132877,-22.451183846132878
223,-0.22451183846132877,-22.451183846132878
224,-0.22451183846132877,-22.451183846132878
225,-0.22451183846132877,-22.451183846132878
226,-0.22451183846132877,-22.451183846132878
227,-0.22451183846132877,-22.451183846132878
228,-0.22451183846132877,-22.451183846132878
229,-0.22451183846132877,-22.451183846132878
230,-0.22451183846132877,-22.451183846132878
231,-0.22451183846132877,-22.451183846132878
232,-0.22451183846132877,-22.451183846132878
233,-0.22451183846132877,-22.451183846132878
234,-0.22451183846132877,-22.451183846132878
235,-0.22451183846132877,-22.451183846132878
236,-0.22451183846132877,-22.451183846132878
237,-0.22451183846132877,-22.451183846132878
238,-0.22451183846132877,-22.451183846132878
239,-0.22451183846132877,-22.451183846132878
240,-0.22451183846132877,-22.451183846132878
241,-0.22451183846132877,-22.451183846132878
242,-0.22451183846132877,-22.451183846132878
243,-0.22451183846132877,-22.451183846132878
244,-0.22451183846132877,-22.451183846132878
245,-0.22451183846132877,-22.451183846132878
246,-0.22451183846132877,-22.451183846132878
247,-0.22451183846132877,-22.451183846132878
248,-0.22451183846132877,-22.451183846132878
249,-0.22451183846132877,-22.451183846132878
250,-0.22451183846132877,-22.451183846132878
251,-0.22451183846132877,-22.451183846132878
252,-0.22451183846132877,-22.451183846132878
253,-0.22451183846132877,-22.451183846132878
254,-0.22451183846132877,-22.451183846132878
255,-0.22451183846132877,-22.451183846132878
256,-0.22451183846132877,-22.451183846132878
257,-0.2255108394603296,-22.55108394603296
258,-0.2692335425470299,-26.923354254702993
259,-0.2520916981544281,-25.209169815442813
260,-0.27456225305953624,-27.456225305953623
261,-0.2688155195465105,-26.88155195465105
262,-0.3145269265737809,-31.45269265737809
263,-0.29656405011828463,-29.65640501182846
264,-0.25539021886695296,-25.539021886695295
265,-0.25539021886695296,-25.539021886695295
266,-0.2610395562373125,-26.103955623731252
267,-0.312172763035036,-31.2172763035036
268,-0.32414804065493724,-32.414804065493726
269,-0.4029416739189834,-40.29416739189834
270,-0.3568799383037838,-35.68799383037838
271,-0.41978010742980754,-41.97801074298076
272,-0.45333509644798087,-45.333509644798085
273,-0.4602791558530952,-46.02791558530952
274,-0.41133112010479744,-41.13311201047974
275,-0.3446565018797365,-34.46565018797365
276,-0.32590771810862745,-32.59077181086275
277,-0.3504459783047459,-35.044597830474586
278,-0.3315793703786041,-33.15793703786041
279,-0.31306203773624725,-31.306203773624723
280,-0.3070018666697063,-30.70018666697063
281,-0.33712036061229933,-33.71203606122993
282,-0.37438495506385433,-37.438495506385436
283,-0.36793383231283844,-36.79338323128384
284,-0.3358847129472685,-33.58847129472685
285,-0.3234631814634167,-32.346318146341666
286,-0.335732311561476,-33.5732311561476
287,-0.3295215872835339,-32.95215872835339
288,-0.3295215872835339,-32.95215872835339
289,-0.35421130919594024,-35.42113091959402
290,-0.35421130919594024,-35.42113091959402
291,-0.41750947176630865,-41.750947176630866
292,-0.41850947176630865,-41.85094717663087
293,-0.41850947176630865,-41.85094717663087
294,-0.41850947176630865,-41.85094717663087
295,-0.41850947176630865,-41.85094717663087
296,-0.41850947176630865,-41.85094717663087
297,-0.41850947176630865,-41.85094717663087
298,-0.41850947176630865,-41.85094717663087
299,-0.41850947176630865,-41.85094717663087
300,-0.41850947176630865,-41.85094717663087
301,-0.41850947176630865,-41.85094717663087
302,-0.41850947176630865,-41.85094717663087
303,-0.41850947176630865,-41.85094717663087
304,-0.41850947176630865,-41.85094717663087
305,-0.41850947176630865,-41.85094717663087
306,-0.41850947176630865,-41.85094717663087
307,-0.41850947176630865,-41.85094717663087
308,-0.41850947176630865,-41.85094717663087
309,-0.41850947176630865,-41.85094717663087
310,-0.41850947176630865,-41.85094717663087
311,-0.41850947176630865,-41.85094717663087
312,-0.41850947176630865,-41.85094717663087
313,-0.41850947176630865,-41.85094717663087
314,-0.41850947176630865,-41.85094717663087
315,-0.41850947176630865,-41.85094717663087
316,-0.41850947176630865,-41.85094717663087
317,-0.41850947176630865,-41.85094717663087
318,-0.41850947176630865,-41.85094717663087
319,-0.41850947176630865,-41.85094717663087
320,-0.41850947176630865,-41.85094717663087
321,-0.41850947176630865,-41.85094717663087
322,-0.41850947176630865,-41.85094717663087
323,-0.41850947176630865,-41.85094717663087
324,-0.41850947176630865,-41.85094717663087
325,-0.41850947176630865,-41.85094717663087
326,-0.41850947176630865,-41.85094717663087
327,-0.41850947176630865,-41.85094717663087
328,-0.41850947176630865,-41.85094717663087
329,-0.41850947176630865,-41.85094717663087
330,-0.41850947176630865,-41.85094717663087
331,-0.41850947176630865,-41.85094717663087
332,-0.41850947176630865,-41.85094717663087
333,-0.41850947176630865,-41.85094717663087
334,-0.41850947176630865,-41.85094717663087
335,-0.41850947176630865,-41.85094717663087
336,-0.41850947176630865,-41.85094717663087
337,-0.41850947176630865,-41.85094717663087
338,-0.41850947176630865,-41.85094717663087
339,-0.41850947176630865,-41.85094717663087
340,-0.41850947176630865,-41.85094717663087
341,-0.41850947176630865,-41.85094717663087
342,-0.41850947176630865,-41.85094717663087
343,-0.41850947176630865,-41.85094717663087
344,-0.41850947176630865,-41.85094717663087
345,-0.41850947176630865,-41.85094717663087
346,-0.41850947176630865,-41.85094717663087
347,-0.41850947176630865,-41.85094717663087
348,-0.41850947176630865,-41.85094717663087
349,-0.41850947176630865,-41.85094717663087
350,-0.41850947176630865,-41.85094717663087
351,-0.41850947176630865,-41.85094717663087
352,-0.41850947176630865,-41.85094717663087
353,-0.41850947176630865,-41.85094717663087
354,-0.41850947176630865,-41.85094717663087
355,-0.41850947176630865,-41.85094717663087
356,-0.41850947176630865,-41.85094717663087
357,-0.41850947176630865,-41.85094717663087
358,-0.41850947176630865,-41.85094717663087
359,-0.41850947176630865,-41.85094717663087
360,-0.41850947176630865,-41.85094717663087
361,-0.41850947176630865,-41.85094717663087
362,-0.41850947176630865,-41.85094717663087
363,-0.41850947176630865,-41.85094717663087
364,-0.41850947176630865,-41.85094717663087
365,-0.41850947176630865,-41.85094717663087
366,-0.41850947176630865,-41.85094717663087
367,-0.41850947176630865,-41.85094717663087
368,-0.41850947176630865,-41.85094717663087
369,-0.41850947176630865,-41.85094717663087
370,-0.41850947176630865,-41.85094717663087
371,-0.41850947176630865,-41.85094717663087
372,-0.41850947176630865,-41.85094717663087
373,-0.41850947176630865,-41.85094717663087
374,-0.41850947176630865,-41.85094717663087
375,-0.41850947176630865,-41.85094717663087
376,-0.41850947176630865,-41.85094717663087
377,-0.41850947176630865,-41.85094717663087
378,-0.41850947176630865,-41.85094717663087
379,-0.41850947176630865,-41.85094717663087
380,-0.41850947176630865,-41.85094717663087
381,-0.41850947176630865,-41.85094717663087
382,-0.41850947176630865,-41.85094717663087
383,-0.41850947176630865,-41.85094717663087
384,-0.41850947176630865,-41.85094717663087
385,-0.41850947176630865,-41.85094717663087
386,-0.41850947176630865,-41.85094717663087
387,-0.41850947176630865,-41.85094717663087
388,-0.41850947176630865,-41.85094717663087
389,-0.41850947176630865,-41.85094717663087
390,-0.41850947176630865,-41.85094717663087
391,-0.41850947176630865,-41.85094717663087
392,-0.41850947176630865,-41.85094717663087
393,-0.41850947176630865,-41.85094717663087
394,-0.41850947176630865,-41.85094717663087
395,-0.41850947176630865,-41.85094717663087
396,-0.41850947176630865,-41.85094717663087
397,-0.41850947176630865,-41.85094717663087
398,-0.41850947176630865,-41.85094717663087
399,-0.41850947176630865,-41.85094717663087
400,-0.41850947176630865,-41.85094717663087
401,-0.41850947176630865,-41.85094717663087
402,-0.41850947176630865,-41.85094717663087
403,-0.41850947176630865,-41.85094717663087
404,-0.41850947176630865,-41.85094717663087
405,-0.41850947176630865,-41.85094717663087
406,-0.41850947176630865,-41.85094717663087
407,-0.41850947176630865,-41.85094717663087
408,-0.41850947176630865,-41.85094717663087
409,-0.41850947176630865,-41.85094717663087
410,-0.41850947176630865,-41.85094717663087
411,-0.41850947176630865,-41.85094717663087
412,-0.41850947176630865,-41.85094717663087
413,-0.41850947176630865,-41.85094717663087
414,-0.41850947176630865,-41.85094717663087
415,-0.41850947176630865,-41.85094717663087
416,-0.41850947176630865,-41.85094717663087
417,-0.41850947176630865,-41.85094717663087
418,-0.41850947176630865,-41.85094717663087
419,-0.41850947176630865,-41.85094717663087
420,-0.41850947176630865,-41.85094717663087
421,-0.41850947176630865,-41.85094717663087
422,-0.41850947176630865,-41.85094717663087
423,-0.41850947176630865,-41.85094717663087
424,-0.41850947176630865,-41.85094717663087
425,-0.41850947176630865,-41.85094717663087
426,-0.41950847276530956,-41.95084727653096
427,-0.3771382177893076,-37.713821778930765
428,-0.32834591138956715,-32.83459113895672
429,-0.25858336286407557,-25.858336286407557
430,-0.2295997345206191,-22.95997345206191
431,-0.27889235670544904,-27.889235670544902
432,-0.2640785242905442,-26.40785242905442
433,-0.2129870212518777,-21.29870212518777
434,-0.24076307343533343,-24.076307343533344
435,-0.1979086689858706,-19.79086689858706
436,-0.19105981930235996,-19.105981930235995
437,-0.2454781878893572,-24.54781878893572
438,-0.20950932958005414,-20.950932958005414
439,-0.23034141507689632,-23.034141507689633
440,-0.20197441921025824,-20.197441921025824
441,-0.1950782465980283,-19.50782465980283
442,-0.16083381528355076,-16.083381528355076
443,-0.16745589559275392,-16.74558955927539
444,-0.2007872855414798,-20.07872855414798
445,-0.2214756192199562,-22.14756192199562
446,-0.21443385634682907,-21.443385634682908
447,-0.19345610006417396,-19.345610006417395
448,-0.16606051843320704,-16.606051843320703
449,-0.16606051843320704,-16.606051843320703
450,-0.1993919083819329,-19.93919083819329
451,-0.1993919083819329,-19.93919083819329
452,-0.18559965523657965,-18.559965523657965
453,-0.18559965523657965,-18.559965523657965
454,-0.19240191725005212,-19.24019172500521
455,-0.17870412643456865,-17.870412643456866
456,-0.16519142971214207,-16.519142971214208
457,-0.1585252051283861,-15.85252051283861
458,-0.08566994285004326,-8.566994285004325
459,-0.00542838784277451,-0.5428387842774509
460,0.06886303411678557,6.886303411678557
461,0.09013821252137237,9.013821252137237
462,0.05889025087333388,5.889025087333389
463,0.06964221505369575,6.964221505369575
464,0.07496104516389597,7.496104516389597
465,0.04850773729949265,4.850773729949265
466,0.070245388103021,7.0245388103021
467,0.0915205665076078,9.15205665076078
468,0.14880846142634832,14.880846142634832
469,0.17343751746161404,17.343751746161402
470,0.16863008253054826,16.863008253054826
471,0.1106626379688859,11.06626379688859
472,0.11579047933411198,11.579047933411198
473,0.1412990193513763,14.129901935137628
474,0.1412990193513763,14.129901935137628
475,0.15124864846967953,15.124864846967952
476,0.20544134557059524,20.54413455705952
477,0.2755301467339888,27.553014673398877
478,0.34976915440227374,34.97691544022737
479,0.3578986488372287,35.78986488372287
480,0.3296747019121646,32.96747019121646
481,0.2881762204262921,28.81762204262921
482,0.3228138552631008,32.28138552631008
483,0.3604682510113911,36.04682510113911
484,0.4249801912245639,42.498019122456384
485,0.40604192714950027,40.604192714950024
486,0.3828773951533615,38.28773951533615
487,0.3314972411399758,33.14972411399758
488,0.377327471664097,37.7327471664097
489,0.377327471664097,37.7327471664097
490,0.36139223858257585,36.13922385825759
491,0.272322027392245,27.232202739224498
492,0.2989869376023018,29.898693760230184
493,0.32063064764543686,32.06306476454369
494,0.3036825230254027,30.36825230254027
495,0.29937241534119435,29.937241534119437
496,0.40326982983834403,40.326982983834405
497,0.4228764615406152,42.28764615406152
498,0.4228764615406152,42.28764615406152
499,0.3998009162718513,39.98009162718513
500,0.4549226315397154,45.49226315397154
501,0.46611588920115365,46.611588920115366
502,0.44397057636967774,44.39705763696777
503,0.39491692940986556,39.49169294098655
504,0.3234857694367209,32.34857694367209
505,0.30211963939675207,30.211963939675208
506,0.29338650275547534,29.338650275547533
507,0.2889814646350211,28.898146463502112
508,0.3066794598263728,30.667945982637278
509,0.3545104391225486,35.45104391225486
510,0.3503613111740219,35.03613111740219
511,0.3586941410483973,35.869414104839734
512,0.3876178070968904,38.76178070968904
513,0.41572841141370254,41.572841141370255
514,0.4391643850908941,43.91643850908941
515,0.4315313170170297,43.15313170170297
516,0.39691805046567863,39.691805046567865
517,0.35309618608798393,35.309618608798395
518,0.34892977115079604,34.8929771150796
519,0.3029003082544887,30.29003082544887
520,0.35992214901027475,35.992214901027474
521,0.3640712769588014,36.40712769588014
522,0.3268762503459215,32.68762503459215
523,0.27108565920343763,27.108565920343764
524,0.31653718679458215,31.653718679458215
525,0.32957994119917183,32.95799411991718
526,0.385378210871192,38.5378210871192
527,0.385378210871192,38.5378210871192
528,0.4585440949782708,45.85440949782708
529,0.4926397269710449,49.26397269710449
530,0.47066309694138714,47.06630969413872
531,0.4781532819127721,47.81532819127721
532,0.5896766266214366,58.96766266214366
533,0.5896766266214366,58.96766266214366
534,0.5328181743942733,53.28181743942733
535,0.5718228647292365,57.18228647292365
536,0.6127821005252688,61.27821005252688
537,0.6816360031181257,68.16360031181257
538,0.6877705272118985,68.77705272118985
539,0.6847219259277849,68.4721925927785
540,0.7061273099868135,70.61273099868134
541,0.7330716246700579,73.3071624670058
542,0.7738906521560779,77.38906521560779
543,0.7598859439280631,75.9885943928063
544,0.7201107240413179,72.0110724041318
545,0.7112355675667159,71.12355675667159
546,0.7201901977856835,72.01901977856835
547,0.7852801561157416,78.52801561157416
548,0.8186113359127123,81.86113359127123
549,0.813235292076284,81.3235292076284
550,0.7943175797621723,79.43175797621723
551,0.7750350867933782,77.50350867933781
552,0.7637998658041039,76.37998658041039
553,0.7950477820167151,79.50477820167151
554,0.8198396007261041,81.9839600726104
555,0.82790359469871,82.790359469871
556,0.8545734144475144,85.45734144475145
557,0.8259991461593398,82.59991461593398
558,0.8019365242245985,80.19365242245985
559,0.8183737960383864,81.83737960383864
560,0.8264595246266625,82.64595246266624
561,0.7943760287136741,79.4376028713674
562,0.780564743505257,78.05647435052569
563,0.7609581968647705,76.09581968647706
564,0.7295265462205538,72.95265462205538
565,0.7590232430958895,75.90232430958895
566,0.7446974579987337,74.46974579987337
567,0.7301634619982723,73.01634619982723
568,0.7065661360058462,70.65661360058462
569,0.7216709168818902,72.16709168818902
570,0.7216709168818902,72.16709168818902
571,0.7305988979406468,73.05988979406467
572,0.7453472463783146,74.53472463783146
573,0.7686068097886688,76.86068097886688
574,0.7799696953078267,77.99696953078266
575,0.7322149618164465,73.22149618164465
576,0.7499129956955692,74.99129956955693
577,0.7499129956955692,74.99129956955693
578,0.735421124878592,73.5421124878592
579,0.7648363337043091,76.48363337043091
580,0.7762641452471565,77.62641452471564
581,0.7310642470196437,73.10642470196437
582,0.7044387775958376,70.44387775958376
583,0.686202845388596,68.6202845388596
584,0.6769100185412077,67.69100185412077
585,0.6675356159674444,66.75356159674443
586,0.6612268174029668,66.12268174029668
587,0.7183718277336058,71.83718277336058
588,0.7393914730233326,73.93914730233327
589,0.7746886240829783,77.46886240829784
590,0.7974143951212941,79.7414395121294
591,0.8140799479324712,81.40799479324711
592,0.8414006535220795,84.14006535220796
593,0.8307630137036282,83.07630137036281
594,0.9194719721448439,91.94719721448439
595,0.9466351868142893,94.66351868142893
596,0.9274056581705565,92.74056581705565
597,0.880835725125941,88.0835725125941
598,0.9091115216745304,90.91115216745304
599,0.8991121478578868,89.91121478578869
600,0.909212519061886,90.9212519061886
601,0.9192118928785296,91.92118928785295
602,0.889510764117853,88.9510764117853
603,0.8793073344870285,87.93073344870285
604,0.9411636225674279,94.11636225674279
605,1.0066976607263156,100.66976607263156
606,1.0112532027986574,101.12532027986573
607,0.9976486136862402,99.76486136862403
608,1.0045447577238849,100.45447577238849
609,0.9794281141661496,97.94281141661496
610,0.970061021268104,97.0061021268104
611,0.9747888853270197,97.47888853270197
612,0.9489081828283695,94.89081828283695
613,0.9513234367376933,95.13234367376933
614,0.9633708666806471,96.33708666806471
615,0.9943212857887198,99.43212857887198
616,1.0451306127959048,104.51306127959047
617,1.056118829243674,105.6118829243674
618,1.108293445952183,110.82934459521829
619,1.100029447310721,110.0029447310721
620,1.0896135374579197,108.96135374579197
621,1.0896135374579197,108.96135374579197
622,1.0622468559238412,106.22468559238412
623,1.0687399202976557,106.87399202976557
624,1.0751910967673657,107.51910967673656
625,1.1243370106205426,112.43370106205425
626,1.1467387866038703,114.67387866038703
627,1.1128728390778917,111.28728390778917
628,1.100502507875873,110.0502507875873
629,1.094239871387302,109.42398713873021
630,1.0900384311371298,109.00384311371299
631,1.0562816037360596,105.62816037360597
632,1.0344488787394936,103.44488787394937
633,1.0054328608256753,100.54328608256753
634,1.0583029915185345,105.83029915185345
635,1.0386534923789748,103.86534923789748
636,0.9896548862815107,98.96548862815106
637,0.9966801903210228,99.66801903210228
638,1.0269150387884647,102.69150387884648
639,0.9953103631474663,99.53103631474663
640,0.9883177470328851,98.83177470328852
641,0.9343263521382802,93.43263521382802
642,0.8648473216228632,86.48473216228632
643,0.912849151948592,91.2849151948592
644,0.9077603838817632,90.77603838817632
645,0.9154325097046268,91.54325097046268
646,0.8738666271337728,87.38666271337728
647,0.8738666271337728,87.38666271337728
648,0.8738666271337728,87.38666271337728
649,0.8738666271337728,87.38666271337728
650,0.8738666271337728,87.38666271337728
651,0.8738666271337728,87.38666271337728
652,0.8738666271337728,87.38666271337728
653,0.8738666271337728,87.38666271337728
654,0.8738666271337728,87.38666271337728
655,0.8738666271337728,87.38666271337728
656,0.8738666271337728,87.38666271337728
657,0.8738666271337728,87.38666271337728
658,0.8738666271337728,87.38666271337728
659,0.8738666271337728,87.38666271337728
660,0.8738666271337728,87.38666271337728
661,0.8738666271337728,87.38666271337728
662,0.8738666271337728,87.38666271337728
663,0.8738666271337728,87.38666271337728
664,0.8738666271337728,87.38666271337728
665,0.8738666271337728,87.38666271337728
666,0.8738666271337728,87.38666271337728
667,0.8738666271337728,87.38666271337728
668,0.8738666271337728,87.38666271337728
669,0.8738666271337728,87.38666271337728
670,0.8738666271337728,87.38666271337728
671,0.8738666271337728,87.38666271337728
672,0.8738666271337728,87.38666271337728
673,0.8738666271337728,87.38666271337728
674,0.8738666271337728,87.38666271337728
675,0.8738666271337728,87.38666271337728
676,0.8738666271337728,87.38666271337728
677,0.8738666271337728,87.38666271337728
678,0.8738666271337728,87.38666271337728
679,0.8738666271337728,87.38666271337728
680,0.8738666271337728,87.38666271337728
681,0.8738666271337728,87.38666271337728
682,0.8738666271337728,87.38666271337728
683,0.8738666271337728,87.38666271337728
684,0.8738666271337728,87.38666271337728
685,0.8738666271337728,87.38666271337728
686,0.8738666271337728,87.38666271337728
687,0.8738666271337728,87.38666271337728
688,0.8738666271337728,87.38666271337728
689,0.8738666271337728,87.38666271337728
690,0.8738666271337728,87.38666271337728
