Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Win Rate [%],MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Profit Factor,MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Expectancy,MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Sharpe Ratio,MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Calmar Ratio,MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Omega Ratio,MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Most Sortino Ratio,MA,SMA,55,61,0,true,false,1,62,1.5095323750305505,63.934426229508205,2.496337823663687,6.494069350849815,1.3326695400392243,-0.8540951051510313,56 days 08:15:44.262295081,0.008805157535678588,0.27221409157432574,0.5400376332845495,1.7677771889622536,0,4783,4784 days 00:00:00,1000.0,19428.422199240274,1842.8422199240274,12630.43451579618,100.0,1206.0379713361176,40.9972125341724,1248 days 00:00:00,61,-19.428422199238412,101.63991139800387,-21.00711177953339,13.238950469176835,-5.462765358911723,71 days 21:32:18.461538462,28 days 18:32:43.636363636,302.42378067933635,0.8779407016514627,0.6195900691016512,1.1801393331090793,0.9493853250757138,18.08561376568353,1.0283529237059834,1.1476014760147601,-0.023203257574426206,0.0007536351359222763,0.18991605425241362,18.428422199240135,0.1691472194581316,0.26034105292452925,3438,122,6927.757936507936,,
Least Total Trades,MA,SMA,55,62,0,true,false,1,55,1.4461134036911794,61.111111111111114,2.281572127140559,6.956217521997125,1.2728944445111257,-0.8760724855856941,63 days 11:59:59.999999999,0.007794729621748258,0.24148024252561154,0.47856993518712104,1.6797890942727742,0,4783,4784 days 00:00:00,1000.0,16652.583555152774,1565.2583555152776,12630.43451579618,100.0,1018.5612909078486,40.997212534172405,1327 days 00:00:00,54,-16.652583555151068,99.96132861849696,-21.007111779533393,15.033167784239346,-5.736132890097797,84 days 20:21:49.090909091,29 days 22:51:25.714285714,290.1710396057024,0.8394433311138247,0.583821393500662,1.1716896986353054,0.9515413765868034,17.974579900479014,1.024517892822893,1.1436498150431567,-0.023396784408711544,0.0007218566535544026,0.18190787669570946,15.652583555152876,0.15969092675785967,0.26079921702561815,3430,108,6927.757936507936,,
Most Avg Winning Trade [%],MA,SMA,55,62,0,true,false,1,55,1.4461134036911794,61.111111111111114,2.281572127140559,6.956217521997125,1.2728944445111257,-0.8760724855856941,63 days 11:59:59.999999999,0.007794729621748258,0.24148024252561154,0.47856993518712104,1.6797890942727742,0,4783,4784 days 00:00:00,1000.0,16652.583555152774,1565.2583555152776,12630.43451579618,100.0,1018.5612909078486,40.997212534172405,1327 days 00:00:00,54,-16.652583555151068,99.96132861849696,-21.007111779533393,15.033167784239346,-5.736132890097797,84 days 20:21:49.090909091,29 days 22:51:25.714285714,290.1710396057024,0.8394433311138247,0.583821393500662,1.1716896986353054,0.9515413765868034,17.974579900479014,1.024517892822893,1.1436498150431567,-0.023396784408711544,0.0007218566535544026,0.18190787669570946,15.652583555152876,0.15969092675785967,0.26079921702561815,3430,108,6927.757936507936,,
