Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,ATR Stop Length,ATR Stop Multiplier,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
NVDA,SMA,53,64,0,false,false,1,71,1.8098853543452658,64.28571428571429,5.27115049600384,18.971183544618157,1.8229797616586578,0.07386834009673424,59 days 01:22:17.142857142,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.253539047372281,0,6650,6651 days 00:00:00,1000.0,4013579.7005015644,401257.9700501564,373656.5788074272,100.0,44020.64117736556,69.0267464281007,2195 days 00:00:00,70,365772.73802485596,222.08706996275941,-47.184354023677436,35.30457423031833,-10.428919689642164,77 days 22:24:00,25 days 01:55:11.999999999,52097.242321095844,1.127752464388199,0.8355207677378016,1.2543268879478442,1.5393639332928681,26.460938590930358,1.1522371823901352,1.088601294176207,-0.03749159697960068,,,0.0016151909136915682,0.4070281102502752,4012.579700501558,0.3694127316239968,0.4343669572731697,0,71,9631.944444444443,18,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8097571050164252,64.28571428571429,5.262676705738507,18.967332526410832,1.8212128424241187,0.07506096605873785,59 days 05:49:42.857142857,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.252675608553165,0,6650,6651 days 00:00:00,1000.0,4018036.025869156,401703.6025869156,373656.5788074272,100.0,44134.62630155673,69.02674642810071,2196 days 00:00:00,70,366178.8598544607,222.08706996275941,-47.184354023677436,35.27620474626988,-10.388637469335468,78 days 05:52:00,25 days 00:57:36,52155.102371638495,1.1273644879615883,0.8356598794996472,1.2538310254305096,1.5333689002671613,26.36762220423091,1.1493451066446374,1.0909090909090908,-0.03757977231370812,,,0.0016160084929165847,0.40723414021497933,4017.036025869157,0.3694703102232464,0.43473638636666206,0,71,9631.944444444443,21,9.5,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.809712614658459,64.28571428571429,5.271020467752076,18.964284797912587,1.8224314564963404,0.07035709083529569,59 days 01:42:51.428571427,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.251992275742507,0,6650,6651 days 00:00:00,1000.0,4000459.6866378714,399945.9686637872,373656.5788074272,100.0,43878.05162650872,69.02674642810071,2195 days 00:00:00,70,364577.06140897935,222.08706996275941,-47.184354023677436,35.293842846554114,-10.428919689642164,77 days 22:55:59.999999999,25 days 01:55:11.999999999,51926.89464612704,1.12740863934794,0.8351103550270667,1.25422937605962,1.5394294386698681,26.461137591013102,1.1527211000822328,1.0880597014925375,-0.03749159697960068,,,0.0016146971579219062,0.40690368379632036,3999.4596866378706,0.36924285476569985,0.43436660156900964,0,71,9631.944444444443,17,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8094468369278907,64.28571428571429,5.263254352592203,18.942306870881726,1.819902071029862,0.07091685050739753,59 days 07:53:08.571428571,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.247064593155587,0,6650,6651 days 00:00:00,1000.0,4002551.265478191,400155.1265478191,373656.5788074272,100.0,43970.037989758384,69.0267464281007,2196 days 00:00:00,70,364767.674920185,222.08706996275941,-47.18435402367745,35.21489680410923,-10.348355008927793,78 days 06:24:00,25 days 05:45:35.999999999,51954.051293685814,1.126716549406105,0.8351758677485738,1.2533520927773538,1.5313380563639523,26.321536804862678,1.1490485761887916,1.0907738095238095,-0.03761183919987265,,,0.0016157301717542609,0.40716400328207375,4001.551265478209,0.3692699722383408,0.4349114726866925,0,71,9631.944444444443,19,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8094468369278907,64.28571428571429,5.263254352592203,18.942306870881726,1.819902071029862,0.07091685050739753,59 days 07:53:08.571428571,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.247064593155587,0,6650,6651 days 00:00:00,1000.0,4002551.265478191,400155.1265478191,373656.5788074272,100.0,43970.037989758384,69.0267464281007,2196 days 00:00:00,70,364767.674920185,222.08706996275941,-47.18435402367745,35.21489680410923,-10.348355008927793,78 days 06:24:00,25 days 05:45:35.999999999,51954.051293685814,1.126716549406105,0.8351758677485738,1.2533520927773538,1.5313380563639523,26.321536804862678,1.1490485761887916,1.0907738095238095,-0.03761183919987265,,,0.0016157301717542609,0.40716400328207375,4001.551265478209,0.3692699722383408,0.4349114726866925,0,71,9631.944444444443,20,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8093823411144245,64.28571428571429,5.263064544779068,18.968291595380826,1.8198242299031682,0.06648222431207475,59 days 05:49:42.857142857,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.252890641911701,0,6650,6651 days 00:00:00,1000.0,3985980.99295385,398498.099295385,373656.5788074272,100.0,43776.95868694836,69.02674642810071,2195 days 00:00:00,70,363257.56314881844,222.08706996275941,-47.18435402367744,35.300075642615816,-10.428919689642166,78 days 05:20:00.000000001,25 days 01:55:11.999999999,51738.90614007189,1.1265165937453083,0.8346559616925464,1.2536009588939474,1.533492417346961,26.36650635835253,1.149134212319456,1.0909090909090908,-0.03757977231370817,,,0.0016148096206420699,0.4069320244018016,3984.9809929538387,0.369054762548233,0.434740837282146,0,71,9631.944444444443,20,9.5,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.808037051421887,64.28571428571429,5.260614783453035,18.913533770626596,1.815373870579587,0.039777704857121336,59 days 06:30:51.428571428,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.240613361203647,0,6650,6651 days 00:00:00,1000.0,3886197.799171507,388519.77991715074,373656.5788074272,100.0,42695.83536912011,69.0267464281007,2196 days 00:00:00,70,354163.94231102336,222.08706996275941,-47.184354023677436,35.21489680410924,-10.428919689642166,78 days 06:24:00,25 days 01:55:11.999999999,50443.34081229262,1.123824422230574,0.831481312170966,1.2528509718836471,1.5336202560445045,26.3617299690844,1.1495877542557185,1.0898263027295285,-0.037579772313708126,,,0.0016110282637756906,0.405979122471474,3885.1977991714903,0.3677403201713203,0.434761818538026,0,71,9631.944444444443,21,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8073775049340923,64.28571428571429,5.270076673353589,18.862415319802604,1.8141383361535066,0.02632789352065257,59 days 01:42:51.428571428,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.229152066439952,0,6650,6651 days 00:00:00,1000.0,3835941.6942756046,383494.16942756047,373656.5788074272,100.0,42093.99348901346,69.0267464281007,2195 days 00:00:00,70,349583.91289540194,222.08706996275941,-47.184354023677436,35.11300020265708,-10.388637469335466,77 days 23:28:00,25 days 00:57:36,49790.82544828861,1.1228106171279586,0.82985310323681,1.2530302836833298,1.537188442058585,26.428523794038025,1.151619053590992,1.0880597014925375,-0.03753311561386561,,,0.001608619217708702,0.4053720428625929,3834.941694275606,0.3670659513764418,0.4345036657668428,0,71,9631.944444444443,15,9.5,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8072863040878868,64.28571428571429,5.269659266714859,18.858578887635748,1.8138216612873335,0.024576011798661014,59 days 01:22:17.142857142,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.228291897964646,0,6650,6651 days 00:00:00,1000.0,3829395.6729684584,382839.56729684584,373656.5788074272,100.0,42023.98287399947,69.0267464281007,2195 days 00:00:00,70,348987.34915047744,222.08706996275941,-47.184354023677436,35.10703241928642,-10.388637469335468,77 days 22:55:59.999999999,25 days 00:57:36,49705.83319739975,1.1226267337432885,0.8296395414282967,1.2529849715881387,1.5371510833784032,26.427753854445026,1.152104205348657,1.0875621890547265,-0.03753311561386556,,,0.0016083678284530797,0.40530869277017606,3828.39567296846,0.3669774876459295,0.4345069225543005,0,71,9631.944444444443,16,9.5,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8066581631908785,64.28571428571429,5.268694768395523,18.848028812550208,1.8115639227403264,0.01118638053631384,59 days 02:03:25.714285713,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.225926460077047,0,6650,6651 days 00:00:00,1000.0,3779364.434878642,377836.4434878642,373656.5788074272,100.0,41475.167531072264,69.02674642810071,2195 days 00:00:00,70,344427.81269961316,222.08706996275941,-47.18435402367744,35.113000202657076,-10.428919689642168,77 days 23:28:00,25 days 01:55:11.999999999,49056.23745970042,1.1212372546659357,0.8279957984996725,1.252592114391804,1.5373787072844196,26.426628873605527,1.1517890910113964,1.087518647439085,-0.03753311561386555,,,0.0016063953291810132,0.40481162295361534,3778.3644348786347,0.36629651389427975,0.43451184092549,0,71,9631.944444444443,14,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8066581631908785,64.28571428571429,5.268694768395523,18.848028812550208,1.8115639227403264,0.01118638053631384,59 days 02:03:25.714285713,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.225926460077047,0,6650,6651 days 00:00:00,1000.0,3779364.434878642,377836.4434878642,373656.5788074272,100.0,41475.167531072264,69.02674642810071,2195 days 00:00:00,70,344427.81269961316,222.08706996275941,-47.18435402367744,35.113000202657076,-10.428919689642168,77 days 23:28:00,25 days 01:55:11.999999999,49056.23745970042,1.1212372546659357,0.8279957984996725,1.252592114391804,1.5373787072844196,26.426628873605527,1.1517890910113964,1.087518647439085,-0.03753311561386555,,,0.0016063953291810132,0.40481162295361534,3778.3644348786347,0.36629651389427975,0.43451184092549,0,71,9631.944444444443,15,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8066581631908785,64.28571428571429,5.268694768395523,18.848028812550208,1.8115639227403264,0.01118638053631384,59 days 02:03:25.714285713,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.225926460077047,0,6650,6651 days 00:00:00,1000.0,3779364.434878642,377836.4434878642,373656.5788074272,100.0,41475.167531072264,69.02674642810071,2195 days 00:00:00,70,344427.81269961316,222.08706996275941,-47.18435402367744,35.113000202657076,-10.428919689642168,77 days 23:28:00,25 days 01:55:11.999999999,49056.23745970042,1.1212372546659357,0.8279957984996725,1.252592114391804,1.5373787072844196,26.426628873605527,1.1517890910113964,1.087518647439085,-0.03753311561386555,,,0.0016063953291810132,0.40481162295361534,3778.3644348786347,0.36629651389427975,0.43451184092549,0,71,9631.944444444443,16,9.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8063851900117047,64.28571428571429,5.173550355401696,18.79104901780691,1.8117911747144408,0.007004957107176357,58 days 23:18:51.428571428,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.213150990308286,0,6650,6651 days 00:00:00,1000.0,3763740.2711478746,376274.0271147875,373656.5788074272,100.0,42338.0905325435,69.02674642810071,2195 days 00:00:00,70,343003.92341034906,222.08706996275941,-47.18435402367745,35.001985955108225,-10.388637469335468,77 days 19:44:00,25 days 00:57:36,48853.376396250365,1.1214528436906468,0.8274782614441454,1.2530191764114986,1.5409377064679806,26.54370421519583,1.1508958186270475,1.0887337986041874,-0.037491596979600736,,,0.0016049773138455288,0.4044542830890733,3762.740271147893,0.3660820759021899,0.43404482656954035,0,71,9631.944444444443,21,9.1,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.806380778073648,64.28571428571429,5.229433213099307,18.766271941889414,1.8127811230524045,0.0064323396381799364,58 days 18:51:25.714285713,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.207595709076258,0,6650,6651 days 00:00:00,1000.0,3761600.6483035693,376060.0648303569,373656.5788074272,100.0,42146.81190416064,69.0267464281007,2195 days 00:00:00,70,342808.9314668719,222.08706996275941,-47.184354023677436,34.902412459034885,-10.278780988972434,77 days 14:24:00,24 days 22:04:48,48825.59595480998,1.1219390552865969,0.8274072302528942,1.2537217019850142,1.5447703352908069,26.647167500395415,1.1506839679834937,1.089544772386193,-0.037418676752829595,,,0.0016042182433030846,0.4042629973123773,3760.6006483035867,0.36605264342870103,0.43365153417664404,0,71,9631.944444444443,20,9.1,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.8051698642949043,64.28571428571429,5.172179710271533,18.73797477362832,1.8081334607909192,-0.01772064926496582,58 days 19:12:00,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.201251186087192,0,6650,6651 days 00:00:00,1000.0,3671351.416288337,367035.1416288337,373656.5788074272,100.0,41307.863916013455,69.0267464281007,2195 days 00:00:00,70,334584.1767187035,222.08706996275941,-47.18435402367744,34.91942601971931,-10.388637469335464,77 days 13:20:00,25 days 00:57:36,47653.81770813764,1.1192627903988115,0.8243758150478384,1.2529002237034872,1.5438893020563191,26.62468701107256,1.1505052559260702,1.089,-0.0374186767528296,,,0.001600713162894798,0.4033797170494891,3670.3514162883107,0.3647962815129564,0.4337386794068198,0,71,9631.944444444443,21,8.9,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.7851052914956698,62.857142857142854,5.286172706721251,18.886383418481216,1.814354232319991,0.01000306307534089,58 days 14:03:25.714285713,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.234525966459473,0,6650,6651 days 00:00:00,1000.0,3774942.89133754,377394.289133754,373656.5788074272,100.0,41341.36907637028,69.0267464281007,2207 days 00:00:00,70,344024.8606697521,222.08706996275941,-47.18435402367744,36.06887789898956,-10.19168416391752,77 days 13:38:10.909090909,26 days 11:04:36.923076923,48998.829009539826,1.1226486151972508,0.8278495441108095,1.2543790260718746,1.547851744179069,26.711843896198847,1.1498474405658885,1.0909090909090908,-0.037308630072619565,,,0.0016043282307296434,0.40429071414387013,3773.942891337547,0.366235915903528,0.43340716160246473,0,71,9631.944444444443,19,8.9,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.7839398686124215,62.857142857142854,5.2662056809606,18.763268743836058,1.812703808409369,-0.012041345228969415,58 days 09:35:59.999999999,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.2069223604600845,0,6650,6651 days 00:00:00,1000.0,3692572.509449314,369157.25094493135,373656.5788074272,100.0,41145.03891517139,69.0267464281007,2210 days 00:00:00,70,336518.1354110902,222.08706996275941,-47.184354023677436,35.79097584512633,-10.052850966039797,77 days 10:21:49.090909091,26 days 04:36:55.384615384,47929.34820054606,1.1213101555864848,0.8250949010181229,1.2547259311221082,1.5553347337535497,26.895597886101566,1.1515183452904423,1.0896273917421953,-0.03706656330961275,,,0.001599790547902279,0.40314721807137427,3691.572509449332,0.36509435167277493,0.4326971887626889,0,71,9631.944444444443,21,8.5,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.7825744389428353,62.857142857142854,5.230121925504478,18.811001788296807,1.804138273919523,-0.03749172644015676,58 days 20:13:42.857142855,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.217624611481284,0,6650,6651 days 00:00:00,1000.0,3597475.4857221423,359647.54857221426,373656.5788074272,100.0,39563.46128197055,69.02674642810071,2207 days 00:00:00,70,327851.58302087476,222.08706996275941,-47.184354023677436,36.0218179826372,-10.314994848279248,77 days 20:43:38.181818181,26 days 15:41:32.307692307,46694.62718144667,1.1167364293875255,0.8218414810760858,1.2520308227686516,1.542089589262403,26.55306427858776,1.1503284567153964,1.0884115884115884,-0.03749159697960068,,,0.0015981247577044624,0.4027274389415245,3596.475485722145,0.3637455354358694,0.43401695784040417,0,71,9631.944444444443,16,9.3,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.782084318891526,62.857142857142854,5.276235020959714,18.771474839027512,1.803845033244291,-0.049104219842129364,58 days 14:24:00,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.208762253381958,0,6650,6651 days 00:00:00,1000.0,3554084.6401620936,355308.46401620936,373656.5788074272,100.0,38963.768099830704,69.0267464281007,2210 days 00:00:00,70,323897.2107223179,222.08706996275941,-47.184354023677436,35.9199814525622,-10.249074814646573,77 days 15:16:21.818181819,26 days 09:13:50.769230769,46131.24899199681,1.1163111006361133,0.8203299188157835,1.2527535538736307,1.5487351377088132,26.71663320696317,1.150040457333097,1.0893125940792772,-0.03730863007261953,,,0.0015952326479927467,0.4019986272941722,3553.08464016208,0.3631186621779179,0.4333965886062261,0,71,9631.944444444443,15,9.3,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.7816205798634495,62.857142857142854,5.204995575934102,18.682294737395164,1.803953845943507,-0.056075228031655044,58 days 11:39:25.714285714,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.188767135858074,0,6650,6651 days 00:00:00,1000.0,3528037.0094527267,352703.70094527263,373656.5788074272,100.0,39477.78901370053,69.02674642810071,2207 days 00:00:00,70,321523.3913604063,222.08706996275941,-47.18435402367744,35.69535823367931,-10.109043487085692,77 days 10:54:32.727272727,26 days 09:13:50.769230769,45793.05168703315,1.1162691692174964,0.8194141245465979,1.2531785512734257,1.553554872457727,26.85185840140433,1.151350561880945,1.0884422110552765,-0.03717293805064988,,,0.0015932209656302576,0.4014916833388249,3527.0370094527284,0.3627388022033391,0.4328663095057756,0,71,9631.944444444443,21,8.7,,,,
NVDA,SMA,53,64,0,false,false,1,71,1.7809313300638616,62.857142857142854,5.344608821682,18.73729093457441,1.801063999582616,-0.07613135191048569,58 days 09:35:59.999999999,0.007267483777937996,0.22421052631578947,0.4452631578947368,4.2010978621729995,0,6650,6651 days 00:00:00,1000.0,3453095.983125708,345209.59831257083,373656.5788074272,100.0,37716.4634753427,69.02674642810071,2206 days 00:00:00,70,314693.7314469381,222.08706996275941,-47.184354023677436,35.76966606561528,-10.08672851795629,77 days 09:49:05.454545454,26 days 05:32:18.461538461,44820.03216683957,1.1140230851280295,0.8167432220652661,1.2528969346865948,1.556562952753684,26.863109989571306,1.1520624912844393,1.0875251509054327,-0.0370665633096127,,,0.0015899342180384919,0.40066342294569995,3452.0959831257187,0.36163067406545046,0.4328442656118151,0,71,9631.944444444443,16,8.7,,,,
