Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
XLK,,SMA,63,81,0,,false,false,0,45,1.5819196542325893,62.22222222222222,3.78332540442754,5.790376969007379,0.9640900792154008,0.2689000689695066,97 days 22:55:59.999999999,0.004674062456850449,0.14216939972920115,0.2843387994584023,0.8232144178895703,0,6647,6648 days 00:00:00,1000.0,8887.077196170587,788.7077196170588,621.5680327431778,100.0,246.88376879076839,35.3000935845855,2424 days 00:00:00,45,0.0,41.3355567154654,-16.681682164292358,13.288496524924618,-6.559467005444544,126 days 18:00:00,50 days 12:42:21.176470588,175.26838213712415,0.6789782649836447,0.3609965668778225,1.1328836428562676,-0.19335195263986552,12.93038712164912,0.9467467974495254,0.5642352941176471,-0.017504205538850712,None,None,0.0003885305550497229,0.09790969987253018,7.8870771961706065,0.08633503743877746,0.17354655975554573,9627.599206349207
XLK,,SMA,69,77,0,,false,false,0,62,1.5804562990609943,62.903225806451616,3.995323043739906,4.040726253156725,0.9412955934473128,0.18412815109511038,70 days 04:15:29.032258064,0.006439819384993951,0.19587783962689936,0.3917556792537987,0.7914887289920349,0,6647,6648 days 00:00:00,1000.0,8360.162053920041,736.0162053920042,621.5680327431778,100.0,330.17576816346707,31.882182091994615,2419 days 00:00:00,62,0.0,40.23163353364589,-13.86401350276682,9.42347933611182,-5.086550713593218,90 days 15:23:04.615384615,35 days 11:28:41.739130435,118.71229119225872,0.6608297800934871,0.3878501762962864,1.1298949740269422,-0.1510035289641156,12.828324418789384,0.9589744207525263,0.5503731343283582,-0.017459118732148178,None,None,0.00037986030939588926,0.09572479796776409,7.3601620539200425,0.08382108778254027,0.17433356615826687,9627.599206349207
XLC,,SMA,53,54,0,,false,false,0,45,1.473398907476362,62.22222222222222,3.2978365018311844,2.099367407157805,1.4404112551048869,0.28770387477996345,24 days 04:47:59.999999998,0.017814502953374386,0.5418577981651376,1.0837155963302751,1.137558600782182,0,1744,1745 days 00:00:00,1000.0,2336.1604323573515,133.61604323573516,103.7630202507287,100.0,133.4631582209428,26.398055365711397,356 days 00:00:00,45,0.0,27.152084196362807,-12.123245077458717,4.76257457329357,-2.2870914547128667,32 days 22:17:08.571428571,9 days 19:45:52.941176470,29.692454052385564,1.0079150218113546,0.7356840715567601,1.212404376125349,-0.14630500871823576,14.98839724938972,1.0057445392857995,0.545615589016829,-0.015255010690239905,None,None,0.0005385057340483752,0.13570344498019057,1.3361604323573455,0.13035908853594025,0.1620365981063167,2526.031746031746
XLC,,SMA,37,39,0,,true,false,1,52,1.3624909604920734,60.78431372549019,2.4487239072541644,1.6605467418213629,1.4557490900802816,0.1231679484307019,20 days 23:59:59.999999999,0.020189770013824306,0.6261467889908257,1.2402522935779816,1.039746010360624,0,1744,1745 days 00:00:00,1000.0,2165.4329857798434,116.54329857798433,103.7630202507287,100.0,146.87956979159105,18.73664212142754,319 days 00:00:00,51,-2.1654329857797165,16.511890968385483,-6.947807221443979,4.479465563636346,-2.70877743199186,29 days 01:32:54.193548387,8 days 12:00:00,22.894086642463197,1.0008319157580678,0.9361320169026327,1.1976611483167012,-0.0020109043253724954,5.583779607186939,1.0386439538343157,0.5173913043478261,-0.015079852072918851,None,None,0.00048583515027727684,0.12243045786987376,1.1654329857798396,0.11803884267500186,0.14722260205201484,2526.031746031746
XLK,,EMA,24,61,0,,false,false,1,42,1.2594239860625567,48.78048780487805,3.3095453497745413,6.220007656180696,0.9268151788965804,0.041990481246168006,110 days 03:30:43.902439024,0.004258590238463742,0.1326914397472544,0.26222355950052656,0.8253417711375619,0,6647,6648 days 00:00:00,1000.0,7476.679735652978,647.6679735652978,621.5680327431778,100.0,238.85814646766894,40.8991149540901,2377 days 00:00:00,41,-111.36907539024287,69.605295002003,-10.817125550660798,17.77951057734245,-4.789042744925735,188 days 06:00:00,35 days 18:17:08.571428571,160.68411734251754,0.660144127742861,0.28554595686766643,1.1232535648621347,-0.2822693858359952,5.115993531931455,0.9276281971461704,0.5908111988513998,-0.01753788027902143,None,None,0.00035576228012107155,0.08965209459051003,6.476679735652968,0.07924221548600197,0.16344356937682067,9627.599206349207
XLV,,SMA,38,45,0,,false,false,0,108,1.250038301834087,61.111111111111114,1.9175548431307505,1.054139120778655,0.6564222582198038,-0.5921699314999505,37 days 04:13:19.999999999,0.011217749896441077,0.34120655935008276,0.6824131187001655,0.3596791824772062,0,6647,6648 days 00:00:00,1000.0,2734.352030434272,173.43520304342718,425.26340365559906,100.0,326.1214511463756,46.486684908473684,3216 days 00:00:00,108,0.0,21.00127134808041,-11.25704563803983,3.80464968974532,-3.2680917733118195,46 days 07:16:21.818181818,22 days 20:00:00,16.05881509661363,0.46541482743535867,0.12214434545325333,1.0890523847306914,-0.0427006076649477,10.668523470760253,1.027073793729758,0.45885450954575374,-0.011763339684086936,None,None,0.00017802820212060684,0.044863106934392924,1.7343520304342888,0.03886583471986982,0.11600996438134807,9627.599206349207
XLF,,SMA,62,84,0,,false,false,0,51,1.1626393579000793,54.90196078431373,2.5178233740448923,3.6570745814711074,0.7501230584788253,1.0021153568996868,80 days 02:21:10.588235294,0.005297270784430508,0.16112531969309463,0.32225063938618925,0.5892473110810225,0,6647,6648 days 00:00:00,1000.0,4346.273753591084,334.6273753591083,167.13691057106973,100.0,188.500314280613,28.925029708299565,2265 days 00:00:00,51,0.0,64.16567545244772,-23.63498647533861,10.996834826289579,-5.278285716568773,105 days 04:17:08.571428572,49 days 13:33:54.782608696,65.61321085472713,0.5281093358703997,0.29045533417971836,1.1040841036582456,-0.20665033601269503,9.575550451032163,1.0049863293167374,0.4707964601769911,-0.015587416005690689,None,None,0.0002681693208426263,0.06757866885234183,3.3462737535910483,0.05727643715120778,0.15400398180678296,9627.599206349207
XLK,,EMA,30,36,0,,false,false,1,51,1.1579503667577395,50.0,2.745755224134836,4.525788304947172,0.8641584559219614,-0.1499642688915004,88 days 17:16:48,0.005193402729833831,0.16112531969309463,0.31909131939220703,0.7292190874978819,0,6647,6648 days 00:00:00,1000.0,6283.5503714651895,528.355037146519,621.5680327431778,100.0,277.72022959103924,40.559033831081855,2364 days 00:00:00,50,-43.81989937151502,64.01751685878287,-10.81712555066078,13.16822655089892,-4.116649941004577,147 days 05:45:36,30 days 04:48:00,106.54740541673411,0.6153372359026953,0.26178267789729986,1.1152417227432108,-0.26398462332460426,4.705840814303368,0.9313650915967047,0.5723746452223272,-0.017380711637792864,None,None,0.0003286508995852413,0.0828200266954808,5.283550371465208,0.07215326397697264,0.16198258733809054,9627.599206349207
XLY,,EMA,32,51,0,,false,false,1,42,1.069400059664636,51.21951219512195,2.9068008162129324,4.848082517597428,0.8238038301921422,-0.4810962848180348,110 days 09:57:04.390243903,0.004258590238463742,0.1326914397472544,0.26222355950052656,0.6432990492734965,0,6647,6648 days 00:00:00,1000.0,4859.090212749721,385.9090212749721,743.7006326687109,100.0,187.95432295881488,32.247145598462154,1103 days 00:00:00,41,-30.889953411337046,57.797131635091844,-12.792089528450834,13.888049344074057,-4.643882650203034,172 days 11:25:42.857142858,45 days 06:00:00,94.87756502831846,0.5876380768281272,0.28118043584771735,1.1069641452489347,-0.2980236364615203,5.7214703624592715,0.9720915970917917,0.5697756788665879,-0.015175011063149824,None,None,0.00027904393938891266,0.07031907272600599,3.8590902127497593,0.06175581103048211,0.14401554368746294,9627.599206349207
XLU,,SMA,81,89,0,,false,false,1,74,1.0522745651946754,57.534246575342465,1.7184482792493905,1.2821290117221018,0.47768219443480686,-0.30643152249903727,55 days 23:00:49.315068493,0.007582367985557394,0.23378967955468632,0.4644200391153904,0.29974853079827685,0,6647,6648 days 00:00:00,1000.0,2178.928323639264,117.89283236392637,169.98009019774508,100.0,209.90004969181356,39.21518516162692,2090 days 00:00:00,73,-16.53363090129642,26.177175717946433,-17.202783496658185,4.9656468701433,-3.7084435706550054,67 days 22:51:25.714285714,39 days 17:01:56.129032258,16.37619115808986,0.34034680843371135,0.11140649354194994,1.06741521427277,0.007802242373913333,25.44957123361362,0.9646746476051448,0.48161355025629593,-0.013585662890741654,None,None,0.00015507384050949006,0.039078607808391494,1.1789283236392691,0.029962667721972425,0.13818584635477354,9627.599206349207
