Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
SOL-USD_BTC-USD,SMA,20,22,0,false,false,None,1,76,1.5672382091144024,52.0,1.9066344789704273,13.025556216906157,3.1794613397519864,25.30449489878446,12 days 06:43:12,0.03826530612244898,1.1632653061224492,2.3112244897959187,15.15217764007451,0,1960,1961 days 00:00:00,1000.0,301261.2230085024,30026.12230085024,1141.4825647246228,100.0,23608.293007011496,52.11415849344233,574 days 00:00:00,75,27568.180768554856,240.80909726911906,-23.461317570956894,30.323982073350475,-5.714405127575187,16 days 17:50:46.153846154,7 days 10:40:00,3635.9072298659703,1.676722056472369,3.633127251841967,1.4930495948976021,2.18099092724938,20.702805141061884,1.9630837266246204,0.76056338028169,-0.04433330378312736,0.0038139208079937376,0.9611080436144219,300.26122300850204,1.0823740500408414,0.6898541741458154,0,76,1960,None,None,None,None
SOL-USD_BTC-USD,SMA,13,19,0,false,false,None,1,61,1.4247336777528639,50.0,1.712267066779852,17.7330689069761,2.671363545096789,9.874718058685694,15 days 00:00:00,0.030612244897959183,0.9336734693877552,1.8520408163265307,16.556895969268503,0,1960,1961 days 00:00:00,1000.0,125133.01060285718,12413.301060285718,1141.4825647246228,100.0,9434.357432678087,63.608982494121136,833 days 00:00:00,60,9899.630772096658,372.83431555465677,-34.289790602554916,43.33275910465149,-7.866621290699283,20 days 00:00:00,10 days 00:00:00,1903.8896638460096,1.4750999187582032,2.290358481283938,1.428981414571845,1.8907481294815431,21.270643355557027,1.8257339014411993,0.7826887661141806,-0.047640003856738125,0.0033960090124635313,0.8557942711408099,124.13301060285677,0.8600498689481886,0.6982229146995103,0,61,1960,None,None,None,None
SOL-USD_BTC-USD,SMA,22,23,0,false,false,None,1,101,1.4909813096560702,47.0,1.6154861216049643,8.68817231396496,2.8678428399882194,10.975902472210125,9 days 07:40:47.999999998,0.05102040816326531,1.545918367346939,3.0765306122448983,13.431205158833588,0,1960,1961 days 00:00:00,1000.0,137702.83868870366,13670.283868870365,1141.4825647246228,100.0,15080.29703665251,59.40118325252551,796 days 00:00:00,100,9170.58161205922,247.22409119691534,-13.964253560881607,24.099169988249997,-4.978184114174598,12 days 12:15:19.148936170,6 days 11:46:24.905660377,1275.3225707664437,1.5169784210048807,2.5269509814398514,1.437403977087035,2.323386453074755,22.070021475661907,1.9714852713257882,0.7290969899665551,-0.04601067138789874,0.003370415150133598,0.8493446178336668,136.70283868870354,0.8830710440828622,0.6738305513367574,0,101,1960,None,None,None,None
SOL-USD_BTC-USD,SMA,25,26,0,false,false,None,0,86,1.4062985250404414,44.18604651162791,1.4951636384346256,12.507815179320541,3.01144029573041,15.60533901887663,10 days 23:09:46.046511626,0.04387755102040816,1.316326530612245,2.63265306122449,16.464368960534184,0,1960,1961 days 00:00:00,1000.0,190547.0497138915,18954.704971389147,1141.4825647246228,100.0,24274.44090926563,60.673021240807266,733 days 00:00:00,86,0.0,297.9938586068886,-13.709063555854314,34.2493887720405,-4.704263914916088,15 days 05:41:03.157894736,7 days 14:00:00,2204.0354617894363,1.5839558403917826,2.730873090707306,1.465865086006269,2.2778350427718657,21.877208879475123,1.9390450121888758,0.7559726962457337,-0.043579556631674114,0.0035545206101058567,0.8957391937466759,189.54704971389137,0.9633316022746539,0.6805885991616141,0,86,1960,None,None,None,None
SOL-USD_BTC-USD,SMA,21,22,0,false,false,None,1,100,1.3562616048830876,45.45454545454545,1.4891951712656737,7.859319606510987,2.617596901914773,6.829861116218593,9 days 08:58:10.909090908,0.050510204081632655,1.5306122448979593,3.045918367346939,12.029570826292328,0,1960,1961 days 00:00:00,1000.0,90376.49948378798,8937.649948378797,1141.4825647246228,100.0,13271.942833015382,48.52034159365982,707 days 00:00:00,99,4025.6891257088864,241.79453170477098,-15.998659762410911,23.310540088698158,-5.016697461978323,13 days 08:00:00,6 days 01:46:40,862.1293975563558,1.4130274980089894,2.7050284683115655,1.3997316179996202,2.1484578612390517,21.151700118726247,1.968781387934042,0.7109634551495017,-0.04685180568342887,0.0031829516278540576,0.8021038102192225,89.37649948378842,0.7838757625957959,0.6831658169336129,0,100,1960,None,None,None,None
SOL-USD_BTC-USD,SMA,17,22,0,false,false,None,1,56,1.3291999732273556,47.27272727272727,1.6759439444477033,16.68651718072544,2.5463661130017274,7.392966559985703,16 days 15:42:32.727272727,0.02806122448979592,0.8571428571428572,1.6989795918367347,14.302729012050376,0,1960,1961 days 00:00:00,1000.0,96804.24994540475,9580.424994540475,1141.4825647246228,100.0,6675.180099343491,71.06594701549629,547 days 00:00:00,55,8074.405000262937,277.29464293371086,-38.793337452727734,44.45948136942513,-8.21338174707428,24 days 02:46:09.230769231,9 days 23:10:20.689655172,1595.0880899116673,1.4110623076723199,1.888741216908716,1.403878018850069,1.855926424084,20.501257351753907,1.835329892255524,0.7649186256781194,-0.04761995180386949,0.003287531753429845,0.828458001864321,95.80424994540495,0.7996957021299089,0.7065948499653751,0,56,1960,None,None,None,None
SOL-USD_BTC-USD,MACD,6,27,5,true,false,None,1,115,1.2924368067508387,41.228070175438596,1.5931296569467546,4.960334355584488,2.2535598135213912,2.851470416321998,8 days 10:31:34.736842104,0.058163265306122446,1.7602040816326532,3.5051020408163267,8.731200778962492,0,1960,1961 days 00:00:00,1000.0,44963.86328784245,4396.386328784245,1141.4825647246228,100.0,5467.899519228506,59.39251787996012,724 days 00:00:00,114,-44.9638632878341,110.71611977350364,-24.61714706959464,20.2879826115029,-5.791896510507534,12 days 17:21:42.127659574,5 days 10:23:17.014925373,386.04234343096743,1.2756878031552146,1.735411279571032,1.3356498321866752,1.4896946959355422,13.928244040991952,1.839835530429321,0.7259615384615384,-0.048130299838636974,0.002786368657617809,0.7021649017196879,43.963863287842464,0.6308073794469982,0.6624313471834798,0,115,1960,None,None,None,None
SOL-USD_BTC-USD,MACD,5,17,10,true,false,None,1,102,1.308373593367562,42.57425742574257,1.55124660466392,5.393379112995222,2.167412546433975,2.1538347024687434,9 days 14:15:26.732673266,0.05153061224489796,1.5612244897959184,3.107142857142857,8.420275553961929,0,1960,1961 days 00:00:00,1000.0,37000.47324891539,3600.047324891539,1141.4825647246228,100.0,4236.8580006842385,58.58625177446086,727 days 00:00:00,101,-37.000473248910566,109.35577532476847,-24.61714706959464,21.28657214952536,-6.3895053796047065,14 days 05:01:23.720930232,6 days 04:08:16.551724137,356.806670516478,1.2288206888159998,1.635788442752114,1.3196952816620215,1.485646726600084,13.774813227232112,1.821179488693585,0.7246376811594204,-0.048130299838636856,0.0026915732125933995,0.6782764495735367,36.00047324891549,0.59046395795609,0.6643002033176655,0,102,1960,None,None,None,None
SOL-USD_BTC-USD,MACD,15,19,19,false,false,None,1,50,1.2504189900909375,44.89795918367347,1.8602146375597415,15.648213600636865,2.3691699521289653,4.276824585215888,19 days 06:51:25.714285713,0.025,0.7653061224489797,1.5153061224489797,11.975673673956786,0,1960,1961 days 00:00:00,1000.0,61234.032611341754,6023.403261134175,1141.4825647246228,100.0,3340.9866655023493,57.84406551010306,463 days 00:00:00,49,4332.550329754231,271.91139267140994,-32.03328047663908,46.27314714811284,-9.305435956565782,30 days 18:32:43.636363636,9 days 22:13:20,1140.8465771752556,1.3561788996493462,1.9895903655158123,1.364284909008579,1.2549550681580657,13.012915401441614,1.7237924188148883,0.7914438502673797,-0.04601067138789871,0.0029327914724898447,0.7390634510674409,60.234032611341775,0.696832845556113,0.6558596371567734,0,50,1960,None,None,None,None
SOL-USD_BTC-USD,MACD,12,22,21,false,false,None,1,50,1.2415607675159697,44.89795918367347,1.8459013836966656,15.315989109636886,2.2998182935463407,3.4968696630135816,19 days 09:18:22.040816326,0.025,0.7653061224489797,1.5153061224489797,11.721420236967006,0,1960,1961 days 00:00:00,1000.0,52330.98316169093,5133.098316169093,1141.4825647246228,100.0,2782.54063674177,58.449126596757985,482 days 00:00:00,49,3702.624319920309,271.91139267140994,-32.73057448224887,45.92934016670082,-9.628222862785577,30 days 20:43:38.181818182,10 days 00:53:19.999999999,972.0073233014418,1.3185699826947408,1.8629393110665682,1.351477918349584,1.2552796243945856,12.967981687318806,1.7159214019494675,0.7876106194690264,-0.047344327721421726,0.0028540127712577677,0.7192112183569574,51.33098316169079,0.6629170925579317,0.656446640404538,0,50,1960,None,None,None,None
