Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
ETH-USD_BTC-USD,SMA,16,24,0,false,false,None,1,59,1.0987243001658031,44.827586206896555,1.452633319751604,4.643084236205753,1.6234005661415591,45.633148135017635,19 days 18:37:14.482758620,0.0204369274136716,0.623678646934461,1.236786469344609,2.895792494039529,0,2838,2839 days 00:00:00,1000.0,8529.093286594285,752.9093286594284,-16.86883762673065,100.0,605.107320418708,62.63504178436774,1556 days 00:00:00,58,2704.5000730918046,89.9685296842069,-20.250092409024724,16.88478428788191,-5.303297055781126,26 days 11:04:36.923076923,14 days 08:15:00,83.18264161211172,0.9588115576381442,0.5065764055883856,1.2640748025968491,1.6540993676690734,18.4242216011229,1.401194781183624,0.9021406727828747,-0.022461353791891108,0.0009204364208570954,0.23194997805598805,7.5290932865943,0.2095681296367189,0.2911435928966076,0,59,2838,59.0,0.2836,None,None
ETH-USD_BTC-USD,MACD,14,17,21,false,false,None,1,74,1.0816715772354433,41.0958904109589,1.4109650314352833,4.406319571021433,1.3272465771915942,33.47789703757715,18 days 18:44:23.013698629,0.025722339675828047,0.7822410147991544,1.5539112050739958,3.44680389276518,0,2838,2839 days 00:00:00,1000.0,6478.643715845654,547.8643715845653,-16.86883762673065,100.0,815.8458170692123,66.96515641566839,1023 days 00:00:00,73,122.82836401349232,118.15993018855076,-21.846190390782418,20.302201638403396,-6.683830708547379,29 days 13:36:00,11 days 06:08:22.325581395,73.36733358674198,0.8094668712346104,0.40549253522558676,1.20227241146988,1.2520869329323963,14.954805826603685,1.4286038142315276,0.8415716096324461,-0.024558288440194292,0.0008625491788934368,0.21736239308114608,5.478643715845663,0.18040295955441743,0.32317033576402143,0,74,2838,74.0,0.2836,None,None
ETH-USD_BTC-USD,MACD,5,30,11,false,false,None,1,130,1.0371701450214637,31.782945736434108,1.4093274481414828,3.0224460814109713,1.607408230979583,51.64227651284711,10 days 15:59:59.999999998,0.045454545454545456,1.3742071881606766,2.7378435517970403,4.153467130903026,0,2838,2839 days 00:00:00,1000.0,9542.763395432132,854.2763395432132,-16.86883762673065,100.0,1603.6821844330766,55.12923361843528,949 days 00:00:00,129,752.3087720131534,154.9384841842737,-16.82333344260109,17.880678113407843,-3.9001392971330255,19 days 22:14:38.048780487,6 days 08:27:16.363636363,60.39112111177505,0.9347424991927706,0.6102958372963526,1.235975609823867,1.6659749038641078,14.474105687295943,1.567172666947326,0.7886658795749705,-0.02496007828216886,0.0009990615728861561,0.25176351636731137,8.542763395432127,0.22168559495233642,0.3241507036558991,0,130,2838,130.0,0.2836,None,None
SOL-USD_BTC-USD,SMA,20,22,0,false,false,None,0,78,1.5352348439134602,50.0,1.8592326681525597,12.931303473228736,3.0715880412425838,20.350301046534533,11 days 17:50:46.153846153,0.03989769820971867,1.19693094629156,2.39386189258312,15.477877302995008,0,1955,1956 days 00:00:00,1000.0,223389.24700177865,22238.924700177864,1041.6211299178644,100.0,19294.85630129405,64.35912693827319,574 days 00:00:00,78,0.0,240.80909726911906,-25.974893921180165,32.953525036064356,-7.090918089606883,16 days 12:18:27.692307692,6 days 23:23:04.615384615,2851.144192330495,1.6203882615521132,2.7094350899503454,1.4759211711570481,2.2314835649587925,21.479590306674,1.9678948948760604,0.75,-0.04432967608784402,0.003650516561933237,0.9199301736071757,222.38924700177859,1.0074277509958343,0.6832536137076088,0,78,1955,75.0,0.1953,None,None
SOL-USD_BTC-USD,SMA,13,19,0,false,false,None,1,63,1.4063638700765222,50.0,1.6248323288264102,16.690517008149442,2.4578645808727813,6.15620419351278,14 days 10:50:19.354838709,0.031713554987212275,0.9667519181585678,1.918158567774936,16.13558933268667,0,1955,1956 days 00:00:00,1000.0,75540.53497969742,7454.053497969741,1041.6211299178644,100.0,6468.12378170281,67.91657647376262,835 days 00:00:00,62,-108.79556442510511,372.83431555465677,-42.63807343671588,42.13207461518541,-8.75104059888653,19 days 13:09:40.645161290,9 days 08:30:58.064516129,1204.0214603890727,1.3707884334850073,1.8275192319692866,1.395416263721138,1.895636121582721,22.03680339276635,1.805049200326623,0.7730627306273063,-0.04764024242353142,0.003128405900400124,0.7883582869008313,74.54053497969727,0.7457181115293432,0.6921486364897221,0,63,1955,61.0,0.1953,None,None
SOL-USD_BTC-USD,SMA,22,23,0,false,false,None,0,102,1.486452748975817,47.05882352941176,1.579945303652801,8.728643320861798,2.8669958559286974,11.392274119075333,9 days 02:49:24.705882352,0.05217391304347826,1.5652173913043477,3.1304347826086953,13.66222432830542,0,1955,1956 days 00:00:00,1000.0,130080.54570163156,12908.054570163156,1041.6211299178644,100.0,15231.559833752188,59.401183252525556,796 days 00:00:00,102,0.0,247.22409119691537,-27.357774951450175,24.85346454037295,-5.604531096481445,12 days 13:30:00,6 days 01:20:00,1265.4955460944266,1.5108553842262058,2.4922210837885963,1.4361772840927276,2.3692625410761594,22.58167670863901,1.9788802209388203,0.7257525083612042,-0.04592594538708649,0.0033369149377242085,0.8409025643065006,129.0805457016312,0.8723334068872775,0.6698367053292489,0,102,1955,100.0,0.1953,None,None
SOL-USD_BTC-USD,SMA,25,26,0,false,false,None,0,88,1.4109248922412616,44.31818181818182,1.4752752734433663,12.500186226314616,3.076464153603029,18.691499443806872,10 days 16:38:10.909090908,0.04501278772378517,1.350383631713555,2.70076726342711,16.880046873386487,0,1955,1956 days 00:00:00,1000.0,206110.81900435113,20511.081900435114,1041.6211299178644,100.0,26426.531432324795,60.673021240807266,733 days 00:00:00,88,0.0,297.9938586068886,-20.63296478549574,34.836268828495804,-5.277512171339799,14 days 22:09:13.846153846,7 days 07:50:12.244897959,2330.8047614130764,1.6068516973386697,2.8066176974466006,1.4746951424645083,2.3192092669377327,22.125100935739727,1.9584752231372498,0.7529812606473596,-0.04338437859184392,0.0035959333751287748,0.9061752105324512,205.1108190043509,0.9867155200987769,0.6787073359030114,0,88,1955,86.0,0.1953,None,None
SOL-USD_BTC-USD,SMA,21,22,0,false,false,None,0,104,1.4043649214445022,45.19230769230769,1.4638587217595673,7.754082777820278,2.495462732023704,5.2172757722628615,8 days 20:59:59.999999999,0.05319693094629156,1.5959079283887467,3.1918158567774935,12.374802182506018,0,1955,1956 days 00:00:00,1000.0,65760.45814915404,6476.045814915405,1041.6211299178644,100.0,10109.061840552571,61.760845818619,707 days 00:00:00,104,0.0,241.79453170477098,-24.44245585604198,24.738363995096215,-6.250499980284441,12 days 15:49:47.234042553,5 days 18:06:18.947368421,622.6967129726354,1.3490780992821116,1.9169848182112448,1.380696667770583,2.1996990049377967,22.015750940220364,1.9714912230104729,0.7003311258278146,-0.04634382424074149,0.003007268684438433,0.7578317084784851,64.7604581491541,0.7148112649690959,0.6760547093749592,0,104,1955,99.0,0.1953,None,None
SOL-USD_BTC-USD,SMA,17,22,0,false,false,None,0,58,1.3462277806878156,48.275862068965516,1.597008131933247,16.15275455252988,2.545117802406896,7.780002527136291,15 days 17:47:35.172413792,0.029667519181585677,0.8900255754475702,1.7800511508951404,14.376364665678768,0,1955,1956 days 00:00:00,1000.0,92454.36152997408,9145.436152997408,1041.6211299178644,100.0,7287.231552860081,74.78682180164041,631 days 00:00:00,58,0.0,277.29464293371086,-43.949996962850555,43.05223924578275,-8.953431161172794,22 days 19:42:51.428571428,9 days 03:12:00,1576.7993367236913,1.40640915552467,1.77477889983718,1.404404540813636,1.8917348468147976,20.960610250319608,1.8424450047340772,0.7622504537205083,-0.04754390557308843,0.0032593350050932994,0.8213524212835115,91.45436152997424,0.7917565083673408,0.7028522163310179,0,58,1955,55.0,0.1953,None,None
SOL-USD_BTC-USD,MACD,6,27,5,false,false,None,1,113,1.2930979851846165,41.07142857142857,1.5922889105111282,5.032869230401587,2.2742097792299694,3.398974167163257,8 days 11:21:25.714285713,0.05728900255754476,1.734015345268542,3.4526854219948846,8.72707247624623,0,1955,1956 days 00:00:00,1000.0,46820.644424800885,4582.0644424800885,1041.6211299178644,100.0,5285.552722970893,59.39251787996012,724 days 00:00:00,112,2558.678934958334,110.71611977350364,-24.61714706959464,20.63549085539412,-5.841685235502299,12 days 17:44:20.869565217,5 days 12:00:00,386.2675490164513,1.2869190960558905,1.7675707329360393,1.3390818615870845,1.4872451587473436,13.896956616928104,1.8367937039468791,0.729032258064516,-0.04813043923858584,0.0028138258569460634,0.709084115950408,45.82064442480089,0.6413822200082746,0.6631208350709447,0,113,1955,113.0,0.1953,None,None
SOL-USD_BTC-USD,MACD,5,17,10,false,false,None,1,100,1.2544478171763624,42.42424242424242,1.5579050508054668,5.499012050182876,2.1878185594570607,2.602884522907619,9 days 15:59:59.999999999,0.05063938618925831,1.5345268542199488,3.053708439897698,8.438381662684721,0,1955,1956 days 00:00:00,1000.0,38528.4064771462,3752.84064771462,1041.6211299178644,100.0,4086.805997506395,58.58625177446086,727 days 00:00:00,99,1586.1961901863906,109.35577532476847,-24.61714706959464,21.72589676962678,-6.457639848354734,14 days 06:51:25.714285714,6 days 06:18:56.842105263,363.05262916121035,1.2399513826368809,1.6669158934776829,1.3230331611154493,1.483203617077092,13.743645229043668,1.8180656133813586,0.7277147487844409,-0.048130439238585794,0.0027187880922769085,0.685134599253781,37.52840647714631,0.600674696608656,0.6649935065080674,0,100,1955,100.0,0.1953,None,None
SOL-USD_BTC-USD,MACD,15,19,19,false,false,None,1,52,1.2321784102317699,43.13725490196079,1.8614445351936106,14.962750258021012,2.3390741903888954,4.337777607257827,18 days 11:45:52.941176470,0.02608695652173913,0.7979539641943734,1.5805626598465472,11.93958588363825,0,1955,1956 days 00:00:00,1000.0,56599.419425221735,5559.941942522173,1041.6211299178644,100.0,3386.2976902038426,57.73613099435389,463 days 00:00:00,51,-596.0095293667691,271.9113926714099,-26.666748378819406,46.27314714811284,-8.789964624117617,30 days 18:32:43.636363636,9 days 04:08:16.551724138,1101.8711559723233,1.3400211135878928,1.9461909253432204,1.3601350281129037,1.257698028023375,13.053841888875994,1.724071384841524,0.7889087656529518,-0.04605162781421884,0.00289781902406152,0.730250394063503,55.59941942522169,0.6819860977383467,0.6558527148460224,0,52,1955,50.0,0.1953,None,None
SOL-USD_BTC-USD,MACD,12,22,21,false,false,None,1,52,1.2231894385877555,43.13725490196079,1.8472131103751814,14.635215304952341,2.2696794820781934,3.547739355038794,18 days 14:07:03.529411764,0.02608695652173913,0.7979539641943734,1.5805626598465472,11.678228069424886,0,1955,1956 days 00:00:00,1000.0,48370.214055674485,4737.021405567449,1041.6211299178644,100.0,2821.4706493882895,58.34274125732711,482 days 00:00:00,51,-509.3534316686855,271.91139267140994,-26.666748378819406,45.92934016670082,-9.105155279822364,30 days 20:43:38.181818182,9 days 06:37:14.482758620,938.8150487714354,1.3023323317505178,1.820786944793293,1.3473241984814268,1.258026646289242,13.008763900065343,1.716161818427695,0.7850799289520426,-0.047418246755250956,0.0028188389457813024,0.7103474143368882,47.37021405567454,0.6482820254798718,0.6564401609685004,0,52,1955,50.0,0.1953,None,None
