Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
ADBE,SMA,71,89,0,false,false,None,1,66,1.5669421812724185,61.53846153846154,3.289700780739847,12.666638426912645,0.8656297571410667,-0.9548223262917598,96 days 03:41:32.307692308,0.004562960074099352,0.1409252669039146,0.2797153024911032,1.7850494010880456,0,9835,9836 days 00:00:00,1000.0,77276.12903698522,7627.612903698522,168835.8934317435,100.0,2432.571598880809,82.41683263807764,3107 days 00:00:00,65,-3663.293756721774,225.0953125,-42.62740351665449,29.385807756194477,-14.08403249993829,124 days 00:00:00,51 days 14:24:00,1229.8372737493382,0.5868398764050036,0.21241673534190048,1.1231326536582158,0.17264331115830456,20.41244426318412,1.0728219795826754,1.0468956406869219,-0.0329532934345948,0.0007099790726459558,0.17891472630678085,76.27612903698505,0.11782043458762015,0.36692105478629716,0,66,14245.138888888889,None,None,None,None
PAYX,SMA,76,86,0,false,true,None,0,91,1.3032572252537216,54.94505494505495,1.6716289930333963,7.7009893197232575,0.9855127048445557,-0.8561891743128275,73 days 17:56:02.637362637,0.005936633965820086,0.18057261646036096,0.3611452329207219,1.3905877907957238,0,10583,10584 days 00:00:00,1000.0,96673.40340651959,9567.340340651957,66527.26103849449,100.0,8396.883664108695,70.72577197303609,6226 days 00:00:00,91,0.0,239.37179516712047,-29.583036486523955,19.103025046826684,-6.203932298695556,98 days 16:48:00,43 days 07:36:35.121951220,1051.3560813903246,0.6622055375917304,0.2414298680980255,1.139342623951228,0.08530765036601326,12.152074893818622,1.1102484396700028,1.0262051116143642,-0.023137545243686723,0.0005648379270538321,0.1423391576175657,95.67340340651987,0.11498548693558908,0.2586888707286074,0,91,15328.551587301587,None,None,None,None
SYK,SMA,60,73,0,false,false,None,1,122,1.460454241767075,61.15702479338842,1.8635217131017452,5.263040111801847,0.9532329105408585,-0.9744750779029211,61 days 00:11:54.049586776,0.007292861285674139,0.2236577913574858,0.4454823221300742,1.1771199272314563,0,11455,11456 days 00:00:00,1000.0,105018.21782053463,10401.821782053463,407516.2988741833,100.0,8731.214295418224,65.58046239408597,2889 days 00:00:00,121,753.2920827059716,143.75039370078738,-31.347754482616168,13.398220565112833,-7.545541878517578,76 days 18:29:11.351351352,36 days 04:35:44.680851063,853.4291383291624,0.6452430576312795,0.24373722785053464,1.134462885508234,0.15651373808983896,12.210058017625425,1.0876081241831443,1.0430805547359103,-0.02210541875947766,0.0005289254290293828,0.13328920811540448,104.01821782053435,0.10780207983974521,0.2486095509294142,0,122,16591.56746031746,None,None,None,None
ASML,SMA,61,68,0,false,false,None,1,86,1.2430617607896681,52.94117647058824,1.481282636157479,8.410702272391891,1.0861351419845136,-0.7200220063972608,54 days 01:24:42.352941176,0.007657219664254869,0.2356471816283925,0.46855427974947805,1.9819582860046654,0,7664,7665 days 00:00:00,1000.0,79415.82113235314,7841.582113235315,28007.85166123355,100.0,6293.649490449972,58.32706894684409,991 days 00:00:00,85,2645.1042667682923,223.22305426121466,-23.25951434534083,22.877357289712677,-7.864284622093995,73 days 09:36:00,32 days 07:12:00,891.420198418645,0.7184680109223326,0.3970813409392479,1.1491414042397778,0.523665712698276,9.7295211539236,1.131454747312617,1.0156317846287448,-0.031015383895465428,0.0007906934443683394,0.19925474798082152,78.41582113235278,0.15468280061170958,0.33377008115822987,0,86,11100.63492063492,None,None,None,None
WIT,SMA,60,65,0,false,false,None,1,90,1.1600354286954322,50.56179775280899,1.3124607362554734,3.8209225303016616,0.691016114507214,1.7893915244793366,37 days 12:08:05.393258426,0.009833025338848736,0.30244839174267885,0.601536245799328,1.1556318742631047,0,6249,6250 days 00:00:00,1000.0,5346.939955620483,434.6939955620482,155.83828650342926,100.0,734.3237352778434,55.83069694747488,967 days 00:00:00,89,32.747593142080405,192.11682388681484,-27.348671021835724,15.048591244409199,-7.661920472762865,48 days 04:48:00,26 days 13:38:10.909090909,48.47407148852139,0.4687726911751891,0.18423995205291951,1.101035429877272,0.06237683788063853,16.82919512427887,1.1110025580898002,0.9910287081339711,-0.024319508324509753,0.00040412270293298247,0.10183892113911158,4.3469399556205035,0.06993453554742568,0.2614554193755871,0,90,9051.130952380952,None,None,None,None
EDU,SMA,63,69,0,false,false,None,1,61,1.614957914034791,63.33333333333333,2.4969448415511337,8.217767035117616,1.2670729945018104,5.193967672142699,48 days 03:59:59.999999999,0.008691703217424795,0.26877885018883757,0.5331514897188417,2.2087619748186453,0,4766,4767 days 00:00:00,1000.0,38801.97403720609,3780.197403720609,610.3030567501999,100.0,1462.3576996017312,52.83004154836173,621 days 00:00:00,60,-660.1880948716789,94.97679478778292,-25.085270578527357,18.637122429800637,-9.779301373880331,60 days 16:25:15.789473684,26 days 13:05:27.272727273,641.0360355346297,0.845508227291105,0.6119460474124914,1.178339853176957,0.4568508252509702,13.783526069917032,1.1196185980352478,1.0524475524475523,-0.033981222111546805,0.0010458236263563808,0.26354755384180795,37.80197403720616,0.2133672604485506,0.3751347649951062,0,61,6903.1349206349205,None,None,None,None
TSLA,SMA,18,25,0,false,false,None,1,93,1.3967113987359687,50.0,2.0885916736745003,8.899120857249084,1.7978347589820889,-0.5319709456378456,23 days 02:52:10.434782608,0.016653856376292103,0.5120608285264814,1.0186156266386994,4.556891199320257,0,3814,3815 days 00:00:00,1000.0,103267.17042301348,10226.717042301349,21850.602963610156,100.0,4862.927148273524,58.96189246855613,1487 days 00:00:00,92,2732.3223623577214,367.86416591786497,-20.70533343313031,24.565891878314968,-6.767650163816801,32 days 08:52:10.434782608,13 days 20:52:10.434782608,1081.900522398432,1.1383590669101176,0.9470939694310972,1.260233287244977,0.8592396478718851,12.742345652467396,1.2299607794552874,1.0246125797629901,-0.036701330685296525,0.0015511709607565426,0.3908950821106487,102.26717042301358,0.35841469372294466,0.4132635455867232,0,93,5524.246031746032,None,None,None,None
AMZN,SMA,14,43,0,false,false,None,1,94,1.3727049500901771,49.46236559139785,2.4467141760914113,8.79063886781918,1.2597382064104619,-0.9315549445262871,48 days 01:17:25.161290322,0.009024345632899817,0.27744202389318345,0.5519325368938862,2.438892638801836,0,7115,7116 days 00:00:00,1000.0,161088.94437831515,16008.894437831515,233894.09690784587,100.0,7632.190294200894,87.21688380563289,2725 days 00:00:00,93,35.96855149342446,213.26826230670838,-26.557595190515805,26.393195544489533,-8.437395326368827,74 days 22:57:23.478260870,21 days 17:21:42.127659574,1720.999740073352,0.7733815890773533,0.3414440403012591,1.1797253434873578,1.7290593302915318,23.953198347633354,1.1927638640829328,0.9890686488850022,-0.031860743872743694,0.0010320452827240992,0.260075411246473,160.08894437831543,0.19717918582532468,0.4047171671869687,0,94,10305.456349206348,None,None,None,None
NFLX,SMA,51,57,0,false,false,None,1,72,1.7096676979251728,59.154929577464785,6.262077770862263,15.284944485844111,1.8053351945626928,-0.0722121630789329,54 days 10:08:27.042253520,0.008375051782366612,0.2583290620194772,0.513070220399795,3.948545372047889,0,5853,5854 days 00:00:00,1000.0,948852.6287148477,94785.26287148477,102162.64872154038,100.0,22341.61168483196,54.949008073762485,646 days 00:00:00,71,-2959.4397744131275,268.6331732055507,-35.92106095324525,31.882120011684606,-8.752344206752467,73 days 18:51:25.714285715,26 days 09:06:12.413793103,13391.71927449663,1.1197002957269335,0.9705540599898012,1.2452784560334034,1.3166723727601726,26.35304589773052,1.2593061703358737,0.9888607594936708,-0.032865591545625114,0.0014897974020096412,0.3754289453064296,947.8526287148526,0.34326262405684904,0.4035265573664714,0,72,8477.559523809523,None,None,None,None
RKLB,SMA,20,21,0,false,true,None,0,59,1.4847924190295672,54.23728813559322,3.004899334701505,6.338546195443595,2.394983318857791,1.1756596989326538,10 days 15:03:03.050847456,0.03414438103549243,1.038558256496228,2.077116512992456,6.5829494854606985,0,1193,1194 days 00:00:00,1000.0,9151.131822492522,815.1131822492522,374.65104613976837,100.0,272.1071999218248,49.01402846040314,766 days 00:00:00,59,0.0,229.50047460233608,-22.76427873728728,16.498690873673418,-5.703106756532491,12 days 13:30:00,8 days 08:00:00,138.1547766524156,1.2860566524473445,1.9739564514439902,1.3276840174957119,2.68251631712323,22.04353514687982,1.6035664107415748,0.8279569892473118,-0.04463487132330278,0.002514892347998216,0.6337528716955505,8.151131822492513,0.5956011184501877,0.5930700624263298,0,59,1727.9563492063492,None,None,None,None
