Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
NVDA,SMA,64,74,0,false,false,,1,66,1.8096657633362214,63.07692307692307,4.568250012402763,26.597434799735645,1.9117810318987563,0.773000494591809,66 days 01:06:27.692307692,0.006663208957500687,0.20579064587973273,0.4084632516703786,5.473503286181678,0,6735,6736 days 00:00:00,1000.0,8769561.94842222,876856.1948422219,494560.6036303431,100.0,64039.919706972476,56.75291082654764,1187 days 00:00:00,65,2589813.762352613,679.2448593222401,-45.33129591100354,49.4335453732498,-12.414254096684358,87 days 07:01:27.804878049,29 days 18:00:00,95057.66440107086,1.1853041797276718,1.119802643524769,1.2605673797683208,1.426050405014542,24.35971801301083,1.1646129250230215,1.0823917137476458,-0.03830235280288908,0.0017303158579108835,0.43603959619354266,8768.561948422175,0.40446349644021495,0.44273338795750705,0,66,9755.059523809523,,,,
NVDA,SMA,24,57,0,false,false,,1,59,1.7906561395302738,70.6896551724138,8.273327503458065,20.481123653537765,1.6659500384471408,-0.5983329001917761,73 days 08:16:33.103448276,0.005945632608231382,0.18396436525612472,0.36481069042316255,3.767796912655277,0,6735,6736 days 00:00:00,1000.0,1987487.233396045,198648.7233396045,494560.6036303431,100.0,21529.824352123997,58.05573433982363,1206 days 00:00:00,58,173043.98801356694,214.9097634400538,-43.09903995945685,35.06074237700821,-14.681486208949782,92 days 02:55:36.585365854,28 days 01:24:42.352941176,31266.262851422038,1.0442559936927835,0.876948401474972,1.2318232147110788,1.4495472963447054,26.451686156768407,1.1176035821136479,1.1022004889975552,-0.037872835435408383,0.0014956708693068576,0.3769090590653281,1986.4872333960466,0.3285950225951555,0.4343859413220872,0,59,9755.059523809523,,,,
NVDA,SMA,78,82,0,false,false,,1,91,1.696768400046026,57.77777777777777,9.918838622194576,14.868129142739905,1.6357748267705312,-0.5959552056740072,48 days 07:59:59.999999999,0.00922598163346249,0.2837416481069042,0.5643652561247215,4.218707467227314,0,6735,6736 days 00:00:00,1000.0,1999246.3737556087,199824.63737556085,494560.6036303431,100.0,17070.011730460894,79.29488237885516,2655 days 00:00:00,90,470175.9143146884,380.40748319457873,-39.3724031789309,32.05662783405444,-8.652974329585247,65 days 21:41:32.307692308,24 days 06:56:50.526315789,16978.560660454667,1.0266380814757303,0.6426660740675821,1.2217555199837802,1.3858944698521125,23.854815310723513,1.13988530472714,1.0718232044198894,-0.03890573172151428,0.0015236111738891815,0.38395001582007376,1998.2463737556259,0.3288882662470085,0.45009426779036243,0,91,9755.059523809523,,,,
NRG,SMA,37,57,0,false,false,,1,58,1.6623310969890885,70.17543859649122,3.902384159241537,6.517666567112186,1.1927396462430355,-0.010662569640903381,54 days 02:56:50.526315789,0.00713829578406208,0.22093234173771087,0.4380555051695991,1.4399633373376823,0,5513,5514 days 00:00:00,1000.0,17807.429539877718,1680.7429539877717,1698.8571365158173,100.0,504.4061340938926,47.362141790900075,945 days 00:00:00,57,432.095532188574,100.090747145542,-25.06625756330169,12.593901031052818,-7.779355700983413,63 days 00:00:00,33 days 05:38:49.411764706,287.2865615384059,0.7682132497963058,0.44338242201455036,1.172625058807563,1.8375571308767793,42.66258086002217,1.0927558597556517,1.073089700996678,-0.022682765409654634,0.000651672502325006,0.1642214705859015,16.80742953987763,0.14065626412341103,0.2572730560117486,0,58,7985.099206349206,,,,
NRG,SMA,37,58,0,false,false,,1,55,1.6296402425139849,68.51851851851852,4.181305173380911,6.938011108113724,1.1985976277615102,0.008227962032711063,57 days 04:53:19.999999999,0.00676259600595355,0.20950480682024306,0.41520043533466355,1.4535466769220662,0,5513,5514 days 00:00:00,1000.0,18128.3526853407,1712.8352685340697,1698.8571365158173,100.0,463.3410017617119,43.783705111911644,747 days 00:00:00,54,439.88270085432305,100.090747145542,-24.321152610797586,13.737074106012969,-7.859949534372869,68 days 11:40:32.432432432,32 days 15:31:45.882352941,309.04574045345146,0.7714758962909926,0.4828894225832798,1.1732717489257751,1.8365035547162258,42.4665169637054,1.0926819196369362,1.0737541528239203,-0.02268276540965463,0.000655217388170069,0.1651147818188574,17.128352685340637,0.14158776081548474,0.25757858623251184,0,55,7985.099206349206,,,,
NRG,SMA,39,56,0,false,false,,1,62,1.5973374704290548,62.295081967213115,4.05581689239102,6.468652677627942,1.2586864318974047,0.20543553561357458,50 days 05:54:05.901639343,0.007639228821540121,0.23616905496100127,0.4685289316161799,1.5276955897463413,0,5513,5514 days 00:00:00,1000.0,21478.627622868877,2047.8627622868878,1698.8571365158173,100.0,600.5104334826362,41.080137950166446,722 days 00:00:00,61,203.282490316833,98.63970062872886,-25.857629749821818,14.018596245921024,-6.005167130856282,61 days 18:18:56.842105263,31 days 05:13:02.608695652,332.3827070910171,0.8109495159108778,0.5479589884478028,1.1831535178581154,1.8381923064206551,43.36381613050526,1.0844964919712414,1.0909703504043125,-0.02276556510769627,0.0006843590525421139,0.17245848124061272,20.47862762286895,0.15046963971573168,0.2559392542064011,0,62,7985.099206349206,,,,
TSLA,SMA,24,28,0,false,false,,1,99,1.5905272758494327,60.204081632653065,2.2885618631014326,7.39637268876759,1.8012919988064864,-0.5847349515405926,21 days 14:26:56.326530611,0.017533110643327996,0.5387406063747084,1.0720393884426018,3.9847263073199843,0,3859,3860 days 00:00:00,1000.0,115334.49258634381,11433.449258634382,27532.895679642097,100.0,4005.403708505659,46.05803683822715,1460 days 00:00:00,98,24574.820041047627,201.82428191541223,-21.001839658817737,17.38931047023845,-7.72114857038063,27 days 05:17:17.288135593,13 days 02:27:41.538461538,915.9150259724106,1.1433445478255246,1.2303427884600104,1.2609251565682482,0.7740939584645061,12.418085776443514,1.2687709130980103,0.9938162544169611,-0.036547719332830575,0.0015723098652224764,0.39622208603606407,114.33449258634369,0.36337383035262794,0.41706881382834166,0,99,5589.424603174603,,,,
NRG,SMA,40,56,0,false,false,,1,65,1.5815847039171151,60.9375,3.726240711691678,6.223215725809831,1.2742277827919224,0.2730067131871392,48 days 04:52:30,0.008014928599648651,0.24759658987846908,0.49138400145111555,1.5408469917885759,0,5513,5514 days 00:00:00,1000.0,22626.565395305155,2162.6565395305156,1698.8571365158173,100.0,658.2155848814366,42.624739193050665,745 days 00:00:00,64,397.28829260291604,95.18806657722551,-25.36456112749277,13.894579392142086,-5.744111593668488,60 days 01:13:50.769230769,29 days 17:16:48,331.7074547297225,0.8192192079868772,0.5380254670830796,1.1847143583483024,1.832905803101106,42.48696338343267,1.0845363059879656,1.0923694779116464,-0.022882408505183634,0.0006952429228837403,0.17520121656670257,21.626565395305082,0.15321047200267213,0.2573849523076084,0,65,7985.099206349206,,,,
BTC-USD,SMA,27,39,0,false,true,,0,59,1.5757231301462946,56.896551724137936,3.1399125829895635,16.666198541841123,2.0062143591079113,0.32517157326096957,39 days 19:26:53.793103448,0.014282196503324305,0.43585323811869,0.8569317901994582,7.264016601590442,0,4061,4062 days 00:00:00,1000.0,312237.3680259835,31123.736802598352,23486.57142260406,100.0,10481.25527900574,65.59120207971235,600 days 00:00:00,58,-6687.601595183427,305.4622550916791,-22.082572162264555,35.40037876383768,-8.062919351194333,53 days 11:38:10.909090909,21 days 18:14:24,5481.464993468397,1.2880017961461179,1.0298815356171782,1.3095002946709662,0.5996943480348265,11.14690274120874,1.177502664968132,1.1120996441281137,-0.034992558312705084,0.001748806803794616,0.4406993145562432,311.2373680259834,0.4280843583859144,0.41178646548133296,0,59,4061.0,,,,
BTC-USD,SMA,83,84,0,false,false,,0,93,1.5652579538574467,54.83870967741935,2.441200370908438,15.129021943773061,1.707016052199881,-0.20071069071017775,26 days 01:01:56.129032257,0.022900763358778626,0.6870229007633587,1.3740458015267174,10.393984541523476,0,4061,4062 days 00:00:00,1000.0,188725.65449959278,18772.56544995928,23486.57142260406,100.0,12871.518174381243,64.67029270649135,1096 days 00:00:00,93,0.0,911.9029565268065,-30.67137161098857,31.56502003924232,-4.828975743582464,39 days 17:24:42.352941176,9 days 10:17:08.571428571,2018.5554247268028,1.140160739911215,0.9299478655990103,1.2667247445254923,-0.09506293269749284,16.843019958465757,1.2019155715497696,1.053921568627451,-0.03927038409568556,0.0017003762015367473,0.4284948027872603,187.72565449959316,0.3841683703730956,0.45229901094574854,0,93,4061.0,,,,
