Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
ETH-USD,SMA,29,31,0,false,false,None,1,82,1.5506508006217512,54.32098765432099,2.548212190144962,6.577891336041956,1.5924533233420157,2.444459547311745,17 days 16:53:19.999999999,0.028511087645195353,0.8658922914466737,1.7212249208025343,5.695745401852591,0,2841,2842 days 00:00:00,1000.0,44132.577766245086,4313.257776624509,1252.2306380374896,100.0,1451.0455491149307,81.73093826249556,1087 days 00:00:00,81,13453.363539636663,181.3601786005829,-32.5825155813783,19.196293648601213,-8.427776278893372,22 days 02:43:38.181818181,12 days 11:01:37.297297297,366.41005218035093,1.070124909848688,0.7664639452771997,1.2609932160262394,-0.2784444796763405,17.46908315150873,1.2593703161343144,1.0012886597938144,-0.04590725282130237,0.001952080150825368,0.4919241980079927,43.132577766245,0.39907412828114364,0.5532352891677508,0,82,2841,None,None,None,None
ETH-USD,SMA,12,21,0,false,false,None,1,73,1.416354728100946,50.0,1.7308344752317835,10.972280919230531,2.0807630966452257,9.190830228016196,20 days 03:59:59.999999999,0.025343189017951427,0.7708553326293558,1.5311510031678985,8.458041257696184,0,2841,2842 days 00:00:00,1000.0,128612.69838560458,12761.269838560458,1252.2306380374896,100.0,7905.824209994425,55.69925536326474,570 days 00:00:00,72,2389.608525278425,289.310745133255,-20.062885148600394,29.774173206104365,-7.829611367643302,30 days 14:40:00,9 days 17:19:59.999999999,1739.209581393418,1.3153506154454215,1.554663674484593,1.322316461943036,0.5523577832683348,11.519035904435794,1.3171578801669268,1.0039164490861616,-0.04365364412142629,0.0022322540956576007,0.5625280321057153,127.6126983856046,0.5382612327223053,0.5146936364235194,0,73,2841,None,None,None,None
ETH-USD,SMA,14,19,0,false,false,None,1,89,1.4064901484691874,50.0,1.7590632573570393,7.037845430394927,1.9350855207777755,6.385689251975235,16 days 20:43:38.181818181,0.030975008799718408,0.9398099260823654,1.8690601900739177,6.614236993718569,0,2841,2842 days 00:00:00,1000.0,93485.86364347576,9248.586364347577,1252.2306380374896,100.0,5542.746643103189,61.9615162362104,1026 days 00:00:00,88,7007.156325651333,110.76336526495203,-21.988761362592317,21.557435624758046,-7.481744763968193,23 days 18:00:00,9 days 23:27:16.363636363,971.3489467934594,1.2458801618783069,1.2766564894641272,1.2953382566213796,0.3353247210107516,9.922526890182402,1.3035366000177195,0.9937106918238994,-0.044607478096918535,0.002129542983700828,0.5366448318926087,92.48586364347594,0.49536064206470387,0.5183902713270848,0,89,2841,None,None,None,None
ETH-USD,SMA,8,23,0,false,false,None,1,62,1.35112233110221,45.90163934426229,2.0659439853125035,10.615198273491398,1.9202560449824062,5.469233530094074,22 days 19:40:19.672131147,0.021471312917986624,0.6546990496304118,1.2988384371700106,6.949760221293206,0,2841,2842 days 00:00:00,1000.0,82009.72431003224,8100.972431003224,1252.2306380374896,100.0,3241.5242107923577,54.712784355509655,573 days 00:00:00,61,1346.2441481336282,126.97150752028912,-26.246230366522283,32.85343579732524,-8.253609322488826,37 days 00:00:00,10 days 18:54:32.727272727,1305.9586911786662,1.2235351772649639,1.391193855717421,1.306251896493274,0.5028224714177874,12.113750254749128,1.304469833878686,1.001366120218579,-0.041973179796309656,0.0020725164632520716,0.522274148739522,81.00972431003251,0.478094995176084,0.5137220792542047,0,62,2841,None,None,None,None
ETH-USD,MACD,10,33,21,false,false,None,0,76,1.3052722100721648,44.73684210526316,1.5928321005727784,8.78524807162399,2.0096165671603528,6.219004906507873,19 days 00:37:53.684210525,0.026751143963393172,0.8025343189017952,1.6050686378035903,7.050463077544068,0,2841,2842 days 00:00:00,1000.0,91398.59120072123,9039.859120072122,1252.2306380374896,100.0,5239.778205176987,54.14180264613565,760 days 00:00:00,76,0.0,92.8274891771546,-27.782754928859916,30.94067750212495,-9.150099562591077,28 days 06:21:10.588235294,11 days 13:08:34.285714285,1189.4551473779118,1.2580647780815222,1.451464901597171,1.3114496911682418,0.7299917399561937,11.433227578319615,1.3677804161580178,0.9588159588159589,-0.040474757929308144,0.002086390211624978,0.5257703333294944,90.39859120072096,0.4923696524355501,0.5029667034121315,0,76,2841,None,None,None,None
