Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Exit Fast Period,Exit Slow Period,Exit Signal Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
XYZ,EMA,8,9,0,True,False,,0,86,1.0381246176019232,43.02325581395349,1.299754802281064,3.589659525055002,1.2490122714464118,0.1946320778129716,16 days 03:20:55.813953487,0.0237977324512037,0.7238476953907815,1.447695390781563,2.5983667744486305,0,2495,2496 days 00:00:00,1000.0,6985.956698602223,598.5956698602223,501.07115067266494,100.0,1126.5865288116895,66.078906687542,1175 days 00:00:00,86,0.0,143.21328987460402,-20.360681666987016,15.613229481913727,-5.489362687266896,25 days 12:58:22.702702702,9 days 00:58:46.530612244,69.60414765816529,0.8614025950308271,0.497563253318871,1.183682019725812,-0.1670103031267843,8.999533396904521,1.1179219075188207,1.0588235294117645,-0.0377840983869911,0.0010530445921219,0.2653672372147199,5.985956698602235,0.2168424297417688,0.3707552325322836,0,86,3613.7896825396824,,,,,,,
XYZ,MACD,18,33,17,False,False,,0,50,1.4769272634163708,57.99999999999999,2.6648437947261834,7.924276620832195,1.790777835022248,3.000059733568191,26 days 01:55:11.999999999,0.0138358909600021,0.4208416833667334,0.8416833667334669,3.334865912574671,0,2495,2496 days 00:00:00,1000.0,21043.145334584067,2004.314533458407,501.07115067266494,100.0,777.3111161541009,44.14584473634112,334 days 00:00:00,50,0.0,112.06728921204112,-26.5562366688189,18.785163769938997,-7.074091346981957,36 days 08:16:33.103448276,11 days 21:42:51.428571428,400.8629066916812,1.1707664719777402,1.271445926282962,1.2728434390909074,0.5096833846948706,12.696955250558991,1.1137380092045426,1.1428571428571428,-0.038041644351064,0.0015320023941387,0.3860646033229746,20.043145334584047,0.3601389802563848,0.3968586674986636,0,50,3613.7896825396824,,,,,,,
XYZ,SMA,12,13,0,False,False,,0,173,1.3076549212393136,55.49132947976878,1.3416415805972066,2.008869456130672,1.6367941851768577,1.8187381681225163,8 days 00:49:56.531791906,0.0478721827216076,1.4561122244488978,2.9122244488977955,2.9251393723938803,0,2495,2496 days 00:00:00,1000.0,15123.88377346109,1412.388377346109,501.07115067266494,100.0,3548.0303260640026,60.260309824084125,1214 days 00:00:00,173,0.0,63.372732712260614,-24.137795901772783,7.246004344051693,-4.5205454690695595,10 days 04:45:00,5 days 08:06:14.025974026,81.64094666740493,1.0784059094971254,0.8092737408691197,1.2329496583397646,0.2676087575503784,8.21210010934814,1.307871302043368,0.9427148194271484,-0.0389466097767972,0.0013920669215999,0.350800864243193,14.12388377346112,0.3155296013048423,0.391493501427572,0,173,3613.7896825396824,,,,,,,
XYZ,SMA,13,21,0,False,False,,1,62,1.2566791603312408,52.459016393442624,1.5239000101383764,6.641051543551855,1.6010189255329896,2.001554666429161,22 days 19:16:43.278688524,0.0168797869712026,0.5218436873747495,1.0352705410821643,3.465590825532872,0,2495,2496 days 00:00:00,1000.0,16039.924505145666,1503.9924505145666,501.07115067266494,100.0,1192.941748708521,45.14631670651477,938 days 00:00:00,61,480.59958257787184,160.57472113924743,-25.989787879380895,19.600477905221744,-7.659005131394231,33 days 01:30:00,11 days 11:35:10.344827586,238.6774577470128,1.0872779313943703,1.1086598575079454,1.238524125234118,-0.0894924021475849,8.813683374549692,1.0927211557692982,1.1334310850439884,-0.0386439027821094,0.001428500899518,0.3599822266785573,15.03992450514573,0.3233632814475631,0.3984617588209616,0,62,3613.7896825396824,,,,,,,
XYZ,SMA,16,22,0,False,False,,1,64,1.25244617360084,53.96825396825397,1.597303304843363,5.727184279574571,1.485131718298996,1.2538544719192797,22 days 07:14:17.142857142,0.0174332226096027,0.5386773547094188,1.068937875751503,3.0851044776545984,0,2495,2496 days 00:00:00,1000.0,12293.414536933253,1129.341453693325,501.07115067266494,100.0,907.190610431446,57.76970070630231,1000 days 00:00:00,63,117.71761606965264,133.02667800990525,-29.020708863925083,16.82451415225493,-7.283478329774814,28 days 21:10:35.294117647,14 days 14:04:08.275862069,177.39201461688248,1.0066917453721962,0.767302810842689,1.2185780640809791,-0.0265889398851581,8.852900448477447,1.1135830872802646,1.0942857142857143,-0.0391928675303306,0.0013204948433421,0.3327647005222128,11.293414536933224,0.2882940905805471,0.3978202671393673,0,64,3613.7896825396824,,,,,,,
XYZ,SMA,13,29,0,False,False,,1,39,1.178761137222317,60.526315789473685,3.70389118924569,13.015233923974373,2.1345991631424015,6.566578660743756,36 days 15:09:28.421052630,0.0105152771296016,0.3282565130260521,0.6480961923847696,4.272335304102208,0,2495,2496 days 00:00:00,1000.0,38913.942761941056,3791.3942761941057,501.07115067266494,100.0,1078.1956841427373,37.34393356278796,324 days 00:00:00,38,-1174.3783048839468,163.27905779106666,-20.96756432699321,25.73293967869387,-6.485248233262196,46 days 15:39:07.826086956,21 days 06:24:00,1028.640028074342,1.3780556480308044,1.8963067106085576,1.3075582994429311,0.3957706613477931,7.13969511017263,1.1356007626672324,1.151424287856072,-0.0376362015482149,0.0017659326681801,0.4450150323814039,37.913942761941094,0.4472363794112166,0.3886458976751198,0,39,3613.7896825396824,,,,,,,
XYZ,MACD,7,31,19,True,False,,0,84,1.2329966904252885,53.57142857142857,1.2618567109528795,3.997488722709833,1.4485595536458389,0.9645176538071648,15 days 19:42:51.428571428,0.0232442968128036,0.7070140280561122,1.4140280561122245,2.8262806039519623,0,2495,2496 days 00:00:00,1000.0,10843.6312130992,984.36312130992,501.07115067266494,100.0,1887.7029322182016,66.49030620879665,1175 days 00:00:00,84,0.0,73.45669749181842,-33.551500804449375,13.866025811491214,-7.389284841268682,23 days 04:16:00,7 days 08:00:00,117.18608587022874,0.9561101082486536,0.6271976907354351,1.2145098377044874,0.539775242282108,11.729712250606088,1.149087346446925,1.0569343065693428,-0.0396484026075107,0.0012808380583798,0.3227711907117295,9.84363121309926,0.2720753417714951,0.4062870843023005,0,84,3613.7896825396824,,,,,,,
