Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
BTC-USD,MACD,14,23,13,false,false,None,0,103,1.6457533313615311,53.398058252427184,2.1633637436900317,8.406834850718845,2.4858235979811436,2.0171523159424947,20 days 04:39:36.699029126,0.025775775775775774,0.7732732732732733,1.5465465465465467,6.500780702883191,0,3996,3997 days 00:00:00,1000.0,732403.5568527383,73140.35568527383,24241.51916322008,100.0,34869.59435796964,61.52755789276792,1106 days 00:00:00,103,0.0,104.68813710047856,-26.016413568790824,21.456591915895988,-6.546011786463297,28 days 13:05:27.272727273,10 days 15:00:00,7101.005406337263,1.522470276966647,1.3431980165337771,1.3955365894029779,0.9877316032535348,12.327032831728229,1.3305698009974671,1.048826291079812,-0.030746622116686197,0.0019455057759535789,0.4902674555403019,731.4035568527395,0.5157051947825364,0.3875523765579443,0,103,3996.0,0.0682,None,None,None
BTC-USD,SMA,33,36,0,false,false,None,0,100,1.6262888087740355,55.00000000000001,2.7310190796468254,10.224491442063856,2.1672401918375392,0.839725140158895,22 days 22:19:11.999999999,0.025025025025025027,0.7507507507507508,1.5015015015015016,7.6760446261740665,0,3996,3997 days 00:00:00,1000.0,446977.322402196,44597.7322402196,24241.51916322008,100.0,23594.287218836867,61.77176506291248,623 days 00:00:00,100,0.0,325.2935693170898,-23.06882131208719,23.511937874128762,-6.015720863793255,28 days 22:41:27.272727272,15 days 13:52:00,4459.773224021962,1.3757160094107332,1.2075141730320367,1.3334207053322198,0.6735175005101937,11.29987425086321,1.2387908488247732,1.0763888888888888,-0.03480448060771525,0.0018576089184109078,0.46811744743954875,445.97732240219705,0.46924190241813246,0.4095172487255256,0,100,3996.0,None,None,None,None
BTC-USD,SMA,11,36,0,false,false,None,0,56,1.5745728964009944,53.57142857142857,3.635353789908187,18.805940052760107,2.268392081979721,1.640468066588549,40 days 05:59:59.999999999,0.014014014014014014,0.42042042042042044,0.8408408408408409,7.906401223382628,0,3996,3997 days 00:00:00,1000.0,641089.5723607698,64008.95723607698,24241.51916322008,100.0,16393.206808468716,56.86020362672907,731 days 00:00:00,56,0.0,222.4912061437157,-18.251507913216162,41.302540641681524,-7.151676011379991,59 days 19:12:00,17 days 16:36:55.384615384,11430.170935013743,1.456862907136544,1.414630173024643,1.355942196179524,0.4979644206872597,11.128832495893079,1.1771245764568208,1.1519105312208762,-0.034773054003783145,0.0019398145466331005,0.48883326575154135,640.0895723607654,0.5030333096722919,0.40382037562863093,0,56,3996.0,0.0682,None,None,None
BTC-USD,SMA,26,38,0,false,false,None,0,57,1.6052308454469837,57.89473684210527,3.434475323245974,16.94276341618367,2.072590295164103,0.41480106764970126,39 days 23:09:28.421052631,0.014264264264264264,0.42792792792792794,0.8558558558558559,7.25028164206058,0,3996,3997 days 00:00:00,1000.0,343969.2719357446,34296.92719357446,24241.51916322008,100.0,9404.240430781609,67.09803713121846,817 days 00:00:00,57,0.0,267.5713900491202,-25.20796837568079,35.189111994761504,-8.145965879360856,52 days 03:38:10.909090909,23 days 05:00:00,6017.004770802538,1.3298093950262864,1.0501558753089228,1.319523683294026,0.5773067725365587,10.706006613675205,1.1701838969875078,1.1276207839562444,-0.0355899819605449,0.0017906685475730824,0.4512484739884168,342.9692719357429,0.4451757924897246,0.4083875663246931,0,57,3996.0,0.0682,None,None,None
BTC-USD,SMA,76,78,0,false,false,None,1,65,1.5626941920747353,57.8125,2.2740750027798877,24.805091616205832,1.7675045001800453,-0.04551791105376904,37 days 01:30:00,0.016016016016016016,0.48798798798798804,0.9684684684684686,12.104586749649995,0,3996,3997 days 00:00:00,1000.0,232380.95850140392,23138.09585014039,24241.51916322008,100.0,11690.269779754664,64.3271929581157,1302 days 00:00:00,64,-13135.061810526822,996.8003042619595,-33.28289019687436,47.72940689167454,-6.609710798325365,48 days 09:43:47.027027027,21 days 12:26:40,3820.5628173739174,1.1792568567062593,1.0021679984633474,1.2767431106756542,-0.07359258127140546,16.408810790539036,1.15491269747697,1.1054888507718696,-0.03932216861324193,0.0017862841245751652,0.45014359939294163,231.38095850140516,0.40988120433579445,0.45939771530534884,0,65,3996.0,0.0682,None,None,None
BTC-USD,SMA,27,29,0,false,false,None,0,143,1.5159440452456825,52.44755244755245,1.9565710655990436,7.105709742242881,2.302025407997097,1.7280438393019684,15 days 21:49:05.454545453,0.035785785785785784,1.0735735735735736,2.1471471471471473,7.628502200756247,0,3996,3997 days 00:00:00,1000.0,662319.2700854315,66131.92700854315,24241.51916322008,100.0,53100.91628992354,64.84165645822193,752 days 00:00:00,143,0.0,217.46231727195834,-24.03378449670691,18.087364483892664,-5.006409458106142,22 days 02:33:36,9 days 01:45:52.941176470,4624.610280317704,1.448106785252169,1.248792289730312,1.3487916461299994,0.7165914168766279,9.936320213448708,1.2887726003879718,1.0465707027942421,-0.03553754277762499,0.0019558957296554476,0.4928857238731728,661.3192700854295,0.5061236950833461,0.409630053905404,0,143,3996.0,0.0682,None,None,None
BTC-USD,SMA,3,47,0,false,false,None,0,65,1.5057391249253596,44.61538461538462,3.0879001960260064,18.468799504787274,2.3102950662538064,2.22412836212123,34 days 22:53:32.307692307,0.016266266266266267,0.48798798798798804,0.9759759759759761,9.01255231089469,0,3996,3997 days 00:00:00,1000.0,782577.6947504318,78157.76947504317,24241.51916322008,100.0,22569.136767225657,59.404739460533705,756 days 00:00:00,65,0.0,409.7899392895237,-21.15388110539338,48.821701086465886,-5.982148991564944,66 days 13:14:28.965517241,9 days 12:00:00,12024.272226929716,1.4805621678363035,1.4098572643442995,1.3620048737780837,0.5117452091677464,10.965013643980921,1.1873888643193549,1.147058823529412,-0.034705576384878395,0.0019986261567536204,0.5036537915019124,781.5776947504281,0.5220504649842834,0.40940356647548737,0,65,3996.0,0.0682,None,None,None
BTC-USD,SMA,8,44,0,false,false,None,0,49,1.4901627337970231,51.02040816326531,3.319695656004876,24.710565785087493,2.3674932354687934,2.861937910653161,45 days 19:06:07.346938774,0.012262262262262262,0.3678678678678679,0.7357357357357358,9.090223149168823,0,3996,3997 days 00:00:00,1000.0,937192.4186826472,93619.24186826471,24241.51916322008,100.0,19423.910356491142,53.60574920633759,755 days 00:00:00,49,0.0,357.662545496104,-19.792472298596227,55.88398858381658,-7.761749630255306,73 days 15:21:36,16 days 19:00:00,19105.967728217292,1.5105879348891378,1.6192777706875123,1.3719561945900527,0.5422777080672367,10.841970556960689,1.1804168557349466,1.1622641509433962,-0.03513519873587517,0.0020457400876071033,0.51552650207699,936.1924186826419,0.5394505269147138,0.4107250077668199,0,49,3996.0,0.0682,None,None,None
ETH-USD,SMA,29,31,0,false,false,None,1,82,1.5516343754374133,54.32098765432099,2.548212190144962,6.577891336041956,1.6072767239323051,2.4336749661263615,17 days 16:53:19.999999999,0.02845100105374078,0.8640674394099052,1.7175974710221285,5.683741723450373,0,2847,2848 days 00:00:00,1000.0,46725.43363052762,4572.543363052762,1331.676238479612,100.0,1451.0455491149307,81.73093826249556,1087 days 00:00:00,81,16046.2194039192,181.3601786005829,-32.5825155813783,19.196293648601213,-8.427776278893372,22 days 02:43:38.181818181,12 days 11:01:37.297297297,366.41005218035093,1.0780461658570757,0.7790244590041538,1.2628677564510429,-0.25806931637832803,17.26066160640559,1.2612486952248243,1.0012836970474965,-0.04594338619500045,0.0019732370135529427,0.4972557274153416,45.72543363052755,0.4051650268319964,0.5551222011952975,0,82,2847.0,None,None,None,None
ETH-USD,SMA,12,21,0,false,false,None,1,73,1.4175381535124443,50.0,1.7308344752317835,10.972280919230531,2.095116358067847,9.150281692506939,20 days 03:59:59.999999999,0.02528977871443625,0.7692307692307692,1.5279241306638567,8.440216091715792,0,2847,2848 days 00:00:00,1000.0,136168.8894378611,13516.88894378611,1331.676238479612,100.0,7905.824209994425,55.69925536326474,570 days 00:00:00,72,9945.79957753494,289.310745133255,-20.062885148600394,29.774173206104365,-7.829611367643302,30 days 14:40:00,9 days 17:19:59.999999999,1739.209581393418,1.3220528418022521,1.574832993299682,1.3239616053998151,0.565587482942605,11.398204787897102,1.3188166768814233,1.0039011703511054,-0.04372826165991043,0.0022528207042879166,0.567710817480555,135.16888943786108,0.5446494216543771,0.5168023947274869,0,73,2847.0,None,None,None,None
