Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
BTC-USD,,SMA,80,85,0,,false,false,1,38,1.877896616180293,64.86486486486487,3.6632739964572227,33.44710294207259,1.674176227112126,-0.3796688286789089,61 days 19:27:34.054054054,0.009489612721210567,0.29238266222108233,0.5770710438573994,9.779353001785779,0,3899,3900 days 00:00:00,1000.0,146651.16096488136,14565.116096488136,23479.581181563826,100.0,3781.5698579840373,64.3271929581157,1050 days 00:00:00,37,1747.495905649499,823.1494294117346,-30.495350004012593,56.04186755336895,-8.266308648013,82 days 20:00:00,23 days 00:00:00,3889.288244844105,1.1238132410757733,0.9248526602116258,1.2627002507084868,-0.12431607927466234,16.41719730711625,1.1359148377802069,0.45794392523364486,-0.03980066474516238,None,None,0.0017027077012198438,0.42908234070740064,145.6511609648805,0.38030598510328817,0.45950755704126206,3899.0
EQT,,SMA,50,83,0,,false,false,1,73,1.814235551454254,66.66666666666666,3.010139287437086,7.580954331485938,0.9539109290643925,-0.16041285007952039,91 days 01:59:59.999999999,0.004365085093176668,0.1346153846153846,0.2673867228661749,1.0205130830846454,0,11388,11389 days 00:00:00,1000.0,72282.03836216834,7128.203836216833,8490.12974637829,100.0,1912.3962291992214,45.819326445078296,1794 days 00:00:00,72,-267.0991024865798,86.85635974270049,-25.35063246536301,15.379162748628557,-8.015462502799291,113 days 03:00:00,47 days 00:00:00,993.7380203424289,0.6410599190022422,0.3209155728330902,1.1365429645970935,0.2941741162489612,10.027350816466576,1.101993210131823,0.3836714858461912,-0.02083343235564964,None,None,0.00047657240012130445,0.12009624483056872,71.28203836216777,0.09934510442265254,0.2254638743472075,16494.52380952381
AMD,,SMA,24,38,0,,false,false,1,150,1.6345559017233864,46.97986577181208,1.8028634224131972,10.352010623534552,1.1127726489000227,42.79847084583355,39 days 15:47:06.845637583,0.009033301095601715,0.2766069546891464,0.5513698630136986,2.8634381334855843,0,11388,11389 days 00:00:00,1000.0,1517378.5989357189,151637.85989357188,3462.172467785981,100.0,71179.81113314856,87.96288889438594,2433 days 00:00:00,149,-70779.91243224451,329.7727272727273,-38.52641509433962,33.847743557438115,-10.466993241949618,58 days 00:00:00,23 days 09:43:17.468354430,10652.07054609371,0.7157825393249283,0.3007954654382205,1.1601108585296118,1.0977059651796632,25.737191769453325,1.1981674052115394,0.3314238952536825,-0.0369189646518795,None,None,0.000984803939130349,0.24817059266084796,1516.3785989357077,0.17594452951621098,0.4172682876310619,16494.52380952381
TSLA,,SMA,34,36,0,,false,false,1,114,1.5967958915337366,54.86725663716814,2.0441502732633383,6.460254629120978,1.660816255242575,-0.6475079083079158,18 days 13:35:34.513274335,0.020821040393959003,0.6389111289031225,1.2722177742193757,4.127528578093307,0,3747,3748 days 00:00:00,1000.0,74706.2428573508,7370.624285735079,20910.041556829055,100.0,3967.6723772029686,64.88803443961343,1076 days 00:00:00,113,-3507.365921446879,220.22629606879258,-30.744686519400283,16.790694308326522,-6.098319098540659,24 days 14:42:34.838709677,11 days 05:10:35.294117647,683.3062723787407,1.0714535445882796,0.8045853520687475,1.2431949205550767,0.6192583832856823,12.524715680001794,1.2659016770948994,0.4127402940067847,-0.03752374989023171,None,None,0.0015124569239997963,0.38113914484794864,73.7062428573511,0.33646244760752797,0.4281109845086037,5427.202380952381
GD,,SMA,71,85,0,,false,false,1,125,1.4563191704890595,57.25806451612904,2.295791858422747,6.016627284143753,0.7825538695457266,-0.7574652828820424,76 days 11:36:46.451612903,0.005366448875077389,0.1645458534444932,0.32777534006143044,0.9900110713268572,0,15953,15954 days 00:00:00,1000.0,90935.73471122574,8993.573471122574,37081.592186031325,100.0,4855.634412382102,56.49696169451948,1739 days 00:00:00,124,-1077.5701496092952,230.1728448275862,-29.214434782608695,16.554407771656514,-8.100022048184666,98 days 07:26:11.830985916,47 days 05:53:12.452830188,733.9782650067344,0.5217546845654105,0.1923925916785211,1.1081511526120815,0.5176832687026844,13.345705474098427,1.0844307279399563,0.4082443287139201,-0.020833299253824943,None,None,0.00037834160525992966,0.09534208452550227,89.93573471122491,0.07383862062224877,0.21991985866651037,23106.527777777777
AAPL,,SMA,13,37,0,,false,true,0,159,1.4283112815167283,40.25157232704403,2.3587365806184857,6.715467987914852,1.2412141384824953,-0.18541549960293133,41 days 22:02:15.849056603,0.009801369863013698,0.298125,0.59625,2.0020488938971153,0,11200,11201 days 00:00:00,1000.0,1282787.3088865168,128178.7308886517,157354.73830667176,100.0,80071.99384705875,53.808313476516915,1792 days 00:00:00,159,0.0,125.15085008313338,-18.25841262563986,25.86089867346678,-6.182506368667505,78 days 00:22:30,17 days 14:24:00,8061.55540180199,0.8178274896448582,0.4881243751421836,1.1720071439004178,0.5810364042237206,16.63416751635457,1.132731696907313,0.43070634819261727,-0.028164493215520628,None,None,0.0008230636829489574,0.20741204810313726,1281.7873088865167,0.17470072347516785,0.30522382983285573,16222.222222222223
MSTR,,SMA,53,88,0,,false,false,1,42,1.424098843543892,53.65853658536586,2.759434663178817,29.299268374790145,1.1328077556532465,1.7376947113156758,92 days 01:45:21.951219512,0.004176283463421141,0.13012688108586604,0.2571555030982591,3.8126224117091927,0,6778,6779 days 00:00:00,1000.0,102635.53984333786,10163.553984333785,3712.4497272558942,100.0,1414.3008195332718,93.38085723110777,2477 days 00:00:00,41,634.6930007487244,543.7818721899031,-38.37834262845192,67.35671102189265,-14.767244163960122,129 days 04:21:49.090909092,49 days 02:31:34.736842105,2463.4352888436383,0.7178923838581057,0.30327241322233295,1.1828982677598356,0.7116718624170296,40.367779332969306,1.195428969748818,0.3860151298303005,-0.0398919035268587,None,None,0.0012070520694840027,0.3041771215099687,101.63553984333727,0.1878653877260026,0.5099332861516386,9817.34126984127
GME,,SMA,53,61,0,,false,false,1,74,1.3260792439967712,50.68493150684932,1.1468674903383287,29.064098811657377,1.122341600065067,0.5844718615292868,41 days 00:59:10.684931505,0.00860802732707088,0.2654141759180188,0.5272416737830914,7.7140238348959125,0,5855,5856 days 00:00:00,1000.0,17104.854969733424,1610.4854969733424,1016.4178588939711,100.0,1751.7982133947216,89.12191182233633,3230 days 00:00:00,73,-261.2692129804673,2002.4212849535427,-55.61120187612679,68.65760751548677,-11.629229578389506,46 days 13:37:17.837837837,35 days 08:40:00,224.1934819549847,0.5679662712873956,0.21723231232334828,1.2070255368171356,10.610307219585769,293.1261932092441,1.2639223634684509,0.33973919011667814,-0.03502267880111577,None,None,0.0012884293810282105,0.324684204019109,16.104854969733406,0.12996388772571832,0.687994199265395,8480.45634920635
FFIV,,SMA,18,60,0,,false,false,1,59,1.1644936370850816,41.37931034482759,1.6686393989099608,10.652050666731544,1.0487725245660116,-0.06513452496904143,64 days 14:53:47.586206896,0.006131348279963,0.18971061093247588,0.3762057877813505,2.0208070396693283,0,6531,6532 days 00:00:00,1000.0,36046.92948455342,3504.6929484553416,3748.8740808823663,100.0,2046.3399696804656,61.94289707297082,1525 days 00:00:00,58,132.859151021039,180.978015676345,-38.035880043770796,38.33433591533705,-8.88838597934293,106 days 01:00:00,35 days 09:10:35.294117647,601.966729888489,0.6675181264590394,0.35805234814617176,1.1571021091723062,1.5947790662956658,28.686901775597025,1.0919633005699727,0.42682394058540846,-0.03107237937171011,None,None,0.0008180775959057477,0.2061555541682484,35.046929484553374,0.1483199005417848,0.3716876561291639,9459.583333333334
RTX,,SMA,16,74,0,,false,false,1,129,1.0817362837646969,46.09375,1.4702442691203377,4.24571903857845,0.730053825286356,-0.7998090666875658,74 days 07:18:45,0.005561523142839901,0.17048458149779736,0.33964757709251103,0.7238296334492776,0,15890,15891 days 00:00:00,1000.0,43176.08315187651,4217.608315187651,21067.928728846626,100.0,5055.582167274427,55.064982973307266,2339 days 00:00:00,128,-212.91417247887875,96.91206252636778,-16.61720660263294,16.67541672994219,-6.382573190268806,124 days 05:41:41.694915254,31 days 14:36:31.304347826,331.16404159652643,0.49398275448273693,0.164051214667225,1.0961469819538405,0.22253712030742961,6.075560038931914,1.0932874680878737,0.4074041271809406,-0.018938959778463015,None,None,0.0003076526205128525,0.07752846036923883,42.176083151877044,0.061528701426766697,0.1888841576975102,23015.277777777777
