Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Least Total Return [%],35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Mean Total Return [%],35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Median Total Return [%],35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Most Total Fees Paid,35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Least Total Fees Paid,35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Mean Total Fees Paid,35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Median Total Fees Paid,35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Most Max Drawdown [%],35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
Least Max Drawdown [%],35,42,FANG,SMA,0,true,false,1,54,0.9499807271792692,50.943396226415096,1.315789360411558,4.26553942778553,0.7730219874854407,-0.7075306851807831,34 days 21:16:58.867924527,0.011424221299381147,0.35404308460817985,0.7015298157976897,1.5101847365309995,0,3203,3204 days 00:00:00,1000.0,3080.0418791999837,208.00418791999834,711.2000383649521,100.0,334.76375861862664,69.42140859421627,1877 days 00:00:00,53,-3.080041879199598,121.99258974184563,-25.696227061099496,16.04403864102135,-7.965978985959358,47 days 17:46:40,21 days 12:55:23.076923077,39.30418719017328,0.5242683305672156,0.19695313022570685,1.1046174548434724,0.35358364021456623,7.1347249642368125,1.026036944844445,1.0765864332603938,-0.032141390162343485,,,0.0005547513897493327,0.13979735021683182,2.0800418791999973,0.09251095804298282,0.32091607907635983,0,54,4639.265873015873,,,,
