Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Mean Total Fees Paid,SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Least Total Trades,SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Most Win Rate [%],SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Median Worst Trade [%],SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Most Avg Winning Trade [%],SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Least Avg Losing Trade [%],SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Most Profit Factor,SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Most Expectancy,SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
Most Sharpe Ratio,SWKS,SMA,80,88,0,true,false,1,106,1.349815259572549,47.61904761904761,1.5778094213806828,10.311172195829315,0.9291243917399372,9.20345647079503,51 days 14:23:59.999999999,0.007053921444481027,0.21660017514838958,0.4311569524180208,2.2334017036018343,0,10277,10278 days 00:00:00,1000.0,114791.7516923518,11379.175169235179,1115.2274919587655,100.0,8473.678336159106,90.36928426835516,3497 days 00:00:00,105,-114.79175169233349,277.89990145711096,-43.13338147244262,33.253561823154115,-10.545545647193222,70 days 04:48:00,34 days 16:34:54.545454545,1084.8242232766104,0.5762550012710017,0.20300995001185865,1.134139411708612,2.2169025423923228,37.268509318381554,1.1801057361799505,0.9610489780177401,-0.03863873519233056,,,0.000821727798997973,0.2070754053474892,113.79175169235124,0.12332568966536028,0.43247397135500143,5419,210,14885.3373015873,1.0638297872340425,,,
