Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Total Trades,FFIV,SMA,73,75,0,true,false,1,123,1.0946516449022814,47.540983606557376,1.2453557703092462,4.290237450662757,0.7475286136237294,-0.8054064115360314,30 days 13:34:25.573770491,0.012853675718953362,0.39417060888142835,0.7851365786662597,1.691085508173646,0,6553,6554 days 00:00:00,1000.0,8547.287640280032,754.7287640280033,3878.4873128939216,100.0,1408.2548170593102,79.9251583161798,3630 days 00:00:00,122,-8.547287640278228,310.00180875279744,-35.70909090909089,16.65750786204668,-6.917601359653921,39 days 14:28:57.931034483,22 days 09:00:00,61.93307317967461,0.4870310431155077,0.15880353628738716,1.1128794990129067,1.3669457848237343,26.909973650801604,1.1210154326871546,0.9927423535510629,-0.03251206590575355,,,0.0006032016806079985,0.15200682351321562,7.547287640280102,0.08599697126690398,0.3756233673444086,3730,244,9491.448412698412,1.2987012987012987,,,
Median Avg Winning Trade [%],FFIV,SMA,73,75,0,true,false,1,123,1.0946516449022814,47.540983606557376,1.2453557703092462,4.290237450662757,0.7475286136237294,-0.8054064115360314,30 days 13:34:25.573770491,0.012853675718953362,0.39417060888142835,0.7851365786662597,1.691085508173646,0,6553,6554 days 00:00:00,1000.0,8547.287640280032,754.7287640280033,3878.4873128939216,100.0,1408.2548170593102,79.9251583161798,3630 days 00:00:00,122,-8.547287640278228,310.00180875279744,-35.70909090909089,16.65750786204668,-6.917601359653921,39 days 14:28:57.931034483,22 days 09:00:00,61.93307317967461,0.4870310431155077,0.15880353628738716,1.1128794990129067,1.3669457848237343,26.909973650801604,1.1210154326871546,0.9927423535510629,-0.03251206590575355,,,0.0006032016806079985,0.15200682351321562,7.547287640280102,0.08599697126690398,0.3756233673444086,3730,244,9491.448412698412,1.2987012987012987,,,
Median Avg Winning Trade Duration,FFIV,SMA,73,75,0,true,false,1,123,1.0946516449022814,47.540983606557376,1.2453557703092462,4.290237450662757,0.7475286136237294,-0.8054064115360314,30 days 13:34:25.573770491,0.012853675718953362,0.39417060888142835,0.7851365786662597,1.691085508173646,0,6553,6554 days 00:00:00,1000.0,8547.287640280032,754.7287640280033,3878.4873128939216,100.0,1408.2548170593102,79.9251583161798,3630 days 00:00:00,122,-8.547287640278228,310.00180875279744,-35.70909090909089,16.65750786204668,-6.917601359653921,39,22 days 09:00:00,61.93307317967461,0.4870310431155077,0.15880353628738716,1.1128794990129067,1.3669457848237343,26.909973650801604,1.1210154326871546,0.9927423535510629,-0.03251206590575355,,,0.0006032016806079985,0.15200682351321562,7.547287640280102,0.08599697126690398,0.3756233673444086,3730,244,9491.448412698412,1.2987012987012987,,,
Median Avg Losing Trade Duration,FFIV,SMA,73,75,0,true,false,1,123,1.0946516449022814,47.540983606557376,1.2453557703092462,4.290237450662757,0.7475286136237294,-0.8054064115360314,30 days 13:34:25.573770491,0.012853675718953362,0.39417060888142835,0.7851365786662597,1.691085508173646,0,6553,6554 days 00:00:00,1000.0,8547.287640280032,754.7287640280033,3878.4873128939216,100.0,1408.2548170593102,79.9251583161798,3630 days 00:00:00,122,-8.547287640278228,310.00180875279744,-35.70909090909089,16.65750786204668,-6.917601359653921,39 days 14:28:57.931034483,22,61.93307317967461,0.4870310431155077,0.15880353628738716,1.1128794990129067,1.3669457848237343,26.909973650801604,1.1210154326871546,0.9927423535510629,-0.03251206590575355,,,0.0006032016806079985,0.15200682351321562,7.547287640280102,0.08599697126690398,0.3756233673444086,3730,244,9491.448412698412,1.2987012987012987,,,
Mean Avg Winning Trade [%],FFIV,SMA,71,77,0,true,false,1,73,1.089624410599717,48.61111111111111,1.3743183852920176,6.958351908512164,0.7416124021413998,-0.8094225750721166,51 days 17:59:59.999999998,0.0075857758341364104,0.23393865405157943,0.4646726690065619,1.6278274798945744,0,6553,6554 days 00:00:00,1000.0,8391.5212470679,739.1521247067899,3878.4873128939216,100.0,694.3596026680196,77.95232079059815,3630 days 00:00:00,72,-8.39152124706743,317.9606112189525,-35.71588198386904,24.086934482815764,-9.244361337450698,67 days 03:25:42.857142857,37 days 04:32:25.945945945,102.7765662265968,0.4848951587280925,0.16134257385865503,1.1128528260950448,1.3313916527898162,27.001853725141977,1.0924922150582836,1.01863684771033,-0.03228182836117119,,,0.0006006081335553269,0.15135324965594238,7.391521247067859,0.08522925224859357,0.3756557698680922,3727,144,9491.448412698412,1.2987012987012987,,,
Mean Avg Winning Trade Duration,FFIV,SMA,71,77,0,true,false,1,73,1.089624410599717,48.61111111111111,1.3743183852920176,6.958351908512164,0.7416124021413998,-0.8094225750721166,51 days 17:59:59.999999998,0.0075857758341364104,0.23393865405157943,0.4646726690065619,1.6278274798945744,0,6553,6554 days 00:00:00,1000.0,8391.5212470679,739.1521247067899,3878.4873128939216,100.0,694.3596026680196,77.95232079059815,3630 days 00:00:00,72,-8.39152124706743,317.9606112189525,-35.71588198386904,24.086934482815764,-9.244361337450698,67,37 days 04:32:25.945945945,102.7765662265968,0.4848951587280925,0.16134257385865503,1.1128528260950448,1.3313916527898162,27.001853725141977,1.0924922150582836,1.01863684771033,-0.03228182836117119,,,0.0006006081335553269,0.15135324965594238,7.391521247067859,0.08522925224859357,0.3756557698680922,3727,144,9491.448412698412,1.2987012987012987,,,
Median Total Fees Paid,FFIV,SMA,61,63,0,true,false,1,134,1.0634150591807368,50.37593984962406,1.2364701324208585,2.546209234723042,0.6142607263939324,-0.911575558611373,28 days 04:30:40.601503758,0.01401261369361309,0.42942163894399515,0.8556386387913932,1.0933973426691044,0,6553,6554 days 00:00:00,1000.0,4429.530740755224,342.95307407552235,3878.4873128939216,100.0,819.8883754185973,75.21460149788389,3630 days 00:00:00,133,-4.429530740754672,158.71251731702952,-27.758620689655178,12.08865359087282,-7.140817611671431,36 days 11:27:45.671641791,19 days 18:32:43.636363636,25.819250161623827,0.40561514398572385,0.11489348893738664,1.092094524233162,1.3002352780909068,27.260688769272306,1.1051361514695919,0.9881990764494613,-0.032281828361171216,,,0.0004924368460528997,0.12409408520533072,3.4295307407552027,0.058893606608471316,0.36819940497094306,3750,266,9491.448412698412,1.2987012987012987,,,
Most Win Rate [%],FFIV,SMA,61,63,0,true,false,1,134,1.0634150591807368,50.37593984962406,1.2364701324208585,2.546209234723042,0.6142607263939324,-0.911575558611373,28 days 04:30:40.601503758,0.01401261369361309,0.42942163894399515,0.8556386387913932,1.0933973426691044,0,6553,6554 days 00:00:00,1000.0,4429.530740755224,342.95307407552235,3878.4873128939216,100.0,819.8883754185973,75.21460149788389,3630 days 00:00:00,133,-4.429530740754672,158.71251731702952,-27.758620689655178,12.08865359087282,-7.140817611671431,36 days 11:27:45.671641791,19 days 18:32:43.636363636,25.819250161623827,0.40561514398572385,0.11489348893738664,1.092094524233162,1.3002352780909068,27.260688769272306,1.1051361514695919,0.9881990764494613,-0.032281828361171216,,,0.0004924368460528997,0.12409408520533072,3.4295307407552027,0.058893606608471316,0.36819940497094306,3750,266,9491.448412698412,1.2987012987012987,,,
Median Avg Losing Trade [%],FFIV,SMA,61,63,0,true,false,1,134,1.0634150591807368,50.37593984962406,1.2364701324208585,2.546209234723042,0.6142607263939324,-0.911575558611373,28 days 04:30:40.601503758,0.01401261369361309,0.42942163894399515,0.8556386387913932,1.0933973426691044,0,6553,6554 days 00:00:00,1000.0,4429.530740755224,342.95307407552235,3878.4873128939216,100.0,819.8883754185973,75.21460149788389,3630 days 00:00:00,133,-4.429530740754672,158.71251731702952,-27.758620689655178,12.08865359087282,-7.140817611671431,36 days 11:27:45.671641791,19 days 18:32:43.636363636,25.819250161623827,0.40561514398572385,0.11489348893738664,1.092094524233162,1.3002352780909068,27.260688769272306,1.1051361514695919,0.9881990764494613,-0.032281828361171216,,,0.0004924368460528997,0.12409408520533072,3.4295307407552027,0.058893606608471316,0.36819940497094306,3750,266,9491.448412698412,1.2987012987012987,,,
Mean Calmar Ratio,FFIV,SMA,61,63,0,true,false,1,134,1.0634150591807368,50.37593984962406,1.2364701324208585,2.546209234723042,0.6142607263939324,-0.911575558611373,28 days 04:30:40.601503758,0.01401261369361309,0.42942163894399515,0.8556386387913932,1.0933973426691044,0,6553,6554 days 00:00:00,1000.0,4429.530740755224,342.95307407552235,3878.4873128939216,100.0,819.8883754185973,75.21460149788389,3630 days 00:00:00,133,-4.429530740754672,158.71251731702952,-27.758620689655178,12.08865359087282,-7.140817611671431,36 days 11:27:45.671641791,19 days 18:32:43.636363636,25.819250161623827,0.40561514398572385,0.11489348893738664,1.092094524233162,1.3002352780909068,27.260688769272306,1.1051361514695919,0.9881990764494613,-0.032281828361171216,,,0.0004924368460528997,0.12409408520533072,3.4295307407552027,0.058893606608471316,0.36819940497094306,3750,266,9491.448412698412,1.2987012987012987,,,
