Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Profit Factor,ALGN,SMA,20,37,0,true,false,1,78,1.4720904673082964,48.05194805194805,2.4381294633870594,11.502446793518274,1.4192502679974237,15.680735551267855,46 days 05:36:37.402597402,0.008665304618682387,0.2669926650366748,0.530562347188264,3.0710689238439985,0,6135,6136 days 00:00:00,1000.0,168751.36339385196,16775.136339385197,1005.6592701099543,100.0,5651.456594709637,77.26290358640044,767 days 00:00:00,77,-168.75136339382152,207.39165611326834,-36.013208055920565,34.82096899800507,-10.067186245632012,72 days 08:25:56.756756757,22 days 01:48:00,2180.7807111330612,0.856534652444967,0.46168660799183736,1.2154623089600174,2.8056386380044898,55.01962453768542,1.1809622870899734,1.0292134831460675,-0.03181685966445047,,,0.0011595246583221608,0.29220021389718454,167.75136339385136,0.2344430035130749,0.41056483921222514,3561,154,8886.011904761905,0.5882352941176471,,,
Most Total Return [%],ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Most Total Fees Paid,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Least Max Drawdown [%],ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Most Expectancy,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Most Sharpe Ratio,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Most Calmar Ratio,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Most Omega Ratio,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Most Sortino Ratio,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643 days 00:00:00,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
Least Max Drawdown Duration,ALGN,SMA,18,28,0,true,false,1,119,1.4127876496027765,47.45762711864407,1.779133397369848,8.184462446520598,1.6355400121892656,36.96362868896851,29 days 11:11:11.186440677,0.013279297987071708,0.4073349633251833,0.8112469437652811,3.333817710489808,0,6135,6136 days 00:00:00,1000.0,382784.75118073385,38178.47511807339,1005.6592701099543,100.0,23249.822417614072,52.53150027911177,643,118,-382.7847511806758,303.59146358164423,-23.244936272959553,24.183997498141334,-6.266730503330393,43 days 09:25:42.857142857,16 days 21:17:25.161290322,3238.707931626396,0.9654755983174133,0.8079905382515875,1.2463256577705952,3.0180261091143286,57.04168650485579,1.2547373045047037,0.993296089385475,-0.03077769739988618,,,0.001278012261091414,0.32205908979503634,381.78475118073203,0.2766728507926113,0.4014582815369972,3478,236,8886.011904761905,0.5882352941176471,,,
