Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Mean Best Trade [%],HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Median Avg Winning Trade [%],HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Most Sharpe Ratio,HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Most Calmar Ratio,HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Most Omega Ratio,HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Most Sortino Ratio,HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523 days 00:00:00,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Least Max Drawdown Duration,HWM,SMA,7,14,0,true,false,1,84,1.2444963065340335,44.57831325301205,2.6026075195192777,2.7061941912470844,1.6144313140098572,-0.39920045024811535,16 days 01:44:05.783132529,0.02639526005943855,0.8125287885766928,1.6153846153846154,2.1988606878672763,0,2171,2172 days 00:00:00,1000.0,6006.13387901673,500.613387901673,833.2452780772121,100.0,308.03363003452046,38.08521632215881,523,83,-6.006133879016488,41.72090019973027,-15.104742577976548,11.132999099991157,-4.071888017960104,26 days 11:40:32.432432432,7 days 16:41:44.347826087,60.3872290710331,1.0642676338469492,0.9231361481474938,1.236624243631238,0.6942308016789203,19.518975398946072,1.1096195915826261,1.1144578313253015,-0.024823256377804147,,,0.0009793014241271712,0.24678395888004714,5.00613387901671,0.23121593443512345,0.2790694098374965,1335,166,3144.503968253968,4.3478260869565215,,,
Median Worst Trade [%],HWM,SMA,8,16,0,true,false,1,67,1.2346425096295097,48.484848484848484,2.4997285285650586,3.1751943172726986,1.495102942574586,-0.4821577138657889,20 days 04:43:38.181818180,0.020989001974975233,0.6480884385076002,1.2865039152464302,2.057806727039469,0,2171,2172 days 00:00:00,1000.0,5314.8963971004,431.48963971003997,833.2452780772121,100.0,240.06591573199347,41.118390394216796,866 days 00:00:00,66,-5.314896397099801,43.82556571956679,-15.256701345479309,11.557867337915239,-4.714380290390869,31 days 00:00:00,10 days 00:42:21.176470588,65.45774687117424,1.0190497699121686,0.7881901337484631,1.2219522911513327,0.057970422580428574,15.42016752745764,1.06838261131745,1.1437403400309119,-0.024702998406102673,,,0.000917412729111283,0.2311880077360433,4.314896397100387,0.21387349929186517,0.2730335834367903,1334,132,3144.503968253968,4.3478260869565215,,,
Mean Max Drawdown Duration,HWM,SMA,8,16,0,true,false,1,67,1.2346425096295097,48.484848484848484,2.4997285285650586,3.1751943172726986,1.495102942574586,-0.4821577138657889,20 days 04:43:38.181818180,0.020989001974975233,0.6480884385076002,1.2865039152464302,2.057806727039469,0,2171,2172 days 00:00:00,1000.0,5314.8963971004,431.48963971003997,833.2452780772121,100.0,240.06591573199347,41.118390394216796,866,66,-5.314896397099801,43.82556571956679,-15.256701345479309,11.557867337915239,-4.714380290390869,31 days 00:00:00,10 days 00:42:21.176470588,65.45774687117424,1.0190497699121686,0.7881901337484631,1.2219522911513327,0.057970422580428574,15.42016752745764,1.06838261131745,1.1437403400309119,-0.024702998406102673,,,0.000917412729111283,0.2311880077360433,4.314896397100387,0.21387349929186517,0.2730335834367903,1334,132,3144.503968253968,4.3478260869565215,,,
