Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Profit Factor,BLDR,SMA,52,53,0,true,false,1,160,1.3362499261033751,47.16981132075472,2.516810942216113,3.26901145367164,1.0228993299951001,1.634139393319987,17 days 09:21:30.566037735,0.02183280478634714,0.6682577565632458,1.3323389021479715,2.1845422602101654,0,5028,5029 days 00:00:00,1000.0,17943.166443861428,1694.3166443861428,643.2144968040886,100.0,848.0560938444606,77.90130045607997,1429 days 00:00:00,159,-17.94316644385981,100.33630510439737,-44.89210629406234,14.049768991769268,-6.3566649196298135,25 days 04:48:00,10 days 10:00:00,106.67364534783196,0.6410789666748155,0.29925575311602737,1.1619877075584302,3.037688131000319,75.84413065303754,1.1913226005963742,0.9753761969904241,-0.035580630934705135,,,0.001021940010237529,0.2575288825798573,16.943166443861433,0.15566533848605846,0.48346003265222515,2766,318,7282.619047619048,0.4807692307692308,,,
Most Win Rate [%],BLDR,SMA,29,39,0,true,false,1,80,1.2941824427591264,55.69620253164557,1.8680835157373343,4.811826670786236,0.7990830662548725,-0.10069533000132713,35 days 13:22:01.518987340,0.010847745774348579,0.3341288782816229,0.6640811455847255,1.607770247995401,0,5028,5029 days 00:00:00,1000.0,6784.458007867634,578.4458007867634,643.2144968040886,100.0,243.35847102161466,83.94340571081902,3078 days 00:00:00,79,-6.784458007867215,118.78203134239982,-30.343910213132347,18.10083032887557,-11.894349356526067,48 days 14:10:54.545454545,19 days 04:06:51.428571428,73.3068666566519,0.5262248471302201,0.1775968135401739,1.1235812907109248,1.0663082564561193,32.741105721538766,1.0986301447686986,1.0227111426543647,-0.037624458833885835,,,0.0008086464538940919,0.20377890638131116,5.784458007867643,0.10069424853089193,0.4660516376800031,2810,158,7282.619047619048,0.4807692307692308,,,
Mean Avg Losing Trade [%],BLDR,SMA,15,27,0,true,false,1,93,1.1412524126027703,40.21739130434783,2.176378206672451,4.70794748630142,0.8775859185053118,0.28770559168898235,30 days 01:33:54.782608695,0.012632817863798346,0.3884248210023867,0.7726730310262531,1.8286836596552656,0,5028,5029 days 00:00:00,1000.0,9282.7090419004,828.27090419004,643.2144968040886,100.0,359.72868776266614,82.91819008457449,2310 days 00:00:00,92,-9.28270904189958,124.5482113826353,-42.686207211230226,23.170402379072463,-7.7122494415627365,46 days 19:27:34.054054054,18 days 19:12:00,90.13034511893804,0.5619161522895506,0.21168793252249632,1.1354654978419385,2.7780596719533954,83.7453882427168,1.1210621300046233,1.012847965738758,-0.03534709257977649,,,0.0008405136204869411,0.21180943236270916,8.282709041900423,0.11812296453636417,0.4536489835164145,2767,184,7282.619047619048,0.4807692307692308,,,
Most Worst Trade [%],BLDR,SMA,6,26,0,true,false,1,117,1.1358168111365494,40.51724137931034,1.9174245621232677,3.6781948254743337,0.9562852514871252,0.8199928354494763,23 days 20:28:57.931034482,0.015928335567397915,0.4886634844868735,0.9731503579952268,1.7973995000378755,0,5028,5029 days 00:00:00,1000.0,12706.457758406814,1170.6457758406814,643.2144968040886,100.0,643.4252827087516,71.29207504875917,881 days 00:00:00,116,-12.706457758406032,101.75166059860614,-15.972887644053024,19.021752461795597,-6.773213999266235,41 days 12:15:19.148936170,11 days 19:49:33.913043478,101.02727772556229,0.6025717888670475,0.284213512737422,1.1455436903122302,3.020290411430969,83.42849994212987,1.1487751252637488,0.9971870604781997,-0.035365556866806765,,,0.0008978304089492332,0.22625326305520677,11.706457758406891,0.1358525758320761,0.4518894665626833,2768,232,7282.619047619048,0.4807692307692308,,,
Least Max Drawdown Duration,BLDR,SMA,46,47,0,true,false,1,178,1.1274510509678846,50.847457627118644,1.5452056312811127,2.219628226446092,0.8557012864599342,0.16871311814498266,15 days 16:48:48.813559321,0.02430444306404682,0.743436754176611,1.4826968973747017,1.6501532041478704,0,5028,5029 days 00:00:00,1000.0,8517.332201959623,751.7332201959624,643.2144968040886,100.0,860.6239001068091,70.72998980528982,860,177,-8.517332201958197,106.37034628965534,-41.37741987160983,10.751577363397482,-6.606526053158794,21 days 05:36:00,9 days 23:26:53.793103448,42.51892392181681,0.5498241647515176,0.2378184794423069,1.1349989202185455,2.750804260320255,77.44632132624024,1.1617232715256343,0.9769959404600811,-0.036274507895284344,,,0.0008632070004939202,0.21752816412446788,7.5173322019596025,0.11331208305994656,0.47614347064315726,2780,354,7282.619047619048,0.4807692307692308,,,
Median Total Fees Paid,BLDR,SMA,4,51,0,true,false,1,85,1.0954391640116186,33.33333333333333,2.464637330223696,5.270103483786168,0.8641294395390575,0.21776717262347728,32 days 17:25:42.857142856,0.011534311962598489,0.35501193317422436,0.7058472553699284,1.870949625807142,0,5028,5029 days 00:00:00,1000.0,8832.854991635477,783.2854991635477,643.2144968040886,100.0,272.79249848242443,78.85972605179865,966 days 00:00:00,84,-8.832854991635031,126.76968316938596,-28.921251953821585,30.27616448250457,-7.232927015573027,73 days 04:17:08.571428572,12 days 12:00:00,93.3534267455608,0.555587093598505,0.2172176150948427,1.1354294186026668,2.796726698592987,85.98716565567904,1.1001974761354492,1.0320232896652113,-0.03491704162624973,,,0.0008250670169017578,0.20791688825924298,7.832854991635411,0.11534320564904643,0.4503848570945171,2750,168,7282.619047619048,0.4807692307692308,,,
Mean Avg Losing Trade Duration,BLDR,SMA,4,51,0,true,false,1,85,1.0954391640116186,33.33333333333333,2.464637330223696,5.270103483786168,0.8641294395390575,0.21776717262347728,32 days 17:25:42.857142856,0.011534311962598489,0.35501193317422436,0.7058472553699284,1.870949625807142,0,5028,5029 days 00:00:00,1000.0,8832.854991635477,783.2854991635477,643.2144968040886,100.0,272.79249848242443,78.85972605179865,966 days 00:00:00,84,-8.832854991635031,126.76968316938596,-28.921251953821585,30.27616448250457,-7.232927015573027,73 days 04:17:08.571428572,12,93.3534267455608,0.555587093598505,0.2172176150948427,1.1354294186026668,2.796726698592987,85.98716565567904,1.1001974761354492,1.0320232896652113,-0.03491704162624973,,,0.0008250670169017578,0.20791688825924298,7.832854991635411,0.11534320564904643,0.4503848570945171,2750,168,7282.619047619048,0.4807692307692308,,,
Most Total Return [%],BLDR,SMA,2,77,0,true,false,1,85,1.0741879221269468,26.190476190476193,1.8962008886728674,6.850253154077514,1.0698446754370654,2.132620626611563,31 days 10:51:25.714285714,0.011534311962598489,0.35501193317422436,0.7058472553699284,2.431921614961886,0,5028,5029 days 00:00:00,1000.0,21149.47000024065,2014.9470000240651,643.2144968040886,100.0,995.8205688047528,62.0465590001575,1010 days 00:00:00,84,-21.14947000023676,141.63198287399575,-21.390912736151783,42.181036267419536,-5.686476337753526,95 days 13:05:27.272727273,8 days 17:01:56.129032258,240.12642226477243,0.6757695922630815,0.39958119778286166,1.1712129844766066,3.1782345492316257,94.74531588761592,1.120031062358185,1.045696877380046,-0.03393407777228576,,,0.0009746710510856551,0.2456171048735851,20.149470000240626,0.16522532954570623,0.43742754166064224,2643,168,7282.619047619048,0.4807692307692308,,,
Least Max Drawdown [%],BLDR,SMA,2,77,0,true,false,1,85,1.0741879221269468,26.190476190476193,1.8962008886728674,6.850253154077514,1.0698446754370654,2.132620626611563,31 days 10:51:25.714285714,0.011534311962598489,0.35501193317422436,0.7058472553699284,2.431921614961886,0,5028,5029 days 00:00:00,1000.0,21149.47000024065,2014.9470000240651,643.2144968040886,100.0,995.8205688047528,62.0465590001575,1010 days 00:00:00,84,-21.14947000023676,141.63198287399575,-21.390912736151783,42.181036267419536,-5.686476337753526,95 days 13:05:27.272727273,8 days 17:01:56.129032258,240.12642226477243,0.6757695922630815,0.39958119778286166,1.1712129844766066,3.1782345492316257,94.74531588761592,1.120031062358185,1.045696877380046,-0.03393407777228576,,,0.0009746710510856551,0.2456171048735851,20.149470000240626,0.16522532954570623,0.43742754166064224,2643,168,7282.619047619048,0.4807692307692308,,,
Most Expectancy,BLDR,SMA,2,77,0,true,false,1,85,1.0741879221269468,26.190476190476193,1.8962008886728674,6.850253154077514,1.0698446754370654,2.132620626611563,31 days 10:51:25.714285714,0.011534311962598489,0.35501193317422436,0.7058472553699284,2.431921614961886,0,5028,5029 days 00:00:00,1000.0,21149.47000024065,2014.9470000240651,643.2144968040886,100.0,995.8205688047528,62.0465590001575,1010 days 00:00:00,84,-21.14947000023676,141.63198287399575,-21.390912736151783,42.181036267419536,-5.686476337753526,95 days 13:05:27.272727273,8 days 17:01:56.129032258,240.12642226477243,0.6757695922630815,0.39958119778286166,1.1712129844766066,3.1782345492316257,94.74531588761592,1.120031062358185,1.045696877380046,-0.03393407777228576,,,0.0009746710510856551,0.2456171048735851,20.149470000240626,0.16522532954570623,0.43742754166064224,2643,168,7282.619047619048,0.4807692307692308,,,
