Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Total Return [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Median Total Return [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Median Max Drawdown [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Least Total Trades,NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Most Win Rate [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Least Best Trade [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Most Avg Winning Trade [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Least Avg Losing Trade [%],NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Mean Profit Factor,NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
Median Profit Factor,NBIX,SMA,57,64,0,true,false,1,103,1.0451117325051695,50.0,1.0525499620659333,2.969706676994968,0.4155995830091193,-0.9663433732719106,38 days 19:59:59.999999999,0.009624425011373401,0.2956129561295613,0.5883558835588356,0.8778837696241787,0,7317,7318 days 00:00:00,1000.0,1311.4718666717513,31.14718666717513,925.4399414062501,100.0,205.1744144166818,91.21336364834971,6364 days 00:00:00,102,-1.3114718666715817,177.68019168421912,-40.04560624569344,17.390742441766914,-11.451329087776978,48 days 22:35:17.647058823,28 days 17:24:42.352941176,3.0665033190041626,0.2770989602695274,0.014927660518717953,1.0622224272203482,0.7585584352121744,21.45756664445439,1.1096625458898435,0.9572481572481573,-0.03600393120912172,,,0.00038206247642585007,0.09627974405931422,0.31147186667175686,0.009380953539944947,0.4181635679871672,3962,204,10598.035714285714,1.639344262295082,,,
