Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Total Fees Paid,AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Least Worst Trade [%],AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Most Avg Winning Trade [%],AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Mean Calmar Ratio,AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Median Calmar Ratio,AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Mean Omega Ratio,AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Mean Sortino Ratio,AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66 days 00:37:53.684210526,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Most Avg Winning Trade Duration,AXON,SMA,85,88,0,true,false,1,79,1.4923171386605076,48.717948717948715,2.9825408646067966,48.07406574198247,1.4238483726395097,-0.8153731464202904,46 days 07:41:32.307692307,0.008918856375376044,0.2747598542563763,0.5460417356740642,13.208823296778556,0,6038,6039 days 00:00:00,1000.0,319597.711832413,31859.771183241297,172563.0403460587,100.0,7618.987675372399,85.11670867167823,3540 days 00:00:00,78,-319.597711832379,3259.870139820579,-51.73585126668227,110.5439446400217,-11.272319211154795,66,27 days 14:24:00,4088.683455695454,0.8963000515438614,0.48995225608721776,1.209620549385024,1.2234986581119964,21.252312579810297,1.171758708119874,1.0323119777158773,-0.037629861475510396,,,0.0013832044421862486,0.34856751943093467,318.597711832412,0.27207879357630116,0.4680364280343469,3614,156,8745.515873015873,2.5,,,
Median Total Return [%],AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Most Max Drawdown [%],AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Win Rate [%],AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Avg Winning Trade [%],AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Avg Losing Trade [%],AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Profit Factor,AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Expectancy,AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Sharpe Ratio,AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Median Sharpe Ratio,AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Most Max Drawdown Duration,AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18 days 11:17:38.823529411,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Mean Avg Losing Trade Duration,AXON,SMA,86,87,0,true,false,1,129,1.43580978962931,46.875,2.2052737334608556,28.811885313947847,1.3075906765770484,-0.9024530889503509,28 days 04:29:59.999999999,0.014636072000617097,0.4486584961907917,0.893839019542895,12.926697137377397,0,6038,6039 days 00:00:00,1000.0,169329.91547093994,16832.991547093992,172563.0403460587,100.0,7713.596088182246,89.97049671788207,4748 days 00:00:00,128,-169.32991547090933,3259.87013982058,-51.73585126668227,70.3880642320059,-7.872978437279844,39 days 04:48:00,18,1316.4003545813348,0.8338087451205454,0.4041978107453774,1.1915790316296038,0.9560949020328816,18.24285811189349,1.194809994296718,0.9972958355868038,-0.037551141386577086,,,0.0012662976009198933,0.3191069954318131,168.32991547093866,0.23880314742000297,0.4605916293127751,3609,256,8745.515873015873,2.5,,,
Most Total Return [%],AXON,SMA,4,13,0,true,false,1,261,1.1123497369937716,44.61538461538462,1.5776177398499929,3.774085425038407,1.7212259501588167,-0.5265520154156346,12 days 14:07:23.076923076,0.029729521251253478,0.9077509108976483,1.8120238489566083,3.425929482384152,0,6038,6039 days 00:00:00,1000.0,817996.2366559204,81699.62366559204,172563.0403460587,100.0,90835.40292519145,58.66156194068769,1834 days 00:00:00,260,-817.9962366558611,161.195526806297,-21.082459581040467,15.250399099027964,-5.47072281234207,19 days 15:43:26.896551724,6 days 21:30:00,3145.439357279136,1.0347661958699974,0.8520925494957998,1.2581119199633153,1.6872401427204808,23.064122398919604,1.3778599219839256,0.9130913091309131,-0.03395934591449809,,,0.0014717949074439635,0.3708923166758788,816.9962366559159,0.32295633123497125,0.43137181519504464,3274,520,8745.515873015873,2.5,,,
