Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],LVS,SMA,12,14,0,true,false,1,281,1.0069092771298136,45.357142857142854,1.137110951853359,1.620293552921979,0.9409387188395738,114.45989305960738,9 days 14:18:51.428571427,0.037449645194333726,1.1431615652847733,2.2822549399457577,1.8522573141791163,0,5162,5163 days 00:00:00,1000.0,10576.834218164002,957.6834218164003,-8.44072205597154,100.0,5494.513256892917,63.26524008457861,2873 days 00:00:00,280,-10.57683421816364,207.1334511746493,-26.351832748904325,9.303397097843211,-4.75718455299303,13 days 01:42:02.834645669,6 days 17:05:52.941176470,34.24075375850768,0.605897774185691,0.28681618833612754,1.1435283631692041,1.0719697296590143,20.51035992821169,1.320096471684771,0.8662460567823344,-0.028219631421545526,,,0.0006930192540682613,0.17464085202520185,9.576834218163985,0.1220122672804127,0.34689069163452446,2688,560,7476.706349206349,1.25,,,
Least Win Rate [%],LVS,SMA,12,14,0,true,false,1,281,1.0069092771298136,45.357142857142854,1.137110951853359,1.620293552921979,0.9409387188395738,114.45989305960738,9 days 14:18:51.428571427,0.037449645194333726,1.1431615652847733,2.2822549399457577,1.8522573141791163,0,5162,5163 days 00:00:00,1000.0,10576.834218164002,957.6834218164003,-8.44072205597154,100.0,5494.513256892917,63.26524008457861,2873 days 00:00:00,280,-10.57683421816364,207.1334511746493,-26.351832748904325,9.303397097843211,-4.75718455299303,13 days 01:42:02.834645669,6 days 17:05:52.941176470,34.24075375850768,0.605897774185691,0.28681618833612754,1.1435283631692041,1.0719697296590143,20.51035992821169,1.320096471684771,0.8662460567823344,-0.028219631421545526,,,0.0006930192540682613,0.17464085202520185,9.576834218163985,0.1220122672804127,0.34689069163452446,2688,560,7476.706349206349,1.25,,,
Most Best Trade [%],LVS,SMA,12,14,0,true,false,1,281,1.0069092771298136,45.357142857142854,1.137110951853359,1.620293552921979,0.9409387188395738,114.45989305960738,9 days 14:18:51.428571427,0.037449645194333726,1.1431615652847733,2.2822549399457577,1.8522573141791163,0,5162,5163 days 00:00:00,1000.0,10576.834218164002,957.6834218164003,-8.44072205597154,100.0,5494.513256892917,63.26524008457861,2873 days 00:00:00,280,-10.57683421816364,207.1334511746493,-26.351832748904325,9.303397097843211,-4.75718455299303,13 days 01:42:02.834645669,6 days 17:05:52.941176470,34.24075375850768,0.605897774185691,0.28681618833612754,1.1435283631692041,1.0719697296590143,20.51035992821169,1.320096471684771,0.8662460567823344,-0.028219631421545526,,,0.0006930192540682613,0.17464085202520185,9.576834218163985,0.1220122672804127,0.34689069163452446,2688,560,7476.706349206349,1.25,,,
Most Omega Ratio,LVS,SMA,12,14,0,true,false,1,281,1.0069092771298136,45.357142857142854,1.137110951853359,1.620293552921979,0.9409387188395738,114.45989305960738,9 days 14:18:51.428571427,0.037449645194333726,1.1431615652847733,2.2822549399457577,1.8522573141791163,0,5162,5163 days 00:00:00,1000.0,10576.834218164002,957.6834218164003,-8.44072205597154,100.0,5494.513256892917,63.26524008457861,2873 days 00:00:00,280,-10.57683421816364,207.1334511746493,-26.351832748904325,9.303397097843211,-4.75718455299303,13 days 01:42:02.834645669,6 days 17:05:52.941176470,34.24075375850768,0.605897774185691,0.28681618833612754,1.1435283631692041,1.0719697296590143,20.51035992821169,1.320096471684771,0.8662460567823344,-0.028219631421545526,,,0.0006930192540682613,0.17464085202520185,9.576834218163985,0.1220122672804127,0.34689069163452446,2688,560,7476.706349206349,1.25,,,
Most Sortino Ratio,LVS,SMA,12,14,0,true,false,1,281,1.0069092771298136,45.357142857142854,1.137110951853359,1.620293552921979,0.9409387188395738,114.45989305960738,9 days 14:18:51.428571427,0.037449645194333726,1.1431615652847733,2.2822549399457577,1.8522573141791163,0,5162,5163 days 00:00:00,1000.0,10576.834218164002,957.6834218164003,-8.44072205597154,100.0,5494.513256892917,63.26524008457861,2873 days 00:00:00,280,-10.57683421816364,207.1334511746493,-26.351832748904325,9.303397097843211,-4.75718455299303,13 days 01:42:02.834645669,6 days 17:05:52.941176470,34.24075375850768,0.605897774185691,0.28681618833612754,1.1435283631692041,1.0719697296590143,20.51035992821169,1.320096471684771,0.8662460567823344,-0.028219631421545526,,,0.0006930192540682613,0.17464085202520185,9.576834218163985,0.1220122672804127,0.34689069163452446,2688,560,7476.706349206349,1.25,,,
Most Max Drawdown Duration,LVS,SMA,12,14,0,true,false,1,281,1.0069092771298136,45.357142857142854,1.137110951853359,1.620293552921979,0.9409387188395738,114.45989305960738,9 days 14:18:51.428571427,0.037449645194333726,1.1431615652847733,2.2822549399457577,1.8522573141791163,0,5162,5163 days 00:00:00,1000.0,10576.834218164002,957.6834218164003,-8.44072205597154,100.0,5494.513256892917,63.26524008457861,2873,280,-10.57683421816364,207.1334511746493,-26.351832748904325,9.303397097843211,-4.75718455299303,13 days 01:42:02.834645669,6 days 17:05:52.941176470,34.24075375850768,0.605897774185691,0.28681618833612754,1.1435283631692041,1.0719697296590143,20.51035992821169,1.320096471684771,0.8662460567823344,-0.028219631421545526,,,0.0006930192540682613,0.17464085202520185,9.576834218163985,0.1220122672804127,0.34689069163452446,2688,560,7476.706349206349,1.25,,,
Most Total Fees Paid,LVS,SMA,13,14,0,true,false,1,358,0.9832273635304787,46.778711484593835,1.0831027711472583,1.1450967903668512,0.8658275917487106,85.76369828274197,7 days 13:10:35.294117646,0.0477482976227755,1.456412243316544,2.9087562960092987,1.66773298527276,0,5162,5163 days 00:00:00,1000.0,8154.6681764085715,715.4668176408571,-8.44072205597154,100.0,8285.636525375598,74.7972242901976,2842 days 00:00:00,357,-8.15466817640754,193.37672714916178,-26.351832748904346,7.157263930879347,-4.139281696294131,9 days 23:16:53.173652694,5 days 10:06:18.947368421,20.063929536652694,0.5616774529927225,0.21381948629988162,1.1323961558183584,0.9733567285702944,20.764660503305166,1.3616592965480376,0.8316295850871918,-0.02822559688953786,,,0.0006445665487818751,0.16243077029303254,7.154668176408613,0.10785947596536904,0.3480386497021775,2696,714,7476.706349206349,1.25,,,
Most Total Trades,LVS,SMA,13,14,0,true,false,1,358,0.9832273635304787,46.778711484593835,1.0831027711472583,1.1450967903668512,0.8658275917487106,85.76369828274197,7 days 13:10:35.294117646,0.0477482976227755,1.456412243316544,2.9087562960092987,1.66773298527276,0,5162,5163 days 00:00:00,1000.0,8154.6681764085715,715.4668176408571,-8.44072205597154,100.0,8285.636525375598,74.7972242901976,2842 days 00:00:00,357,-8.15466817640754,193.37672714916178,-26.351832748904346,7.157263930879347,-4.139281696294131,9 days 23:16:53.173652694,5 days 10:06:18.947368421,20.063929536652694,0.5616774529927225,0.21381948629988162,1.1323961558183584,0.9733567285702944,20.764660503305166,1.3616592965480376,0.8316295850871918,-0.02822559688953786,,,0.0006445665487818751,0.16243077029303254,7.154668176408613,0.10785947596536904,0.3480386497021775,2696,714,7476.706349206349,1.25,,,
Least Avg Winning Trade [%],LVS,SMA,13,14,0,true,false,1,358,0.9832273635304787,46.778711484593835,1.0831027711472583,1.1450967903668512,0.8658275917487106,85.76369828274197,7 days 13:10:35.294117646,0.0477482976227755,1.456412243316544,2.9087562960092987,1.66773298527276,0,5162,5163 days 00:00:00,1000.0,8154.6681764085715,715.4668176408571,-8.44072205597154,100.0,8285.636525375598,74.7972242901976,2842 days 00:00:00,357,-8.15466817640754,193.37672714916178,-26.351832748904346,7.157263930879347,-4.139281696294131,9 days 23:16:53.173652694,5 days 10:06:18.947368421,20.063929536652694,0.5616774529927225,0.21381948629988162,1.1323961558183584,0.9733567285702944,20.764660503305166,1.3616592965480376,0.8316295850871918,-0.02822559688953786,,,0.0006445665487818751,0.16243077029303254,7.154668176408613,0.10785947596536904,0.3480386497021775,2696,714,7476.706349206349,1.25,,,
Most Avg Losing Trade [%],LVS,SMA,13,14,0,true,false,1,358,0.9832273635304787,46.778711484593835,1.0831027711472583,1.1450967903668512,0.8658275917487106,85.76369828274197,7 days 13:10:35.294117646,0.0477482976227755,1.456412243316544,2.9087562960092987,1.66773298527276,0,5162,5163 days 00:00:00,1000.0,8154.6681764085715,715.4668176408571,-8.44072205597154,100.0,8285.636525375598,74.7972242901976,2842 days 00:00:00,357,-8.15466817640754,193.37672714916178,-26.351832748904346,7.157263930879347,-4.139281696294131,9 days 23:16:53.173652694,5 days 10:06:18.947368421,20.063929536652694,0.5616774529927225,0.21381948629988162,1.1323961558183584,0.9733567285702944,20.764660503305166,1.3616592965480376,0.8316295850871918,-0.02822559688953786,,,0.0006445665487818751,0.16243077029303254,7.154668176408613,0.10785947596536904,0.3480386497021775,2696,714,7476.706349206349,1.25,,,
