Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Most Total Fees Paid,SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Mean Total Fees Paid,SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Median Total Fees Paid,SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Least Max Drawdown [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Least Total Trades,SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Most Win Rate [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Most Best Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Mean Best Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Median Best Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Most Worst Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Mean Worst Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Median Worst Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Most Avg Winning Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Least Avg Losing Trade [%],SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
Most Profit Factor,SCHW,SMA,20,26,0,true,false,1,228,1.1474850630955498,53.74449339207048,1.2885474100513614,3.023529082680426,1.0489975959972389,-0.5303181041774271,23 days 09:30:55.506607928,0.016479840974893047,0.5034700315457413,1.0047318611987381,1.5222562826365804,0,9510,9511 days 00:00:00,1000.0,116374.9826179103,11537.498261791028,24564.4943192561,100.0,24817.60488489881,63.82917871006044,2512 days 00:00:00,227,-116.37498261789733,150.9253239724886,-21.221519134328233,11.048176924859803,-6.300347457756563,31 days 22:01:58.032786885,13 days 11:53:08.571428571,508.77250044285597,0.6785692362760513,0.3137669084356205,1.1472656964707084,0.7691120438446379,13.28803174676164,1.2498373046230782,0.9179320318148951,-0.02743401676978253,,,0.0006845184224316414,0.17249864245277363,115.37498261791049,0.1343217670892356,0.3059409964808933,5312,454,13774.404761904761,7.142857142857143,,,
