Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Total Trades,AMZN,SMA,58,62,0,true,false,1,120,1.6074103877203225,58.82352941176471,2.233736639065309,8.815361390837682,1.5182284881832604,-0.6233353198034498,37 days 13:42:51.428571428,0.011620778516207785,0.3564356435643564,0.7099009900990099,3.1421090105956093,0,7070,7071 days 00:00:00,1000.0,819101.71268953,81810.171268953,217196.29041476105,100.0,53414.528642294106,67.36482388511729,1117 days 00:00:00,119,-819.1017126893857,235.77788271596077,-32.5711726070322,20.579095559966174,-7.989973136488738,48 days 12:00:00,21 days 23:01:13.469387755,6881.687515985034,0.9398140654538542,0.6142500350893019,1.2175828413132541,1.3465185018287942,17.221565299811594,1.2213193954076014,0.9969405594405595,-0.032497739234115655,,,0.0012829179085311112,0.32329531294984004,818.1017126895255,0.27006824887374403,0.41400313494524327,4472,238,10240.277777777777,1.2658227848101267,,,
Median Max Drawdown [%],AMZN,SMA,55,70,0,true,false,1,68,1.5885513694971871,67.16417910447761,1.977880851418558,14.75096554993491,1.4299557878602376,-0.7743800272639602,66 days 18:16:07.164179104,0.006542791265427913,0.20198019801980197,0.40099009900990096,2.97940294275913,0,7070,7071 days 00:00:00,1000.0,491038.21121747384,49003.82112174738,217196.29041476105,100.0,25436.25332738765,71.82290230102979,1206 days 00:00:00,67,-491.03821121744113,245.9669413208426,-31.854363492284204,28.204825106646336,-12.768292634247548,82 days 12:16:00,34 days 13:05:27.272727273,7321.332081025248,0.8863582492465403,0.5248118019414264,1.2043829695872752,1.386601660769167,17.508582361304672,1.1832534438050462,1.0178571428571428,-0.03278694129534579,,,0.0012107306291133338,0.3051041185365601,490.03821121747666,0.2471175061752775,0.4142713894864974,4474,134,10240.277777777777,1.2658227848101267,,,
Most Win Rate [%],AMZN,SMA,55,70,0,true,false,1,68,1.5885513694971871,67.16417910447761,1.977880851418558,14.75096554993491,1.4299557878602376,-0.7743800272639602,66 days 18:16:07.164179104,0.006542791265427913,0.20198019801980197,0.40099009900990096,2.97940294275913,0,7070,7071 days 00:00:00,1000.0,491038.21121747384,49003.82112174738,217196.29041476105,100.0,25436.25332738765,71.82290230102979,1206 days 00:00:00,67,-491.03821121744113,245.9669413208426,-31.854363492284204,28.204825106646336,-12.768292634247548,82 days 12:16:00,34 days 13:05:27.272727273,7321.332081025248,0.8863582492465403,0.5248118019414264,1.2043829695872752,1.386601660769167,17.508582361304672,1.1832534438050462,1.0178571428571428,-0.03278694129534579,,,0.0012107306291133338,0.3051041185365601,490.03821121747666,0.2471175061752775,0.4142713894864974,4474,134,10240.277777777777,1.2658227848101267,,,
Mean Avg Winning Trade [%],AMZN,SMA,55,71,0,true,false,1,65,1.559935848906403,64.0625,2.0126786805141106,16.22938680915694,1.499912900207167,-0.6742299153008615,69 days 22:29:59.999999999,0.006249830462498305,0.19306930693069305,0.3831683168316831,3.133396463154062,0,7070,7071 days 00:00:00,1000.0,708560.5392475539,70756.0539247554,217196.29041476105,100.0,33866.38684715337,64.13136416257326,1206 days 00:00:00,64,-708.5605392474681,262.4999782185506,-31.854363492284204,31.878231112821286,-11.66637912346211,90 days 05:16:05.853658537,33 days 18:46:57.391304347,11066.70468416877,0.9234657366764122,0.628784395682279,1.2136318252993543,1.4369826087771909,17.42829417676945,1.1891784464277995,1.0205632543585161,-0.032786941295345776,,,0.0012633034633608938,0.3183524727669452,707.5605392475544,0.26352321722188,0.4148906072698459,4477,128,10240.277777777777,1.2658227848101267,,,
Mean Avg Winning Trade Duration,AMZN,SMA,55,71,0,true,false,1,65,1.559935848906403,64.0625,2.0126786805141106,16.22938680915694,1.499912900207167,-0.6742299153008615,69 days 22:29:59.999999999,0.006249830462498305,0.19306930693069305,0.3831683168316831,3.133396463154062,0,7070,7071 days 00:00:00,1000.0,708560.5392475539,70756.0539247554,217196.29041476105,100.0,33866.38684715337,64.13136416257326,1206 days 00:00:00,64,-708.5605392474681,262.4999782185506,-31.854363492284204,31.878231112821286,-11.66637912346211,90,33 days 18:46:57.391304347,11066.70468416877,0.9234657366764122,0.628784395682279,1.2136318252993543,1.4369826087771909,17.42829417676945,1.1891784464277995,1.0205632543585161,-0.032786941295345776,,,0.0012633034633608938,0.3183524727669452,707.5605392475544,0.26352321722188,0.4148906072698459,4477,128,10240.277777777777,1.2658227848101267,,,
Mean Profit Factor,AMZN,SMA,57,62,0,true,false,1,107,1.5592263627580123,57.54716981132076,2.0267361690073296,10.183916019819772,1.4934140631198634,-0.6749404171170735,42 days 04:58:52.075471697,0.010351281703512818,0.3178217821782178,0.6326732673267327,3.2366703389724227,0,7070,7071 days 00:00:00,1000.0,707017.3556594119,70601.7355659412,217196.29041476105,100.0,45476.83841365374,61.41971370467424,1094 days 00:00:00,106,-707.0173556592781,235.77788271596071,-37.63166890289546,24.121592614344088,-8.7093789194243,55 days 14:09:50.163934426,24 days 01:36:00,6667.21106617992,0.9215924416838122,0.6562878051466359,1.2137143725693758,1.3938820560795881,17.31816845027552,1.2179823791542415,0.9964958388085853,-0.03249773923411557,,,0.0012660558348669769,0.31904607038647814,706.0173556594144,0.2634250424165778,0.4166397072933512,4475,212,10240.277777777777,1.2658227848101267,,,
Mean Best Trade [%],AMZN,SMA,55,68,0,true,false,1,73,1.5183785313831077,61.111111111111114,1.970556396196555,14.114994081584943,1.4333653028736026,-0.7707772696043831,62 days 03:59:59.999999999,0.007031059270310593,0.21683168316831683,0.4306930693069307,3.0605779246208935,0,7070,7071 days 00:00:00,1000.0,498863.26720670884,49786.326720670884,217196.29041476105,100.0,27803.51878542475,77.95090789141184,1206 days 00:00:00,72,-498.8632672066451,276.3163273386856,-30.172788725858034,29.683889997289658,-10.350413785951048,81 days 10:54:32.727272727,31 days 20:34:17.142857143,6921.6962565821605,0.8865818778440572,0.4849965979608778,1.2047650000932757,1.4012852076561166,17.454689993662303,1.1873276119340352,1.014686248331108,-0.03278694129534586,,,0.0012151127239558512,0.30620840643687447,497.86326720671127,0.24782039066304118,0.4156659225745663,4477,144,10240.277777777777,1.2658227848101267,,,
Mean Avg Losing Trade Duration,AMZN,SMA,55,68,0,true,false,1,73,1.5183785313831077,61.111111111111114,1.970556396196555,14.114994081584943,1.4333653028736026,-0.7707772696043831,62 days 03:59:59.999999999,0.007031059270310593,0.21683168316831683,0.4306930693069307,3.0605779246208935,0,7070,7071 days 00:00:00,1000.0,498863.26720670884,49786.326720670884,217196.29041476105,100.0,27803.51878542475,77.95090789141184,1206 days 00:00:00,72,-498.8632672066451,276.3163273386856,-30.172788725858034,29.683889997289658,-10.350413785951048,81 days 10:54:32.727272727,31,6921.6962565821605,0.8865818778440572,0.4849965979608778,1.2047650000932757,1.4012852076561166,17.454689993662303,1.1873276119340352,1.014686248331108,-0.03278694129534586,,,0.0012151127239558512,0.30620840643687447,497.86326720671127,0.24782039066304118,0.4156659225745663,4477,144,10240.277777777777,1.2658227848101267,,,
Median Avg Losing Trade Duration,AMZN,SMA,55,68,0,true,false,1,73,1.5183785313831077,61.111111111111114,1.970556396196555,14.114994081584943,1.4333653028736026,-0.7707772696043831,62 days 03:59:59.999999999,0.007031059270310593,0.21683168316831683,0.4306930693069307,3.0605779246208935,0,7070,7071 days 00:00:00,1000.0,498863.26720670884,49786.326720670884,217196.29041476105,100.0,27803.51878542475,77.95090789141184,1206 days 00:00:00,72,-498.8632672066451,276.3163273386856,-30.172788725858034,29.683889997289658,-10.350413785951048,81 days 10:54:32.727272727,31,6921.6962565821605,0.8865818778440572,0.4849965979608778,1.2047650000932757,1.4012852076561166,17.454689993662303,1.1873276119340352,1.014686248331108,-0.03278694129534586,,,0.0012151127239558512,0.30620840643687447,497.86326720671127,0.24782039066304118,0.4156659225745663,4477,144,10240.277777777777,1.2658227848101267,,,
Most Total Return [%],AMZN,SMA,55,63,0,true,false,1,85,1.5018610064440754,57.14285714285714,1.9955104652588982,13.443270284998572,1.5815842181368704,-0.48080113878087105,53 days 00:51:25.714285713,0.008202902482029026,0.2524752475247525,0.501980198019802,3.394092992747164,0,7070,7071 days 00:00:00,1000.0,1128680.6664436315,112768.06664436315,217196.29041476105,100.0,61430.12419170594,58.36608073193016,1206 days 00:00:00,84,-1128.6806664434262,239.70166084028355,-33.95705890085732,30.442277629312635,-9.22207284075351,70 days 23:00:00,29 days 03:20:00,13438.206513215175,0.9693748568165127,0.7493733419789423,1.227474228839715,1.4547365276319784,17.706065159012283,1.2145022422733813,1.0106809078771695,-0.03210328935463083,,,0.0013321483853968533,0.335701393120007,1127.6806664436374,0.28466273519567586,0.4167806564390455,4456,168,10240.277777777777,1.2658227848101267,,,
