Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Omega Ratio,TSLA,SMA,12,39,0,true,false,1,51,1.3328064566536542,54.0,2.489729435746289,15.026840449701874,1.6551570849561619,-0.6800332272549254,42 days 03:21:35.999999999,0.009159073479757357,0.284160254709472,0.5627487397187583,4.270030809665881,0,3769,3770 days 00:00:00,1000.0,69080.45128612318,6808.045128612318,21277.35036424065,100.0,1628.0969011153666,53.49297019556535,1311 days 00:00:00,50,-69.08045128612139,270.45826524840413,-19.032891996185576,36.40692508047203,-10.071519769028312,59 days 23:06:40,21 days 05:13:02.608695652,1362.990634748186,1.0704739012015485,0.9475776181547994,1.2414129516387828,0.6015147620990927,11.714103769753113,1.167599208568373,1.0632183908045976,-0.036627028243069244,,,0.001461851031507723,0.3683864599399462,68.08045128612336,0.3272384035581979,0.41416532684144153,2108,100,5459.06746031746,1.36986301369863,,,
Median Win Rate [%],TSLA,SMA,7,33,0,true,false,1,66,1.3326299467079252,41.53846153846154,2.9969209423476713,14.979463695595435,1.9418201190964715,-0.3164661540824755,31 days 17:21:13.846153845,0.011906795523684564,0.3677368002122579,0.72990183072433,5.508500048313949,0,3769,3770 days 00:00:00,1000.0,146437.89125404053,14543.789125404051,21277.35036424065,100.0,4045.8437601597584,60.62838574147165,647 days 00:00:00,65,-146.4378912540269,356.42373776901377,-16.683155563084412,46.37588003681674,-7.328516336324972,54 days 11:33:20,15 days 13:15:47.368421052,2239.7589099276083,1.220741368000469,1.0235894588576453,1.285948251966024,0.8128677511918511,12.406743238648609,1.2349373895725404,1.0413064361191164,-0.03561060493531948,,,0.0016555050391659416,0.4171872698698173,145.43789125404138,0.3955964637874194,0.41129511145405373,2063,130,5459.06746031746,1.36986301369863,,,
Mean Avg Losing Trade [%],TSLA,SMA,7,33,0,true,false,1,66,1.3326299467079252,41.53846153846154,2.9969209423476713,14.979463695595435,1.9418201190964715,-0.3164661540824755,31 days 17:21:13.846153845,0.011906795523684564,0.3677368002122579,0.72990183072433,5.508500048313949,0,3769,3770 days 00:00:00,1000.0,146437.89125404053,14543.789125404051,21277.35036424065,100.0,4045.8437601597584,60.62838574147165,647 days 00:00:00,65,-146.4378912540269,356.42373776901377,-16.683155563084412,46.37588003681674,-7.328516336324972,54 days 11:33:20,15 days 13:15:47.368421052,2239.7589099276083,1.220741368000469,1.0235894588576453,1.285948251966024,0.8128677511918511,12.406743238648609,1.2349373895725404,1.0413064361191164,-0.03561060493531948,,,0.0016555050391659416,0.4171872698698173,145.43789125404138,0.3955964637874194,0.41129511145405373,2063,130,5459.06746031746,1.36986301369863,,,
Most Profit Factor,TSLA,SMA,7,33,0,true,false,1,66,1.3326299467079252,41.53846153846154,2.9969209423476713,14.979463695595435,1.9418201190964715,-0.3164661540824755,31 days 17:21:13.846153845,0.011906795523684564,0.3677368002122579,0.72990183072433,5.508500048313949,0,3769,3770 days 00:00:00,1000.0,146437.89125404053,14543.789125404051,21277.35036424065,100.0,4045.8437601597584,60.62838574147165,647 days 00:00:00,65,-146.4378912540269,356.42373776901377,-16.683155563084412,46.37588003681674,-7.328516336324972,54 days 11:33:20,15 days 13:15:47.368421052,2239.7589099276083,1.220741368000469,1.0235894588576453,1.285948251966024,0.8128677511918511,12.406743238648609,1.2349373895725404,1.0413064361191164,-0.03561060493531948,,,0.0016555050391659416,0.4171872698698173,145.43789125404138,0.3955964637874194,0.41129511145405373,2063,130,5459.06746031746,1.36986301369863,,,
Most Expectancy,TSLA,SMA,7,33,0,true,false,1,66,1.3326299467079252,41.53846153846154,2.9969209423476713,14.979463695595435,1.9418201190964715,-0.3164661540824755,31 days 17:21:13.846153845,0.011906795523684564,0.3677368002122579,0.72990183072433,5.508500048313949,0,3769,3770 days 00:00:00,1000.0,146437.89125404053,14543.789125404051,21277.35036424065,100.0,4045.8437601597584,60.62838574147165,647 days 00:00:00,65,-146.4378912540269,356.42373776901377,-16.683155563084412,46.37588003681674,-7.328516336324972,54 days 11:33:20,15 days 13:15:47.368421052,2239.7589099276083,1.220741368000469,1.0235894588576453,1.285948251966024,0.8128677511918511,12.406743238648609,1.2349373895725404,1.0413064361191164,-0.03561060493531948,,,0.0016555050391659416,0.4171872698698173,145.43789125404138,0.3955964637874194,0.41129511145405373,2063,130,5459.06746031746,1.36986301369863,,,
Least Max Drawdown [%],TSLA,SMA,12,38,0,true,false,1,52,1.3252874257183673,52.94117647058824,2.4202878551288025,15.025952871281566,1.6693670344595588,-0.674641707834088,41 days 02:49:24.705882352,0.009342254949352504,0.28973202440965773,0.5738922791191298,4.353499744080517,0,3769,3770 days 00:00:00,1000.0,70227.62376325086,6922.762376325086,21277.35036424065,100.0,1746.3874779143164,50.125093133943224,1329 days 00:00:00,51,-70.22762376324681,266.83083630476057,-19.72500862552761,37.27793131239811,-10.007522874974546,59 days 13:20:00,20 days 09:00:00,1358.781399745375,1.076204621256568,1.01604233760276,1.2435033876748869,0.632826937830448,11.856434155780708,1.1747330280663983,1.058541266794626,-0.03649590508013431,,,0.0014629914589455767,0.36867384765428535,69.22762376325065,0.32870037689371734,0.41228130373204686,2098,102,5459.06746031746,1.36986301369863,,,
Most Max Drawdown [%],TSLA,SMA,12,14,0,true,false,1,199,1.2904722083804425,45.95959595959596,2.4140120969822343,3.5532416877814708,1.756581816555473,-0.5668950399451858,10 days 11:45:27.272727271,0.03626993097983913,1.1087821703369594,2.211992570973733,3.9397710303100997,0,3769,3770 days 00:00:00,1000.0,93153.25979576734,9215.325979576734,21277.35036424065,100.0,5124.97246528572,77.68114514995226,814 days 00:00:00,198,-93.15325979575573,150.14994392576298,-24.11932635866043,14.359743073567211,-5.637334257139111,14 days 04:29:00.659340659,7 days 08:17:56.635514018,465.89097502809653,1.1037800487035483,0.7094937520668696,1.2529491918050957,0.8490901939909357,12.353310006920417,1.3852049398289716,0.9045226130653267,-0.037587247590174164,,,0.0015668088483005635,0.39483582977174203,92.15325979576741,0.354029395854915,0.4305069612777049,2078,396,5459.06746031746,1.36986301369863,,,
Most Total Return [%],TSLA,SMA,3,25,0,true,false,1,112,1.2899627376957128,34.234234234234236,2.518493690379839,8.316961245804805,1.9946875021754227,-0.15756933417490704,18 days 10:48:38.918918917,0.020333143125061334,0.6240382064208012,1.2425046431414168,5.190101578703343,0,3769,3770 days 00:00:00,1000.0,180246.92434341036,17924.692434341036,21277.35036424065,100.0,7267.131121940121,62.00523303901135,653 days 00:00:00,111,-180.2469243434025,349.17048102709424,-15.508749065192537,34.32507376207556,-5.22150828321285,39 days 03:09:28.421052631,7 days 16:26:18.082191780,1616.4610024121957,1.2501446489830874,1.0539562313553246,1.2927151212829897,0.8401654484805976,11.96664198050387,1.2607816278935677,1.0253283302063791,-0.03661158542197802,,,0.0017202082342605669,0.43349247503366284,179.2469243434102,0.4151096954199256,0.41731832783107947,2049,222,5459.06746031746,1.36986301369863,,,
Most Sharpe Ratio,TSLA,SMA,3,25,0,true,false,1,112,1.2899627376957128,34.234234234234236,2.518493690379839,8.316961245804805,1.9946875021754227,-0.15756933417490704,18 days 10:48:38.918918917,0.020333143125061334,0.6240382064208012,1.2425046431414168,5.190101578703343,0,3769,3770 days 00:00:00,1000.0,180246.92434341036,17924.692434341036,21277.35036424065,100.0,7267.131121940121,62.00523303901135,653 days 00:00:00,111,-180.2469243434025,349.17048102709424,-15.508749065192537,34.32507376207556,-5.22150828321285,39 days 03:09:28.421052631,7 days 16:26:18.082191780,1616.4610024121957,1.2501446489830874,1.0539562313553246,1.2927151212829897,0.8401654484805976,11.96664198050387,1.2607816278935677,1.0253283302063791,-0.03661158542197802,,,0.0017202082342605669,0.43349247503366284,179.2469243434102,0.4151096954199256,0.41731832783107947,2049,222,5459.06746031746,1.36986301369863,,,
Most Omega Ratio,TSLA,SMA,3,25,0,true,false,1,112,1.2899627376957128,34.234234234234236,2.518493690379839,8.316961245804805,1.9946875021754227,-0.15756933417490704,18 days 10:48:38.918918917,0.020333143125061334,0.6240382064208012,1.2425046431414168,5.190101578703343,0,3769,3770 days 00:00:00,1000.0,180246.92434341036,17924.692434341036,21277.35036424065,100.0,7267.131121940121,62.00523303901135,653 days 00:00:00,111,-180.2469243434025,349.17048102709424,-15.508749065192537,34.32507376207556,-5.22150828321285,39 days 03:09:28.421052631,7 days 16:26:18.082191780,1616.4610024121957,1.2501446489830874,1.0539562313553246,1.2927151212829897,0.8401654484805976,11.96664198050387,1.2607816278935677,1.0253283302063791,-0.03661158542197802,,,0.0017202082342605669,0.43349247503366284,179.2469243434102,0.4151096954199256,0.41731832783107947,2049,222,5459.06746031746,1.36986301369863,,,
