Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Max Drawdown [%],APTV,SMA,23,25,0,true,false,1,128,1.119515012267513,52.75590551181102,1.3611106345935213,1.2977189859629719,0.8770760109421476,-0.13829188409439191,15 days 12:28:20.787401574,0.02566057705028444,0.7866549604916593,1.5671641791044775,1.0208570776319779,0,3417,3418 days 00:00:00,1000.0,3437.2987382383226,243.72987382383226,282.84504848568764,100.0,694.1812744076968,50.80539400260371,976 days 00:00:00,127,-3.4372987382380416,56.882795789527464,-14.801546738558732,5.727835809245852,-3.6492448000362443,21 days 00:00:00,9 days 09:36:00,19.218393991941404,0.6080613654602217,0.27740397763909075,1.126721727714749,-0.2144619055368384,11.450970068372484,1.1562571516451339,0.9744560075685903,-0.022614058628768332,,,0.00047121363183393137,0.11874583522215071,2.4372987382383338,0.09530196313745032,0.23502666495425398,1972,254,4949.22619047619,1.2820512820512822,,,
Most Win Rate [%],APTV,SMA,23,25,0,true,false,1,128,1.119515012267513,52.75590551181102,1.3611106345935213,1.2977189859629719,0.8770760109421476,-0.13829188409439191,15 days 12:28:20.787401574,0.02566057705028444,0.7866549604916593,1.5671641791044775,1.0208570776319779,0,3417,3418 days 00:00:00,1000.0,3437.2987382383226,243.72987382383226,282.84504848568764,100.0,694.1812744076968,50.80539400260371,976 days 00:00:00,127,-3.4372987382380416,56.882795789527464,-14.801546738558732,5.727835809245852,-3.6492448000362443,21 days 00:00:00,9 days 09:36:00,19.218393991941404,0.6080613654602217,0.27740397763909075,1.126721727714749,-0.2144619055368384,11.450970068372484,1.1562571516451339,0.9744560075685903,-0.022614058628768332,,,0.00047121363183393137,0.11874583522215071,2.4372987382383338,0.09530196313745032,0.23502666495425398,1972,254,4949.22619047619,1.2820512820512822,,,
Most Sharpe Ratio,APTV,SMA,23,25,0,true,false,1,128,1.119515012267513,52.75590551181102,1.3611106345935213,1.2977189859629719,0.8770760109421476,-0.13829188409439191,15 days 12:28:20.787401574,0.02566057705028444,0.7866549604916593,1.5671641791044775,1.0208570776319779,0,3417,3418 days 00:00:00,1000.0,3437.2987382383226,243.72987382383226,282.84504848568764,100.0,694.1812744076968,50.80539400260371,976 days 00:00:00,127,-3.4372987382380416,56.882795789527464,-14.801546738558732,5.727835809245852,-3.6492448000362443,21 days 00:00:00,9 days 09:36:00,19.218393991941404,0.6080613654602217,0.27740397763909075,1.126721727714749,-0.2144619055368384,11.450970068372484,1.1562571516451339,0.9744560075685903,-0.022614058628768332,,,0.00047121363183393137,0.11874583522215071,2.4372987382383338,0.09530196313745032,0.23502666495425398,1972,254,4949.22619047619,1.2820512820512822,,,
Most Omega Ratio,APTV,SMA,23,25,0,true,false,1,128,1.119515012267513,52.75590551181102,1.3611106345935213,1.2977189859629719,0.8770760109421476,-0.13829188409439191,15 days 12:28:20.787401574,0.02566057705028444,0.7866549604916593,1.5671641791044775,1.0208570776319779,0,3417,3418 days 00:00:00,1000.0,3437.2987382383226,243.72987382383226,282.84504848568764,100.0,694.1812744076968,50.80539400260371,976 days 00:00:00,127,-3.4372987382380416,56.882795789527464,-14.801546738558732,5.727835809245852,-3.6492448000362443,21 days 00:00:00,9 days 09:36:00,19.218393991941404,0.6080613654602217,0.27740397763909075,1.126721727714749,-0.2144619055368384,11.450970068372484,1.1562571516451339,0.9744560075685903,-0.022614058628768332,,,0.00047121363183393137,0.11874583522215071,2.4372987382383338,0.09530196313745032,0.23502666495425398,1972,254,4949.22619047619,1.2820512820512822,,,
Mean Total Trades,APTV,SMA,22,25,0,true,false,1,109,1.0824385474748723,49.074074074074076,1.3798053855814643,1.4506628144817089,0.8566345928657847,-0.18744353000126834,18 days 07:06:39.999999999,0.02182159308213165,0.6698858647936786,1.3336259877085161,0.9717785140031113,0,3417,3418 days 00:00:00,1000.0,3298.2757415415044,229.82757415415045,282.84504848568764,100.0,561.2747190755098,48.90071338127358,1089 days 00:00:00,108,-3.298275741541147,50.862905237061206,-14.801546738558738,6.871636452531378,-3.773184509457063,26 days 04:58:52.075471698,10 days 16:08:43.636363636,21.31087053039854,0.5947697204518776,0.2779449214887242,1.123997328787889,-0.2284613669018542,11.748845538023332,1.1359895408312124,0.9894433781190018,-0.022200873231760777,,,0.00045754574285884644,0.1153015272004293,2.2982757415415134,0.09197302886246117,0.23330947204308677,1977,216,4949.22619047619,1.2820512820512822,,,
Mean Total Fees Paid,APTV,SMA,21,25,0,true,false,1,98,1.0798846516247513,52.57731958762887,1.4352237242233286,1.6252796363282243,0.8528858522649008,-0.18556691957964228,20 days 10:38:21.030927834,0.019599023416358982,0.6022827041264267,1.1984196663740123,0.9788778143293783,0,3417,3418 days 00:00:00,1000.0,3303.58364119844,230.35836411984403,282.84504848568764,100.0,474.93853307010414,44.45831645486588,1139 days 00:00:00,97,-3.303583641198202,58.38867915950369,-17.110885392577234,6.958406005814492,-4.287534382015247,26 days 15:31:45.882352941,13 days 13:33:54.782608695,23.782342524119976,0.5927665996719234,0.3061567117388042,1.1233953114004545,-0.23333947297338772,11.373962165010973,1.124481767214188,0.9990338164251206,-0.02245500261847978,,,0.0004598623134782767,0.11588530299652573,2.303583641198449,0.09210249394768355,0.23528313474880364,1984,194,4949.22619047619,1.2820512820512822,,,
Median Avg Losing Trade [%],APTV,SMA,21,25,0,true,false,1,98,1.0798846516247513,52.57731958762887,1.4352237242233286,1.6252796363282243,0.8528858522649008,-0.18556691957964228,20 days 10:38:21.030927834,0.019599023416358982,0.6022827041264267,1.1984196663740123,0.9788778143293783,0,3417,3418 days 00:00:00,1000.0,3303.58364119844,230.35836411984403,282.84504848568764,100.0,474.93853307010414,44.45831645486588,1139 days 00:00:00,97,-3.303583641198202,58.38867915950369,-17.110885392577234,6.958406005814492,-4.287534382015247,26 days 15:31:45.882352941,13 days 13:33:54.782608695,23.782342524119976,0.5927665996719234,0.3061567117388042,1.1233953114004545,-0.23333947297338772,11.373962165010973,1.124481767214188,0.9990338164251206,-0.02245500261847978,,,0.0004598623134782767,0.11588530299652573,2.303583641198449,0.09210249394768355,0.23528313474880364,1984,194,4949.22619047619,1.2820512820512822,,,
Most Total Return [%],APTV,SMA,22,26,0,true,false,1,97,1.0635286302920544,51.041666666666664,1.3794150216275787,1.7314305032856403,0.8760884017274074,-0.13153754934708634,20 days 18:59:59.999999999,0.019396971628561466,0.5961369622475856,1.1861281826163301,1.03216972057151,0,3417,3418 days 00:00:00,1000.0,3456.4030396292246,245.64030396292247,282.84504848568764,100.0,549.2761141642793,52.286413754804805,1032 days 00:00:00,96,-3.45640303962864,62.68158497758706,-14.801546738558729,7.489559693646855,-4.2717254611334985,28 days 02:56:19.591836734,13 days 03:34:28.085106383,25.623535861133874,0.6079564900638905,0.27083838046727415,1.1256338725313797,-0.21819722102447545,11.116888544528326,1.1256338725313793,1.0,-0.022706433621476063,,,0.0004743421452004277,0.11953422059050778,2.4564030396292256,0.09574963609673182,0.23662788225883744,1997,192,4949.22619047619,1.2820512820512822,,,
Median Avg Winning Trade [%],APTV,SMA,22,26,0,true,false,1,97,1.0635286302920544,51.041666666666664,1.3794150216275787,1.7314305032856403,0.8760884017274074,-0.13153754934708634,20 days 18:59:59.999999999,0.019396971628561466,0.5961369622475856,1.1861281826163301,1.03216972057151,0,3417,3418 days 00:00:00,1000.0,3456.4030396292246,245.64030396292247,282.84504848568764,100.0,549.2761141642793,52.286413754804805,1032 days 00:00:00,96,-3.45640303962864,62.68158497758706,-14.801546738558729,7.489559693646855,-4.2717254611334985,28 days 02:56:19.591836734,13 days 03:34:28.085106383,25.623535861133874,0.6079564900638905,0.27083838046727415,1.1256338725313797,-0.21819722102447545,11.116888544528326,1.1256338725313793,1.0,-0.022706433621476063,,,0.0004743421452004277,0.11953422059050778,2.4564030396292256,0.09574963609673182,0.23662788225883744,1997,192,4949.22619047619,1.2820512820512822,,,
Median Avg Winning Trade Duration,APTV,SMA,22,26,0,true,false,1,97,1.0635286302920544,51.041666666666664,1.3794150216275787,1.7314305032856403,0.8760884017274074,-0.13153754934708634,20 days 18:59:59.999999999,0.019396971628561466,0.5961369622475856,1.1861281826163301,1.03216972057151,0,3417,3418 days 00:00:00,1000.0,3456.4030396292246,245.64030396292247,282.84504848568764,100.0,549.2761141642793,52.286413754804805,1032 days 00:00:00,96,-3.45640303962864,62.68158497758706,-14.801546738558729,7.489559693646855,-4.2717254611334985,28,13 days 03:34:28.085106383,25.623535861133874,0.6079564900638905,0.27083838046727415,1.1256338725313797,-0.21819722102447545,11.116888544528326,1.1256338725313793,1.0,-0.022706433621476063,,,0.0004743421452004277,0.11953422059050778,2.4564030396292256,0.09574963609673182,0.23662788225883744,1997,192,4949.22619047619,1.2820512820512822,,,
