Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Avg Losing Trade [%],3,25,7,ROKU,MACD,true,false,1,147,1.0410351664995283,52.054794520547944,1.2552338369759566,0.5714253041466946,0.9918719199483723,-0.6401754806005507,0 days 23:59:59.999999999,0.05187853834276892,1.588780236747298,3.166752444673186,0.9078692300055822,0,1943,1944 days 00:00:00,1000.0,1921.6101574949205,92.16101574949205,256.12766996343026,100.0,469.1769457968013,29.922463668224562,309 days 00:00:00,146,-1.921610157494797,17.292016694675198,-17.509469662108682,4.029672647557627,-3.1832432401280317,1 days 00:00:00,1 days 00:00:00,6.32556005241381,0.5975142055193748,0.4360370095077693,1.36154699863425,2.002698413945187,57.66703831695253,3.819404567597376,0.3564814814814815,-0.000999000999000941,,,0.0004287180026754248,0.10803693667420705,0.9216101574949207,0.08835712796116768,0.2176056606071132,147,0,2814.265873015873,,,,
Mean Avg Losing Trade [%],3,7,17,ROKU,MACD,true,false,1,153,1.1113597619921813,53.94736842105263,1.3871227705662463,0.5147180902875621,1.1246991617347697,-0.6415637454979802,0 days 23:59:59.999999999,0.05401053306918408,1.6536284096757592,3.2964487905301083,0.8511524570735651,0,1943,1944 days 00:00:00,1000.0,1918.054426960214,91.8054426960214,256.12766996343026,100.0,380.9747798017199,24.073931421546337,358 days 00:00:00,152,-1.9180544269599977,12.361851664174859,-11.417111324188593,3.309560457355741,-2.7592401111351617,1 days 00:00:00,1 days 00:00:00,6.052450535441931,0.6578408932225017,0.5403353703492438,1.38797588358636,2.6218384141484274,46.50806150660208,3.712417423568335,0.37387387387387383,-0.0009990009990009322,,,0.00040201869567383784,0.10130871130980713,0.9180544269602136,0.08809585814134047,0.1853412492151775,153,0,2814.265873015873,,,,
Mean Sortino Ratio,3,7,17,ROKU,MACD,true,false,1,153,1.1113597619921813,53.94736842105263,1.3871227705662463,0.5147180902875621,1.1246991617347697,-0.6415637454979802,0 days 23:59:59.999999999,0.05401053306918408,1.6536284096757592,3.2964487905301083,0.8511524570735651,0,1943,1944 days 00:00:00,1000.0,1918.054426960214,91.8054426960214,256.12766996343026,100.0,380.9747798017199,24.073931421546337,358 days 00:00:00,152,-1.9180544269599977,12.361851664174859,-11.417111324188593,3.309560457355741,-2.7592401111351617,1 days 00:00:00,1 days 00:00:00,6.052450535441931,0.6578408932225017,0.5403353703492438,1.38797588358636,2.6218384141484274,46.50806150660208,3.712417423568335,0.37387387387387383,-0.0009990009990009322,,,0.00040201869567383784,0.10130871130980713,0.9180544269602136,0.08809585814134047,0.1853412492151775,153,0,2814.265873015873,,,,
Most Total Trades,2,20,6,ROKU,MACD,true,false,1,191,1.0117644259510117,52.10526315789473,1.2370839350112823,0.43059775532030153,1.0158644816892586,-0.6420940935342139,0 days 23:59:59.999999999,0.0675131663364801,2.0643335048893463,4.1178589809572825,0.8888973734378433,0,1943,1944 days 00:00:00,1000.0,1916.696058892312,91.6696058892312,256.12766996343026,100.0,548.5943569928795,17.024667513477695,426 days 00:00:00,190,-1.9166960588920574,13.694961946794606,-11.417111324188593,3.451419959594839,-2.855791236143206,1 days 00:00:00,1 days 00:00:00,4.834803973427377,0.6082628382687163,0.7631846942874315,1.3028096170811947,2.1865973846860842,34.7209758555929,3.563567482016213,0.3655913978494624,-0.0009990009990009762,,,0.0004204354651745789,0.10594973722399388,0.9166960588923112,0.08799593597020583,0.20963064067819928,191,0,2814.265873015873,,,,
Most Max Drawdown [%],4,6,13,ROKU,MACD,true,false,1,157,1.0601487149325897,51.92307692307693,1.395413429204896,0.49345411147141727,1.1098430689430459,-0.6511802557687735,0 days 23:59:59.999999999,0.055431862886794185,1.6968605249614,3.38291302110139,0.8373228026357503,0,1943,1944 days 00:00:00,1000.0,1893.4238832718374,89.34238832718374,256.12766996343026,100.0,362.92089975447215,36.75273082315497,991 days 00:00:00,156,-1.89342388327168,12.361851664174836,-11.417111324188593,3.406080971781564,-2.6521828976635415,1 days 00:00:00,1 days 00:00:00,5.7392135074045445,0.6461218693172915,0.3464802250602199,1.3712866962450578,2.706306657934507,44.81363162616638,3.863014961373267,0.35497835497835506,-0.0009990009990009424,,,0.0003955479717346983,0.09967808887714397,0.8934238832718335,0.08627437873868016,0.18566559070342495,157,0,2814.265873015873,,,,
Median Max Drawdown [%],4,5,11,ROKU,MACD,true,false,1,172,1.0212172015686356,51.461988304093566,1.299729500275706,0.4497905993924669,1.063843031712068,-0.6570328300995718,0 days 23:59:59.999999999,0.06076184970283209,1.8589809572825529,3.7071538857436956,0.8361521590353014,0,1943,1944 days 00:00:00,1000.0,1878.433821005486,87.8433821005486,256.12766996343026,100.0,453.9025473135118,24.123180924284057,572 days 00:00:00,171,-1.8784338210052738,11.406525293161941,-11.417111324188593,3.39823030456394,-2.6762659554881307,1 days 00:00:00,1 days 00:00:00,5.14802488202627,0.6289725880686529,0.5209088629061974,1.3325036076614103,2.293435198094997,37.05428630502081,3.690009990446982,0.36111111111111116,-0.0009990009990009728,,,0.0003952231240395801,0.09959622725797418,0.878433821005487,0.08515571253773535,0.1905712273206322,172,0,2814.265873015873,,,,
Least Best Trade [%],4,5,11,ROKU,MACD,true,false,1,172,1.0212172015686356,51.461988304093566,1.299729500275706,0.4497905993924669,1.063843031712068,-0.6570328300995718,0 days 23:59:59.999999999,0.06076184970283209,1.8589809572825529,3.7071538857436956,0.8361521590353014,0,1943,1944 days 00:00:00,1000.0,1878.433821005486,87.8433821005486,256.12766996343026,100.0,453.9025473135118,24.123180924284057,572 days 00:00:00,171,-1.8784338210052738,11.406525293161941,-11.417111324188593,3.39823030456394,-2.6762659554881307,1 days 00:00:00,1 days 00:00:00,5.14802488202627,0.6289725880686529,0.5209088629061974,1.3325036076614103,2.293435198094997,37.05428630502081,3.690009990446982,0.36111111111111116,-0.0009990009990009728,,,0.0003952231240395801,0.09959622725797418,0.878433821005487,0.08515571253773535,0.1905712273206322,172,0,2814.265873015873,,,,
Median Total Return [%],3,24,6,ROKU,MACD,true,false,1,153,1.024150735734233,51.31578947368421,1.2688769483720923,0.5197299990061734,0.9895256706634269,-0.6615291204118474,0 days 23:59:59.999999999,0.05401053306918408,1.6536284096757592,3.2964487905301083,0.8594402917173625,0,1943,1944 days 00:00:00,1000.0,1866.917577393863,86.6917577393863,256.12766996343026,100.0,443.8340815051966,24.77463683377624,426 days 00:00:00,152,-1.8669175773936786,13.694961946794592,-17.509469662108668,3.799338874804048,-2.937155032240235,1 days 00:00:00,1 days 00:00:00,5.715687466916155,0.5920458626490706,0.5019682331113796,1.3503578411214854,1.8588174257835026,54.52057839823071,3.8630490138412132,0.3495575221238938,-0.0009990009990009506,,,0.0004059374720381836,0.10229624295362226,0.8669175773938573,0.0842909977515236,0.20794596368113386,153,0,2814.265873015873,,,,
Median Sharpe Ratio,5,19,7,ROKU,MACD,true,false,1,123,1.066092772974547,52.459016393442624,1.281966755600183,0.6100097750317321,0.9939980623398675,-0.6724253856389324,0 days 23:59:59.999999999,0.04335055943710828,1.3293875450334536,2.6479670612454966,0.8109393972758437,0,1943,1944 days 00:00:00,1000.0,1839.0092271546948,83.90092271546948,256.12766996343026,100.0,415.66452456000235,29.974834951653094,228 days 00:00:00,122,-1.83900922715452,17.29201669467521,-17.509469662108675,3.8130477082648184,-2.924376909915122,1 days 00:00:00,1 days 00:00:00,6.892198658867624,0.6205280073255438,0.40429133145159685,1.4220942152659997,1.2989359287641984,81.77094971623791,3.938107057659687,0.36111111111111116,-0.0009990009990009268,,,0.00038237386968188785,0.09635821515983574,0.8390092271546921,0.08217603966444997,0.18688460234978985,123,0,2814.265873015873,,,,
Mean Sharpe Ratio,6,23,7,ROKU,MACD,true,false,1,110,1.0838207308858734,50.45871559633027,1.4280423405954834,0.662858790126398,1.1578510009266716,-0.6756314188257089,0 days 23:59:59.999999999,0.03873123752987542,1.188883170355121,2.366958311888832,0.7880616599032318,0,1943,1944 days 00:00:00,1000.0,1830.79768905515,83.07976890551498,256.12766996343026,100.0,296.6889524643098,20.973516526112988,401 days 00:00:00,109,-1.8307976890548616,18.00891014630545,-12.600752634830172,3.9788305971520552,-2.714519902214549,1 days 00:00:00,1 days 00:00:00,7.638793456368855,0.6372397074696736,0.5733133897090873,1.474058379429492,4.723784631106868,100.57658884990353,4.189429078378552,0.3518518518518518,-0.000999000999000889,,,0.00037120677538460094,0.09354410739691943,0.8307976890551516,0.0815484319875841,0.17666876272673895,110,0,2814.265873015873,,,,
Least Avg Winning Trade [%],2,9,14,ROKU,MACD,true,false,1,178,1.0449771235136143,53.10734463276836,1.271941125196183,0.4209327376336849,0.9934993922038448,-0.6766368351445113,0 days 23:59:59.999999999,0.06289384442924725,1.923829130211014,3.836850231600618,0.8098026625191529,0,1943,1944 days 00:00:00,1000.0,1828.222539664369,82.82225396643689,256.12766996343026,100.0,453.16298531590854,22.57807653577042,773 days 00:00:00,177,-1.8282225396642389,11.406525293161955,-11.417111324188593,3.223386326276572,-2.7529303627570547,1 days 00:00:00,1 days 00:00:00,4.689552328836356,0.6035711531389721,0.531258539194056,1.3126593286862953,1.920685407504357,36.5440240405936,3.4914031628975697,0.3759689922480621,-0.0009990009990009565,,,0.00038283372828675226,0.09647409952826157,0.8282225396643654,0.08135110871151885,0.19236604690448791,178,0,2814.265873015873,,,,
Mean Total Trades,5,6,17,ROKU,MACD,true,false,1,142,1.0690989105701147,53.191489361702125,1.2691759101513698,0.5279402642067388,0.9828516101702853,-0.6790833240431661,0 days 23:59:59.999999999,0.050101876070756286,1.534740092640247,3.058672156459084,0.8102510899971668,0,1943,1944 days 00:00:00,1000.0,1821.9564046523305,82.19564046523305,256.12766996343026,100.0,440.14035646110483,31.899722384668504,267 days 00:00:00,141,-1.8219564046521555,17.2920166946752,-17.509469662108685,3.523981839455259,-2.876652434939307,1 days 00:00:00,1 days 00:00:00,5.842399723808377,0.598269846987635,0.3737532108870034,1.3765707088008359,1.8249212041609002,72.81971491161612,3.749343904233855,0.3671497584541063,-0.000999000999000942,,,0.0003824782050788884,0.09638450767987987,0.8219564046523309,0.08086994774955492,0.19389038831353297,142,0,2814.265873015873,,,,
Median Profit Factor,3,8,15,ROKU,MACD,true,false,1,150,1.0573838221255578,52.348993288590606,1.3424132314791763,0.4779578709404939,1.0293930036172056,-0.6928688990494546,0 days 23:59:59.999999999,0.0529445357059765,1.6212043232115287,3.231600617601647,0.7748673666817066,0,1943,1944 days 00:00:00,1000.0,1786.6477325976625,78.66477325976625,256.12766996343026,100.0,361.464629226232,25.637363060519565,569 days 00:00:00,149,-1.7866477325974301,12.386948952394263,-11.417111324188593,3.3813009136312737,-2.7116302604662783,1 days 00:00:00,1 days 00:00:00,5.291505908256783,0.5962816825718079,0.4490373439707071,1.3549160926162027,2.9327375035431333,50.12523189991793,3.7731840553868916,0.3590909090909091,-0.0009990009990009394,,,0.00036589870259834726,0.09220647305478351,0.7866477325976602,0.07813144632216296,0.18610416979511218,150,0,2814.265873015873,,,,
Mean Worst Trade [%],4,13,16,ROKU,MACD,true,false,1,114,1.0918558978687283,52.21238938053098,1.4232888558701593,0.6056997192163802,1.0927866821520846,-0.6945251040612417,0 days 23:59:59.999999999,0.040152567347485534,1.2321152856407618,2.4534225424601135,0.7462918825548195,0,1943,1944 days 00:00:00,1000.0,1782.405733291155,78.2405733291155,256.12766996343026,100.0,288.4320764385271,21.31202887708326,670 days 00:00:00,113,-1.7824057332909433,17.2920166946752,-12.600752634830195,3.6639692412354243,-2.7357429066933165,1 days 00:00:00,1 days 00:00:00,6.939718044464126,0.6389344349618111,0.5378359198251577,1.4445343848496468,3.1000712784403164,82.51318852517191,3.931027998115432,0.36746987951807225,-0.0009990009990008895,,,0.00035162272059073774,0.0886089255888659,0.7824057332911527,0.07779927906339656,0.16690422775538336,114,0,2814.265873015873,,,,
Mean Total Fees Paid,4,20,7,ROKU,MACD,true,false,1,132,1.0258681300602188,51.14503816793893,1.2584778285777034,0.5394250982758342,0.9007229411821512,-0.7087798559310805,0 days 23:59:59.999999999,0.046548551526731013,1.4266598044261452,2.8425115800308802,0.7695761052087557,0,1943,1944 days 00:00:00,1000.0,1745.8953694678682,74.58953694678682,256.12766996343026,100.0,395.6185772664805,31.899722384668465,333 days 00:00:00,131,-1.7458953694676893,17.29201669467521,-17.50946966210867,3.870078191380973,-2.9473523585686077,1 days 00:00:00,1 days 00:00:00,5.7071852277659225,0.5592504164079893,0.3457736198774097,1.3611559411367247,1.4717059281313334,72.40063346077993,3.9033148312009,0.3487179487179487,-0.0009990009990009294,,,0.0003630549109430104,0.09148983755763862,0.745895369467866,0.07491155469126953,0.19688503274070743,132,0,2814.265873015873,,,,
Median Calmar Ratio,8,11,16,ROKU,MACD,true,false,1,100,1.0132428589363496,50.505050505050505,1.42793898919113,0.6911114709471353,1.0574720917879805,-0.715866690706223,0 days 23:59:59.999999999,0.03517791298585016,1.0808028821410192,2.150797735460628,0.7469552696803831,0,1943,1944 days 00:00:00,1000.0,1727.744024684138,72.77440246841378,256.12766996343026,100.0,241.88499212210118,21.575546829795663,476 days 00:00:00,99,-1.7277440246839433,30.50628484465526,-12.600752634830165,4.160667038339967,-2.849251352923101,1 days 00:00:00,1 days 00:00:00,7.368401704129514,0.5489889615938572,0.5011426713669401,1.4720346276302354,9.419990204328997,246.46681744345807,4.055038785547439,0.36301369863013694,-0.000999000999000872,,,0.00035149190140821207,0.08857595915486945,0.7277440246841389,0.07345629370775741,0.19417728005800736,100,0,2814.265873015873,,,,
Least Worst Trade [%],3,21,12,ROKU,MACD,true,false,1,119,1.0510460818473581,52.54237288135594,1.264989361074546,0.5689477191081551,0.8433502122728006,-0.7293829254589501,0 days 23:59:59.999999999,0.041929229619498166,1.2861554297478128,2.561502830674215,0.7317551981735871,0,1943,1944 days 00:00:00,1000.0,1693.1252075451905,69.31252075451904,256.12766996343026,100.0,363.56081366869313,28.628493114619953,434 days 00:00:00,118,-1.6931252075451084,17.292016694675194,-23.985714285714277,3.7162567335140193,-2.9155729754126236,1 days 00:00:00,1 days 00:00:00,5.888290955531659,0.5455183860199355,0.36299872736265437,1.3953049191376048,-0.5476904590072696,129.3964740565317,3.7716836095438335,0.3699421965317919,-0.0009990009990009183,,,0.00034489567369676137,0.08691370977158386,0.6931252075451908,0.07064348885951754,0.1917454454007919,119,0,2814.265873015873,,,,
Mean Avg Winning Trade [%],5,8,16,ROKU,MACD,true,false,1,124,1.0348081713498862,52.03252032520326,1.2521761966500446,0.523194323319184,0.8678467428395937,-0.737895797755147,0 days 23:59:59.999999999,0.0437058918915108,1.3401955738548637,2.6695831188883172,0.7011827163783609,0,1943,1944 days 00:00:00,1000.0,1671.3213860859787,67.13213860859787,256.12766996343026,100.0,375.03951434381884,25.40665223553203,486 days 00:00:00,123,-1.671321386085765,17.292016694675205,-17.50946966210868,3.6769802699024976,-2.8978616187372923,1 days 00:00:00,1 days 00:00:00,5.471485426602147,0.5471178954487735,0.39846971384952445,1.3621268329385718,1.2229912461983483,86.33437681139469,3.813955132227995,0.3571428571428571,-0.0009990009990009285,,,0.0003305827643037412,0.08330685660454278,0.6713213860859781,0.06884611088224668,0.18325084643959713,124,0,2814.265873015873,,,,
Median Max Drawdown Duration,5,8,16,ROKU,MACD,true,false,1,124,1.0348081713498862,52.03252032520326,1.2521761966500446,0.523194323319184,0.8678467428395937,-0.737895797755147,0 days 23:59:59.999999999,0.0437058918915108,1.3401955738548637,2.6695831188883172,0.7011827163783609,0,1943,1944 days 00:00:00,1000.0,1671.3213860859787,67.13213860859787,256.12766996343026,100.0,375.03951434381884,25.40665223553203,486,123,-1.671321386085765,17.292016694675205,-17.50946966210868,3.6769802699024976,-2.8978616187372923,1 days 00:00:00,1 days 00:00:00,5.471485426602147,0.5471178954487735,0.39846971384952445,1.3621268329385718,1.2229912461983483,86.33437681139469,3.813955132227995,0.3571428571428571,-0.0009990009990009285,,,0.0003305827643037412,0.08330685660454278,0.6713213860859781,0.06884611088224668,0.18325084643959713,124,0,2814.265873015873,,,,
Least Max Drawdown Duration,3,12,17,ROKU,MACD,true,false,1,129,1.0169589305962419,50.78125,1.2502773398658498,0.5093375667496232,0.862636781367245,-0.7390527455648821,1 days 00:00:00,0.04548255416352343,1.3942357179619147,2.7776634071024193,0.7101366280621355,0,1943,1944 days 00:00:00,1000.0,1668.3581226182114,66.83581226182113,256.12766996343026,100.0,374.8294869341075,31.90713411921447,177,128,-1.668358122617974,17.292016694675194,-17.50946966210867,3.7689036672638654,-2.853706822669833,1 days 00:00:00,1 days 00:00:00,5.234581880787733,0.5325819346908551,0.31613918562407545,1.3493383870647306,1.6367058179166438,79.16821721669108,3.9049035140812625,0.34554973821989526,-0.0009990009990009355,,,0.00033491818753517925,0.08439938325886517,0.66835812261821,0.06860026377926154,0.19072121463190483,129,0,2814.265873015873,,,,
Mean Win Rate [%],5,8,17,ROKU,MACD,true,false,1,123,1.029382377374941,51.63934426229508,1.2480318264104895,0.5190700009890579,0.8559777451679884,-0.7435998797788449,0 days 23:59:59.999999999,0.04335055943710828,1.3293875450334536,2.6479670612454966,0.6900451943153559,0,1943,1944 days 00:00:00,1000.0,1656.7116537058787,65.67116537058787,256.12766996343026,100.0,371.53667011429627,25.406652235532,486 days 00:00:00,122,-1.65671165370577,17.2920166946752,-17.509469662108668,3.6964667958467694,-2.873743525723414,1 days 00:00:00,1 days 00:00:00,5.396462011144134,0.5416643469453847,0.39133034566397173,1.3594271557059228,1.1552790884612647,87.73200818576503,3.8446299247308113,0.3535911602209945,-0.0009990009990009142,,,0.00032530261230942763,0.08197625830197576,0.6567116537058784,0.06763031754173765,0.182139442432533,123,0,2814.265873015873,,,,
Mean Expectancy,7,12,16,ROKU,MACD,true,false,1,100,0.9948005424504278,50.505050505050505,1.3762430883145977,0.6499034990396206,0.9628301362586069,-0.7457548520401919,0 days 23:59:59.999999999,0.03517791298585016,1.0808028821410192,2.150797735460628,0.702417574875555,0,1943,1944 days 00:00:00,1000.0,1651.1921734645323,65.11921734645323,256.12766996343026,100.0,240.9308960319784,21.972888879368853,800 days 00:00:00,99,-1.6511921734643238,30.506284844655262,-12.600752634830158,4.178575247997495,-2.95078195908066,1 days 00:00:00,1 days 00:00:00,6.594377430686826,0.5083725342962234,0.44935049716601966,1.428975364701003,9.004250133568549,233.87490820263065,3.8370634792897262,0.3724137931034483,-0.0009990009990008925,,,0.0003305063601590151,0.0832876027600718,0.6511921734645303,0.06716856749058286,0.19717163826837567,100,0,2814.265873015873,,,,
Median Expectancy,10,11,12,ROKU,MACD,true,false,1,98,1.014063011587828,51.546391752577314,1.411585070601025,0.6214119601917123,0.9621374668538802,-0.7639908962953916,0 days 23:59:59.999999999,0.034467248077045105,1.0591868244981988,2.107565620174987,0.6581913608206609,0,1943,1944 days 00:00:00,1000.0,1604.484618220189,60.44846182201892,256.12766996343026,100.0,215.40735466704805,19.17934565952048,644 days 00:00:00,97,-1.6044846182201127,30.50628484465527,-12.600752634830172,3.9025687118242445,-2.8691803287790663,1 days 00:00:00,1 days 00:00:00,6.248341266375354,0.49641260110627267,0.4840184054863138,1.429782941435875,10.150625755753591,271.676136117105,3.733322124860339,0.3829787234042554,-0.000999000999000876,,,0.00030960262524890074,0.07801986156272299,0.6044846182201904,0.0632063758639485,0.18915095570945198,98,0,2814.265873015873,,,,
Most Avg Winning Trade [%],6,25,7,ROKU,MACD,true,false,1,110,0.9732384824517527,46.788990825688074,1.2730766822291413,0.5966830729828019,0.781701961565437,-0.7664816444783511,0 days 23:59:59.999999999,0.03873123752987542,1.188883170355121,2.366958311888832,0.7093864635050295,0,1943,1944 days 00:00:00,1000.0,1598.1051229345187,59.810512293451865,256.12766996343026,100.0,264.6072824729516,27.54575768376063,682 days 00:00:00,109,-1.5981051229343848,30.50628484465524,-23.985714285714273,4.691733695142024,-3.0041373016744455,1 days 00:00:00,1 days 00:00:00,5.501864477591315,0.46240614008449266,0.3340420395073908,1.361877867439099,4.541383519834935,199.48311332330275,4.265504264054534,0.3192771084337349,-0.0009990009990009092,,,0.00033410207801499195,0.08419372365977797,0.5981051229345213,0.06265743533480261,0.21913022627882514,110,0,2814.265873015873,,,,
Least Win Rate [%],5,9,18,ROKU,MACD,true,false,1,117,0.9656767850841614,46.55172413793103,1.2667015863736275,0.4751358407634969,0.8612018442124889,-0.7910578901835187,0 days 23:59:59.999999999,0.041218564710693115,1.2645393721049925,2.5182707153885744,0.60082797774365,0,1943,1944 days 00:00:00,1000.0,1535.1585574453852,53.51585574453852,256.12766996343026,100.0,297.70753362260285,28.96565025355749,1260 days 00:00:00,116,-1.5351585574451292,21.090856497628337,-12.600752634830176,3.9264154007719534,-2.530817324405158,1 days 00:00:00,1 days 00:00:00,4.626669965541634,0.47484521069547236,0.2893294268920216,1.338641803952196,5.532473257875419,120.53253194150614,4.1333501315015155,0.3238636363636364,-0.0009990009990009127,,,0.00028306299300542213,0.07133187423736638,0.5351585574453845,0.05713627411633482,0.18079138632928932,117,0,2814.265873015873,,,,
Most Best Trade [%],6,14,16,ROKU,MACD,true,false,1,100,0.9615124109783593,49.494949494949495,1.333828366916024,0.5651017796252396,0.8566171965324787,-0.7947993562273078,0 days 23:59:59.999999999,0.03517791298585016,1.0808028821410192,2.150797735460628,0.6107636321219779,0,1943,1944 days 00:00:00,1000.0,1525.5756276449554,52.557562764495536,256.12766996343026,100.0,224.70881309051077,30.00817391974865,682 days 00:00:00,99,-1.5255756276446846,30.50628484465527,-12.600752634830181,4.025923323965229,-2.8265033338279504,1 days 00:00:00,1 days 00:00:00,5.32425457851112,0.4491349863155186,0.2750339146914976,1.3814888401653174,9.488829347755638,248.6586686710944,3.8056107672478534,0.36301369863013694,-0.0009990009990008854,,,0.00028732029934613526,0.07240471543522609,0.5255756276449539,0.05627851940707895,0.19401536546906523,100,0,2814.265873015873,,,,
Most Avg Losing Trade [%],11,12,6,ROKU,MACD,true,false,1,113,0.99537754484817,48.214285714285715,1.2933771209928695,0.4701081422309823,0.8614328949530163,-0.798941866149385,0 days 23:59:59.999999999,0.039797234893083004,1.2213072568193515,2.431806484817293,0.5741464855965626,0,1943,1944 days 00:00:00,1000.0,1514.965513503535,51.49655135035351,256.12766996343026,100.0,284.07297053031044,23.470357119536235,812 days 00:00:00,112,-1.5149655135032845,21.09085649762835,-12.600752634830176,3.5495171150921614,-2.3969277980190813,1 days 00:00:00,1 days 00:00:00,4.611432848366416,0.47628778423610946,0.3456063919160577,1.363493704034807,5.975660189118351,142.6121586474108,4.01871828557627,0.33928571428571436,-0.0009990009990009058,,,0.0002703878633804462,0.06813774157187244,0.514965513503536,0.055323335009430874,0.17217276484848063,113,0,2814.265873015873,,,,
Least Max Drawdown [%],9,10,15,ROKU,MACD,true,false,1,98,0.9729229412077471,50.51546391752577,1.3169808417217346,0.5591638189948338,0.8303625768245442,-0.8030037325346425,0 days 23:59:59.999999999,0.034467248077045105,1.0591868244981988,2.107565620174987,0.5922589498154236,0,1943,1944 days 00:00:00,1000.0,1504.5619497739472,50.45619497739473,256.12766996343026,100.0,220.25807347823107,14.880078488551662,370 days 00:00:00,97,-1.504561949773688,30.50628484465526,-12.600752634830165,3.9690805393154047,-2.9217928329990825,1 days 00:00:00,1 days 00:00:00,5.217180533234231,0.4406922074771117,0.5357310338164114,1.3726955257078277,9.595052569230337,259.5333875547765,3.7749126956965275,0.3636363636363636,-0.000999000999000883,,,0.000278542595947989,0.07019273417889323,0.5045619497739473,0.054381075067478246,0.19169154168731015,98,0,2814.265873015873,,,,
Median Avg Winning Trade [%],4,13,15,ROKU,MACD,true,false,1,117,0.9747727824945484,48.275862068965516,1.2448437462535413,0.4093616577806214,0.752340568818318,-0.8246461472496944,0 days 23:59:59.999999999,0.041218564710693115,1.2645393721049925,2.5182707153885744,0.5176539336937658,0,1943,1944 days 00:00:00,1000.0,1449.1297372404624,44.91297372404623,256.12766996343026,100.0,277.3003478082213,18.56641648789569,635 days 00:00:00,116,-1.449129737240355,17.2920166946752,-12.60075263483017,3.5978074549820196,-2.5665210862740166,1 days 00:00:00,1 days 00:00:00,3.8843005773939865,0.4485171952493621,0.38851844938452734,1.2967369080459095,3.117846311215889,86.50333075350949,3.9125682570350695,0.33142857142857146,-0.0009990009990009216,,,0.00024381502373580465,0.06144138598142277,0.4491297372404617,0.04926279919413501,0.16486484856788608,117,0,2814.265873015873,,,,
Least Total Fees Paid,10,15,10,ROKU,MACD,true,false,1,96,0.9425665177336033,48.421052631578945,1.3326578258611301,0.514956827887914,0.7733297550977792,-0.8312320593213901,0 days 23:59:59.999999999,0.03375658316824005,1.0375707668553784,2.0643335048893463,0.534304150809076,0,1943,1944 days 00:00:00,1000.0,1432.2613941053876,43.22613941053876,256.12766996343026,100.0,182.2296361885647,29.61763829055618,1189 days 00:00:00,95,-1.4322613941051259,30.50628484465526,-12.600752634830181,4.062895708028438,-2.8157613044889036,1 days 00:00:00,1 days 00:00:00,4.565196373678875,0.4026681235825468,0.23560146537317747,1.3421520184701254,10.19399571408582,271.8135830691946,3.8895017678113852,0.34507042253521125,-0.0009990009990008778,,,0.00025118564330731623,0.0632987821134437,0.43226139410538567,0.04767145477986845,0.18918829578069538,96,0,2814.265873015873,,,,
Least Total Trades,10,15,10,ROKU,MACD,true,false,1,96,0.9425665177336033,48.421052631578945,1.3326578258611301,0.514956827887914,0.7733297550977792,-0.8312320593213901,0 days 23:59:59.999999999,0.03375658316824005,1.0375707668553784,2.0643335048893463,0.534304150809076,0,1943,1944 days 00:00:00,1000.0,1432.2613941053876,43.22613941053876,256.12766996343026,100.0,182.2296361885647,29.61763829055618,1189 days 00:00:00,95,-1.4322613941051259,30.50628484465526,-12.600752634830181,4.062895708028438,-2.8157613044889036,1 days 00:00:00,1 days 00:00:00,4.565196373678875,0.4026681235825468,0.23560146537317747,1.3421520184701254,10.19399571408582,271.8135830691946,3.8895017678113852,0.34507042253521125,-0.0009990009990008778,,,0.00025118564330731623,0.0632987821134437,0.43226139410538567,0.04767145477986845,0.18918829578069538,96,0,2814.265873015873,,,,
Mean Best Trade [%],6,11,13,ROKU,MACD,true,false,1,111,0.9782604359600078,48.18181818181818,1.2656237398936656,0.4103957655071364,0.7384680290642348,-0.8333258195266686,0 days 23:59:59.999999999,0.03908656998427795,1.199691199176531,2.388574369531652,0.49234818805822694,0,1943,1944 days 00:00:00,1000.0,1426.8986948769864,42.68986948769864,256.12766996343026,100.0,257.06602276795945,23.470357119536224,554 days 00:00:00,110,-1.4268986948768543,17.29201669467518,-12.600752634830158,3.471870931922458,-2.4362390383527237,1 days 00:00:00,1 days 00:00:00,3.8938690324714855,0.4440874183444131,0.294100273060682,1.3121204941301838,3.1335334789787126,98.85756593236542,3.866069313062147,0.33939393939393936,-0.000999000999000918,,,0.00023176246459297265,0.058404141077429104,0.4268986948769855,0.047162124759330126,0.1582782843277659,111,0,2814.265873015873,,,,
