Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown [%],TEM,SMA,61,62,0,true,false,1,15,0.23796275510598652,57.14285714285714,1.744415067914441,4.152734805304215,1.9250873845680392,-0.27579258291506425,8 days 10:17:08.571428571,0.037904915390813865,1.2352941176470589,2.388235294117647,5.1298488771405015,0,255,256 days 00:00:00,1000.0,1504.336224021082,50.4336224021082,69.63974851999244,100.0,36.39157572979553,39.61769062124365,152 days 00:00:00,14,-1.5043362240210172,49.541189631577474,-23.449071013817615,13.590097238337822,-8.430415105407262,9 days 06:00:00,7 days 08:00:00,36.131468588935945,1.0750246056283486,1.9940797112995803,1.259851070298429,2.047221836537793,11.973049739962768,1.5801521898658264,0.7972972972972971,-0.07461885598869385,,,0.002618081897939251,0.6597566382806913,0.5043362240210818,0.49476836882305886,0.7386037797862666,119,28,369.3452380952381,2.0833333333333335,,,
Most Total Fees Paid,TEM,SMA,18,19,0,true,false,1,18,0.21913411600237312,47.05882352941176,1.1925012842765905,2.433076157876058,1.241251311375559,-0.7268269301143276,7 days 23:59:59.999999999,0.046027397260273974,1.4823529411764707,2.8823529411764706,3.606677598733921,0,255,256 days 00:00:00,1000.0,1190.2370388927254,19.023703889272543,69.63974851999244,100.0,36.93847000678769,57.36737886308132,111 days 00:00:00,17,-1.1902370388925192,51.48926487106215,-28.11024499903351,15.914652878569896,-9.550547593851794,7 days 15:00:00,8 days 08:00:00,11.260427995977537,0.7713093813435553,0.491304840714094,1.157485535023798,1.141391201467906,6.86058774601573,1.2843332648894195,0.9012345679012346,-0.09720440437354863,,,0.0024427276650339164,0.6155673715885469,0.19023703889272436,0.18700264880804363,0.9604906465595174,137,34,369.3452380952381,2.0833333333333335,,,
Most Total Trades,TEM,SMA,18,19,0,true,false,1,18,0.21913411600237312,47.05882352941176,1.1925012842765905,2.433076157876058,1.241251311375559,-0.7268269301143276,7 days 23:59:59.999999999,0.046027397260273974,1.4823529411764707,2.8823529411764706,3.606677598733921,0,255,256 days 00:00:00,1000.0,1190.2370388927254,19.023703889272543,69.63974851999244,100.0,36.93847000678769,57.36737886308132,111 days 00:00:00,17,-1.1902370388925192,51.48926487106215,-28.11024499903351,15.914652878569896,-9.550547593851794,7 days 15:00:00,8 days 08:00:00,11.260427995977537,0.7713093813435553,0.491304840714094,1.157485535023798,1.141391201467906,6.86058774601573,1.2843332648894195,0.9012345679012346,-0.09720440437354863,,,0.0024427276650339164,0.6155673715885469,0.19023703889272436,0.18700264880804363,0.9604906465595174,137,34,369.3452380952381,2.0833333333333335,,,
Most Best Trade [%],TEM,SMA,18,19,0,true,false,1,18,0.21913411600237312,47.05882352941176,1.1925012842765905,2.433076157876058,1.241251311375559,-0.7268269301143276,7 days 23:59:59.999999999,0.046027397260273974,1.4823529411764707,2.8823529411764706,3.606677598733921,0,255,256 days 00:00:00,1000.0,1190.2370388927254,19.023703889272543,69.63974851999244,100.0,36.93847000678769,57.36737886308132,111 days 00:00:00,17,-1.1902370388925192,51.48926487106215,-28.11024499903351,15.914652878569896,-9.550547593851794,7 days 15:00:00,8 days 08:00:00,11.260427995977537,0.7713093813435553,0.491304840714094,1.157485535023798,1.141391201467906,6.86058774601573,1.2843332648894195,0.9012345679012346,-0.09720440437354863,,,0.0024427276650339164,0.6155673715885469,0.19023703889272436,0.18700264880804363,0.9604906465595174,137,34,369.3452380952381,2.0833333333333335,,,
Least Avg Winning Trade Duration,TEM,SMA,18,19,0,true,false,1,18,0.21913411600237312,47.05882352941176,1.1925012842765905,2.433076157876058,1.241251311375559,-0.7268269301143276,7 days 23:59:59.999999999,0.046027397260273974,1.4823529411764707,2.8823529411764706,3.606677598733921,0,255,256 days 00:00:00,1000.0,1190.2370388927254,19.023703889272543,69.63974851999244,100.0,36.93847000678769,57.36737886308132,111 days 00:00:00,17,-1.1902370388925192,51.48926487106215,-28.11024499903351,15.914652878569896,-9.550547593851794,7,8 days 08:00:00,11.260427995977537,0.7713093813435553,0.491304840714094,1.157485535023798,1.141391201467906,6.86058774601573,1.2843332648894195,0.9012345679012346,-0.09720440437354863,,,0.0024427276650339164,0.6155673715885469,0.19023703889272436,0.18700264880804363,0.9604906465595174,137,34,369.3452380952381,2.0833333333333335,,,
Most Total Return [%],TEM,SMA,60,63,0,true,false,1,8,0.11902931837734552,57.14285714285714,2.215626594072382,9.325971398232905,2.1041246950887396,-0.16660334379161884,16 days 06:51:25.714285713,0.018952457695406932,0.6588235294117647,1.2352941176470589,6.144169391776972,0,255,256 days 00:00:00,1000.0,1580.3753355575427,58.03753355575426,69.63974851999244,100.0,17.873880174298424,42.9214925762486,88 days 00:00:00,7,-1.5803753355573917,37.631713969401005,-30.97395606802507,25.477170134055516,-12.208960249530575,25 days 06:00:00,4 days 08:00:00,83.13653012758569,1.1510898795114175,2.1443486059509027,1.2880773106454448,2.109349036826664,11.890628321127604,1.5180911161178463,0.8484848484848486,-0.07461885598869392,,,0.0028222176487093975,0.7111988474747681,0.5803753355575427,0.5691144229464,0.7435804628845751,115,14,369.3452380952381,2.0833333333333335,,,
Most Sharpe Ratio,TEM,SMA,60,63,0,true,false,1,8,0.11902931837734552,57.14285714285714,2.215626594072382,9.325971398232905,2.1041246950887396,-0.16660334379161884,16 days 06:51:25.714285713,0.018952457695406932,0.6588235294117647,1.2352941176470589,6.144169391776972,0,255,256 days 00:00:00,1000.0,1580.3753355575427,58.03753355575426,69.63974851999244,100.0,17.873880174298424,42.9214925762486,88 days 00:00:00,7,-1.5803753355573917,37.631713969401005,-30.97395606802507,25.477170134055516,-12.208960249530575,25 days 06:00:00,4 days 08:00:00,83.13653012758569,1.1510898795114175,2.1443486059509027,1.2880773106454448,2.109349036826664,11.890628321127604,1.5180911161178463,0.8484848484848486,-0.07461885598869392,,,0.0028222176487093975,0.7111988474747681,0.5803753355575427,0.5691144229464,0.7435804628845751,115,14,369.3452380952381,2.0833333333333335,,,
Most Calmar Ratio,TEM,SMA,60,63,0,true,false,1,8,0.11902931837734552,57.14285714285714,2.215626594072382,9.325971398232905,2.1041246950887396,-0.16660334379161884,16 days 06:51:25.714285713,0.018952457695406932,0.6588235294117647,1.2352941176470589,6.144169391776972,0,255,256 days 00:00:00,1000.0,1580.3753355575427,58.03753355575426,69.63974851999244,100.0,17.873880174298424,42.9214925762486,88 days 00:00:00,7,-1.5803753355573917,37.631713969401005,-30.97395606802507,25.477170134055516,-12.208960249530575,25 days 06:00:00,4 days 08:00:00,83.13653012758569,1.1510898795114175,2.1443486059509027,1.2880773106454448,2.109349036826664,11.890628321127604,1.5180911161178463,0.8484848484848486,-0.07461885598869392,,,0.0028222176487093975,0.7111988474747681,0.5803753355575427,0.5691144229464,0.7435804628845751,115,14,369.3452380952381,2.0833333333333335,,,
Most Omega Ratio,TEM,SMA,60,63,0,true,false,1,8,0.11902931837734552,57.14285714285714,2.215626594072382,9.325971398232905,2.1041246950887396,-0.16660334379161884,16 days 06:51:25.714285713,0.018952457695406932,0.6588235294117647,1.2352941176470589,6.144169391776972,0,255,256 days 00:00:00,1000.0,1580.3753355575427,58.03753355575426,69.63974851999244,100.0,17.873880174298424,42.9214925762486,88 days 00:00:00,7,-1.5803753355573917,37.631713969401005,-30.97395606802507,25.477170134055516,-12.208960249530575,25 days 06:00:00,4 days 08:00:00,83.13653012758569,1.1510898795114175,2.1443486059509027,1.2880773106454448,2.109349036826664,11.890628321127604,1.5180911161178463,0.8484848484848486,-0.07461885598869392,,,0.0028222176487093975,0.7111988474747681,0.5803753355575427,0.5691144229464,0.7435804628845751,115,14,369.3452380952381,2.0833333333333335,,,
Most Sortino Ratio,TEM,SMA,60,63,0,true,false,1,8,0.11902931837734552,57.14285714285714,2.215626594072382,9.325971398232905,2.1041246950887396,-0.16660334379161884,16 days 06:51:25.714285713,0.018952457695406932,0.6588235294117647,1.2352941176470589,6.144169391776972,0,255,256 days 00:00:00,1000.0,1580.3753355575427,58.03753355575426,69.63974851999244,100.0,17.873880174298424,42.9214925762486,88 days 00:00:00,7,-1.5803753355573917,37.631713969401005,-30.97395606802507,25.477170134055516,-12.208960249530575,25 days 06:00:00,4 days 08:00:00,83.13653012758569,1.1510898795114175,2.1443486059509027,1.2880773106454448,2.109349036826664,11.890628321127604,1.5180911161178463,0.8484848484848486,-0.07461885598869392,,,0.0028222176487093975,0.7111988474747681,0.5803753355575427,0.5691144229464,0.7435804628845751,115,14,369.3452380952381,2.0833333333333335,,,
