Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Expectancy,11,35,18,LVS,MACD,true,false,1,152,1.2269585735956459,54.3046357615894,1.3945071580408626,0.6191689916677149,1.2073620215351508,16.056473077594646,0 days 23:59:59.999999999,0.02019605865837283,0.6183649748159629,1.2326617590081363,0.3828724179394316,0,5162,5163 days 00:00:00,1000.0,2270.875043911948,127.08750439119481,-8.44072205597154,100.0,691.1332769663228,25.22320480075257,2219 days 00:00:00,151,-2.2708750439114738,28.020339287152694,-9.068552800787577,2.7415128929681463,-1.9030368040806236,1 days 00:00:00,1 days 00:00:00,8.431429926859987,0.5006925079472392,0.23667002977338034,1.6683879976694178,19.006762989752943,665.4977242522262,4.2097697150495765,0.39631336405529954,0.0,,,0.00018092136850089049,0.045592184862224404,1.2708750439119432,0.04084335981203768,0.10958862396453294,152,0,7476.706349206349,,,,
Mean Total Return [%],8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Max Drawdown [%],8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Total Trades,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Least Win Rate [%],8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Best Trade [%],8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Least Worst Trade [%],8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Avg Winning Trade [%],8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863 days 00:00:00,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Max Drawdown Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1 days 00:00:00,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Avg Winning Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Least Avg Winning Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Mean Avg Winning Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Median Avg Winning Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1 days 00:00:00,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Most Avg Losing Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Least Avg Losing Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Mean Avg Losing Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Median Avg Losing Trade Duration,8,36,18,LVS,MACD,true,false,1,174,1.0693441033255717,47.97687861271676,1.283151163414928,0.5356212569411336,1.0124622509103371,14.455821411483361,0 days 23:59:59.999999999,0.023138530780784768,0.7078651685393259,1.4116621464548624,0.37914763131788115,0,5162,5163 days 00:00:00,1000.0,2135.7684856912174,113.57684856912171,-8.44072205597154,100.0,787.1045833499107,36.093030282542884,3863,173,-2.1357684856911874,36.468491565632796,-13.131641966843988,3.150343688200583,-1.875733874109247,1,1,6.577481238016816,0.40239508647910927,0.15269012291448775,1.5219133737943407,23.71726573203608,934.3248658779263,4.479267770599253,0.33976833976833976,-0.0005127818237063579,,,0.00017931408109277285,0.04518714843537876,1.1357684856912185,0.03773186926079708,0.13514762825752444,174,0,7476.706349206349,,,,
Mean Win Rate [%],10,36,18,LVS,MACD,true,false,1,161,1.1462933735707446,52.5,1.3103619695633624,0.4739380637734585,1.0294284201532373,12.027230119220384,1 days 00:00:00,0.021399797253904985,0.654978690430066,1.3058891902363425,0.31041933235530095,0,5162,5163 days 00:00:00,1000.0,1930.7778448357717,93.07778448357718,-8.44072205597154,100.0,674.4052928397224,32.19098268288687,2113 days 00:00:00,160,-1.9307778448355748,28.02033928715269,-6.721008834953847,2.515154758058521,-1.7821435456995056,1 days 00:00:00,1 days 00:00:00,5.829428891753793,0.4340022742401967,0.14790084593934502,1.525700476778596,20.820055531860177,805.8130121281921,4.039638762379689,0.37768240343347637,0.0,,,0.00014670961479728344,0.03697082292891543,0.9307778448357722,0.032633619243757295,0.10252110397425583,161,0,7476.706349206349,,,,
Median Win Rate [%],10,36,18,LVS,MACD,true,false,1,161,1.1462933735707446,52.5,1.3103619695633624,0.4739380637734585,1.0294284201532373,12.027230119220384,1 days 00:00:00,0.021399797253904985,0.654978690430066,1.3058891902363425,0.31041933235530095,0,5162,5163 days 00:00:00,1000.0,1930.7778448357717,93.07778448357718,-8.44072205597154,100.0,674.4052928397224,32.19098268288687,2113 days 00:00:00,160,-1.9307778448355748,28.02033928715269,-6.721008834953847,2.515154758058521,-1.7821435456995056,1 days 00:00:00,1 days 00:00:00,5.829428891753793,0.4340022742401967,0.14790084593934502,1.525700476778596,20.820055531860177,805.8130121281921,4.039638762379689,0.37768240343347637,0.0,,,0.00014670961479728344,0.03697082292891543,0.9307778448357722,0.032633619243757295,0.10252110397425583,161,0,7476.706349206349,,,,
Least Avg Winning Trade [%],10,36,18,LVS,MACD,true,false,1,161,1.1462933735707446,52.5,1.3103619695633624,0.4739380637734585,1.0294284201532373,12.027230119220384,1 days 00:00:00,0.021399797253904985,0.654978690430066,1.3058891902363425,0.31041933235530095,0,5162,5163 days 00:00:00,1000.0,1930.7778448357717,93.07778448357718,-8.44072205597154,100.0,674.4052928397224,32.19098268288687,2113 days 00:00:00,160,-1.9307778448355748,28.02033928715269,-6.721008834953847,2.515154758058521,-1.7821435456995056,1 days 00:00:00,1 days 00:00:00,5.829428891753793,0.4340022742401967,0.14790084593934502,1.525700476778596,20.820055531860177,805.8130121281921,4.039638762379689,0.37768240343347637,0.0,,,0.00014670961479728344,0.03697082292891543,0.9307778448357722,0.032633619243757295,0.10252110397425583,161,0,7476.706349206349,,,,
Mean Sharpe Ratio,10,36,18,LVS,MACD,true,false,1,161,1.1462933735707446,52.5,1.3103619695633624,0.4739380637734585,1.0294284201532373,12.027230119220384,1 days 00:00:00,0.021399797253904985,0.654978690430066,1.3058891902363425,0.31041933235530095,0,5162,5163 days 00:00:00,1000.0,1930.7778448357717,93.07778448357718,-8.44072205597154,100.0,674.4052928397224,32.19098268288687,2113 days 00:00:00,160,-1.9307778448355748,28.02033928715269,-6.721008834953847,2.515154758058521,-1.7821435456995056,1 days 00:00:00,1 days 00:00:00,5.829428891753793,0.4340022742401967,0.14790084593934502,1.525700476778596,20.820055531860177,805.8130121281921,4.039638762379689,0.37768240343347637,0.0,,,0.00014670961479728344,0.03697082292891543,0.9307778448357722,0.032633619243757295,0.10252110397425583,161,0,7476.706349206349,,,,
Least Max Drawdown Duration,10,36,18,LVS,MACD,true,false,1,161,1.1462933735707446,52.5,1.3103619695633624,0.4739380637734585,1.0294284201532373,12.027230119220384,1 days 00:00:00,0.021399797253904985,0.654978690430066,1.3058891902363425,0.31041933235530095,0,5162,5163 days 00:00:00,1000.0,1930.7778448357717,93.07778448357718,-8.44072205597154,100.0,674.4052928397224,32.19098268288687,2113,160,-1.9307778448355748,28.02033928715269,-6.721008834953847,2.515154758058521,-1.7821435456995056,1 days 00:00:00,1 days 00:00:00,5.829428891753793,0.4340022742401967,0.14790084593934502,1.525700476778596,20.820055531860177,805.8130121281921,4.039638762379689,0.37768240343347637,0.0,,,0.00014670961479728344,0.03697082292891543,0.9307778448357722,0.032633619243757295,0.10252110397425583,161,0,7476.706349206349,,,,
Median Worst Trade [%],12,36,18,LVS,MACD,true,false,1,149,1.1169415212277347,51.35135135135135,1.272696269576953,0.48791578227973453,0.9396581318225515,10.94214056503896,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.29575522718971126,0,5162,5163 days 00:00:00,1000.0,1839.188451508937,83.9188451508937,-8.44072205597154,100.0,637.1225173555221,31.260828649876494,3442 days 00:00:00,148,-1.8391884515087895,28.02033928715269,-9.06855280078757,2.7581707143625667,-1.9084644238076993,1 days 00:00:00,1 days 00:00:00,5.682619188921933,0.38959778238680887,0.1408076760699699,1.4967120591561416,19.625430958258875,689.7714491627087,4.130167454380233,0.3623853211009174,0.0,,,0.000139698665295925,0.0352040636545731,0.839188451508935,0.030187076138551205,0.10874830166399571,149,0,7476.706349206349,,,,
Mean Avg Losing Trade [%],12,36,18,LVS,MACD,true,false,1,149,1.1169415212277347,51.35135135135135,1.272696269576953,0.48791578227973453,0.9396581318225515,10.94214056503896,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.29575522718971126,0,5162,5163 days 00:00:00,1000.0,1839.188451508937,83.9188451508937,-8.44072205597154,100.0,637.1225173555221,31.260828649876494,3442 days 00:00:00,148,-1.8391884515087895,28.02033928715269,-9.06855280078757,2.7581707143625667,-1.9084644238076993,1 days 00:00:00,1 days 00:00:00,5.682619188921933,0.38959778238680887,0.1408076760699699,1.4967120591561416,19.625430958258875,689.7714491627087,4.130167454380233,0.3623853211009174,0.0,,,0.000139698665295925,0.0352040636545731,0.839188451508935,0.030187076138551205,0.10874830166399571,149,0,7476.706349206349,,,,
Least Total Fees Paid,13,35,17,LVS,MACD,true,false,1,146,1.1304423270550708,52.41379310344828,1.2628854794011344,0.47663683643676136,0.8578165612221413,10.231942291500397,0 days 23:59:59.999999999,0.019393566261351393,0.5939558310732275,1.1838434715226658,0.28310122830591056,0,5162,5163 days 00:00:00,1000.0,1779.2425891932385,77.92425891932385,-8.44072205597154,100.0,597.4555255613068,29.936418817955353,3442 days 00:00:00,145,-1.779242589193018,28.020339287152712,-9.068552800787565,2.7496505929327943,-2.026972518544377,1 days 00:00:00,1 days 00:00:00,5.386357460568494,0.36975482309238816,0.13887695217114496,1.4674731031068,18.964013758577895,668.8117299928412,3.938029086818249,0.3726415094339622,0.0,,,0.00013369538388130134,0.03369123673808794,0.779242589193242,0.028522238067091532,0.1096602590649014,146,0,7476.706349206349,,,,
Least Total Trades,13,35,17,LVS,MACD,true,false,1,146,1.1304423270550708,52.41379310344828,1.2628854794011344,0.47663683643676136,0.8578165612221413,10.231942291500397,0 days 23:59:59.999999999,0.019393566261351393,0.5939558310732275,1.1838434715226658,0.28310122830591056,0,5162,5163 days 00:00:00,1000.0,1779.2425891932385,77.92425891932385,-8.44072205597154,100.0,597.4555255613068,29.936418817955353,3442 days 00:00:00,145,-1.779242589193018,28.020339287152712,-9.068552800787565,2.7496505929327943,-2.026972518544377,1 days 00:00:00,1 days 00:00:00,5.386357460568494,0.36975482309238816,0.13887695217114496,1.4674731031068,18.964013758577895,668.8117299928412,3.938029086818249,0.3726415094339622,0.0,,,0.00013369538388130134,0.03369123673808794,0.779242589193242,0.028522238067091532,0.1096602590649014,146,0,7476.706349206349,,,,
Mean Best Trade [%],13,35,17,LVS,MACD,true,false,1,146,1.1304423270550708,52.41379310344828,1.2628854794011344,0.47663683643676136,0.8578165612221413,10.231942291500397,0 days 23:59:59.999999999,0.019393566261351393,0.5939558310732275,1.1838434715226658,0.28310122830591056,0,5162,5163 days 00:00:00,1000.0,1779.2425891932385,77.92425891932385,-8.44072205597154,100.0,597.4555255613068,29.936418817955353,3442 days 00:00:00,145,-1.779242589193018,28.020339287152712,-9.068552800787565,2.7496505929327943,-2.026972518544377,1 days 00:00:00,1 days 00:00:00,5.386357460568494,0.36975482309238816,0.13887695217114496,1.4674731031068,18.964013758577895,668.8117299928412,3.938029086818249,0.3726415094339622,0.0,,,0.00013369538388130134,0.03369123673808794,0.779242589193242,0.028522238067091532,0.1096602590649014,146,0,7476.706349206349,,,,
Mean Max Drawdown [%],12,35,18,LVS,MACD,true,false,1,149,1.1165124442801533,52.02702702702703,1.2588080120590273,0.4661327115965813,0.8341967650745656,10.161286254486894,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.2825511922870405,0,5162,5163 days 00:00:00,1000.0,1773.2787094931643,77.32787094931643,-8.44072205597154,100.0,599.1818191390857,28.86155043699509,3442 days 00:00:00,148,-1.77327870949307,28.020339287152694,-9.068552800787552,2.786356612820436,-2.0501664488856273,1 days 00:00:00,1 days 00:00:00,5.236837758126047,0.36599537679913874,0.14319252870277643,1.4489931322955485,18.45425087686133,647.2718838995419,3.9303938713516717,0.3686635944700461,0.0,,,0.000133454438177763,0.03363051842079628,0.7732787094931624,0.028353699574786173,0.1105870121601181,149,0,7476.706349206349,,,,
Median Max Drawdown [%],12,35,18,LVS,MACD,true,false,1,149,1.1165124442801533,52.02702702702703,1.2588080120590273,0.4661327115965813,0.8341967650745656,10.161286254486894,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.2825511922870405,0,5162,5163 days 00:00:00,1000.0,1773.2787094931643,77.32787094931643,-8.44072205597154,100.0,599.1818191390857,28.86155043699509,3442 days 00:00:00,148,-1.77327870949307,28.020339287152694,-9.068552800787552,2.786356612820436,-2.0501664488856273,1 days 00:00:00,1 days 00:00:00,5.236837758126047,0.36599537679913874,0.14319252870277643,1.4489931322955485,18.45425087686133,647.2718838995419,3.9303938713516717,0.3686635944700461,0.0,,,0.000133454438177763,0.03363051842079628,0.7732787094931624,0.028353699574786173,0.1105870121601181,149,0,7476.706349206349,,,,
Mean Avg Winning Trade [%],12,35,18,LVS,MACD,true,false,1,149,1.1165124442801533,52.02702702702703,1.2588080120590273,0.4661327115965813,0.8341967650745656,10.161286254486894,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.2825511922870405,0,5162,5163 days 00:00:00,1000.0,1773.2787094931643,77.32787094931643,-8.44072205597154,100.0,599.1818191390857,28.86155043699509,3442 days 00:00:00,148,-1.77327870949307,28.020339287152694,-9.068552800787552,2.786356612820436,-2.0501664488856273,1 days 00:00:00,1 days 00:00:00,5.236837758126047,0.36599537679913874,0.14319252870277643,1.4489931322955485,18.45425087686133,647.2718838995419,3.9303938713516717,0.3686635944700461,0.0,,,0.000133454438177763,0.03363051842079628,0.7732787094931624,0.028353699574786173,0.1105870121601181,149,0,7476.706349206349,,,,
Median Avg Winning Trade [%],12,35,18,LVS,MACD,true,false,1,149,1.1165124442801533,52.02702702702703,1.2588080120590273,0.4661327115965813,0.8341967650745656,10.161286254486894,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.2825511922870405,0,5162,5163 days 00:00:00,1000.0,1773.2787094931643,77.32787094931643,-8.44072205597154,100.0,599.1818191390857,28.86155043699509,3442 days 00:00:00,148,-1.77327870949307,28.020339287152694,-9.068552800787552,2.786356612820436,-2.0501664488856273,1 days 00:00:00,1 days 00:00:00,5.236837758126047,0.36599537679913874,0.14319252870277643,1.4489931322955485,18.45425087686133,647.2718838995419,3.9303938713516717,0.3686635944700461,0.0,,,0.000133454438177763,0.03363051842079628,0.7732787094931624,0.028353699574786173,0.1105870121601181,149,0,7476.706349206349,,,,
Least Avg Losing Trade [%],12,35,18,LVS,MACD,true,false,1,149,1.1165124442801533,52.02702702702703,1.2588080120590273,0.4661327115965813,0.8341967650745656,10.161286254486894,0 days 23:59:59.999999999,0.019794812459862112,0.6061604029445952,1.2082526152654012,0.2825511922870405,0,5162,5163 days 00:00:00,1000.0,1773.2787094931643,77.32787094931643,-8.44072205597154,100.0,599.1818191390857,28.86155043699509,3442 days 00:00:00,148,-1.77327870949307,28.020339287152694,-9.068552800787552,2.786356612820436,-2.0501664488856273,1 days 00:00:00,1 days 00:00:00,5.236837758126047,0.36599537679913874,0.14319252870277643,1.4489931322955485,18.45425087686133,647.2718838995419,3.9303938713516717,0.3686635944700461,0.0,,,0.000133454438177763,0.03363051842079628,0.7732787094931624,0.028353699574786173,0.1105870121601181,149,0,7476.706349206349,,,,
