Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown [%],LH,SMA,64,76,0,true,false,1,84,1.2108548385231446,55.42168674698795,1.5432363577343895,4.437041967119313,0.568417746044106,-0.5102671511149474,61 days 20:49:09.397590362,0.006458256462193294,0.1988053645892032,0.3952439986475826,0.8821077459707505,0,8873,8874 days 00:00:00,1000.0,5715.657614072385,471.5657614072384,962.9040863418204,100.0,607.3381553773787,68.12013075214436,2917 days 00:00:00,83,-5.715657614071461,262.39429820713696,-27.467917816504738,14.412585291012462,-7.964984867991087,76 days 22:26:05.217391305,43 days 03:14:35.675675676,56.884015321523535,0.38878865006251356,0.10912145189445074,1.0902255484737229,0.10469823689838059,22.41223409702873,1.1005403109644287,0.9906275468622658,-0.02009835907728165,,,0.00032133296333567015,0.08097590676058888,4.71565761407237,0.05074864219884212,0.2506619441079959,5136,166,12851.765873015873,1.7857142857142858,,,
Most Win Rate [%],LH,SMA,64,76,0,true,false,1,84,1.2108548385231446,55.42168674698795,1.5432363577343895,4.437041967119313,0.568417746044106,-0.5102671511149474,61 days 20:49:09.397590362,0.006458256462193294,0.1988053645892032,0.3952439986475826,0.8821077459707505,0,8873,8874 days 00:00:00,1000.0,5715.657614072385,471.5657614072384,962.9040863418204,100.0,607.3381553773787,68.12013075214436,2917 days 00:00:00,83,-5.715657614071461,262.39429820713696,-27.467917816504738,14.412585291012462,-7.964984867991087,76 days 22:26:05.217391305,43 days 03:14:35.675675676,56.884015321523535,0.38878865006251356,0.10912145189445074,1.0902255484737229,0.10469823689838059,22.41223409702873,1.1005403109644287,0.9906275468622658,-0.02009835907728165,,,0.00032133296333567015,0.08097590676058888,4.71565761407237,0.05074864219884212,0.2506619441079959,5136,166,12851.765873015873,1.7857142857142858,,,
Most Total Return [%],LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42 days 01:42:51.428571428,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Most Profit Factor,LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42 days 01:42:51.428571428,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Most Expectancy,LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42 days 01:42:51.428571428,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Most Sharpe Ratio,LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42 days 01:42:51.428571428,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Most Omega Ratio,LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42 days 01:42:51.428571428,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Most Sortino Ratio,LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42 days 01:42:51.428571428,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Mean Avg Losing Trade Duration,LH,SMA,64,75,0,true,false,1,85,1.121854400698774,50.0,1.5494616762304898,4.4068913778047,0.5824881326973244,-0.47391499949669347,61 days 00:51:25.714285714,0.0065360667810148996,0.20117209512002704,0.39997745970923027,0.8865435714393541,0,8873,8874 days 00:00:00,1000.0,6065.693967477725,506.5693967477725,962.9040863418204,100.0,669.4897368097584,72.25514450317517,2917 days 00:00:00,84,-6.065693967477273,262.39429820713696,-27.27570397215463,15.4451977492889,-6.631414993679499,80 days 00:00:00,42,60.378091207680995,0.39731074578971437,0.10651623037909934,1.0920793627330838,0.13371310966733588,22.425882786697855,1.1060457242201875,0.9873727087576374,-0.020087377421900653,,,0.00032678037185117543,0.0823486537064962,5.065693967477686,0.052523740492371296,0.24944359327594215,5128,168,12851.765873015873,1.7857142857142858,,,
Median Total Fees Paid,LH,SMA,60,77,0,true,false,1,77,1.1110680329675515,53.94736842105263,1.3263273689588784,4.316085497221313,0.49397484863348984,-0.6937702387938015,67 days 09:28:25.263157894,0.005913584230442052,0.18223825087343626,0.3621097712160487,0.7865558716338176,0,8873,8874 days 00:00:00,1000.0,3948.6988842492838,294.8698884249284,962.9040863418204,100.0,491.18272361582507,68.87848351476285,3537 days 00:00:00,76,-3.9486988842486426,255.20150109678772,-25.646229699752105,15.696976319364813,-9.015815180146788,87 days 10:32:11.707317073,43 days 21:56:34.285714285,38.85062609386233,0.33836061304829435,0.08437363405678681,1.0778807782668796,0.1203345050723708,22.19205503542876,1.093476407551441,0.9857375713121435,-0.020149674108622517,,,0.0002794402506667992,0.0704189431680334,2.948698884249269,0.03977133950100287,0.25047008414465144,5123,152,12851.765873015873,1.7857142857142858,,,
