Pattern_Type,Period,Period_Number,Average_Return,Std_Dev,Win_Rate,Sample_Size,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown,Consistency_Score,Statistical_Significance,P_Value,CI_Lower,CI_Upper,Skewness,Kurtosis
Monthly,January,,0.0755789975516227,3.2370000729387227,0.49406688241639696,927,0.023348469523823034,0.03456401099527848,-17.914853903934894,0.49406688241639696,0.5690853095044646,0.43091469049553544,-0.13307127352219653,0.28422926862544196,0.523813119420469,6.208355921428048
Monthly,February,,-0.024562633178169004,2.340911514249739,0.47856315179606024,863,-0.010492764475995718,-0.015802043467273836,-7.934841555907288,0.47856315179606024,0.2002136783086833,0.7997863216913167,-0.18096305242419355,0.13183778606785554,0.010958931730192653,0.8940264960572177
Monthly,March,,0.012699877939415075,2.6851900901157975,0.46802030456852795,985,0.004729601075977231,0.007501911323839219,-12.989819292843144,0.46802030456852795,0.11000733720284361,0.8899926627971564,-0.15519580558249732,0.18059556146132746,0.413017494997335,3.003713015452889
Monthly,April,,0.07395662984150142,2.726272660861333,0.478494623655914,930,0.027127378307837968,0.04417996758917699,-13.332649414885259,0.478494623655914,0.5666249218951595,0.43337507810484055,-0.10148881215644934,0.24940207183945218,0.5497449921580871,3.4806816759230044
Monthly,May,,-0.013376154267883092,2.402805049098865,0.47318611987381703,951,-0.005566891193648695,-0.008247325876809809,-14.183186110479973,0.47318611987381703,0.11480585200599791,0.8851941479940021,-0.16628409155274004,0.13953178301697383,0.08847930740375422,2.8356605096469982
Monthly,June,,-0.20053806159867327,2.335161165549845,0.45985401459854014,959,-0.08587761074360531,-0.12177799316336683,-15.142200194264207,0.45985401459854014,0.9704937122340724,0.029506287765927536,-0.3485186269043389,-0.05255749629300768,-0.2637992753070353,2.836697660041369
Monthly,July,,0.04522068708722495,2.9294719468452217,0.4947478991596639,952,0.015436463604276385,0.020543013825413674,-23.171600116042622,0.4947478991596639,0.36979672390359297,0.630203276096407,-0.1411047029804884,0.23154607715493833,-0.06952479872239088,10.933160373329862
Monthly,August,,0.1346314561769091,2.612894293473374,0.5110441767068273,996,0.05152579517403314,0.08503378639010784,-10.27743730311775,0.5110441767068273,0.8602552049610382,0.13974479503896178,-0.027836930850064362,0.2970998432038826,2.211623754033491,26.884244702733536
Monthly,September,,-0.3079799242746528,3.247401819572552,0.46229508196721314,915,-0.0948388716229738,-0.09637129333977218,-51.972276594501345,0.46229508196721314,0.9985729761381078,0.0014270238618921604,-0.5186724144894719,-0.0972874340598337,-5.189712098708032,74.22137228301246
Monthly,October,,0.17192737789870136,3.3379333810940492,0.4959183673469388,980,0.05150713278835721,0.0732401670702869,-24.440703771460292,0.4959183673469388,0.9328536201070813,0.06714637989291868,-0.03731515513614525,0.38116991093354796,0.18854761871274295,8.221068812162109
Monthly,November,,0.03086756807347411,2.61584456514376,0.48333333333333334,900,0.011800230214281754,0.017197915431527436,-14.96491385985024,0.48333333333333334,0.2532836085809954,0.7467163914190046,-0.14026153002809771,0.2019966661750459,0.05022401093887723,3.104428927710585
Monthly,December,,-0.01777633941914579,2.450334547092423,0.4675876726886291,941,-0.0072546581201490485,-0.010596591818552615,-15.912105300421345,0.4675876726886291,0.1512464934593506,0.8487535065406494,-0.17453740880393764,0.1389847299656461,-0.1250434231757515,3.2238853440158524
Weekly,Monday,,0.050091261054498064,2.769541536165891,0.506791569086651,2135,0.01808648124622229,0.023964957895178798,-24.440703771460292,0.506791569086651,0.5564362836997745,0.4435637163002255,-0.06745354002384671,0.16763606213284285,-0.6576723814149467,7.477909001410504
