Pattern_Type,Period,Period_Number,Average_Return,Std_Dev,Win_Rate,Sample_Size,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown,Consistency_Score,Statistical_Significance,P_Value,CI_Lower,CI_Upper,Skewness,Kurtosis
Monthly,January,,0.2287945471962266,3.1627249743794947,0.49838187702265374,927,0.07234095567892827,0.11434727083558983,-11.115329736230226,0.49838187702265374,0.972799386008011,0.027200613991988996,0.024931894009097177,0.43265720038335603,0.6156656827174889,5.1436263790528916
Monthly,February,,0.15201130238779462,3.1659258350127626,0.4936268829663963,863,0.04801480208622191,0.07810709963809234,-12.863221931693621,0.4936268829663963,0.8443365960470335,0.15566340395296652,-0.05950977599714055,0.36353238077272976,0.4705756967056637,2.6520280709194353
Monthly,March,,-0.01793110436185588,3.095413923463438,0.47839195979899496,995,-0.005792796958732061,-0.008345436319078067,-20.446836409140783,0.47839195979899496,0.14217537148510373,0.8578246285148963,-0.21049923796097905,0.1746370292372673,-0.024081617928774064,4.057419683012778
Monthly,April,,0.05051163414347935,3.1582650997643666,0.4647739221871714,951,0.01599347507188296,0.025752747761869428,-10.127459737671723,0.4647739221871714,0.37831409384922954,0.6216859061507705,-0.15047171320916392,0.25149498149612265,0.6279166835547465,3.4396218505613367
Monthly,May,,0.10692736441546014,2.825042785935487,0.4660493827160494,972,0.03784982123024806,0.06561643330709163,-9.493877074834579,0.4660493827160494,0.7127266883433526,0.2872733116566474,-0.07089307054934524,0.2847477993802655,0.772325433731496,3.2984522574422135
Monthly,June,,-0.16703186841879192,2.611295710704121,0.45510204081632655,980,-0.06396512954626372,-0.0939037374545394,-11.250949579344793,0.45510204081632655,0.9064689431409076,0.09353105685909234,-0.3307242093461213,-0.003339527491462546,-0.14513406530237538,1.0695288327054113
Monthly,July,,0.003825528721057421,2.7429371559591944,0.47125256673511295,974,0.001394683327959677,0.001993680919349289,-14.131574710988785,0.47125256673511295,0.0,0.9695411440243923,-0.16864902741886117,0.17630008486097604,-0.17949776745575893,2.355765500913405
Monthly,August,,-0.13507441647951215,2.771277720708285,0.44346116027531957,1017,-0.04874084451015965,-0.07567248709893229,-14.148916310688914,0.44346116027531957,0.8307622231029506,0.1692377768970494,-0.3055983489246478,0.03544951596562351,0.36243893980155395,2.9510167086872174
Monthly,September,,-0.24991717046049838,2.6550008821745217,0.43162393162393164,936,-0.09413072972533594,-0.13460972819803713,-9.74627516558809,0.43162393162393164,0.9858348891827788,0.014165110817221183,-0.4202260867766868,-0.07960825414430994,-0.11961333918362191,0.9595830415937034
Monthly,October,,-0.07494824875994144,3.667757998249204,0.4745762711864407,1003,-0.02043434948426745,-0.02703121219862005,-21.908176927001495,0.4745762711864407,0.540159506218142,0.459840493781858,-0.30220835689116177,0.15231185937127886,-0.13686298728819016,5.686861181732537
Monthly,November,,0.12191736478979007,3.3366683291967223,0.49455337690631807,918,0.0365386525603942,0.055245915805689674,-12.70511686232022,0.49455337690631807,0.756560849048798,0.24343915095120205,-0.09421180646014835,0.33804653603972845,0.4605356306609943,3.839904264198962
Monthly,December,,0.01798576147443966,2.884765620185639,0.4668769716088328,951,0.006234739262208154,0.00984210982094602,-14.096156618838867,0.4668769716088328,0.1404350215989677,0.8595649784010323,-0.16559282751607635,0.2015643504649557,0.4837972948465569,3.170660811427636
Weekly,Monday,,-0.08002118116306707,2.9399264714225253,0.44725932749884845,2171,-0.027218769564787002,-0.03943598713418555,-21.908176927001495,0.44725932749884845,0.744039184854772,0.2559608151452279,-0.2037574312953529,0.04371506896921877,-0.0025992198960171787,4.946368181850993
Weekly,Tuesday,,-0.025653388079088384,2.954428797028877,0.46604414261460103,2356,-0.008683028037394819,-0.012883460839220779,-20.133843757378237,0.46604414261460103,0.29357040155124137,0.7064295984487586,-0.1450129562998262,0.09370618014164943,0.09774108277969243,3.061564755624868
Weekly,Wednesday,,0.19055934240706335,3.157133238752648,0.5025488530161427,2354,0.060358346638025154,0.09678887921980969,-12.750804348192379,0.5025488530161427,0.9943003353181009,0.005699664681899092,0.06295624234426508,0.3181624424698616,0.6398594267630913,4.205448612207667
Weekly,Thursday,,-0.06215556308580483,3.1407567253338846,0.47425356988316747,2311,-0.01978999601734428,-0.029285875663559495,-14.149034279005276,0.47425356988316747,0.6296937468305224,0.37030625316947763,-0.19027352768237416,0.06596240151076449,0.2618223039709054,3.630678138931742
Weekly,Friday,,-0.030836522490449374,2.8962510945938233,0.4553376906318083,2295,-0.010647047332328744,-0.01600838806038995,-16.977506491660947,0.4553376906318083,0.3467222433777728,0.6532777566222272,-0.1493921459438255,0.08771910096292676,0.282991283807261,4.060279011279893
Quarterly,Q1,,0.11685344717110314,3.1416004417320185,0.48976660682226214,2785,0.03719551525994815,0.057272186232041326,-20.446836409140783,0.48976660682226214,0.9306105948489942,0.06938940515100583,0.00012538036700622535,0.23358151397520005,0.352063231959087,4.011492476015179
