Pattern_Type,Period,Average_Return,Std_Dev,Win_Rate,Sample_Size,Statistical_Significance,P_Value,CI_Lower,CI_Upper
Monthly,January,0.05965286013478887,2.3692303749664188,0.4921875,384,0.3106867056253919,0.6893132943746081,-0.17806638004344932,0.2973721003130271
Monthly,February,0.04297787795661717,3.824248040872661,0.547945205479452,365,0.21315683461525248,0.7868431653847475,-0.35065751359276426,0.4366132695059986
Monthly,March,0.04518435690377668,3.0531927350684502,0.5169082125603864,414,0.24193859313048305,0.758061406869517,-0.24978487346881886,0.34015358727637224
Monthly,April,0.17868846141511507,2.9555502750605505,0.5126903553299492,394,0.7675958229596892,0.2324041770403108,-0.1140487058096103,0.47142562863984044
Monthly,May,-0.17566544409276524,2.635161576444244,0.4527363184079602,402,0.767976752816223,0.23202324718377698,-0.4340431783693898,0.08271229018385934
Monthly,June,0.009552077319219199,2.435279507943696,0.5323383084577115,402,0.05207840986697998,0.94792159013302,-0.2292272093922341,0.2483313640306725
Monthly,July,0.2937223989832836,2.8400117056666554,0.5214105793450882,397,0.9518288094004878,0.04817119059951229,0.013500327426353542,0.5739444705402137
Monthly,August,-0.09145519290416969,2.9223738187322117,0.5037593984962406,399,0.46167668820544727,0.5383233117945527,-0.37907586256248926,0.19616547675414986
Monthly,September,-0.11397902441522186,2.325401605999021,0.5,384,0.5554928582997862,0.44450714170021377,-0.3473006586168673,0.1193426097864236
Monthly,October,-0.0026659421925571735,2.7062323129011445,0.5035799522673031,419,0.0,0.9852742933506808,-0.2625415162388343,0.25720963185372
Monthly,November,-0.1040228038518704,3.211681522135026,0.4832904884318766,389,0.5073730993560002,0.49262690064399983,-0.4241794973461513,0.21613388964241048
Monthly,December,-0.13958133442048443,2.551135628033938,0.45614035087719296,399,0.657062654288362,0.34293734571163803,-0.3906646602499772,0.11150199140900835
Weekly,Monday,-0.1046721749510098,2.5260791882564475,0.4820224719101124,890,0.6943498512342705,0.30565014876572955,-0.27085713808476464,0.061512788182745054
Weekly,Tuesday,0.1052502379396602,2.6263189913561216,0.521025641025641,975,0.7133739922865047,0.28662600771349533,-0.05980650383572793,0.2703069797150483
Weekly,Wednesday,-0.0032989758934582622,2.744403635017023,0.5010266940451745,974,0.0,0.9735472072068876,-0.17586574352427378,0.16926779173735726
Weekly,Thursday,-0.0702161473386447,3.5988550594372706,0.5015673981191222,957,0.49320746793858206,0.5067925320614179,-0.298516542217933,0.15808424754064362
Weekly,Friday,0.06402238365392995,2.562760197583932,0.5010504201680672,952,0.4803405427031229,0.5196594572968771,-0.09897876540266667,0.22702353271052658
Quarterly,Q1,0.04926908641796026,3.1243823219679308,0.5184866723989682,1163,0.3961337198191619,0.6038662801808381,-0.13048344029715384,0.22902161313307437
Quarterly,Q2,0.003026444369440563,2.685881712991958,0.4991652754590985,1198,0.0,0.973462278715814,-0.14921956654637325,0.15527245528525435
Quarterly,Q3,0.030804428010300578,2.7196040463487123,0.5084745762711864,1180,0.26293207186811984,0.7370679281318802,-0.12452682124288723,0.1861356772634884
Quarterly,Q4,-0.08059225593275256,2.832243944480692,0.48135874067937034,1207,0.6208633474301473,0.37913665256985274,-0.2405337654255773,0.0793492535600722
DayOfMonth,Beginning,-0.06464396978643744,3.0804838569765556,0.4939195509822264,1069,0.4912180085985345,0.5087819914014655,-0.2495157533786659,0.12022781380579103
DayOfMonth,Middle,-0.10158321696916238,2.794592983558899,0.4946236559139785,1581,0.7831555040238125,0.2168444959761875,-0.23944171303473427,0.0362752790964095
DayOfMonth,End,0.17976102317092857,2.7921139835745192,0.5182186234817814,988,0.9300615858909114,0.0699384141090886,0.005445663570690429,0.3540763827711667
