Pattern_Type,Period,Period_Number,Average_Return,Std_Dev,Win_Rate,Sample_Size,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown,Consistency_Score,Statistical_Significance,P_Value,CI_Lower,CI_Upper,Skewness,Kurtosis
Monthly,January,,0.1881063271220796,3.8269511851849263,0.4934210526315789,304,0.049153051089411766,0.07214977708586713,-19.536889124949948,0.4934210526315789,0.611055601421528,0.38894439857847196,-0.24381276877060748,0.6200254230147666,0.42989157775588316,6.386823052766008
Monthly,February,,-0.21970007114841084,3.7428078724257317,0.4583333333333333,288,-0.058699265000215516,-0.08183171499875713,-17.3883698520669,0.4583333333333333,0.6744290381748993,0.3255709618251007,-0.65379495212943,0.21439480983260822,-0.1361883219036305,2.61233012748977
Monthly,March,,-0.1842900987079948,4.163989899472025,0.44954128440366975,327,-0.04425805613298004,-0.06461828654981083,-18.790377809935954,0.44954128440366975,0.6135055786404074,0.38649442135959255,-0.6372911535179138,0.2687109561019242,0.4471555923038353,5.94053600916105
Monthly,April,,0.008381002846182019,3.8723858225176553,0.4645161290322581,310,0.0021642995378836137,0.0036640569545447863,-12.397502242726171,0.4645161290322581,0.0,0.9691328773814003,-0.42438210815231703,0.4411441138446811,0.8308458261191259,4.465647838061475
Monthly,May,,0.02412770336391929,3.721950145687123,0.4608150470219436,319,0.0064825434031881655,0.011204816811488097,-11.514033491879974,0.4608150470219436,0.09015810600791285,0.9098418939920871,-0.3858680365920533,0.4341234433198919,1.1306271772072363,6.154871052988259
Monthly,June,,0.2930148507278874,3.177551633302246,0.550314465408805,318,0.09221403286006528,0.12968931914060844,-14.474458061701407,0.550314465408805,0.8348713364545001,0.16512866354549996,-0.05756618860679669,0.6435958900625716,-0.28920104074927133,2.0185083452501376
Monthly,July,,-0.045971225382382144,3.6687036019356793,0.4940828402366864,338,-0.012530645800365784,-0.01632786760260091,-16.30261588529981,0.4940828402366864,0.1755527403025301,0.8244472596974699,-0.43849401875548505,0.3465515679907208,-0.4472703686760259,3.2523068453574604
Monthly,August,,-0.012651277385862709,3.3243707654594337,0.4563380281690141,355,-0.00380561564230766,-0.006709326097698763,-9.216622983603745,0.4563380281690141,0.05016797349922453,0.9498320265007755,-0.3596522746734706,0.3343497199017452,0.8783089169845154,3.2371366239918036
Monthly,September,,0.0366044292160824,3.5186279351267604,0.5107033639143731,327,0.010403040585978782,0.01298584501058184,-21.275580850697505,0.5107033639143731,0.13854094252983307,0.8614590574701669,-0.3461876054855806,0.41939646391774543,-0.5518938404080324,6.605076335491173
Monthly,October,,-0.12752490632333924,3.374869209323829,0.4556213017751479,338,-0.037786621766266744,-0.0657305847024931,-9.514256694225262,0.4556213017751479,0.4642397747226329,0.5357602252773671,-0.48860970167549583,0.23355988902881736,1.4423884978924777,7.672094469439719
Monthly,November,,0.24838217378056932,3.7763747405513906,0.512987012987013,308,0.06577264992094055,0.11012593657315578,-14.717237083481614,0.512987012987013,0.7480538329632136,0.25194616703678635,-0.17502997018842947,0.6717943177495681,0.6586623781954284,3.731649085146472
Monthly,December,,-0.19828531223266546,3.5462700381230303,0.4857142857142857,315,-0.055913765759816166,-0.07601466250696169,-15.2971380048507,0.4857142857142857,0.6468677555403242,0.35313224445967584,-0.5914203896325104,0.19484976516717947,-0.08477291766073025,3.149367496286394
Weekly,Monday,,0.08626355244769744,3.4542570471830936,0.47983310152990266,719,0.02497311325399028,0.04040189979981102,-14.519314803129394,0.47983310152990266,0.44233533621292676,0.5576646637870732,-0.1666493607197908,0.3391764656151857,0.6828280152240874,4.222141705632571
Weekly,Tuesday,,-0.05333808993669136,3.4493088654227697,0.4804045512010114,791,-0.015463413691761088,-0.02314150079253783,-17.3883698520669,0.4804045512010114,0.29429813537959604,0.705701864620404,-0.294083387092597,0.18740720721921428,0.42801591160622804,5.693103801921254
Weekly,Wednesday,,-0.16287450501954637,3.8620741427074585,0.46954314720812185,788,-0.04217280637325239,-0.06271770691077858,-14.474458061701407,0.46954314720812185,0.7412296832231628,0.25877031677683715,-0.4329430518675912,0.10719404182849845,0.776835596728664,5.881182944340738
Weekly,Thursday,,-0.19889266066726768,3.2497669471180255,0.46649484536082475,776,-0.061202130461586075,-0.08149811112707477,-19.536889124949948,0.46649484536082475,0.8411042299821876,0.15889577001781235,-0.42789937909554954,0.030114057761014168,-0.32907437339294626,4.542431511815438
Weekly,Friday,,0.34004236683470973,4.128182974608147,0.5161707632600259,773,0.08237095325625363,0.12581791155672128,-21.275580850697505,0.5161707632600259,0.979044153393544,0.020955846606456028,0.04856912044105427,0.6315156132283652,0.10954345583447844,3.4969743260725688
Quarterly,Q1,,-0.07220039099362828,3.9291180749136534,0.46681175190424373,919,-0.018375724429003055,-0.026438367965685758,-19.536889124949948,0.46681175190424373,0.4042372770102183,0.5957627229897817,-0.3265659975137853,0.1821652155265287,0.28010230288028326,5.28696914728379
Quarterly,Q2,,0.10926459428392278,3.6031550885480943,0.49208025343189016,947,0.03032469921464063,0.04886447208389516,-14.474458061701407,0.49208025343189016,0.5917677253999868,0.4082322746000132,-0.1205153188746614,0.33904450744250697,0.6735393608992498,4.7066937092674275
Quarterly,Q3,,-0.007901793428987725,3.503804998769241,0.48627450980392156,1020,-0.002255203537800573,-0.0031363136483930003,-21.275580850697505,0.48627450980392156,0.0,0.9505934454375329,-0.22318199060640154,0.2073784037484261,-0.08903430843365087,4.3785429544039784
Quarterly,Q4,,-0.03024098040183448,3.5687942548301543,0.4838709677419355,961,-0.008473724805206992,-0.013280987725087177,-15.2971380048507,0.4838709677419355,0.18243904759978058,0.8175609524002194,-0.25616156272224766,0.1956796019185787,0.6646026236190004,4.727360005640434
DayOfMonth,Beginning,,-0.1905317125315037,3.858741104065977,0.46551724137931033,870,-0.049376650931760975,-0.06756681741964549,-21.275580850697505,0.46551724137931033,0.8308763506363609,0.16912364936363913,-0.4472988320637435,0.0662354070007361,-0.17354185099042757,3.7721804881402576
DayOfMonth,Middle,,-0.021944637668034294,3.344029739810075,0.48744113029827313,1274,-0.006562333285134194,-0.009357748758054315,-19.536889124949948,0.48744113029827313,0.15050872023332595,0.849491279766674,-0.20574511027540518,0.1618558349393366,-0.06356967762912306,4.210379632439261
DayOfMonth,End,,0.05629746066764352,3.4356375707666356,0.46948941469489414,803,0.016386321172719386,0.026284105825492208,-14.113552612244812,0.46948941469489414,0.311857427144566,0.688142572855434,-0.1816897229161234,0.29428464425141043,0.6928466190105858,4.774966123100836
WeekOfYear,Week 1,1.0,0.017312631489045528,3.462105915867127,0.421875,64,0.005000607118834886,0.00863819501790924,-8.034298785677297,0.421875,0.0,0.9699673277382387,-0.847495695283227,0.882120958261318,0.2776186383322859,0.02212449362409874
WeekOfYear,Week 2,2.0,-0.2525985386129799,3.981168961817289,0.40540540540540543,74,-0.06344833415401588,-0.0815374087643608,-19.536889124949948,0.40540540540540543,0.44371917806584604,0.556280821934154,-1.1749605805346433,0.6697635033086835,-0.3163065324679582,9.705882734219363
WeekOfYear,Week 3,3.0,0.1725253877977004,3.83325959575215,0.5303030303030303,66,0.04500748866288249,0.06484423895893335,-13.183247296485495,0.5303030303030303,0.29624730831812074,0.7037526916818793,-0.7698074361110845,1.1148582117064854,0.44591696259927677,4.3807866432848765
WeekOfYear,Week 4,4.0,0.09265983005916485,3.756346827142957,0.5507246376811594,69,0.024667538521633548,0.03169934397904716,-12.339339827452154,0.5507246376811594,0.16540610133457512,0.8345938986654249,-0.8097132053566518,0.9950328654749816,-0.12041902676128226,3.344358314313853
WeekOfYear,Week 5,5.0,0.1671767372039102,3.7515361051333107,0.49333333333333335,75,0.04456220932411087,0.07997000508051497,-9.19624446268818,0.49333333333333335,0.3052884236309983,0.6947115763690017,-0.6959733309758918,1.030326805383712,1.6753701798185368,8.721339745260135
WeekOfYear,Week 6,6.0,-0.08454378632217488,3.728331423155424,0.5333333333333333,75,-0.022676038347101225,-0.026321228553111718,-17.3883698520669,0.5333333333333333,0.15734901646911148,0.8426509835308885,-0.9423549420485161,0.7732673694041664,-0.8811039013251952,6.5310038000959025
WeekOfYear,Week 7,7.0,0.09793395226478142,3.543765839639925,0.4246575342465753,73,0.027635559655017242,0.04618372966006089,-8.762775419135862,0.4246575342465753,0.17967690703709704,0.820323092962903,-0.7288877932166242,0.924755697746187,0.24552857799629804,0.10712122652503808
WeekOfYear,Week 8,8.0,-0.04925348097277489,3.8283516927785493,0.5161290322580645,62,-0.012865453575146225,-0.01918327574068012,-8.979968565454152,0.5161290322580645,0.08384635093322901,0.916153649066771,-1.0214727699325314,0.9229658079869816,-0.1899034051631396,-0.19494954093051442
WeekOfYear,Week 9,9.0,-0.8939399333248342,3.826568750431065,0.36,75,-0.2336139741966302,-0.3372449247610169,-13.027137098786293,0.36,0.9640257035357741,0.03597429646422585,-1.7743534453552363,-0.013526421294432267,0.48670758192455527,3.416632480130457
WeekOfYear,Week 10,10.0,-0.5822983982482421,4.0984506509600855,0.4266666666666667,75,-0.14207768931213932,-0.1920912148369685,-15.640678506837006,0.4266666666666667,0.8274992059263143,0.17250079407368568,-1.5252662545264224,0.360669458029938,0.49912283598261853,8.79491561594001
WeekOfYear,Week 11,11.0,-0.46536092365421206,3.9094271467351573,0.44,75,-0.11903557891923999,-0.1388512268273964,-18.790377809935954,0.44,0.7249370500601298,0.2750629499398702,-1.3648384213200675,0.43411657401164333,-1.4696632629830613,5.37709784737185
WeekOfYear,Week 12,12.0,0.2787605359075633,4.284622258847098,0.47297297297297297,74,0.06506070292006835,0.10228670035442514,-16.24697848989178,0.47297297297297297,0.4831212648192009,0.5168787351807991,-0.7139059330205118,1.2714270048356384,0.6676138565039919,5.700717898719194
