Pattern_Type,Period,Average_Return,Std_Dev,Win_Rate,Sample_Size,Statistical_Significance,P_Value,CI_Lower,CI_Upper
Monthly,January,0.17240684262875716,3.134247598958237,0.5537190082644629,121,0.3906587786551443,0.6093412213448557,-0.3917378953840678,0.7365515806415821
Monthly,February,0.08499586482651218,3.173428755437509,0.4782608695652174,115,0.19415262482922024,0.8058473751707798,-0.5012268191721243,0.6712185488251488
Monthly,March,-0.12708311871093575,4.943618457111485,0.4696969696969697,132,0.29288159879801134,0.7071184012019887,-0.9782929632852453,0.7241267258633737
Monthly,April,-0.007254400838466045,3.292022491383813,0.5080645161290323,124,0.0,0.9826965749678476,-0.592440504892974,0.5779317032160418
Monthly,May,0.32077834667075666,3.651204843324717,0.5873015873015873,126,0.662468231301179,0.33753176869882096,-0.3229816048526707,0.964538298194184
Monthly,June,0.3558250998211718,3.752824740425894,0.5255474452554745,137,0.7299315251444702,0.2700684748555298,-0.2782312249471273,0.9898814245894709
Monthly,July,-0.15155492121286485,3.620784903334262,0.48951048951048953,143,0.3692030982648,0.6307969017352,-0.7501041213190739,0.4469942788933442
Monthly,August,0.0664607660875222,3.141480806840276,0.5263157894736842,133,0.16315576797612663,0.8368442320238734,-0.47237520335706357,0.6052967355321079
Monthly,September,-0.5003151772653721,3.5857340177213195,0.44715447154471544,123,0.8613926429758539,0.13860735702414603,-1.140349013461337,0.13971865893059265
Monthly,October,-0.1814875627905778,3.0815495029209794,0.49242424242424243,132,0.42519368194276264,0.5748063180572374,-0.7120797385795709,0.34910461299841533
Monthly,November,0.06834439005174549,3.9766746602276637,0.5365853658536586,123,0.15905511580609577,0.8409448841939042,-0.6414702045361256,0.7781589846396166
Monthly,December,-0.09610636563700418,3.2751788770078956,0.47244094488188976,127,0.22868308161858542,0.7713169183814146,-0.6712449533113588,0.47903222203735046
Weekly,Monday,-0.264182614366738,3.706166458121273,0.47735191637630664,287,0.743292109557377,0.25670789044262293,-0.6947823681544838,0.16641713942100783
Weekly,Tuesday,0.2679961971373809,3.3453490390400096,0.5157232704402516,318,0.7778949254025775,0.22210507459742249,-0.10109802331596024,0.6370904175907219
Weekly,Wednesday,-0.036478302416355385,3.5827656261707648,0.5159235668789809,314,0.12990646072992984,0.8700935392700702,-0.43429610367366844,0.3613394988409576
Weekly,Thursday,0.1498674510816608,3.790674440363256,0.5275080906148867,309,0.4912943109196095,0.5087056890803905,-0.27445425737852214,0.5741891595418437
Weekly,Friday,-0.14369232399977583,3.5606402427622155,0.4967532467532468,308,0.4776081615144112,0.5223918384855888,-0.5429160299792618,0.25553138197971015
Quarterly,Q1,0.03766516506327449,3.893557374337707,0.5,368,0.14062854913737644,0.8593714508626236,-0.3614565388035808,0.4367868689301298
Quarterly,Q2,0.22807897842905966,3.581186234628632,0.5400516795865633,387,0.7345346278773387,0.2654653721226613,-0.1298388883962499,0.5859968452543692
Quarterly,Q3,-0.1863955855825564,3.4646713680402454,0.48872180451127817,399,0.6462520241839402,0.35374797581605977,-0.527389298513522,0.1545981273484092
Quarterly,Q4,-0.07265839462798711,3.456900557045908,0.5,382,0.2776728890904444,0.7223271109095556,-0.42042276535836315,0.2751059761023889
DayOfMonth,Beginning,-0.2265736800414547,3.688535190953665,0.4985507246376812,345,0.7063570564685395,0.2936429435314604,-0.6171654959286983,0.16401813584578886
DayOfMonth,Middle,0.1922497966748995,3.5893672140650192,0.5265225933202358,509,0.7033461485216486,0.2966538514783515,-0.12031713973799163,0.5048167330877906
DayOfMonth,End,-0.14866672358559643,3.2672248088930678,0.47962382445141066,319,0.5039325714470266,0.49606742855297337,-0.5085716660730315,0.2112382189018386
