Pattern_Type,Period,Period_Number,Average_Return,Std_Dev,Win_Rate,Sample_Size,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown,Consistency_Score,Statistical_Significance,P_Value,CI_Lower,CI_Upper,Skewness,Kurtosis
Monthly,January,,0.3553819362887438,5.144829838783005,0.5,248,0.06907554718521233,0.10188879025123271,-19.05844780911812,0.5,0.7588009680073555,0.24119903199264447,-0.28808533765285016,0.9988492102303378,0.23640310511934218,3.773012476848348
Monthly,February,,0.06387319533308411,4.641676292990075,0.49557522123893805,226,0.013760803490227508,0.019466450969950682,-16.599667475953403,0.49557522123893805,0.16144358100627265,0.8385564189937273,-0.5445573938295448,0.672303784495713,-0.156112067754693,1.5247419609054678
Monthly,March,,-0.36797464213904285,5.181321587525189,0.45564516129032256,248,-0.07101945631496744,-0.08110255747574745,-42.55117996663984,0.45564516129032256,0.7747384889526774,0.22526151104732264,-1.0160059632542648,0.28005667897617914,-1.9421020146258245,18.076443324899703
Monthly,April,,0.3628789741910101,4.345245942354295,0.525,240,0.08351172269765675,0.13477479732198785,-13.313191726748585,0.525,0.7682362210694271,0.23176377893057284,-0.18965833652467956,0.9154162849066998,0.4760490146798411,2.0435625021026134
Monthly,May,,0.22710641831746092,5.5282077091283455,0.5080645161290323,248,0.0410813830208398,0.06139971577830217,-27.39611240864251,0.5080645161290323,0.5427084182443978,0.45729158175560225,-0.4643101796738871,0.918523016308809,0.40069484348782985,4.819820742013716
Monthly,June,,-0.5327274294039609,4.131788676125089,0.4666666666666667,240,-0.1289338519373571,-0.15957453844280006,-16.838743447602404,0.4666666666666667,0.9218130846017639,0.07818691539823604,-1.0581217186659315,-0.007333140141990269,-0.6401209141611954,2.218117317791334
Monthly,July,,0.26589499078215845,3.843919843266274,0.5,248,0.06917287602860649,0.10147716852323135,-15.751077170137581,0.5,0.6302073058112829,0.3697926941887171,-0.21486660878546354,0.7466565903497804,0.12143719410817455,3.2361217726828055
Monthly,August,,-0.27204814913426706,4.102209972309271,0.41935483870967744,248,-0.0663174608249324,-0.10293685587245005,-12.857363251227788,0.41935483870967744,0.639247565516083,0.36075243448391703,-0.7851142661357706,0.24101796786723656,0.29840267948499133,1.5077638799291648
Monthly,September,,-0.36108442262174795,4.318731755055763,0.4708333333333333,240,-0.08360890259022018,-0.10233114370752706,-18.90107419807468,0.4708333333333333,0.7661220927728172,0.23387790722718288,-0.9102502146846165,0.1880813694411207,-0.6422605512861558,2.967130301151662
Monthly,October,,0.0852090028163559,3.1758235751047135,0.48695652173913045,230,0.026830521532842513,0.03967657487783894,-16.278858003669036,0.48695652173913045,0.22036733783469709,0.7796326621653029,-0.3274029854989127,0.49782099113162454,-0.04911581058919091,4.501662036181177
Monthly,November,,0.10461700689306258,4.606406614623503,0.5021645021645021,231,0.022711196740849,0.03147151968980265,-17.64201092029048,0.5021645021645021,0.26410014655955716,0.7358998534404428,-0.4925497755536679,0.7017837893397931,-0.10312428397479378,2.8819823752522025
Monthly,December,,0.07076827368733146,4.621811981992006,0.4596774193548387,248,0.015311802808739583,0.024872357751906007,-18.025859908302223,0.4596774193548387,0.18632058420119813,0.8136794157988019,-0.5072848106546144,0.6488213580292772,0.9627920442822567,5.690461269227837
Weekly,Monday,,0.05647734393323912,5.051448058108513,0.5060532687651331,413,0.011180426539788424,0.016855337802774317,-16.838743447602404,0.5060532687651331,0.18459115647560287,0.8154088435243971,-0.43213746917861373,0.545092157045092,0.3461455457114234,3.1665363098045516
Weekly,Tuesday,,-0.18426867658785795,4.499773423643356,0.4613526570048309,414,-0.04095065667521102,-0.060321335261288384,-18.658838933527928,0.4613526570048309,0.5614336594954946,0.4385663405045054,-0.6189922000582435,0.25045484688252756,0.3856939384917296,4.6142069022367185
Weekly,Wednesday,,0.193176029855652,4.876657565908708,0.48668280871670705,413,0.03961238353213261,0.05448183326424766,-27.39611240864251,0.48668280871670705,0.5777930729420416,0.42220692705795837,-0.27853170578109054,0.6648837654923945,-0.5057532331182054,3.100462610189731
Weekly,Thursday,,-0.35015237007749767,5.234779463409931,0.4406779661016949,413,-0.06688961254719386,-0.0858611939250748,-42.55117996663984,0.4406779661016949,0.8498981437775763,0.1501018562224237,-0.8565004033092913,0.156195663154296,-0.8876197771711923,11.657362478865013
Weekly,Friday,,0.06275727275688099,4.469079287048218,0.48792270531400966,414,0.014042550764037024,0.020540637573576423,-18.025859908302223,0.48792270531400966,0.2082567388377492,0.7917432611622508,-0.3690008873597835,0.49451543287354544,0.16478639725688207,2.5336995063470127
Quarterly,Q1,,0.015668076308037158,5.0148068598369395,0.48337950138504154,722,0.0031243628610148743,0.0040741422564151385,-42.55117996663984,0.48337950138504154,0.06481211952873345,0.9351878804712666,-0.35073858301181204,0.3820747356278864,-0.6898375590810607,9.137329027674026
Quarterly,Q2,,0.021371926499480956,4.734721426241692,0.5,728,0.004513872005442457,0.006492844737392292,-27.39611240864251,0.5,0.08975265897799267,0.9102473410220073,-0.32313698557475024,0.3658808385737121,0.23044283642495217,4.300983017187251
Quarterly,Q3,,-0.11981826725617183,4.0997603948416,0.4633152173913043,736,-0.02922567558019477,-0.04042665984802997,-18.90107419807468,0.4633152173913043,0.48603821403448566,0.5139617859655143,-0.41649494362482425,0.17685840911248057,-0.12802051167919895,2.6238752944585295
Quarterly,Q4,,0.0864811440261178,4.202060301885057,0.4823695345557123,709,0.020580652778191235,0.030405219382389787,-18.025859908302223,0.4823695345557123,0.3558413103592948,0.6441586896407052,-0.22335374307496847,0.39631603112720404,0.3971276517147691,5.002978184302515
DayOfMonth,Beginning,,0.14692487520226963,4.286916137180516,0.5007518796992482,665,0.03427285967364443,0.050588196378209334,-18.90107419807468,0.5007518796992482,0.5536631334415804,0.44633686655841964,-0.1794935024560763,0.4733432528606155,0.35672118783040874,4.1747001354066295
DayOfMonth,Middle,,0.021109972916804415,4.844485947503737,0.48688352570828963,953,0.004357525885214291,0.005756698614803612,-42.55117996663984,0.48688352570828963,0.09757271608817653,0.9024272839118235,-0.28685536503765885,0.32907531087126773,-0.5560868920782205,9.371813161684049
DayOfMonth,End,,0.04996185545019993,3.844020603483765,0.49263502454991814,611,0.012997291274901186,0.01877494146868273,-13.731665661041397,0.49263502454991814,0.2004718520539751,0.7995281479460249,-0.2554428667284087,0.3553665776288086,0.09305241946437715,2.1600131468068673
WeekOfYear,Week 1,1.0,1.2242293289939616,4.161133648889138,0.6071428571428571,56,0.2942057218760045,0.5759339517539436,-6.77914879124705,0.6071428571428571,0.955029940872899,0.0449700591271009,0.10987046076856521,2.338588197219358,0.6955633417953933,0.9777519121115614
WeekOfYear,Week 2,2.0,0.22966919816921733,5.277240284008556,0.5178571428571429,56,0.04352070131526438,0.061323142675036836,-14.9185885285612,0.5178571428571429,0.2919156918339978,0.7080843081660022,-1.1835849788051687,1.6429233751436034,-0.26176576294045606,0.9522975687060464
WeekOfYear,Week 3,3.0,-0.40940986689461156,6.445334211808243,0.42857142857142855,56,-0.06352034719077063,-0.08630257277068851,-19.05844780911812,0.42857142857142855,0.4928519121921907,0.5071480878078093,-2.13548164051392,1.316661906724697,-0.36576756813237643,1.4650519803362148
WeekOfYear,Week 4,4.0,-0.08077857137201001,3.4022522033475084,0.375,56,-0.023742675893495258,-0.0420058082377015,-7.852011380628664,0.375,0.10556200683082784,0.8944379931691722,-0.991907661338113,0.8303505185940929,0.811484277448805,2.0226700445288968
WeekOfYear,Week 5,5.0,-0.23092296716579025,4.889771385740835,0.5178571428571429,56,-0.04722571853546968,-0.06601492884907562,-13.634910202225726,0.5178571428571429,0.2939433415349716,0.7060566584650284,-1.540412295572665,1.0785663612410845,-0.255235543535651,0.6146602978282814
WeekOfYear,Week 6,6.0,0.45405723315913765,4.720096539403795,0.5,56,0.09619659881289007,0.13863053801177916,-16.599667475953403,0.5,0.5419891671329461,0.4580108328670539,-0.8099928746687635,1.7181073409870389,0.011649499340350956,2.9888327935366963
WeekOfYear,Week 7,7.0,0.8804374453248833,4.00198084685944,0.5178571428571429,56,0.2200004145486623,0.44571816393958724,-8.066584833499329,0.5178571428571429,0.85098219094041,0.14901780905958997,-0.19130002418815462,1.9521749148379213,0.46859402055783533,0.29090634221569944
WeekOfYear,Week 8,8.0,-0.49109191419618214,4.482201530060807,0.5178571428571429,56,-0.10956488924082801,-0.1386923483658476,-14.659189487452984,0.5178571428571429,0.5782929650291398,0.42170703497086015,-1.6914333224876734,0.709249494095309,-0.7817503614193024,1.086329324890043
WeekOfYear,Week 9,9.0,-0.2757038063950062,4.428767559856098,0.375,56,-0.06225294117805643,-0.1028310589205799,-11.068501778762533,0.375,0.34814626983758723,0.6518537301624128,-1.4617355040195485,0.9103278912295363,0.6089494749973625,1.6481784743843466
WeekOfYear,Week 10,10.0,-0.5612852942213089,4.908115238202158,0.4642857142857143,56,-0.11435862178878009,-0.15100612470988828,-15.828818498811655,0.4642857142857143,0.6406450511721273,0.35935494882787267,-1.8756871383973297,0.7531165499547119,-0.6955668819157087,1.2197333868282918
WeekOfYear,Week 11,11.0,-1.0650060122624647,7.049723080213396,0.4642857142857143,56,-0.15107061655395218,-0.1417904837072646,-42.55117996663984,0.4642857142857143,0.9143309190015485,0.08566908099845144,-2.952934181804984,0.8229221572800545,-3.285127101921299,19.659354152418683
WeekOfYear,Week 12,12.0,-0.05075451796738563,4.57042726124582,0.4642857142857143,56,-0.011104983203156988,-0.017139916988503832,-11.870624302119099,0.4642857142857143,0.06615802139033111,0.9338419786096689,-1.2747229313607045,1.1732138954259332,0.9339033413641399,4.467778547367496
WeekOfYear,Week 13,13.0,-0.16996707650011803,3.898127392037582,0.44642857142857145,56,-0.04360223753777192,-0.059085754027553686,-13.731665661041397,0.44642857142857145,0.21954360318894728,0.7804563968110527,-1.213892409191384,0.8739582561911481,-0.46931788823019116,1.7416011298006504
WeekOfYear,Week 14,14.0,0.21787476662396438,4.252626864117908,0.5892857142857143,56,0.051232984596488125,0.06628017858662698,-12.862646858008524,0.5892857142857143,0.27876324709634104,0.721236752903659,-0.9209861446444023,1.3567356778923312,0.03069316673335646,2.829864887690892
WeekOfYear,Week 15,15.0,0.6196775098709066,5.225499725456958,0.5178571428571429,56,0.1185872246537564,0.2296688500008894,-8.892933969955052,0.5178571428571429,0.6877146852946624,0.3122853147053376,-0.7797204550386974,2.019075474780511,0.7779814596705975,1.37953010088121
WeekOfYear,Week 16,16.0,0.1640285498987178,3.7281325599824706,0.42857142857142855,56,0.04399751008303445,0.0893870589408953,-8.171628981962902,0.42857142857142855,0.2121844093223738,0.7878155906776262,-0.8343718694786795,1.1624289692761152,0.8640431385960397,1.3085938162831603
WeekOfYear,Week 17,17.0,0.7550432186181381,4.055268448418456,0.6607142857142857,56,0.18618822113061415,0.24192001074025204,-13.313191726748585,0.6607142857142857,0.7840255172612269,0.21597448273877304,-0.33096476378256023,1.8410512010188365,-0.27407406708998505,2.1163974022028738
WeekOfYear,Week 18,18.0,0.5865587587454678,4.445751295873033,0.5,56,0.1319369257767449,0.32211553048167174,-6.698972126775001,0.5,0.6628321786601264,0.33716782133987355,-0.6040212130858219,1.7771387305767576,1.3925881872385446,2.4260556671461186
WeekOfYear,Week 19,19.0,-0.18570956083033927,5.661487733116231,0.4107142857142857,56,-0.032802254386961265,-0.05206788609079928,-11.770020309898014,0.4107142857142857,0.2374858646058935,0.7625141353941065,-1.701865876653458,1.3304467549927796,0.8286302543731054,3.0089318617677856
WeekOfYear,Week 20,20.0,-0.21563540806601592,6.342340841779556,0.5178571428571429,56,-0.033999340849917514,-0.03975829081285717,-27.39611240864251,0.5178571428571429,0.2733380467022516,0.7266619532977484,-1.9141253770752933,1.4828545609432615,-1.106550890082436,4.692188914617119
WeekOfYear,Week 21,21.0,0.09956431526342815,5.664577827378675,0.5357142857142857,56,0.017576652364489142,0.03350406172975826,-11.764516558958004,0.5357142857142857,0.12869912135847694,0.8713008786415231,-1.4174195332071764,1.6165481637340329,1.828457987095695,6.87622856755357
WeekOfYear,Week 22,22.0,0.4536436061535776,4.053194012400964,0.5357142857142857,56,0.11192249982745231,0.1979995149507579,-10.105490182640423,0.5357142857142857,0.542797784214238,0.45720221578576203,-0.6318088386538316,1.5390960509609868,0.6724862562924847,1.6790669292913885
WeekOfYear,Week 23,23.0,-1.290907649236853,3.5836971777784714,0.375,56,-0.36021672178146613,-0.4555735466203224,-12.111594015202511,0.375,0.96586304814432,0.034136951855679984,-2.250628020669258,-0.33118727780444757,-0.465623892574784,0.323316713156371
WeekOfYear,Week 24,24.0,-0.6711064057428803,4.916869911638616,0.5,56,-0.13649057587517596,-0.16434135951723772,-16.838743447602404,0.5,0.7268594936516756,0.27314050634832443,-1.9878527667754886,0.6456399552897282,-0.5532900498203156,2.0824949967564867
WeekOfYear,Week 25,25.0,-0.33353428311933897,4.334930872226729,0.4107142857142857,56,-0.07694108463326245,-0.09471057415381609,-16.128304708592907,0.4107142857142857,0.41495564610368785,0.5850443538963122,-1.494436351693731,0.8273677854550529,-0.7997348016130746,2.6769038975522985
WeekOfYear,Week 26,26.0,0.07210471679411211,3.8109475312750267,0.5714285714285714,56,0.018920417088499793,0.023745973546259947,-12.82508464490343,0.5714285714285714,0.0941543016966766,0.9058456983033234,-0.9484736967234947,1.0926831303117188,-0.7658681743332625,1.4428410692090345
WeekOfYear,Week 27,27.0,-0.19541108472679725,3.2540594729083043,0.44642857142857145,56,-0.060051479191973484,-0.08985746420904317,-8.623406480396168,0.44642857142857145,0.2518933961764793,0.7481066038235207,-1.0668539023196135,0.676031732866019,-0.05308882033878853,0.29829386064934926
WeekOfYear,Week 28,28.0,-0.13638663024907668,4.33320878823257,0.48214285714285715,56,-0.03147474237093156,-0.04009358392656672,-15.751077170137581,0.48214285714285715,0.17668691274300485,0.8233130872569951,-1.2968275217182261,1.024054261220073,-0.6752310370386608,1.8565749124978748
WeekOfYear,Week 29,29.0,1.0205162726366104,4.340062221457438,0.5535714285714286,56,0.2351386271816883,0.3916277729885861,-13.520302941197349,0.5535714285714286,0.9051414006797999,0.09485859932020012,-0.1417599802355458,2.1827925255087663,0.6591167878864742,4.234573447621097
WeekOfYear,Week 30,30.0,0.5051050227658503,3.549795638157204,0.5357142857142857,56,0.14229129624714515,0.23213000055318964,-9.821566272639574,0.5357142857142857,0.5930458934110894,0.4069541065889106,-0.4455364570684591,1.4557465026001597,0.5809405399460057,2.6756898912913485
WeekOfYear,Week 31,31.0,-0.1972348322599126,3.6647091291308818,0.375,56,-0.053820051008165164,-0.1002537692399978,-7.647139929345996,0.375,0.25383858567499495,0.746161414325005,-1.1786503459394082,0.784180681419583,0.8806754645770094,1.3649794888660978
WeekOfYear,Week 32,32.0,0.17274215710697424,4.420752383502563,0.44642857142857145,56,0.03907528450397183,0.06763543262345895,-10.194117661184343,0.44642857142857145,0.22259645763467806,0.7774035423653219,-1.011143062273031,1.3566273764869796,0.46333678830831737,1.0567191432852319
WeekOfYear,Week 33,33.0,-0.5916186930023412,4.241827747139636,0.42857142857142855,56,-0.13947258782520897,-0.18596366627866157,-12.857363251227788,0.42857142857142855,0.6673795470735857,0.3326204529264143,-1.7275875818582693,0.5443501958535869,-0.23737932342741128,1.3713642998385076
WeekOfYear,Week 34,34.0,-0.5800917095607037,3.857162793229535,0.39285714285714285,56,-0.15039336959770966,-0.23285381989573864,-11.308641400558171,0.39285714285714285,0.6585733518894269,0.3414266481105731,-1.6130466510516703,0.452863231930263,0.5252017889678224,3.127093964200811
WeekOfYear,Week 35,35.0,0.1481037582309565,3.7083386638801654,0.42857142857142855,56,0.039938034698263056,0.06357423021102523,-8.674407305968444,0.42857142857142855,0.1920215608825161,0.8079784391174839,-0.8449958211543813,1.1412033376162944,0.2716229231293761,1.1608278263463498
WeekOfYear,Week 36,36.0,-1.2335712142280666,5.029710341302991,0.4642857142857143,56,-0.24525690954769755,-0.2625415384317066,-18.90107419807468,0.4642857142857143,0.9558630122321998,0.04413698776780021,-2.580536439661829,0.11339401120569592,-1.253524201601699,2.245548107226414
WeekOfYear,Week 37,37.0,-0.15588060223237804,4.025890793460727,0.44642857142857145,56,-0.03871953071493534,-0.05651465970284223,-10.161278698619215,0.44642857142857145,0.20166641760384185,0.7983335823961581,-1.2340211972593134,0.9222599927945574,0.3831449396634352,2.672183220104393
WeekOfYear,Week 38,38.0,0.17769318342231494,4.1852596284659125,0.48214285714285715,56,0.04245690810045339,0.061692835316501424,-11.320022884170704,0.48214285714285715,0.2290099348840594,0.7709900651159406,-0.9431266643256162,1.2985130311702462,-0.11493175330340578,0.9515258660836357
WeekOfYear,Week 39,39.0,-0.3755667851072108,4.232487993106776,0.5357142857142857,56,-0.08873428246432738,-0.1051763456348559,-16.95160857136844,0.5357142857142857,0.46150411790952883,0.5384958820904712,-1.509034471499637,0.7579009012852154,-0.8445768380079471,3.072844437634652
WeekOfYear,Week 40,40.0,-0.25314438694855956,2.2227416198715098,0.4107142857142857,56,-0.11388835512208256,-0.18376808373510756,-6.094011197397486,0.4107142857142857,0.32340515412270354,0.6765948458772965,-0.8483984799140053,0.3421097060168862,0.14355808181787189,0.32011478589709785
WeekOfYear,Week 41,41.0,-0.19152935081806952,3.8800291022035345,0.5535714285714286,56,-0.049362864497407184,-0.05298423097447395,-16.278858003669036,0.5535714285714286,0.24655771736571686,0.7534422826342831,-1.2306079298412171,0.847549228205078,-1.2794386847445933,5.5315891969810185
WeekOfYear,Week 42,42.0,0.45278341105235675,2.5462749200601014,0.52,50,0.1778218869789871,0.4271563606532777,-3.1794072125395907,0.52,0.5189816590989926,0.48101834090100737,-0.2708599144563649,1.1764267365610785,0.737787548579818,0.18616340205004533
WeekOfYear,Week 43,43.0,0.5004861256629576,3.6069480147291113,0.46938775510204084,49,0.13875612390841321,0.3209414637647677,-5.951271487475026,0.46938775510204084,0.5581395310495245,0.4418604689504755,-0.5355503096739096,1.5365225609998248,1.0342008072216347,1.083654212809221
WeekOfYear,Week 44,44.0,-0.015659607585435168,2.4339463200675686,0.4897959183673469,49,-0.006433834409708938,-0.010382194223200213,-5.499460390875081,0.4897959183673469,0.0,0.9807457791862826,-0.7147706174882132,0.6834514023173429,0.35982328078711784,0.867760254621091
WeekOfYear,Week 45,45.0,0.41593143864660925,5.507992948941038,0.4807692307692308,52,0.07551415597337971,0.10247394969889938,-17.64201092029048,0.4807692307692308,0.486446615422242,0.513553384577758,-1.1175035906312774,1.949366467924496,-0.059131948462725105,3.5334243733976196
WeekOfYear,Week 46,46.0,-0.6218356684425512,3.4365582967464134,0.4642857142857143,56,-0.1809472194990199,-0.23891128713317505,-12.50799536196841,0.4642857142857143,0.6928669110269331,0.3071330889730669,-1.5421519902158913,0.2984806533307889,-0.5593011908628995,1.564812403146325
WeekOfYear,Week 47,47.0,-0.0649248285908821,5.346149817263454,0.48214285714285715,56,-0.012144221694130397,-0.01709584217064004,-15.965252963384774,0.48214285714285715,0.08426900357681055,0.9157309964231894,-1.4966330990809542,1.36678344189919,-0.18940991432515938,1.2383068358866431
