Pattern_Type,Period,Period_Number,Average_Return,Std_Dev,Win_Rate,Sample_Size,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown,Consistency_Score,Statistical_Significance,P_Value,CI_Lower,CI_Upper,Skewness,Kurtosis
Weekly,Tuesday,,0.0952586071271115,3.220358103497698,0.47808764940239046,251,0.029580128689306054,0.04951874094490428,-8.448735336301247,0.47808764940239046,0.2988789406847743,0.7011210593152257,-0.30507581885439045,0.4955930331086134,0.4610339068402318,1.8210688273673918
Weekly,Wednesday,,0.08270564682345069,3.804271594548231,0.5220883534136547,249,0.021740205652502117,0.03327353705971995,-13.148781432084517,0.5220883534136547,0.25359759149293015,0.7464024085070698,-0.3921313047560797,0.5575425984029811,0.45866418636182293,2.49243457114894
Weekly,Thursday,,0.0059621851435778354,3.891375685023555,0.47560975609756095,246,0.00153215356885845,0.0023805340699362735,-11.361760602359166,0.47560975609756095,0.0,0.9815694890748274,-0.48272882715152726,0.4946531974386829,0.3385751580784018,1.6316348660915532
Weekly,Friday,,0.09596921719640779,3.9334083420029016,0.5081967213114754,244,0.024398488245321617,0.0371482038086288,-11.590788951144145,0.5081967213114754,0.28851100061769874,0.7114889993823013,-0.40004098480346983,0.5919794191962854,0.6767571997123052,4.29869957438516
Quarterly,Q1,,0.14381216706279615,4.393507008682687,0.5163398692810458,306,0.03273288668450664,0.04846464011636451,-13.397472921186148,0.5163398692810458,0.4447563130621588,0.5552436869378412,-0.35041369217634055,0.6380380263019328,0.058027321087832706,1.2309299715860007
Quarterly,Q2,,-0.032795376260994866,4.001073384083621,0.5064102564102564,312,-0.008196644528304771,-0.011791725144246637,-13.148781432084517,0.5064102564102564,0.11034950170822266,0.8896504982917773,-0.47849338969160593,0.41290263716961617,0.3732472342534987,3.6838634705427946
Quarterly,Q3,,0.0012294435573405832,2.6416019170732543,0.4827586206896552,319,0.00046541590895827985,0.0007349627224625067,-8.22267810893969,0.4827586206896552,0.0,0.9954985545536261,-0.2897592828538832,0.2922181699685643,0.37016000647016434,1.9198168885998328
Quarterly,Q4,,-0.12290128857042022,3.2913727637569807,0.460431654676259,278,-0.0373404343390546,-0.06033680039761754,-9.531401119244236,0.460431654676259,0.39383015350473927,0.6061698464952607,-0.5115027617051857,0.26570018456434524,0.6369252013183809,2.7594756286850393
DayOfMonth,Beginning,,-0.17678707992636786,3.677693510535318,0.5145985401459854,274,-0.04807009595006601,-0.06379103046533441,-11.590788951144145,0.5145985401459854,0.5304517917079756,0.46954820829202437,-0.6141862399009322,0.26061208004819647,-0.1413827567081173,2.0326129639855557
DayOfMonth,Middle,,0.12123358413850535,3.8650682213167182,0.48621553884711777,399,0.03136647976091986,0.04853152772917653,-13.148781432084517,0.48621553884711777,0.4294258324485034,0.5705741675514966,-0.259167274562204,0.5016344428392148,0.5788404189458891,3.900137950433896
DayOfMonth,End,,-0.09667707283800231,3.115934140110444,0.468503937007874,254,-0.031026674021606762,-0.04860700880163089,-8.32048982862044,0.468503937007874,0.30588919365941036,0.6941108063405896,-0.4817136552706673,0.28835950959466267,0.28371635436898723,1.027892569574
WeekOfYear,Week 1,1.0,-0.22555164810591308,3.762196959836784,0.4090909090909091,22,-0.059952110565656885,-0.12230592134817045,-6.436363422787523,0.4090909090909091,0.22598173266490085,0.7740182673350992,-1.8936163325387974,1.4425130363269714,0.7174097894636469,0.3387649989281991
WeekOfYear,Week 2,2.0,1.442229692896411,4.915828705679145,0.5833333333333334,24,0.29338485517817897,0.4873392596482466,-9.535386198184975,0.5833333333333334,0.9426662512229349,0.057333748777065124,-0.6335427191907403,3.5180021049835624,0.4571491988780219,1.170092466771826
WeekOfYear,Week 3,3.0,0.25301428486630745,3.1985299429391043,0.5714285714285714,21,0.0791033035113045,0.11152780811710976,-7.706978036489215,0.5714285714285714,0.24769583264838801,0.752304167351612,-1.2029390894118996,1.7089676591445147,-0.28913539725487786,0.4748957778079719
WeekOfYear,Week 4,4.0,-0.1374600054066641,3.6631356719757457,0.5416666666666666,24,-0.03752522912494906,-0.055700239380814094,-7.194849364573002,0.5416666666666666,0.14497263943254302,0.855027360567457,-1.684266540962926,1.4093465301495978,-0.06241677007816865,-0.28516765613078876
WeekOfYear,Week 5,5.0,-0.21331138474925954,4.8909596633627475,0.52,25,-0.043613400933795204,-0.06148061295621639,-11.361760602359166,0.52,0.22586991502471376,0.7741300849752862,-2.2322003075882684,1.8055775380897492,-0.22364485712241622,0.001630461242639214
WeekOfYear,Week 6,6.0,0.73858140860181,4.587979729217871,0.56,25,0.1609818378006911,0.25648520236903893,-9.503584354262339,0.56,0.6805548047799519,0.31944519522004805,-1.155243544180446,2.6324063613840663,0.6469952786660562,2.1485886665682647
WeekOfYear,Week 7,7.0,0.7064763231936766,5.250650214784324,0.5833333333333334,24,0.13455025459598166,0.22110866580117686,-8.359744464954463,0.5833333333333334,0.6472859651760032,0.35271403482399677,-1.5106788125776793,2.9236314589650325,-0.17803609611442645,-0.5219060110647034
WeekOfYear,Week 8,8.0,-1.3016793971636063,4.560580557797657,0.2857142857142857,21,-0.2854196698571636,-0.39648595175844825,-13.397472921186148,0.2857142857142857,0.893029524443767,0.10697047555623296,-3.3776307780319215,0.7742719837047087,0.10605573935736555,2.2281992154984653
WeekOfYear,Week 9,9.0,-0.584552143515354,3.5455459918020176,0.48,25,-0.16486942909976368,-0.19394708606304076,-11.590788951144145,0.48,0.5722706738310022,0.42772932616899784,-2.04808159804859,0.8789773110178818,-1.2151391668284899,1.8295747853012028
WeekOfYear,Week 10,10.0,-0.9297306378964291,4.97760012583899,0.36,25,-0.18678291031658958,-0.27025729371523,-11.785154768539499,0.36,0.7885670433565122,0.21143295664348777,-2.9843829859121387,1.1249217101192803,-0.2003233036043206,-0.10334886990958037
WeekOfYear,Week 11,11.0,1.2332245127788042,5.139480732575883,0.6,25,0.2399511890300867,0.3523177433057654,-12.513270862718201,0.6,0.9021042825327407,0.09789571746725938,-0.8882488655168541,3.3546978910744625,0.006266902814681067,1.3126965189475612
WeekOfYear,Week 12,12.0,0.2796621684031814,2.963008718186415,0.6,25,0.0943845243136361,0.12111987852948182,-8.32048982862044,0.6,0.296471756858673,0.703528243141327,-0.9434077179080642,1.5027320547144272,-0.7562831577798196,1.0147054375589564
WeekOfYear,Week 13,13.0,0.574281487223638,3.429061624927051,0.6086956521739131,23,0.16747482257215343,0.3299126275541993,-6.183604733094316,0.6086956521739131,0.5457442413873821,0.4542557586126179,-0.9085559555744286,2.0571189300217045,0.5022179501099945,0.4143087442088613
WeekOfYear,Week 14,14.0,-0.9205371655616251,3.9014225036737704,0.375,24,-0.23594910950936543,-0.3704998338252288,-8.367922505418749,0.375,0.7781359373628827,0.22186406263711728,-2.5679634055496097,0.7268890744263595,0.5036278434521154,0.7938633418494474
WeekOfYear,Week 15,15.0,0.810995641817185,3.9020063797930096,0.5416666666666666,24,0.2078406755091482,0.48457296418504214,-5.641310961371313,0.5416666666666666,0.7182023869644361,0.28179761303556394,-0.8366771474329805,2.4586684310673506,1.2561574517647114,2.4987657490096833
WeekOfYear,Week 16,16.0,-1.1542241194749714,3.1292105194342086,0.3333333333333333,24,-0.3688547358212468,-0.5429599170972308,-8.159084823068254,0.3333333333333333,0.8758302625099468,0.12416973749005318,-2.475573836227774,0.16712559727783116,0.053181368223074316,0.2223327369530934
WeekOfYear,Week 17,17.0,-0.3389130415444647,3.9307152903288443,0.56,25,-0.08622172213243946,-0.12873072185376658,-7.642117389145319,0.56,0.3536598954554987,0.6463401045445013,-1.961432568320259,1.2836064852313294,-0.39152987152221025,-0.8201170170549394
WeekOfYear,Week 18,18.0,-1.186534966828409,3.5097480081339816,0.44,25,-0.33806842088906863,-0.3660914472414444,-10.52078265990271,0.44,0.8924899104120672,0.10751008958793289,-2.635287739961316,0.2622178063044982,-1.243461321084226,1.3815229794758128
WeekOfYear,Week 19,19.0,0.5255623533670368,7.486112315575583,0.48,25,0.07020497839359868,0.12578339535010283,-13.148781432084517,0.48,0.5102091985652327,0.4897908014347673,-2.564552934693415,3.6156776414274887,0.685796623258535,1.1401043508324245
WeekOfYear,Week 20,20.0,-0.014013443716615366,3.7159396017352324,0.56,25,-0.003771171014209033,-0.0041371173752975205,-10.732783596043111,0.56,0.0,0.9848433965843977,-1.5478779235402047,1.5198510361069741,-1.1456530636824411,1.399739403137513
WeekOfYear,Week 21,21.0,0.9336868942131813,3.764236978425848,0.52,25,0.2480414754874536,0.4878292549974234,-7.585349041569882,0.52,0.7941230094595448,0.20587699054045516,-0.6201137628668418,2.4874875512932046,0.3989012954857008,0.18845509224367207
WeekOfYear,Week 22,22.0,-0.9918142269710568,2.905487084962523,0.4,20,-0.3413590210413377,-0.3940755401227942,-7.03767515348464,0.4,0.773225845398233,0.22677415460176703,-2.3516240404005053,0.3679955864583915,-0.768833190064751,-0.01567572519126781
WeekOfYear,Week 23,23.0,0.3985021198931374,3.5279593661527513,0.6,25,0.1129554165834129,0.1335179346625593,-9.420475110307892,0.6,0.41132023946272644,0.5886797605372736,-1.0577679323638163,1.854772172150091,-0.7843332274232113,1.0828291444379277
WeekOfYear,Week 24,24.0,0.2891950501207531,3.2182866337098464,0.64,25,0.08985994196153575,0.11570835452129022,-8.234007612929577,0.64,0.3057249945858913,0.6942750054141087,-1.0392483807233344,1.6176384809648408,-0.1207840410601714,1.9591961880049844
WeekOfYear,Week 25,25.0,1.1416750280742027,2.524140202888162,0.5714285714285714,21,0.4523025411852637,1.165390549768642,-2.654698961429491,0.5714285714285714,0.8464405963147323,0.15355940368526763,-0.007299816966434891,2.29064987311484,0.8521856324817646,0.4764041788636968
WeekOfYear,Week 26,26.0,0.11811611841086166,2.80816798372489,0.52,25,0.04206162846931497,0.07216734124604682,-5.2675260662702295,0.52,0.1277846222708735,0.8722153777291265,-1.0410386540730705,1.2772708908947938,-0.028141608752170734,-0.5005698710326127
WeekOfYear,Week 27,27.0,0.5054304087634769,3.9130142744541003,0.55,20,0.1291665129011033,0.22859768291773694,-7.399390771775175,0.55,0.4604669258408902,0.5395330741591098,-1.3259166442077914,2.336777461734745,0.8424682407412885,1.3430813375770683
WeekOfYear,Week 28,28.0,-0.5506050037733015,2.1235998983885116,0.4,25,-0.25927906861887057,-0.37415212815285376,-4.8600968516239424,0.4,0.5477384700802025,0.4522615299197975,-1.4271839589247937,0.32597395137819063,-0.1327687849810271,-0.6251894387122827
WeekOfYear,Week 29,29.0,0.6340976555114062,2.778930301571324,0.64,25,0.22818048194762594,0.32636763781360717,-5.368253484379459,0.64,0.6121195393503439,0.3878804606496561,-0.5129883949441094,1.7811837059669218,-0.420400090775635,-0.11544323431235082
WeekOfYear,Week 30,30.0,-0.24914219182054312,2.4424057545080142,0.4,25,-0.10200688045411564,-0.18260366361898225,-4.604286582729953,0.4,0.2659654581721401,0.7340345418278599,-1.2573177365487616,0.7590333529076753,0.25283481408137304,-0.7053955762706825
WeekOfYear,Week 31,31.0,0.7907524133024056,2.7149588483949594,0.6,25,0.2912576055323586,0.6498271556084594,-4.746699023200144,0.6,0.7185143172072574,0.2814856827927426,-0.3299275191139194,1.9114323457187306,0.5786539154358215,0.5911321529718596
WeekOfYear,Week 32,32.0,0.2416137988857382,3.449960458305057,0.52,25,0.07003378786678659,0.1385464204178856,-5.928985032212935,0.52,0.25709389978580877,0.7429061002141912,-1.1824598866281328,1.665687484399609,0.6981874343759226,1.00172610206514
WeekOfYear,Week 33,33.0,-1.0878578676717752,2.6709380853267413,0.32,25,-0.4072943036935636,-0.5461556168113225,-7.342350571006881,0.32,0.8615527376970233,0.1384472623029767,-2.1903669221724478,0.014651186828897211,-0.3306272534741787,-0.4093314559175072
WeekOfYear,Week 34,34.0,-0.2466809140753948,1.7648013980502344,0.52,25,-0.1397782857311478,-0.19957946175420546,-5.084490965084287,0.52,0.26399251272113244,0.7360074872788676,-0.9751551274743947,0.48179329932360504,-0.6318679771491317,0.20448750322470843
WeekOfYear,Week 35,35.0,0.028981334991856813,1.5091148234767215,0.48,25,0.01920419476437795,0.04522030235822909,-2.495132221946571,0.48,0.0,0.9683833277680918,-0.5939506477091693,0.651913317692883,0.7684742107522619,0.5886363072740868
WeekOfYear,Week 36,36.0,0.5272626021886727,2.368951737786004,0.55,20,0.22257211650983086,0.5611247997800638,-3.084200462830267,0.55,0.4803088365621728,0.5196911634378272,-0.5814409392086569,1.6359661435860025,1.5966084434866445,3.592891701531001
WeekOfYear,Week 37,37.0,0.16368657752093552,2.8285420244846557,0.56,25,0.057869593629516,0.06504720446843698,-8.22267810893969,0.56,0.17637129759917503,0.823628702400825,-1.003878185646723,1.331251340688594,-0.9739613185775192,1.7665912994057926
WeekOfYear,Week 38,38.0,-0.5510235649423434,2.095198364538613,0.32,25,-0.2629935066141984,-0.3631673786381012,-5.571804118228803,0.32,0.5481236770779906,0.4518763229220094,-1.4158789431216685,0.3138318132369816,-0.3196196228688622,0.05288688849231615
WeekOfYear,Week 39,39.0,-0.4307824021350577,2.086304727861588,0.36,25,-0.2064810554192624,-0.2911856984226852,-5.456076093280573,0.36,0.44358386457518195,0.556416135424818,-1.2919666675253119,0.4304018632551966,-0.10286084388292367,0.9535432832579089
WeekOfYear,Week 40,40.0,-0.1521400656166523,2.7363617496187755,0.48,25,-0.055599397863914796,-0.07385511794819044,-6.825495717909093,0.48,0.16417739449518076,0.8358226055048192,-1.2816546814430774,0.9773745502097728,-0.020540608230921846,1.3532503919039183
WeekOfYear,Week 41,41.0,-0.3536950661053082,3.4393140341324626,0.48,25,-0.1028388401277596,-0.1834076694779803,-6.24174059648058,0.48,0.3689007546958256,0.6310992453041744,-1.7733741237119194,1.065983991501303,-0.01685102882773225,-0.7618567576953685
WeekOfYear,Week 42,42.0,0.20954954844954124,1.9114959538172844,0.5238095238095238,21,0.10962594403146281,0.31056655900604563,-2.4233249664873573,0.5238095238095238,0.20706218511962304,0.792937814880377,-0.660552977876066,1.0796520747751486,1.2298629072537117,2.011194968053603
WeekOfYear,Week 43,43.0,-0.42803190708637623,2.7075224621806373,0.4,20,-0.15808988219497153,-0.22924396218954032,-6.493092583449308,0.4,0.39841181718450036,0.6015881828154996,-1.6951914250924187,0.8391276109196661,0.15001252581549407,1.5036778355505884
WeekOfYear,Week 44,44.0,1.9845375782901784,4.535541408283932,0.75,20,0.43755252121952254,0.7081488377430192,-7.539829792677024,0.75,0.9835448095499674,0.0164551904500326,-0.138161141700746,4.107236298281103,0.8842268069444434,2.3379581763574073
WeekOfYear,Week 45,45.0,2.2995522001902904,4.595072796808201,0.65,20,0.5004386876716274,1.8426731354798762,-3.8805352495682497,0.65,0.9945203071334157,0.005479692866584299,0.14899193273582734,4.450112467644754,0.6311240820526653,-0.6316778704306625
WeekOfYear,Week 46,46.0,-0.7531512752860696,2.41265451702627,0.3,20,-0.31216706327865384,-0.4535243592890666,-5.861312696103784,0.3,0.6421385086311151,0.3578614913688849,-1.8823083469684325,0.3760057963962933,-0.03209993603049775,-0.36457512634875755
WeekOfYear,Week 47,47.0,-0.9632767629900311,3.268162285703536,0.5294117647058824,17,-0.2947456946075941,-0.3978954358388115,-8.448735336301247,0.5294117647058824,0.7207253395391127,0.2792746604608873,-2.6436107581054977,0.7170572321254355,-0.62499641177487,-0.06228223154053669
WeekOfYear,Week 48,48.0,-0.726096068789268,3.581513083009912,0.3684210526315789,19,-0.20273444545930716,-0.2921190349077405,-9.531401119244236,0.3684210526315789,0.6105583861504728,0.38944161384952725,-2.4523301180225463,1.00013798044401,0.2987822629247147,2.2042297336022614
WeekOfYear,Week 49,49.0,0.05164841779043952,2.0774270612052606,0.6,20,0.024861723790425002,0.04197068016246908,-4.102235482949331,0.6,0.05033034501289246,0.9496696549871075,-0.9206173751401974,1.0239142107210764,-0.4646479586026037,-0.8295021275273626
WeekOfYear,Week 50,50.0,-0.9181352795477139,2.85178284417615,0.36363636363636365,22,-0.32195132999790294,-0.38773645633689446,-7.495365051275525,0.36363636363636365,0.7592812612466461,0.24071873875335392,-2.182544958473236,0.346274399377808,-0.5218957635010919,0.21341780017992473
WeekOfYear,Week 51,51.0,-0.3708606018792755,3.2427953863181584,0.375,24,-0.11436447808085339,-0.16037635813732942,-8.403102943917313,0.375,0.3786666426734242,0.6213333573265758,-1.7401730014724928,0.9984517977139418,-0.12425980479935951,1.3135969278580433
WeekOfYear,Week 52,52.0,-0.7101759935915073,2.165714215339177,0.3333333333333333,21,-0.32791768579691627,-0.6367658469680032,-4.514306787719763,0.3333333333333333,0.625940052422838,0.374059947577162,-1.6959972851839575,0.27564529800094306,0.9550795693997876,1.6987930746675257
