Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Signal Window,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
MSTR,SMA,21,23,true,257,0,1.4636200953705025,48.4375,1.4712963387440188,4.365676303852123,1.062571818263674,2.302070777903196,14 days 05:48:44.999999998,0.02619223554822941,0.799792531120332,1.5964730290456433,3.4916353011099446,0,6748,6749 days 00:00:00,1000.0,72086.35350848176,7108.635350848175,2152.7810361963634,100.0,7926.862171646685,92.16746367815507,2424 days 00:00:00,256,1,-72.08635350847908,513.9642201834862,-36.16399999999999,16.70851759017867,-7.2291139954243295,19 days 16:38:42.580645161,9 days 02:54:32.727272727,277.9626557108995,0.6884271587856926,0.2824289944167429,1.1807063643539426,0.3442039894935769,37.13372391844764,1.347886026563355,0.36591783039870474,-0.03970798522468779,None,None,0.0012295882572819971,0.3098562408350633,71.08635350848233,0.1731947869136412,0.541687001755618,9773.888888888889
