Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Most Best Trade [%],30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Median Worst Trade [%],30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Most Avg Winning Trade [%],30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Least Avg Losing Trade [%],30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Most Expectancy,30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Most Sharpe Ratio,30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Most Omega Ratio,30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Most Sortino Ratio,30,56,NOC,SMA,0,true,false,1,105,1.1462202791324891,51.92307692307693,1.4793030072495115,2.957714433530249,0.5992780301672433,-0.8843118445419054,63 days 22:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5948340319166545,0,10964,10965 days 00:00:00,1000.0,8280.207917610114,728.0207917610114,6292.958763827123,100.0,839.1937980942791,71.0549745074342,3027 days 00:00:00,104,-8.280207917609005,72.94132500882849,-26.324127004042825,12.614727667643391,-7.471859859311945,90 days 20:26:40,34 days 21:36:00,70.08161659161274,0.410566616291235,0.10259754558174525,1.083983689670378,0.5136065312737581,24.13075972944046,1.0648623228817884,1.0179566563467493,-0.018674820788289852,,,0.00027367026232211737,0.06896490610517357,7.280207917610118,0.0497807922471134,0.20215788145457564,0,105,15880.396825396825,,,,
Mean Max Drawdown [%],28,57,NOC,SMA,0,true,false,1,105,1.1410504426672958,50.96153846153846,1.54159781400209,2.8626034050035445,0.5905392597340686,-0.8902178701838587,63 days 19:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5757059930712163,0,10964,10965 days 00:00:00,1000.0,7908.544159380933,690.8544159380932,6292.958763827123,100.0,729.0170103044624,68.6392318193145,3025 days 00:00:00,104,-7.908544159379744,72.94132500882846,-23.49875876596087,12.475978224066761,-7.127766505003326,90 days 19:55:28.301886792,35 days 18:21:10.588235294,66.50435291865686,0.4046228231432425,0.1038207282171185,1.0828421980669727,0.5169297655860191,24.22253148316573,1.0640302488777573,1.0176799007444166,-0.018674820788289786,,,0.0002691385229996023,0.06782290779589978,6.908544159380986,0.04867339225071876,0.20173079099534572,0,105,15880.396825396825,,,,
Most Profit Factor,28,57,NOC,SMA,0,true,false,1,105,1.1410504426672958,50.96153846153846,1.54159781400209,2.8626034050035445,0.5905392597340686,-0.8902178701838587,63 days 19:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5757059930712163,0,10964,10965 days 00:00:00,1000.0,7908.544159380933,690.8544159380932,6292.958763827123,100.0,729.0170103044624,68.6392318193145,3025 days 00:00:00,104,-7.908544159379744,72.94132500882846,-23.49875876596087,12.475978224066761,-7.127766505003326,90 days 19:55:28.301886792,35 days 18:21:10.588235294,66.50435291865686,0.4046228231432425,0.1038207282171185,1.0828421980669727,0.5169297655860191,24.22253148316573,1.0640302488777573,1.0176799007444166,-0.018674820788289786,,,0.0002691385229996023,0.06782290779589978,6.908544159380986,0.04867339225071876,0.20173079099534572,0,105,15880.396825396825,,,,
Least Max Drawdown Duration,28,57,NOC,SMA,0,true,false,1,105,1.1410504426672958,50.96153846153846,1.54159781400209,2.8626034050035445,0.5905392597340686,-0.8902178701838587,63 days 19:50:46.153846153,0.006548954736047738,0.2011127325793506,0.4003101058008026,0.5757059930712163,0,10964,10965 days 00:00:00,1000.0,7908.544159380933,690.8544159380932,6292.958763827123,100.0,729.0170103044624,68.6392318193145,3025 days 00:00:00,104,-7.908544159379744,72.94132500882846,-23.49875876596087,12.475978224066761,-7.127766505003326,90 days 19:55:28.301886792,35 days 18:21:10.588235294,66.50435291865686,0.4046228231432425,0.1038207282171185,1.0828421980669727,0.5169297655860191,24.22253148316573,1.0640302488777573,1.0176799007444166,-0.018674820788289786,,,0.0002691385229996023,0.06782290779589978,6.908544159380986,0.04867339225071876,0.20173079099534572,0,105,15880.396825396825,,,,
