Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],57,68,AMZN,SMA,0,true,false,1,77,1.5967877590082658,65.78947368421053,1.990856160601692,13.16287514185391,1.3812432984738032,-0.8329617288737617,58 days 21:09:28.421052630,0.0074195747846029884,0.22864819004524886,0.4543269230769231,3.009667576976495,0,7072,7073 days 00:00:00,1000.0,371221.6517777518,37022.165177775176,221638.81922482225,100.0,20911.749612520496,78.8731454348921,1300 days 00:00:00,76,-371.2216517776833,283.80354093687197,-31.709162225982197,26.206895569944518,-11.921779527551118,70 days 02:24:00,37 days 07:23:04.615384615,4876.222018809598,0.8585010616508754,0.45272573887360446,1.1975083758540048,1.378765962500706,17.703887789989317,1.1796664456265604,1.0151245551601424,-0.03262742323665041,,,0.001168772984269445,0.29453079203590016,370.2216517777513,0.23467325789489846,0.4128915838534308,0,77,10243.174603174602,,,,
Median Profit Factor,72,76,AMZN,SMA,0,true,false,1,104,1.5610419682653793,60.19417475728155,1.9460414274359865,9.392366319777302,1.3889084038706485,-0.816155917993367,44 days 02:33:47.184466018,0.010055476352817208,0.3088235294117647,0.6146776018099548,2.900583716401814,0,7072,7073 days 00:00:00,1000.0,408469.85257421527,40746.985257421526,221638.81922482225,100.0,32816.95469529489,66.64634677289864,996 days 00:00:00,103,-408.46985257416964,195.38130681436814,-32.40124278450961,21.16843294618585,-8.415344188450254,57 days 15:52:15.483870968,23 days 14:38:02.926829268,3959.9837128814515,0.8642083977886983,0.5458542551079572,1.1983895635873072,1.323652424830041,18.542727256828456,1.195801249195114,1.002164502164502,-0.032918027639122056,,,0.001190811015568119,0.300084375923166,407.4698525742145,0.23888665227849648,0.41789874207646194,0,104,10243.174603174602,,,,
Least Max Drawdown [%],74,77,AMZN,SMA,0,true,false,1,118,1.5045455146499471,57.26495726495726,1.9775480441291715,8.35604340875881,1.453481311697029,-0.7309569230141589,38 days 23:35:23.076923076,0.011422240128928285,0.35039592760180993,0.6978223981900452,2.927923581293033,0,7072,7073 days 00:00:00,1000.0,597303.8990375475,59630.38990375476,221638.81922482225,100.0,46825.78815371371,59.975083660044014,961 days 00:00:00,117,-597.3038990375353,178.34892773522986,-24.60211064735519,20.21642315713053,-7.536865454059296,52 days 12:53:43.880597015,20 days 19:40:48,5101.719683218679,0.8990040344640929,0.6516040825197427,1.207413232565709,1.3808933547333735,18.54402656041616,1.2100075884586365,0.9978559176672386,-0.0334101069523977,,,0.0012508419256579925,0.3152121652658141,596.3038990375449,0.25577411463056987,0.4219757476906825,0,118,10243.174603174602,,,,
Most Worst Trade [%],74,77,AMZN,SMA,0,true,false,1,118,1.5045455146499471,57.26495726495726,1.9775480441291715,8.35604340875881,1.453481311697029,-0.7309569230141589,38 days 23:35:23.076923076,0.011422240128928285,0.35039592760180993,0.6978223981900452,2.927923581293033,0,7072,7073 days 00:00:00,1000.0,597303.8990375475,59630.38990375476,221638.81922482225,100.0,46825.78815371371,59.975083660044014,961 days 00:00:00,117,-597.3038990375353,178.34892773522986,-24.60211064735519,20.21642315713053,-7.536865454059296,52 days 12:53:43.880597015,20 days 19:40:48,5101.719683218679,0.8990040344640929,0.6516040825197427,1.207413232565709,1.3808933547333735,18.54402656041616,1.2100075884586365,0.9978559176672386,-0.0334101069523977,,,0.0012508419256579925,0.3152121652658141,596.3038990375449,0.25577411463056987,0.4219757476906825,0,118,10243.174603174602,,,,
Median Best Trade [%],57,66,AMZN,SMA,0,true,false,1,84,1.4846032689723303,60.24096385542169,1.7842610797728757,11.854967439337122,1.3359196968178866,-0.8717607594198954,53 days 19:57:06.506024096,0.008102956672658526,0.2494343891402715,0.49589932126696834,2.9570365615088634,0,7072,7073 days 00:00:00,1000.0,285227.938604623,28422.793860462305,221638.81922482225,100.0,19684.49794120976,71.86234810371646,1208 days 00:00:00,83,-285.22793860459933,268.3077335984467,-38.188291479411866,26.923019504413105,-10.975414477444675,68 days 15:50:24,31 days 08:43:38.181818182,3427.869476424433,0.8300973142957203,0.4713871145156088,1.1905292633271376,1.3803759458695113,17.618403459850963,1.1894784872783086,1.0008833922261486,-0.03277555253850789,,,0.0011334220611607126,0.2856223594124996,284.22793860462355,0.22313580171150083,0.4141039331691929,0,84,10243.174603174602,,,,
Most Total Trades,72,77,AMZN,SMA,0,true,false,1,98,1.4821232045396413,56.70103092783505,2.049712682527286,10.419507416016721,1.4414282557980325,-0.751170713490842,46 days 20:32:09.896907216,0.009469720448769604,0.29100678733031676,0.5790441176470589,3.0321473786994364,0,7072,7073 days 00:00:00,1000.0,552502.2925044476,55150.22925044476,221638.81922482225,100.0,36163.1173666035,63.57278228901171,980 days 00:00:00,97,-552.5022925044177,195.38130681436812,-35.5047000437307,24.530035796357808,-8.05856546300137,61 days 22:15:16.363636364,27 days 02:51:25.714285714,5691.286544298472,0.8940277500626903,0.6059439051644641,1.2060633021072833,1.3374004330911855,18.47167757210188,1.199816966489986,1.0052060737527113,-0.032918027639122056,,,0.0012353363713269942,0.3113047655744025,551.5022925044434,0.25229054730518374,0.419064557377692,0,98,10243.174603174602,,,,
Least Total Trades,58,64,AMZN,SMA,0,true,false,1,100,1.4579634074522785,58.58585858585859,1.7741795104679299,10.672705660202666,1.447275878179366,-0.7533173310873044,45 days 07:01:49.090909090,0.009664972416785472,0.29694570135746606,0.5909219457013575,3.1692140676506786,0,7072,7073 days 00:00:00,1000.0,547744.5546103764,54674.455461037636,221638.81922482225,100.0,39851.99786606197,66.01180622887878,1084 days 00:00:00,99,-547.7445546103409,268.3077335984467,-29.766820026236434,24.830036450308217,-9.354737896532017,57 days 21:55:51.724137931,27 days 10:32:11.707317073,5528.205042070572,0.8959705241214204,0.5826189741061157,1.2068523696264635,1.3800036207775734,17.397010195612015,1.2026270659253675,1.0035133948177426,-0.03269266025811511,,,0.0012284860050116879,0.30957847326294535,546.7445546103781,0.2519047331485309,0.41583706183895447,0,100,10243.174603174602,,,,
Mean Max Drawdown [%],68,78,AMZN,SMA,0,true,false,1,68,1.3873003591692663,53.73134328358209,2.2116780893037475,14.10740440169446,1.3358533918682103,-0.8659881242419581,67 days 16:50:08.955223880,0.006540940928531582,0.20192307692307693,0.4008766968325792,2.8486105041883043,0,7072,7073 days 00:00:00,1000.0,298022.33905115974,29702.233905115976,221638.81922482225,100.0,13954.142584469617,73.02745734818214,957 days 00:00:00,67,-298.0223390511237,186.8956091371314,-34.347973549297315,35.170230645778545,-10.352651881758028,99 days 09:20:00,30 days 21:40:38.709677419,4437.617334182251,0.836113691537498,0.468022257041942,1.1913631986613566,1.2844789495817746,18.821017132976134,1.1656318120812024,1.0220750551876379,-0.0329506910588716,,,0.0011385827009959652,0.2869228406509832,297.02233905116015,0.22504951002478402,0.4129960981033968,0,68,10243.174603174602,,,,
Most Avg Winning Trade Duration,68,78,AMZN,SMA,0,true,false,1,68,1.3873003591692663,53.73134328358209,2.2116780893037475,14.10740440169446,1.3358533918682103,-0.8659881242419581,67 days 16:50:08.955223880,0.006540940928531582,0.20192307692307693,0.4008766968325792,2.8486105041883043,0,7072,7073 days 00:00:00,1000.0,298022.33905115974,29702.233905115976,221638.81922482225,100.0,13954.142584469617,73.02745734818214,957 days 00:00:00,67,-298.0223390511237,186.8956091371314,-34.347973549297315,35.170230645778545,-10.352651881758028,99 days 09:20:00,30 days 21:40:38.709677419,4437.617334182251,0.836113691537498,0.468022257041942,1.1913631986613566,1.2844789495817746,18.821017132976134,1.1656318120812024,1.0220750551876379,-0.0329506910588716,,,0.0011385827009959652,0.2869228406509832,297.02233905116015,0.22504951002478402,0.4129960981033968,0,68,10243.174603174602,,,,
Least Worst Trade [%],59,73,AMZN,SMA,0,true,false,1,67,1.3767764637983824,60.60606060606061,1.6271248529089353,11.967989097323308,1.0531804447471262,-0.9736389639013264,68 days 08:00:00,0.006443314944523648,0.19895361990950228,0.39493778280542985,2.3810747539499286,0,7072,7073 days 00:00:00,1000.0,59426.28914452921,5842.628914452921,221638.81922482225,100.0,3916.410213119422,85.64325282786118,3600 days 00:00:00,66,-59.42628914452507,240.03119160052583,-47.475690017666054,29.48997967014667,-14.988919476251098,92 days 06:36:00,31 days 12:00:00,886.1472035405109,0.6697131478056537,0.2739912402665887,1.1499311617930574,1.2050526965039825,18.521407960616173,1.1484174305577013,1.0013181019332165,-0.033637874020436075,,,0.0009082486084103323,0.22887864931940374,58.426289144529385,0.15665569772391774,0.41130370218569706,0,67,10243.174603174602,,,,
