Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
Most Total Return [%],TPR,SMA,15,30,0,true,false,1,105,1.385741020512756,48.07692307692308,2.3717236282247485,5.692481107458966,1.1844261324572782,0.026557514408495082,34 days 03:55:23.076923076,0.01155871534546481,0.35495814552479077,0.7065357372826787,2.020592537338542,0,6212,6213 days 00:00:00,1000.0,36087.20940273124,3508.720940273124,3417.948717948704,100.0,1526.0124187718732,56.71834778020869,2086 days 00:00:00,104,-36.08720940272906,208.60325135561678,-30.370019411887384,19.13955301956454,-6.758511403749902,52 days 10:33:36,17 days 05:46:40,337.72400588590375,0.7832490403877691,0.41344628525258353,1.1658351358060624,0.34074701052035344,10.412252251231088,1.165835135806062,1.0,-0.026458368915166116,,,0.0007395825456958619,0.1863748015153572,35.087209402731354,0.15655537237353934,0.28637393316617277,3554,208,8997.539682539682,1.2658227848101267,,,
