Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Avg Losing Trade [%],8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Expectancy,8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Sharpe Ratio,8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Calmar Ratio,8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Omega Ratio,8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Sortino Ratio,8,19,10,PHM,MACD,true,false,1,568,0.9444967809307577,51.14638447971781,1.2724165060862311,0.40126455648169856,1.0432865565985296,-0.9882874248534836,0 days 23:59:59.999999999,0.03431177260922343,1.0454904023139626,2.0891401525111752,0.4195182425903848,0,11409,11410 days 00:00:00,1000.0,7606.8990141905015,660.6899014190501,56408.59445120037,100.0,5498.316127093711,26.205257002015596,2611 days 00:00:00,567,-7.606899014189366,17.10723622356261,-11.912011365052795,2.423221029920888,-1.7155851810539147,1 days 00:00:00,1 days 00:00:00,11.665795261383899,0.5746639966418002,0.2559078859326616,1.4507182737007858,5.19329510796208,132.97766587421722,4.074668439891149,0.3560334528076463,-0.0009990009990008865,,,0.00019936349411206488,0.05023960051624035,6.6068990141904855,0.04583279173447696,0.10521516735698501,568,0,16524.940476190477,,
Most Total Fees Paid,7,12,18,PHM,MACD,true,false,1,572,0.9502916991551754,51.48861646234676,1.2617777313342566,0.39857369249261354,1.033705913673906,-0.9883105492990383,0 days 23:59:59.999999999,0.034553830969782325,1.0528530107809624,2.1038653694451748,0.41963951215893364,0,11409,11410 days 00:00:00,1000.0,7593.854839478502,659.3854839478502,56408.59445120037,100.0,5667.647539733034,27.51336968245144,2611 days 00:00:00,571,-7.593854839477899,17.107236223562587,-11.9120113650528,2.4143791720379024,-1.7409454807431803,1 days 00:00:00,1 days 00:00:00,11.561206119646187,0.5721313971149573,0.24352792003317417,1.4443186699111927,5.095262633075479,130.771353569604,4.022092719852053,0.35909631391200947,-0.0009990009990008884,,,0.00019942394502228293,0.050254834145615296,6.593854839478509,0.04579315019580821,0.10571295783008597,572,0,16524.940476190477,,
Least Max Drawdown [%],7,14,15,PHM,MACD,true,false,1,576,0.9265494480350059,50.78260869565218,1.2602060820433645,0.3722396112600229,0.9732273827379433,-0.9899901513274312,0 days 23:59:59.999999999,0.03479588933034122,1.0602156192479621,2.1185905863791743,0.3946542499606659,0,11409,11410 days 00:00:00,1000.0,6646.414942888256,564.6414942888256,56408.59445120037,100.0,4919.732330430095,25.606181158416625,2611 days 00:00:00,575,-6.646414942887532,17.107236223562612,-11.912011365052807,2.3991552317241513,-1.7191362232824703,1 days 00:00:00,1 days 00:00:00,9.831411057097682,0.5404521459089189,0.2439403707016965,1.4146403399740037,5.129602487570842,132.61402676016846,4.031015283136652,0.35093896713615025,-0.0009990009990008828,,,0.00018755067391065304,0.047262769825484566,5.646414942888255,0.04271969258034036,0.1052466027202923,576,0,16524.940476190477,,
Most Win Rate [%],8,11,16,PHM,MACD,true,false,1,572,0.9488709921852005,52.01401050788091,1.2458909771678437,0.3702725274827037,0.9113907954719476,-0.9904406623770463,0 days 23:59:59.999999999,0.034553830969782325,1.0528530107809624,2.1038653694451748,0.3898425453696412,0,11409,11410 days 00:00:00,1000.0,6392.287991953013,539.2287991953013,56408.59445120037,100.0,4766.760590940472,30.458634181367035,2611 days 00:00:00,571,-6.392287991951889,17.107236223562616,-11.912011365052802,2.3933737187686352,-1.8226510265754048,1 days 00:00:00,1 days 00:00:00,9.454781576085772,0.5211113968131322,0.20073000632744112,1.3992206701168761,4.444056819077176,130.35895213701215,3.879027600324036,0.3607142857142857,-0.000999000999000883,,,0.00018526096060452772,0.046685762072340986,5.392287991953025,0.04182227030077357,0.10782017759542754,572,0,16524.940476190477,,
